,dividend,close_price,dividend_yield
2004-04-26,1,2.7,37.04
2005-04-25,0.3,1.49,20.13
2008-04-24,1.25,1.23,101.63
2009-04-27,2,1.33,150.38
2010-04-27,0.08,2.26,3.54
2011-05-03,0.12,2.28,5.26
2012-05-03,0.06,1.93,3.11
2013-05-03,0.08,3.28,2.44
2014-04-24,0.15,3.5,4.29
2015-04-29,0.15,3.78,3.97
2016-04-28,0.2,5,4
2017-04-28,0.1,4.9,2.04
