,dividend,close_price,dividend_yield
2001-05-30,1,14.6045,6.85
2002-07-31,1,21.5011,4.65
2003-05-09,0.33,27.5864,1.2
2004-03-26,0.37,40.9739,0.9
2005-03-31,1.5,31.6432,4.74
2007-04-02,0.75,17,4.41
2008-03-31,1,17.9,5.59
2010-03-26,0.25,10.3,2.43
2011-03-25,0.5,12.9,3.88
2012-03-23,0.25,14,1.79
2013-03-25,0.4,15.6,2.56
2014-03-27,1.02,25,4.08
2015-03-27,0.8,29,2.76
2016-03-29,0.29,24.2,1.2
2017-03-29,0.7,24.7,2.83
