,dividend,close_price,dividend_yield
2001-05-16,0.5,5.2,9.62
2002-04-12,0.75,10.5,7.14
2003-04-04,1.25,19,6.58
2004-04-07,1.1,21.5,5.12
2005-03-29,1,18,5.56
2006-03-30,1.5,27.5,5.45
2007-03-29,1.5,36.25,4.14
2008-03-31,1.1,28.5,3.86
2009-03-31,1.5,23.8,6.3
2010-03-23,1.6,33,4.85
2011-03-23,2.1,44,4.77
2012-03-22,2.67,89,3
2013-03-21,3.7,152.5,2.43
2014-03-24,3.87,163.5,2.37
2015-03-24,3,176,1.7
2016-03-22,4.2,238,1.76
2017-03-10,4.4,282,1.56
