,dividend,close_price,dividend_yield
2016-02-25,0.0959,10.2,0.94
2016-06-09,0.0138,10.1,0.14
2016-08-08,0.1405,10.1,1.39
2016-11-09,0.1315,10,1.32
2017-02-14,0.1345,9.95,1.35
2017-06-07,0.1434,10.1,1.42
2017-08-04,0.146,10.1,1.45
2017-11-07,0.1325,10.1,1.31
