,dividend,close_price,dividend_yield
2015-02-24,0.23,10.6,2.17
2015-06-02,0.19,10.6,1.79
2015-08-25,0.175,11.2,1.56
2015-11-24,0.18,11.6,1.55
2016-02-23,0.19,12.4,1.53
2016-06-07,0.22,14.1,1.56
2016-08-23,0.17,15.1,1.13
2016-11-22,0.17,15.9,1.07
2017-02-24,0.17,15.2,1.12
2017-06-06,0.15,14.5,1.03
2017-08-22,0.19,14.2,1.34
2017-11-22,0.2,14.4,1.39
