,dividend,close_price,dividend_yield
2010-03-08,2.65,54.25,4.88
2011-03-07,4,77.25,5.18
2012-03-06,0.75,70,1.07
2014-03-10,5.24,106.5,4.92
2015-03-09,5.8,155,3.74
2016-03-04,6.3,154,4.09
2017-03-06,4.3,135,3.19
