,dividend,close_price,dividend_yield
2001-03-28,5.5,3.16,174.05
2002-04-02,0.85,10.48,8.11
2003-03-28,0.6,8.15,7.36
2004-04-01,0.4,17.5,2.29
2005-03-31,0.6,10.4,5.77
2006-03-30,0.1,5.9,1.69
2011-03-10,0.25,6.65,3.76
2012-03-13,0.25,6.35,3.94
2013-04-29,0.6,13.5,4.44
2014-05-08,0.2,7,2.86
2015-04-30,0.15,4.98,3.01
2016-05-03,0.15,4.04,3.71
2017-05-04,0.09,4.2,2.14
