,dividend,close_price,dividend_yield
2001-03-29,7,12.9,54.26
2002-03-28,8,16.2,49.38
2003-03-31,9,18.2,49.45
2004-04-01,1.1,32.25,3.41
2005-04-01,1.1,34.5,3.19
2006-03-30,1.1,33.5,3.28
2007-04-03,1.3,35.5,3.66
2008-04-08,1.3,35,3.71
2009-05-06,1.5,39,3.85
2010-04-30,1.5,45,3.33
2011-05-13,2,45.5,4.4
2012-04-30,2.1,50.5,4.16
2013-05-02,2.4,57.5,4.17
2014-04-30,2.25,51.75,4.35
2015-04-30,2.4,52.5,4.57
2016-05-03,1.1,51,2.16
2017-04-28,1.3,49,2.65
