,dividend,close_price,dividend_yield
2005-12-14,0.15,2.9,5.17
2006-03-31,0.08,2.64,3.03
2007-05-04,0.5,5.45,9.17
2008-04-01,0.11,3.04,3.62
2009-04-29,0.04,1.29,3.1
2010-04-29,0.04,2.3,1.74
2011-04-28,0.11,2.86,3.85
2012-04-26,0.1,2.4,4.17
2013-05-07,0.11,5.85,1.88
2014-04-30,0.1,7,1.43
2015-04-30,0.06,6.5,0.92
2016-05-04,0.03,4.52,0.66
2017-05-05,0.035,3.94,0.89
