,dividend,close_price,dividend_yield
2003-03-07,0.55,10.4971,5.24
2004-03-15,0.7,26.75,2.62
2005-04-04,1.3,23.5,5.53
2006-04-03,1.5,24.4,6.15
2007-04-03,1,24.6,4.07
2008-03-26,1.2,24,5
2011-03-21,0.45,16,2.81
2013-03-04,0.4,39,1.03
2014-03-03,2,32.25,6.2
2015-02-26,2.75,87,3.16
2016-02-19,3.25,86.75,3.75
2017-04-21,4,138.5,2.89
