,dividend,close_price,dividend_yield
2010-04-29,0.12,1.51,7.95
2011-04-29,0.05,1.12,4.46
2012-05-03,0.05,1.23,4.07
2013-05-03,0.05,1.79,2.79
2014-04-30,0.05,1.43,3.5
