,dividend,close_price,dividend_yield
2014-05-02,0.2715,10,2.72
2014-08-06,0.2357,10.7,2.2
2014-11-05,0.2357,11,2.14
2015-01-30,0.2249,11.4,1.97
2015-05-08,0.225,12.3,1.83
2015-08-05,0.2202,12.3,1.79
2015-11-04,0.2005,12,1.67
2016-02-04,0.2005,11.7,1.71
2016-05-03,0.2005,12.8,1.57
2016-08-04,0.2005,12.5,1.6
2016-11-08,0.229,12.4,1.85
2017-02-02,0.195,11.3,1.73
2017-05-05,0.19,10.7,1.78
2017-08-10,0.19,10,1.9
2017-11-29,0.2196,10.3,2.13
