,dividend,close_price,dividend_yield
2016-05-10,0.253,13,1.95
2016-08-11,0.265,13.2,2.01
2016-11-16,0.2375,13.7,1.73
2017-03-08,0.23,13.8,1.67
2017-04-11,0.23,14,1.64
2017-08-10,0.2,13.3,1.5
2017-11-10,0.285,14.1,2.02
