,dividend,close_price,dividend_yield
2007-03-30,0.05,2.84,1.76
2009-03-25,2.4,10.2,23.53
2009-09-21,1,12.9,7.75
2010-03-17,1.5,16.3,9.2
2010-11-03,2.35,36.25,6.48
2011-03-17,1.32,27.5,4.8
2012-03-16,0.32,30,1.07
2013-03-18,1,94,1.06
2014-03-20,0.34,21.4,1.59
2015-03-23,0.5,17.8,2.81
2016-03-21,0.37,10.9,3.39
2017-03-13,0.39,9.75,4
