,dividend,close_price,dividend_yield
2008-08-26,0.31,9.3,3.33
2009-04-24,0.32,6.75,4.74
2009-08-26,0.23,6.05,3.8
2010-04-29,0.35,6.3,5.56
2010-08-26,0.43,10.6,4.06
2011-05-06,0.412,11.8,3.49
2011-08-26,0.413,13,3.18
2012-05-03,0.343,17.1,2.01
2012-05-24,0.12,16.7,0.72
2012-08-21,0.34,17,2
2012-11-23,0.23,14.6,1.58
2013-05-07,0.31,16.3,1.9
2013-05-23,0.15,14.6,1.03
2013-08-27,0.2,9.85,2.03
2013-11-22,0.1,9.1,1.1
