,dividend,close_price,dividend_yield
2004-04-01,0.2,18,1.11
2005-03-31,0.25,9.25,2.7
2011-03-31,0.05,4.2,1.19
2012-03-29,0.08,6.55,1.22
2013-03-28,0.32,21.6,1.48
2014-03-28,0.25,10,2.5
2015-03-27,0.14,8.8,1.59
2016-03-31,0.14,5.5,2.55
