,dividend,close_price,dividend_yield
2002-11-20,1.26,37.5,3.36
2003-11-26,1.7,56,3.04
2004-11-24,5,74.5,6.71
2005-11-22,2.3,48.25,4.77
2006-11-22,1.2,42.75,2.81
2007-11-21,1.2,37.5,3.2
2008-11-20,1.5,17.2,8.72
2009-11-24,0.95,23.2,4.09
2010-11-23,1.7,33,5.15
2011-11-21,3.1,32,9.69
2012-05-24,0.5,28.75,1.74
2013-04-03,1.6,39.75,4.03
2014-03-31,0.17,2.62,6.49
2015-03-31,0.18,2.64,6.82
2016-03-21,0.18,2.62,6.87
2017-03-09,0.18,2.58,6.98
