,dividend,close_price,dividend_yield
2012-11-21,0.12,10.8,1.11
2013-04-11,0.08,8.6,0.93
2013-11-22,0.2,9.8,2.04
2014-02-28,0.1,9.7,1.03
2014-08-21,0.15,10.5,1.43
2015-04-09,0.07,5.4,1.3
2015-08-21,0.04,5.4,0.74
2016-03-03,0.07,4.46,1.57
2016-08-23,0.06,5.3,1.13
2017-03-06,0.1,5.1,1.96
2017-08-22,0.06,4.88,1.23
