,dividend,close_price,dividend_yield
2015-03-09,0.022,10.3,0.21
2015-08-07,0.38,10.7,3.55
2016-02-26,0.395,11.6,3.41
2016-04-08,0.1324,13.5,0.98
2016-06-10,0.1316,13.5,0.97
2016-08-11,0.13,14.4,0.9
2016-10-17,0.142,14.2,1
2016-12-09,0.137,14,0.98
2017-03-08,0.18,14.3,1.26
2017-04-11,0.135,14.1,0.96
2017-06-09,0.136,13.9,0.98
2017-08-10,0.142,14.1,1.01
2017-10-10,0.158,14.4,1.1
