,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2005-09-30,,,,,,,,,0.0,,,1.57,301.79,150.0,461.59,983.84,1532.35,174.42,260.58,57.08,600.38,535.19,1135.57,168.0,395.86,,,,,,0.0,2.87,0.39,,,,,,12.23,11.63,0.0,0.77,0.52,9,2005,,269.05128205128204,104.93
2005-12-31,333.33000000000004,15.61,0.06216027874564459,0.0,49.140000000000015,32.609999999999985,49.420000000000016,2.91,0.0,300.7199999999999,31.10000000000001,79.54,371.93,197.47,655.95,993.58,1731.43,143.79,350.6,68.06,657.56,452.11,1109.67,253.0,620.83,13.2,-28.89,93.64999999999999,16.810000000000002,11.718094170403589,1.19,1.79,0.48,3.6052961672473867,0.0,10.059605110336816,0.0,8.785319396051102,10.13,9.75,0.0,1.0,0.7,12,2005,0.0,251.12500000000003,120.54
2006-03-31,369.78,20.16,0.08,0.0,50.35,37.94,54.88,2.59,0.0,331.84,36.95,12.22,384.03,175.7,577.93,1099.34,1771.48,197.91,304.93,74.42,699.52,435.96,1135.48,253.0,635.05,3.36,-131.03,60.35,16.94,8.1,1.03,1.79,0.08,4.56,0.0,12.68,0.0,14.159999999999998,5.47,5.45,0.0,0.83,0.58,3,2006,0.0,252.0,20.16
2006-06-30,355.73,10.899999999999999,0.042112041210560204,0.0,48.32,35.18000000000001,53.13999999999999,3.31,0.0,320.55,33.739999999999995,4.5,416.38,282.79,718.79,1129.96,1954.59,318.13,409.17,78.82,930.25,383.24,1313.49,253.0,639.94,-12.52,-65.22999999999999,70.03999999999999,17.959999999999997,19.626215596330276,1.31,2.05,0.12,2.231938184159691,0.0,6.808113329040565,0.0,10.022665808113329,4.3,4.28,0.0,0.77,0.47,6,2006,0.0,258.8333333333333,31.06
2006-09-30,511.8299999999999,18.150000000000002,0.07007722007722009,0.0,57.69000000000001,44.00999999999999,62.57000000000001,4.66,0.0,467.82000000000005,42.260000000000005,5.64,524.41,262.55,805.52,1139.88,2079.05,420.75,401.13,87.35,1080.41,345.41,1425.82,253.0,652.01,-57.510000000000005,-61.48000000000002,120.13000000000002,18.560000000000002,16.62701515151515,1.81,2.19,0.19,3.4964844543791918,9.574761227392807,11.138589717537087,13.853159926844139,17.305385084332457,3.99,3.98,0.0,0.75,0.5,9,2006,0.0,259.0,49.21
2006-12-31,452.59000000000015,-8.759999999999998,-0.03465018541409146,0.0,26.349999999999994,11.480000000000018,32.66999999999999,4.41,0.0,441.1099999999999,9.219999999999999,9.7,484.65,169.03,667.9,1002.15,1835.6,563.56,251.93,91.75,1067.66,322.45,1390.11,253.0,442.74,7.310000000000002,-113.88999999999999,110.64000000000001,21.190000000000005,-31.780493721461195,2.52,3.14,0.16,-1.9057601977750307,-6.245695920889985,-7.917567367119899,-6.5921977750309,-14.5097651421508,2.4,2.39,0.0,0.63,0.47,12,2006,0.0,252.8125,40.45
2007-03-31,410.1,6.44,0.03,0.0,53.72,33.58,54.35,3.86,0.0,376.52,31.35,4.48,442.93,157.13,612.67,1040.69,1820.18,625.22,170.05,108.29,1067.18,301.13,1368.31,253.0,449.18,6.78,-57.52,45.52,20.77,32.16,2.17,3.05,0.03,1.4,7.480000000000001,5.72,4.76,17.84,1.58,1.57,0.0,0.57,0.43,3,2007,0.0,214.66666666666669,6.44
2007-06-30,491.03,10.68,0.043668224299065424,0.0,56.629999999999995,38.64,63.04,3.54,0.0,452.39,36.550000000000004,2.98,494.41,164.74,669.25,1070.91,1924.87,568.33,311.4,115.37,1191.36,270.97,1462.33,253.0,459.86,120.47,-64.74000000000001,-57.230000000000004,24.400000000000002,20.25786516853933,1.95,3.18,0.07,2.220841121495327,9.282616822429906,9.282616822429906,7.760467289719625,24.578971962616823,1.91,1.9,0.0,0.56,0.42,6,2007,0.0,244.57142857142856,17.12
2007-09-30,507.4799999999999,8.86,0.03410315627405696,0.0,61.59,35.95,62.08,6.26,0.0,471.5400000000001,36.129999999999995,21.4,566.75,186.04,781.11,1065.37,2034.53,824.25,177.08,97.16,1271.16,291.96,1563.12,253.0,468.72,-208.18,-19.939999999999984,246.53,26.129999999999995,45.904841986455985,3.38,3.33,0.1,1.7460816012317164,7.175304080061585,7.557259430331023,6.329545804464972,19.329668976135487,1.85,1.84,0.0,0.61,0.47,9,2007,0.0,259.8,25.98
2007-12-31,578.45,4.690000000000001,0.018350179328333882,0.0,55.099999999999994,33.709999999999994,60.31,7.79,0.0,544.73,32.109999999999985,2.71,582.2,208.05,823.06,1079.49,2110.12,992.73,109.89,99.4,1367.46,266.57,1634.02,253.0,473.41,-83.22999999999999,-56.54000000000002,121.07999999999998,26.60000000000001,106.15155117270787,4.16,3.45,0.12,0.8869253342028042,4.397926312357354,3.9636387349201185,4.098206716661234,11.682947505705904,1.55,1.54,0.0,0.6,0.45,12,2007,0.0,255.58333333333334,30.67
