,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,1724.12,259.06,0.43,0.0,655.62,259.06,349.98,11.5,0.0,1465.06,294.5,82.54,1316.76,583.08,2039.01,9332.14,12032.71,0.0,371.15,962.6,1952.92,8177.89,10130.81,6022.97,1901.9,236.15,-6.02,-259.95,90.92,6.685,36.42,5.33,0.43,0.0,0.0,8.6,0.0,54.48,0.0,10.28,15.05,15.03,0.0,1.04,0.75,3,2000,0.0,602.4651162790698,259.06
2000-06-30,1363.13,-69.47999999999999,-0.10261841966452157,0.0,511.9799999999999,-69.47999999999999,21.45999999999998,8.9,0.0,1432.6100000000001,159.11,636.62,1228.48,728.63,2872.02,9260.93,12794.51,0.0,310.73,995.9,1688.24,6266.72,7954.96,9030.1,4839.55,-304.36,-19.73,878.1800000000001,90.94000000000001,-21.685190702360394,16.61,1.64,0.28,0.0,0.0,-2.1696465871927413,-0.0,-5.746631501213207,-0.0,-2.5068213946618836,6.16,6.14,0.0,1.7,1.27,6,2000,0.0,677.0714285714286,189.58
2000-09-30,1720.2399999999998,-216.07000000000002,-0.3262665156662892,0.0,573.3200000000002,-216.07000000000002,-58.71999999999997,6.5,0.0,1936.3099999999995,227.03999999999996,733.15,1295.64,650.48,2949.85,9198.26,12810.0,0.0,372.52,1074.24,1704.66,6481.85,8186.52,9030.1,4623.48,375.47999999999996,-29.740000000000002,-249.22000000000003,157.34999999999997,-4.9805907807654926,12.7,1.77,-0.04,0.0,0.0,-6.851596828992073,0.0,-18.597191392978484,0.0,-7.830396375990941,-0.55,-0.55,0.0,1.73,1.35,9,2000,0.0,662.25,-26.49
2000-12-31,1372.9400000000005,-108.84000000000002,-0.13672356461981824,0.0,360.5799999999999,747.21,861.31,5.1,0.0,625.7300000000005,896.5100000000001,928.71,1171.67,646.15,2981.23,9171.86,12807.98,0.0,419.64,1042.0,1874.54,6418.8,8293.34,9030.1,4514.64,525.77,-50.73,-279.48,114.10000000000002,-9.325385887541344,10.2,1.84,-0.17,0.0,0.0,-3.4100465528707606,0.0,-9.651075149634227,0.0,21.20019507869652,-2.2,-2.19,0.0,1.59,1.25,12,2000,0.0,796.0588235294118,-135.33
2001-03-31,1451.07,1.08,0.0,,378.08,174.66,290.36,5.0,0.0,1276.41,131.73,546.89,1245.58,639.76,2656.0,9108.02,12518.54,0.0,423.89,1272.8,1831.72,6171.11,8002.83,9030.1,4515.72,-252.3,-13.88,-115.64,115.7,0.0,10.0,1.77,0.0,0.0,0.0,0.04,5.68,0.08,0.12,6.52,0.07,0.07,0.0,1.45,1.1,3,2001,,inf,1.08
2001-06-30,1458.4199999999998,91.52,0.09883369330453565,,405.88000000000005,256.5,377.21000000000004,5.1,0.0,1201.9199999999998,249.14000000000001,820.36,1240.6,733.47,2974.78,9037.23,12768.02,0.0,386.57,1272.8,1988.62,6172.16,8160.78,9030.1,4607.24,303.72,-22.93,-481.05000000000007,120.71,12.900458916083915,10.0,1.77,0.1,0.0,0.0,2.88594384449244,13.322781857451405,7.946228941684665,7.748561555075593,15.813390928725703,3.2,3.18,0.0,1.5,1.13,6,2001,,925.9999999999999,92.6
2001-09-30,1374.83,-44.14999999999999,-0.04556243550051599,0.0,256.74,111.48999999999995,233.53999999999996,3.2,0.0,1263.3400000000001,110.63999999999999,366.69,1117.8,631.18,2263.51,8959.44,11974.57,0.0,374.9,1361.6,1917.92,5493.56,7411.48,9030.1,4563.09,156.79000000000002,-17.989999999999995,-255.01999999999998,122.04999999999998,-17.558323895809743,6.33,1.62,0.05,0.0,0.0,-1.4579979360165114,-15.9650773993808,-3.8636945304437553,-3.827244582043343,-19.682972136222904,1.14,1.13,0.0,1.18,0.85,9,2001,0.0,969.0,48.45
2001-12-31,1254.96,39.97,0.0452047048179145,0.0,358.5799999999999,143.73000000000002,267.05000000000007,3.12,0.0,1111.2299999999996,166.11,672.48,1104.74,658.65,2555.46,8877.4,12152.99,0.0,355.26,1361.6,2053.65,5496.29,7549.93,9030.1,4603.05,320.65,-14.870000000000005,-408.8599999999999,123.32,17.25484113084814,6.12,1.64,0.1,0.0,0.0,1.3199773806831032,9.945035059941189,3.471721330015833,3.507885093870165,12.295679710472744,1.59,1.6,0.0,1.24,0.92,12,2001,0.0,884.1999999999999,88.42
2002-03-31,1351.0,100.88,0.11,0.0,364.05,226.59,327.15,10.9,0.0,1124.41,227.0,43.7,1112.57,608.82,1980.9,8792.01,11487.52,0.0,416.62,1361.6,1967.52,4816.07,6783.59,9030.1,4703.93,198.97,-10.28,-272.32,100.56,24.772499999999997,20.92,1.44,0.11,0.0,0.0,3.52,7.56,8.56,8.76,9.52,7.47,7.47,0.0,1.01,0.7,3,2002,0.0,917.090909090909,100.88
2002-06-30,1476.8600000000001,258.46,0.28770523737964043,0.0,539.9100000000001,377.13,522.89,7.5,0.0,1099.7299999999998,378.66999999999996,98.34,1152.81,710.9,2552.09,8675.63,11936.15,0.0,521.47,1361.6,2155.88,4817.87,6973.76,9030.1,4962.4,468.61,-5.07,-408.90000000000003,145.76,6.517086783254662,13.65,1.41,0.4,0.0,0.0,8.659927645127176,14.068786107864417,20.829859186285972,21.606663327211,17.751413146323817,12.71,12.71,0.0,1.18,0.85,6,2002,0.0,898.3499999999999,359.34
