,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
1999-09-30,,,,,,,,8.0,0.0,,,254.98,237.83,381.58,1067.13,1708.81,3051.87,1280.92,54.82,0.0,3303.77,0.0,3303.77,365.0,-260.92,,,,,,-11.19,-12.66,-11.28,0.0,0.0,,,,,,-178.93,-215.4,0.32,0.21,9,1999,,36.51329787234043,-411.87
1999-12-31,258.54999999999995,-314.28,-8.608454451559595,0.0,60.72,-229.87,-202.62,8.0,0.0,488.42999999999995,-229.85,350.58,162.16,292.73,851.36,1003.09,2095.88,1263.69,61.85,0.0,3283.29,0.0,3283.29,365.0,-1197.06,118.07,5.8300000000000125,-29.43,27.25,-0.23105192821687667,-2.44,-2.74,-19.89,0.0,0.0,-59.98651518281346,0.0,105.0153538525098,0.0,80.63988101631894,-148.72,-161.45,0.26,0.17,12,1999,0.0,36.50829562594268,-726.15
2000-03-31,756.85,-850.47,-23.3,0.0,173.77,-590.61,-513.99,8.0,0.0,1347.46,-296.87,347.34,185.5,320.76,878.35,988.42,2118.64,1255.06,67.64,0.0,3433.64,0.0,3433.64,365.0,-1327.44,157.97,60.19,-22.34,76.62,-0.085,-2.2,-2.59,-23.3,0.0,0.0,-160.56,0.0,256.28,0.0,179.64,-109.13,-112.37,0.26,0.16,3,2000,0.0,36.500858369098715,-850.47
2000-06-30,345.2800000000001,172.51,4.725220809487285,0.0,90.22,-23.00999999999999,-2.840000000000032,2.5,0.0,368.28999999999996,5.939999999999998,367.12,196.27,321.34,895.73,958.22,2110.73,39.2,65.88,92.66,435.95,2824.14,3260.08,365.0,-1163.66,-31.599999999999994,-15.32,63.91,20.17,0.12772418990203468,-0.78,-2.8,-18.57,0.0,0.0,32.69231931087379,-0.0,-59.2980860227742,-0.0,37.29285739571656,-60.7,-61.51,2.05,1.32,6,2000,0.0,36.50834679590738,-677.96
2000-09-30,-687.46,625.2800000000001,17.091936218678818,0.0,-151.51,587.94,515.73,2.9,0.0,-1275.4,314.39,407.73,232.74,334.01,985.87,933.08,2177.57,83.85,89.44,91.95,508.67,2872.46,3381.13,365.0,-1221.23,-106.03,-48.94,-17.740000000000002,-72.21000000000001,0.04233575358239508,-0.87,-2.77,-1.44,0.0,0.0,114.8957934700076,46.52804859529234,-204.6284586180714,-337.56574031890665,73.11550493545938,-13.21,-12.7,1.94,1.28,9,2000,0.0,36.583333333333336,-52.68
2000-12-31,410.57,-80.18,-2.1967123287671235,0.0,100.45,-58.61000000000001,-21.83,1.7,0.0,469.18999999999994,-7.5600000000000005,359.0,206.27,325.5,947.1,907.75,2020.65,70.15,73.08,91.27,431.38,2870.42,3301.8,365.0,-1297.42,-0.8500000000000014,-5.23,-42.67,36.78,-0.19470004988775255,-0.48,-2.54,-3.64,0.0,0.0,-15.883919915700739,-9.897275327412313,24.719048622610266,25.708776155351497,-12.794038837874453,-16.96,-16.1,2.2,1.44,12,2000,0.0,36.5,-132.86
2001-03-31,1244.46,-165.97,-4.55,0.0,300.78,-96.67,-5.06,1.9,0.0,1341.14,4.2,418.55,227.07,295.54,955.05,881.54,2017.71,39.61,75.48,100.58,460.47,2869.16,3329.63,365.0,-1328.78,82.36,41.62,-71.5,91.61,-0.105,-0.52,-2.51,-4.55,0.0,0.0,-32.92,-18.68,49.96,50.0,-24.84,-14.01,-13.34,2.07,1.43,3,2001,0.0,36.47692307692308,-165.97
2001-06-30,373.29999999999995,-37.94,-1.0400892550635084,0.0,76.86000000000001,-17.67,12.18,3.5,0.0,390.9599999999998,-23.39,229.68,271.29,310.54,833.78,865.12,1883.76,0.0,89.76,103.15,446.51,2785.83,3232.34,365.0,-1363.61,-48.85,-13.959999999999997,-126.08000000000001,29.849999999999994,-0.846489852398524,-0.94,-2.37,-5.59,0.0,0.0,-8.05278407140405,-4.25710950909715,11.12653621695846,12.012193614830073,-5.924229316855475,-13.22,-12.6,1.87,1.17,6,2001,0.0,36.47763864042934,-203.91
2001-09-30,-1143.06,216.21,1.9335853658536584,0.0,-258.84999999999997,149.43,57.57,2.7,0.0,-1292.4899999999998,23.61,163.6,285.33,334.01,817.7,843.06,1845.47,0.0,96.74,97.36,423.0,2032.38,2455.38,1087.02,-627.5,-74.35,-31.94,176.37,-91.85999999999999,0.3491570695157486,-4.68,-3.91,0.11,0.0,0.0,47.10917073170732,122.34321951219512,-137.81190243902438,-93.51521951219512,173.6711219512195,2.77,2.59,1.93,1.14,9,2001,0.0,111.81818181818183,12.3
2001-12-31,420.17,-14.56,-0.1288495575221239,0.0,104.59999999999998,4.969999999999999,35.66,2.66,0.0,415.19999999999993,-4.72,233.1,219.43,287.38,768.55,816.66,1760.74,0.0,67.77,91.56,371.07,2014.6,2385.67,1087.02,-643.84,93.17,-2.0,-19.85,30.689999999999998,-5.161057692307692,-4.49,-3.71,-0.02,0.0,0.0,-3.3500884955752217,54.63221238938054,9.019469026548672,5.927079646017701,74.21734513274336,-0.26,-0.25,2.07,1.3,12,2001,0.0,112.99999999999999,-2.26
