,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2016-09-30,,,,,,,,,,,57.43,0.23,15.42,79.17,264.47,372.61,38.11,12.85,59.94,175.15,235.1,56.0,137.51,,,,,,0.0,1.71,0.14,0.0,0.0,,,,,,17.06,17.0,1.32,1.06,9,2016,,535.5714285714286,74.98
2016-12-31,167.45,23.789999999999992,0.04335526981877087,0.0,108.40000000000003,29.83,36.359999999999985,12.3,137.62,29.330000000000013,628.4,7.27,21.58,664.98,282.99,981.93,63.79,12.9,103.55,69.55,173.1,72.5,808.83,50.64,-31.03000000000001,551.35,6.529999999999998,70.92217423287097,1.1,0.21,0.18,0.0,0.0,9.692311430596332,0.0,11.763729877493164,0.0,14.02783841247342,16.29,16.23,6.42,6.21,12,2016,0.0,548.7222222222222,98.77
2017-03-31,157.78,21.74,0.03,0.0,101.21,26.66,34.32,9.7,131.12,25.07,59.7,2.55,23.2,561.94,315.67,914.38,46.66,0.36,67.25,16.55,83.8,72.5,830.57,0.84,-503.11,-66.44,7.66,80.8325,0.85,0.1,0.03,0.0,0.0,9.52,0.0,10.48,0.0,12.599999999999998,13.92,13.78,8.36,8.01,3,2017,0.0,724.6666666666666,21.74
2017-06-30,176.16,31.460000000000004,0.04139473684210527,0.01,115.92,38.510000000000005,47.01,8.85,137.64999999999998,36.32,35.31,3.16,18.91,535.23,372.06,951.94,60.19,0.3,77.87,17.47,95.34,81.56,856.6,42.98,-61.799999999999955,-5.549999999999997,8.5,53.44942784488239,0.84,0.11,0.07,0.01,0.11,13.22266165413534,0.0,14.689218045112783,0.0,17.645984962406015,16.11,15.93,6.87,6.63,6,2017,7.6000000000000005,760.0,53.2
2017-09-30,197.18,41.730000000000004,0.05275044769830402,0.0003929210997577159,131.91000000000003,50.56,60.95,9.7,146.62,48.45,51.69,2.62,17.83,540.86,394.22,982.98,50.5,0.26,65.41,19.24,84.65,81.56,898.32,49.550000000000004,-33.09000000000003,-0.09000000000000341,10.39,45.96927809729212,0.88,0.09,0.12,0.01,0.06,16.98564415885389,30.015004740334984,18.585741072369114,32.23052354366375,22.172771515853785,18.07,17.87,8.27,8.0,9,2017,0.3108333333333331,791.0833333333334,94.93
