,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,TIE,month,year,dividend,ROCE%,number_of_shares,return_old
2002-09-30,6161.200000000001,647.74,0.3493128876071232,0.0,0.0,657.1099999999999,857.72,5.8,144.74,4072.5,0.0,5322.84,0.0,12902.8,466664.43,449973.66,18503.25,16511.17,2868.94,-2586.78,137.79000000000002,200.61,4.148143545249637,0.26,27.25,0.92,0.0,0.0,0.5619381235418938,0.5923131572468611,15.688704908615577,15.400142088418388,0.0,9,2002,0.0,,1854.3260869565217,1705.98
2002-12-31,6467.419999999998,412.8000000000002,0.22405346472970303,0.0,0.0,413.15999999999985,616.21,6.45,790.78,4498.01,0.0,10396.99,0.0,12965.73,468520.03,451433.69,18503.25,16905.71,1553.8399999999997,3567.76,-57.5,203.04999999999995,7.198616642441858,0.29,26.7,1.15,0.0,0.0,0.3506923795769265,0.3662787075581232,9.764834480219752,10.30256279557104,0.0,12,2002,0.0,,1842.417391304348,2118.78
2003-03-31,6799.48,934.32,0.51,0.0,0.0,941.62,1144.24,8.65,531.25,4186.06,0.0,7188.9,0.0,12858.91,483744.42,466081.98,18503.25,17476.56,5198.3,-8407.4,0.0,202.62,4.24,0.38,26.67,0.51,0.0,0.0,0.76,0.8,21.4,23.0,0.0,3,2003,0.0,,1832.0,934.32
2003-06-30,6620.700000000001,1051.38,0.5665390542378004,0.0,0.0,1068.35,1269.7299999999998,9.05,571.94,4417.13,0.0,8127.39,0.0,12865.35,489218.75,470317.14,18503.25,18690.83,2493.88,-1559.58,0.0,201.38,3.9945172059578837,0.39,25.16,1.07,0.0,0.0,0.8683402326635444,0.8895192627285089,22.492129928992295,24.48295875509896,0.0,6,2003,0.0,,1855.7943925233644,1985.7
2003-09-30,7061.57,792.3900000000001,0.4021719598717104,0.0,0.0,809.7699999999998,1087.2200000000003,11.3,129.68,5388.0,0.0,8364.53,0.0,12866.46,518682.12,488660.23,28503.25,29796.65,-1600.5900000000001,-8150.110000000001,10000.0,277.45000000000005,7.020690852989057,0.71,16.4,1.41,0.0,0.0,0.6160932151226203,0.6503206159627657,10.63331252767189,13.690960336058229,0.0,9,2003,0.0,,1970.2765957446811,2778.09
2003-12-31,8205.45,274.5,0.12499385767495796,0.0,0.0,329.1700000000001,477.92999999999984,14.1,1921.8,5744.979999999998,0.0,13082.42,0.0,12901.38,524122.39,495299.58,28503.25,28573.14,13347.349999999999,-12732.77,4080.0,148.76,28.19058524590164,0.89,17.33,1.39,0.0,0.0,0.20862284158698022,0.22660756930999576,3.8415378416361183,4.8271009208573705,0.0,12,2003,0.0,,2196.107913669065,3052.59
2004-03-31,6644.32,1213.95,0.43,0.0,0.0,1260.68,1480.05,11.3,450.5,4687.88,0.0,10225.13,0.0,12156.98,548296.33,518267.26,28503.25,29756.33,17482.35,5662.42,-25996.34,219.37,6.57,0.64,17.42,0.43,0.0,0.0,0.88,0.96,16.32,20.560000000000002,0.0,3,2004,0.0,,2823.139534883721,1213.95
2004-06-30,6297.43,1133.51,0.39595060192718934,0.0,0.0,1156.6499999999999,1277.61,12.5,1404.72,4781.509999999999,0.0,11202.82,0.0,12080.08,548036.86,517138.34,28506.75,30617.08,5021.230000000003,-4073.05,4.18999999999869,120.95999999999998,7.89037820575028,0.71,16.89,0.82,0.0,0.0,0.8305305308716656,0.9077891849062389,14.814346911129476,18.3875596602285,0.0,6,2004,0.0,,2862.756097560976,2347.46
2004-09-30,6830.66,1560.5900000000001,0.5470780312432032,0.0,0.0,1575.56,1741.5200000000004,10.5,2129.0,5190.49,0.0,12869.1,0.0,12054.82,552761.03,520398.34,28507.34,32071.53,1800.8999999999978,-151.5,0.7200000000011642,165.96000000000004,4.7955681825463445,0.59,16.23,1.37,0.0,0.0,1.134088765496859,1.1979810903135835,19.471185987896778,20.17400156088075,0.0,9,2004,0.0,,2852.5912408759123,3908.05
2004-12-31,7443.110000000001,765.0100000000002,0.2684785558071157,0.0,0.0,810.73,1031.42,12.0,2950.01,6878.1900000000005,0.0,18857.02,0.0,12227.57,575355.64,542213.45,28510.77,32818.58,5303.490000000002,696.5500000000002,-8.81000000000131,220.69,11.178546424229745,0.65,16.52,1.64,0.0,0.0,0.5304088541555214,0.5696983989077822,9.324718621203239,9.966447852156833,0.0,12,2004,0.0,,2849.426829268293,4673.06
2005-03-31,7854.58,1525.62,0.53,0.0,0.0,1537.93,1699.74,11.7,1251.2,5407.21,0.0,17617.18,0.0,12207.24,601761.84,566857.07,28702.48,34570.26,353.46,-1811.04,230.05,161.81,5.5200000000000005,0.61,16.4,0.53,0.0,0.0,1.0,1.08,17.64,18.96,0.0,3,2005,0.0,,2878.528301886792,1525.62
2005-06-30,7606.02,1483.21,0.5176000305766694,0.0,0.0,1436.8,1569.53,12.3,1958.19,5987.839999999999,0.0,18645.52,0.0,12148.46,612584.97,576427.4,28703.69,35817.24,1143.69,-150.6400000000001,1.4499999999999886,132.73000000000002,5.938707145313207,0.63,16.09,1.05,0.0,0.0,0.9661867237431162,1.0056229165489576,16.56320097845342,17.86459534104619,0.0,6,2005,0.0,,2865.5523809523806,3008.83
2005-09-30,9324.890000000001,1615.4300000000003,0.5624342705643715,0.4,0.0,1725.7599999999998,1853.2000000000003,13.3,3278.24,6634.950000000001,0.0,17249.56,0.0,12516.23,639842.5,603177.84,28703.73,35801.38,7175.9400000000005,-7415.799999999999,-1148.1,127.44,5.911179624001039,0.65,16.85,1.61,0.4,0.25,1.0060936020033477,1.1039082577536732,18.053790747060074,19.045910826813376,0.0,9,2005,1148.8844720496895,,2872.2111801242236,4624.26
2005-12-31,10403.259999999998,1392.6599999999999,0.4860603099260086,-0.0009788049873270953,0.0,1429.7700000000004,1592.6099999999997,14.9,5476.49,7437.470000000001,0.0,17582.11,0.0,15520.9,647371.37,607013.75,28708.52,39384.27,-1677.7799999999997,2011.2299999999996,5.75,162.84000000000003,7.668801430356297,0.71,15.41,2.1,0.4,0.19,0.8610211204403582,0.9258291617638258,14.14666959175126,15.433572126602979,0.0,12,2005,-2.8044720496895934,,2865.2,6016.92
2006-03-31,11061.53,1808.61,0.63,0.0,0.0,1859.68,2070.34,18.3,1529.67,7247.45,0.0,15511.17,0.0,15997.21,660723.85,618568.96,28715.78,41145.1,-1446.75,-597.11,8.72,210.66,7.2625,0.86,15.03,0.63,0.0,0.0,1.08,1.16,17.6,19.12,0.0,3,2006,0.0,,2870.809523809524,1808.61
2006-06-30,11118.17,1693.8300000000002,0.5900094220029466,0.39999999999999997,0.0,1695.09,2169.2699999999995,17.2,2746.96,7735.5199999999995,0.0,15437.3,0.0,16230.85,647465.46,604832.89,28718.27,41648.56,-389.5,5569.4,-5266.780000000001,474.18000000000006,7.288866651316837,0.83,14.52,1.22,0.4,0.33,1.0446068455134137,1.0832959879398365,16.268784390310756,17.48749237674307,0.0,6,2006,1148.3409836065573,,2870.8524590163934,3502.44
2006-09-30,12811.95,1866.0800000000004,0.6500058861660198,1.9298904983322673e-06,0.0,2223.9,2619.3600000000006,17.2,4047.88,8174.969999999999,0.0,16881.3,0.0,16279.77,672494.8,627237.67,28720.24,44462.97,7096.99,-6465.24,827.8300000000008,395.4599999999999,6.616863156992196,0.79,14.11,1.87,0.4,0.21,1.1123095378242052,1.2235404916066255,16.781970151922692,18.60337702010983,0.0,9,2006,0.005540457613960825,,2870.866310160428,5368.52
2006-12-31,12186.64,-3702.1200000000003,-1.2885439270283245,0.0003114594591818888,0.0,-4204.63,-3850.2400000000002,18.4,11030.95,7588.690000000002,0.0,19558.0,0.0,16362.37,666227.93,619081.91,29408.12,46374.26,-3458.39,-6114.31,12263.9,354.3900000000001,-3.569455339103,0.89,13.35,0.58,0.4,0.69,-2.221627460393663,-2.1327623619779166,-31.902570331253,-34.5685232837254,0.0,12,2006,0.8948552461736199,,2873.1034482758623,1666.4
2007-03-31,12000.4,1129.43,0.24,0.2,0.0,1768.38,2152.92,21.4,816.38,8392.23,0.0,16648.12,0.0,16284.9,672845.76,600743.85,47949.3,71514.94,-10529.44,-15907.36,23550.33,384.54,22.2925,1.66,8.4,0.24,0.2,0.83,0.68,1.08,6.32,8.04,0.0,3,2007,941.1916666666668,,4705.958333333334,1129.43
2007-06-30,11072.789999999999,-8955.31,-1.842354993943173,0.0063708383806890135,0.0,-9557.61,-9158.41,24.6,9802.14,10157.830000000002,0.0,14749.75,0.0,16143.45,646769.51,582345.22,49565.75,64198.23,-4833.719999999999,1665.2800000000007,1274.9799999999996,399.2,-3.3382274427127596,2.07,9.07,-1.61,0.2,-0.12,-5.5385081805496625,-5.4927353856690875,-55.79703695942181,-67.6979636283715,0.0,6,2007,30.96733954451338,,4860.795031055901,-7825.88
2007-09-30,10513.030000000002,2868.91,0.5613999479520755,0.00976398162086016,0.0,2909.0999999999995,3566.6,27.5,9757.61,8261.46,0.0,15517.18,0.0,15983.22,666163.23,589114.92,57269.46,76822.99,-37485.770000000004,29926.54,8311.029999999995,657.5,12.245948766256175,2.57,7.67,-0.97,0.2,-0.21,1.7131379855032407,1.6899874721856294,14.932081089859329,18.91396938048848,0.0,9,2007,49.89666389191257,,5110.278350515464,-4956.97
2007-12-31,11463.029999999999,964.9900000000002,0.18371645148522792,0.00541928835356129,0.0,1020.6100000000001,1467.7399999999998,26.25,8588.58,11184.289999999997,0.0,19199.53,0.0,15892.87,652387.24,574320.34,57477.47,77854.31,-12820.629999999997,-1178.3499999999985,17686.97,447.1299999999999,35.72135182748007,2.61,7.38,-0.76,0.2,-0.26,0.5898265021367843,0.5704879282962341,4.9603441901011545,6.217351489736924,0.0,12,2007,28.465382528486316,,5252.605263157895,-3991.98
2008-03-31,11640.29,1030.48,0.18,0.0,0.0,1017.79,1475.85,23.1,1653.03,10452.38,0.0,16236.56,0.0,15696.43,725012.78,645643.08,57625.36,79270.81,-20077.71,-13456.52,30601.91,458.06,32.0825,2.23,8.14,0.18,0.0,0.0,0.56,0.6,5.2,5.48,0.0,3,2008,0.0,,5724.88888888889,1030.48
2008-06-30,12910.23,2002.4099999999999,0.3499227799227799,0.0,0.0,2296.98,2711.9100000000003,22.0,2519.32,10722.410000000002,0.0,16732.25,0.0,15547.8,751220.96,669992.04,57760.7,81130.69,-359.51000000000204,-19185.329999999998,19971.31,414.93,15.71796783625731,2.13,8.26,0.53,0.0,0.0,1.0563706563706563,1.241235521235521,9.877065637065638,11.012664092664092,0.0,6,2008,0.0,,5722.43396226415,3032.89
2008-09-30,12691.780000000002,1019.0100000000002,0.1760425973000321,0.15,0.0,1291.7599999999998,1710.8899999999994,16.2,4024.63,11562.55,0.0,15057.6,0.0,15484.38,702905.2,618544.04,60741.44,84265.33,-2680.4799999999996,11995.699999999997,-10961.330000000002,419.1299999999999,23.002955319378607,1.67,7.34,0.7,0.15,0.21,0.5834554653372493,0.6739916582344088,4.83865653150374,5.059967225252351,0.0,9,2008,868.2642857142857,,5788.428571428572,4051.9
2008-12-31,12438.479999999996,844.1299999999997,0.14310122691241675,0.002807405766946443,0.0,847.6000000000004,1286.8900000000003,9.3,5422.18,11973.560000000001,0.0,20419.46,0.0,16085.23,745476.67,660109.24,60741.44,85274.66,1098.75,-1247.0099999999984,5480.239999999998,439.2900000000002,16.240252093871803,0.91,7.74,0.83,0.15,0.18,0.4551653482515424,0.5379226842972774,3.9585592408543233,4.137866802286749,0.0,12,2008,16.560413080894932,,5898.831325301205,4896.03
2009-03-31,12338.92,1027.77,0.17,0.0,0.0,1306.71,1717.7,8.75,1935.04,10393.56,0.0,19351.41,0.0,15894.79,734579.15,648283.01,60741.44,86201.6,2490.11,-2189.57,-1380.04,410.99,12.8675,0.87,7.52,0.17,0.0,0.0,0.56,0.72,4.76,4.96,0.0,3,2009,0.0,,6045.7058823529405,1027.77
2009-06-30,13892.9,1752.04,0.28992571434738346,0.15,0.0,2085.7,2518.37,14.5,3429.64,11459.500000000002,0.0,18316.39,0.0,15752.22,719629.8,632455.32,60741.44,87069.68,11363.24,-2410.48,-9991.95,432.66999999999996,12.502512956325198,1.5,7.26,0.46,0.15,0.33,0.9832263356128655,1.1597028573895338,8.042287206679593,8.344818386868168,0.54,6,2009,906.4597826086956,,6043.065217391304,2779.81
2009-09-30,14581.5,2171.77,0.35965316121318847,0.14988690039560498,0.0,2771.6400000000003,3197.83,19.2,6503.78,11383.719999999998,0.0,16878.11,0.0,17388.11,750601.24,660097.45,60741.44,90338.47,11080.69,-7040.2300000000005,-5486.4,426.18999999999994,13.34355016875636,1.93,7.31,0.82,0.3,0.37,1.1579077385400216,1.4912448147863915,9.614143041211088,9.947480117457458,8.74,9,2009,905.0938759278899,,6038.512195121952,4951.58
2009-12-31,15178.129999999997,1707.71,0.2820842762516725,0.0007625400920752409,0.0,1996.7399999999998,2429.3900000000012,22.5,9128.85,14373.86,0.0,20090.3,0.0,17369.82,780132.38,687547.12,60741.44,92413.58,19633.190000000002,-16273.069999999998,-138.97000000000116,432.6500000000001,19.936417849049313,2.23,7.44,1.1,0.3,0.27,0.8718968538688058,1.097564274870144,7.395736842816576,7.693207534136523,10.48,12,2009,4.616341463414301,,6053.9,6659.29
2010-03-31,17235.21,2069.71,0.34,0.0,0.0,2963.98,3418.73,21.2,3350.88,15648.1,0.0,18314.06,0.0,16912.22,821613.02,726897.1,60741.44,94537.54,-4556.1,2743.49,83.63,454.75,15.5875,2.05,7.69,0.34,0.0,0.0,1.0,1.52,8.76,9.16,38.94,3,2010,0.0,,6087.382352941177,2069.71
2010-06-30,16249.82,2131.2699999999995,0.35005553466095995,0.18,-10097.44,3298.8300000000004,3849.5800000000004,19.6,6086.42,-3512.6900000000005,-10097.44,17760.86,0.0,16953.09,851607.51,755571.02,60741.44,95857.76,-12280.22,-2314.62,14056.54,550.75,13.999850065923138,1.92,7.88,0.69,0.18,0.26,0.9943606491818574,1.6234459578479306,8.888366619217418,9.3145211831525,0.0,6,2010,1095.9078260869564,,6088.376811594203,4200.98
2010-09-30,18085.65,2331.5,0.3854615704908396,0.2188160618671756,-5257.92,3348.87,3796.5299999999997,25.25,9234.52,6534.009999999998,-5257.92,17895.0,0.0,16762.72,803472.0,706224.36,60741.44,97061.65,-11946.2,-5452.72,17537.43,447.6600000000001,16.37672983058117,2.44,7.28,1.08,0.4,0.37,1.1563847114725192,1.7702679533653376,9.607986553345745,9.950619060448712,0.0,9,2010,1323.5292109500806,,6048.592592592592,6532.48
2010-12-31,18222.010000000002,2260.620000000001,0.372780816776791,0.0010299321395522444,-6692.419999999998,2728.379999999999,3792.0200000000004,25.75,12390.94,7850.740000000002,-6692.419999999998,22460.98,0.0,17551.95,869834.06,770730.02,60741.44,98915.36,39878.04,-3788.379999999999,-31519.219999999998,1063.64,17.27020197998779,2.32,7.79,1.45,0.4,0.28,1.0386444826056798,1.5425413108005144,9.142128168677717,9.450636430837818,0.0,12,2010,6.245721583652994,,6064.206896551725,8793.1
2011-03-31,17042.67,2808.15,0.46,0.0,-6061.17,3884.68,4656.38,24.8,2215.23,6887.01,-6061.17,19367.12,0.0,17334.78,870409.75,770473.95,60741.44,99739.4,-29178.6,7496.0,18559.98,771.7,13.4775,2.24,7.72,0.46,0.0,0.0,1.28,1.8400000000000003,11.28,11.559999999999999,0.0,3,2011,0.0,,6104.673913043478,2808.15
2011-06-30,18963.200000000004,2971.86,0.49359527059641767,0.35,-6257.5,4167.790000000001,5036.54,27.5,4766.14,6679.09,-6257.5,19595.58,0.0,17135.28,912914.72,812145.11,60741.44,100563.16,-42800.189999999995,-5866.91,49014.45,868.75,13.930441415477175,2.56,8.08,0.96,0.35,0.36,1.2956875853155962,1.8715487343447506,11.82572002470584,12.113650599220415,0.0,6,2011,2107.2953125,,6020.84375,5780.01
2011-09-30,17937.019999999997,3006.6000000000004,0.49616063533034926,0.35224606496418986,-6677.089999999998,4250.4800000000005,4932.289999999999,20.0,6788.26,7544.359999999999,-6677.089999999998,20112.34,0.0,17226.66,914368.26,813070.23,60741.44,101100.2,-21943.33,-16147.960000000001,38576.47,681.8100000000002,10.075114074037117,1.91,8.04,1.45,0.7,0.48,1.3139702342541664,1.957268161441102,11.894168057988235,12.14053747691089,0.0,9,2011,2134.5164116379315,,6059.731034482759,8786.61
2011-12-31,19028.990000000005,477.72999999999956,0.07889681294080306,-0.0005325730630607565,-5774.550000000003,3311.129999999999,3900.290000000001,22.0,9998.07,6366.260000000002,-5774.550000000003,25164.85,0.0,17568.12,947797.35,845101.75,60741.44,102488.98,1870.0599999999977,4999.890000000001,-1648.5999999999913,589.1599999999999,69.71574383019704,2.02,8.25,1.53,0.7,0.46,0.2021408540705542,0.35477782551158493,1.864646245712051,1.8976488341317332,0.0,12,2011,-3.224796033357052,,6055.1241830065355,9264.34
2012-03-31,19718.08,3430.08,0.56,0.0,-6387.19,4461.59,5105.72,27.0,1924.38,7006.96,-6387.19,23141.58,0.0,17545.23,976104.16,869913.4,60741.44,106057.3,17652.34,-16991.98,-2934.4,644.13,12.0525,2.42,8.2,0.56,0.0,0.0,1.4,1.92,12.92,13.32,0.0,3,2012,0.0,,6125.142857142857,3430.08
2012-06-30,20813.699999999997,3698.54,0.6070307857621812,0.35,-7021.22,4855.77,5525.56,29.5,4179.6,7644.910000000001,-7021.22,22787.23,0.0,17780.34,1034540.94,926593.68,60741.44,107797.38,7714.16,1864.539999999999,-9819.54,669.7900000000001,12.147530525558734,2.45,8.6,1.17,0.35,0.3,1.4319700587210427,1.9923061686553636,13.717858098762454,14.195181451669468,0.0,6,2012,2132.4931623931625,,6092.837606837607,7128.62
2012-09-30,21268.85,3742.080000000001,0.6161814050613117,0.39885768527475135,-7159.970000000001,4903.139999999999,5574.42,31.25,6138.55,7727.469999999999,-7159.970000000001,22074.75,0.0,17879.09,1040424.32,931145.12,60741.44,109116.18,46798.5,7410.2300000000005,-55096.520000000004,671.28,12.680275541944585,2.43,8.53,1.79,0.75,0.42,1.4320193547793614,1.9965654465673786,13.714339205386961,14.237577046556341,0.0,9,2012,2422.2694074392402,,6073.016759776537,10870.7
2012-12-31,22075.950000000004,3754.629999999999,0.6186977182737072,-0.0005456487679999217,-7426.009999999998,4785.080000000002,5497.529999999999,32.5,8206.72,8418.61,-7426.009999999998,25078.92,0.0,18299.72,1071965.5,958479.38,60741.44,113322.4,-9506.129999999997,2922.3999999999996,9647.430000000008,712.45,13.136827177378333,2.47,8.46,2.41,0.75,0.31,1.3965624844020612,1.930542257849908,13.257074760022507,13.914280635035242,0.0,12,2012,-3.3113250191254338,,6068.601659751037,14625.33
2013-03-31,22330.72,4045.44,0.67,0.0,-7553.51,5038.86,5773.47,34.75,2257.59,8312.42,-7553.51,24137.08,0.0,17969.54,1102777.11,985082.67,60741.44,117504.5,7797.74,2284.9,-10967.54,734.61,12.9675,2.57,8.38,0.67,0.0,0.0,1.48,1.92,13.76,14.48,0.0,3,2013,0.0,,6037.9701492537315,4045.44
2013-06-30,23793.229999999996,3038.64,0.5018589287529219,0.4,-6827.5599999999995,3936.3900000000003,4669.5199999999995,35.5,6755.36,7630.92,-6827.5599999999995,24485.76,5322.08,20074.8,1130155.59,1010533.42,60741.44,119394.34,-10492.66,-2541.98,13454.51,733.13,17.683156543716926,2.53,8.46,1.17,0.4,0.34,1.080926923467832,1.4240783277433342,10.174439136768642,10.70632381339567,0.0,6,2013,2421.9076923076927,,6054.769230769231,7084.08
2013-09-30,24549.33,3793.92,0.6242982901268616,0.4014695008980722,-8056.330000000002,4956.280000000001,5718.870000000001,37.75,9081.92,9588.130000000001,-8056.330000000002,23817.61,2594.0,19805.74,1145166.59,1024581.91,60741.44,120324.52,13004.04,-3815.55,-10130.31,762.5899999999999,15.117412860576922,2.68,8.52,1.79,0.8,0.45,1.3253259790402647,1.7717515719801435,12.611523000551571,13.225358190843906,0.0,9,2013,2439.7682853459382,,6077.094972067039,10878.0
2013-12-31,24947.880000000005,988.6499999999996,0.16246097255754569,0.0010998760033724558,-8354.779999999999,1996.289999999999,2751.459999999999,30.5,15079.62,9156.159999999996,-8354.779999999999,28216.33,1621.2,20138.76,1179581.95,1057934.0,60741.44,121369.06,-23135.56,4813.31,22739.9,755.1700000000001,46.9312714307389,2.09,8.72,1.95,0.8,0.41,0.3365858098115305,0.4698871206279782,3.259217049462147,3.3691906308857162,0.0,12,2013,6.693253115599873,,6085.461538461538,11866.65
2014-03-31,23485.33,3266.26,0.54,0.0,-7887.52,4196.7,5055.55,37.5,3371.05,8305.67,-7887.52,26793.31,4120.38,19917.08,1185669.27,1060241.51,60741.44,125112.38,21452.51,1497.8,-28304.13,858.85,17.36,2.51,8.47,0.54,0.0,0.0,1.12,1.48,10.44,10.76,0.0,3,2014,0.0,,6048.62962962963,3266.26
2014-06-30,23988.89,3460.3899999999994,0.5710172076739536,0.4,-7916.949999999999,4505.840000000001,5317.329999999999,46.5,6939.1,8476.269999999999,-7916.949999999999,26091.49,8017.3,19665.44,1194586.26,1067658.7,60741.44,126571.39,-16936.899999999998,1254.93,17839.910000000003,811.4899999999999,20.357486331020493,3.1,8.44,1.11,0.4,0.36,1.1523230136843747,1.5432897504701446,10.926491433328623,11.255726580095587,0.0,6,2014,2424.0180180180178,,6060.045045045044,6726.65
2014-09-30,23563.179999999993,3507.130000000001,0.5757382316211607,0.4020678312148327,-8035.449999999999,4589.3499999999985,5425.130000000001,48.75,11093.94,8559.130000000001,-8035.449999999999,24288.03,0.0,19461.08,1237173.72,1108704.85,60741.44,128066.05,13299.579999999998,3444.1299999999997,-17611.879999999997,835.78,21.17003758058583,3.17,8.66,1.68,0.8,0.48,1.1377684101084842,1.5353019509897619,10.95273445393589,11.29543578228182,0.0,9,2014,2449.210553410554,,6091.535714285715,10233.78
2014-12-31,26156.89,3935.75,0.6471843102770523,-0.001340804629975227,-8438.350000000002,5062.029999999999,5879.6,44.75,15052.31,8965.29,-8438.350000000002,31154.5,2133.3,19952.37,1214268.37,1082598.36,60741.44,131210.49,-619.8199999999997,9606.260000000002,386.28999999999724,817.5700000000002,17.290012786635334,2.81,8.25,2.33,0.8,0.34,1.2999238506852377,1.6999004201268497,11.99929708324835,12.465936414263563,0.0,12,2014,-8.153893316984067,,6081.343347639485,14169.53
2015-03-31,26774.39,4325.98,0.59,0.0,-8894.62,5545.49,6357.25,41.25,4535.36,9321.14,-8894.62,26915.56,0.0,19951.87,1632827.92,1450061.03,73557.62,182254.3,324.39,28570.19,-33358.51,811.76,17.48,2.54,7.96,0.59,0.0,0.0,1.04,1.56,9.48,11.24,0.0,3,2015,0.0,,7332.169491525423,4325.98
