,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,321.38,56.13,1.4,0.0,115.78,81.13,106.36,2.96,240.25,67.11,542.16,164.84,143.77,1012.53,595.15,2049.35,12.14,116.48,0.0,335.16,0.0,335.16,400.0,1678.12,79.42,-110.66,-3.92,25.23,0.5275,0.71,0.2,1.4,0.0,0.0,10.96,0.0,13.36,0.0,18.92,18.27,17.47,3.02,2.59,3,2000,0.0,40.09285714285715,56.13
2000-06-30,406.51,70.18,1.7557501385480168,3.0,159.73,105.55000000000001,132.5,2.3,300.96000000000004,88.61,485.22,236.93,135.66,955.91,596.43,2081.96,33.88,139.38,0.0,300.22,0.0,300.22,400.0,1748.31,124.49,-69.18,-103.85,26.95,0.3284635936164149,0.53,0.17,3.16,3.0,0.95,13.49038397593223,0.0,16.04622278521099,0.0,23.29147019238382,18.14,17.35,3.18,2.73,6,2000,119.91455696202533,39.971518987341774,126.31
2000-09-30,480.37,75.55000000000001,1.8900599425344298,5.690746939562528e-05,185.85000000000002,110.94,138.28999999999996,2.38,369.42999999999995,89.44999999999999,283.01,263.86,134.15,770.14,560.73,2179.55,19.92,165.21,0.0,319.12,0.0,319.12,400.0,1823.86,142.35,-330.6,-13.960000000000008,27.35,0.3139450694904037,0.52,0.17,5.05,3.0,0.59,13.862934707222829,0.0,16.572644407014764,0.0,23.953234915287826,17.48,16.71,2.41,1.99,9,2000,0.0022747211430100833,39.97227722772278,201.86
2000-12-31,451.1200000000001,52.51999999999998,1.3131032313861148,0.0018435037937311822,164.25,66.86000000000001,93.82000000000005,2.56,384.2600000000001,33.08000000000001,328.46,209.8,201.6,1663.36,557.49,2311.17,0.0,253.77,0.0,395.74,0.0,395.74,400.0,1876.37,-626.9200000000001,685.47,-4.86999999999999,26.959999999999994,0.48434881949733455,0.55,0.21,6.36,3.0,0.47,9.092620489032154,0.0,11.19854076578347,0.0,15.715946222187275,16.09,15.33,4.2,3.69,12,2000,0.07373435456750599,39.996855345911946,254.38
2001-03-31,685.72,167.96,4.2,5.5,306.22,240.1,267.98,2.64,445.63,218.19,251.91,458.4,211.04,1874.91,634.53,2603.03,0.0,268.37,0.0,732.93,0.0,732.93,400.0,1824.34,10.6,-87.15,0.0,27.88,0.1575,0.58,0.4,4.2,5.5,1.31,25.800000000000004,41.28,36.84,38.36,51.35999999999999,25.46,24.49,2.56,2.27,3,2001,219.94761904761907,39.990476190476194,167.96
2001-06-30,770.05,135.41,3.383353001285559,0.004390835016802281,307.99,171.32000000000002,210.44,5.12,598.7199999999999,167.24,233.6,437.61,353.46,1832.67,950.24,2896.83,400.85,287.43,0.0,892.32,0.0,892.32,400.0,1959.74,551.17,-35.099999999999994,-534.38,39.120000000000005,0.3808647810353741,1.05,0.46,7.58,5.5,0.73,18.69324850842206,29.512836470316774,27.63815538781026,29.209316676006196,36.63662458384152,21.6,20.84,2.05,1.66,6,2001,0.17573187586376093,40.022427440633244,303.37
2001-09-30,732.9699999999998,154.51999999999998,3.8639280176461592,-0.004405791945398125,270.89,170.05,210.93,4.48,562.9200000000001,154.52000000000004,302.32,411.53,335.61,1858.12,1051.26,2975.98,305.04,316.62,0.0,805.95,0.0,805.95,400.0,2114.26,244.51,-123.53,-93.64999999999998,40.879999999999995,0.2889223077918716,0.85,0.38,11.45,5.5,0.48,20.774096835484503,30.45247723252309,29.23761776845967,31.38386948830505,36.175815152110765,21.53,20.92,2.31,1.89,9,2001,-0.17618935143042336,39.99039301310044,457.89
2001-12-31,782.5200000000004,105.39999999999998,2.634578991283353,0.0021995154636185424,251.43999999999994,119.23000000000002,166.73000000000002,7.04,663.29,90.13,254.38,398.93,296.92,1804.78,1123.47,2988.56,190.31,350.55,0.0,708.07,0.0,708.07,400.0,2219.66,117.64999999999998,-9.469999999999999,-114.73000000000002,47.5,0.6680384250474384,1.27,0.32,14.08,5.5,0.39,14.108469882298635,19.789280832253368,18.995913295105538,20.58264836940119,23.000173977879953,19.5,18.96,2.55,2.13,12,2001,0.0879946779475631,40.00639204545454,563.29
2002-03-31,818.96,178.94,0.45,0.0,330.84,200.09,237.22,10.48,618.87,176.9,198.5,385.49,381.55,1794.03,1155.16,3010.94,16.78,339.06,0.0,881.06,0.0,881.06,400.0,2058.6,163.76,-46.38,-173.26,37.13,5.8225,2.04,0.43,0.45,0.0,0.0,23.76,28.52,34.76,36.88,37.56,22.59,21.85,2.04,1.6,3,2002,0.0,397.64444444444445,178.94
2002-06-30,797.98,120.57999999999998,0.24154647435897433,0.85,269.91,173.49999999999997,213.67999999999998,10.9,624.4799999999999,152.73999999999998,295.57,313.26,519.84,1673.55,1161.54,2899.03,60.78,430.94,0.0,641.2,0.0,641.2,500.0,2179.18,167.43,225.64,-296.0,40.18,11.283542876098858,2.5,0.29,0.6,0.85,1.42,16.63450053418803,20.756893696581198,22.12565705128205,23.301183226495723,26.65062767094017,19.13,18.52,2.61,1.8,6,2002,424.32,499.2,299.52
