,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,2099.83,-73.44,-1.47,0.0,61.58,-34.16,-8.64,1.61,2133.99,-99.41,221.71,346.3,965.2,1591.9,950.08,3926.66,1384.0,71.98,136.84,1664.99,183.87,1848.86,500.0,1979.39,-419.61,-75.88,465.28,25.52,-0.2725,0.41,0.93,-1.47,0.0,0.0,-7.48,0.0,-14.84,0.0,-6.04,-3.61,-3.5,0.0,0.96,0.38,3,2000,0.0,49.95918367346939,-73.44
2000-06-30,1758.02,33.08,0.6638949454905847,0.0,172.22000000000003,69.11,94.84,1.32,1688.9,42.559999999999995,354.31,348.35,550.29,1324.91,1001.85,3607.7,1148.62,44.32,121.31,1377.62,123.66,1501.28,500.0,2000.3,441.7,1.539999999999992,-310.67999999999995,25.73,0.49412938331318024,0.33,0.75,-0.81,0.0,0.0,3.67191278493558,-0.0,6.622556987115956,-0.0,-5.147234886025768,-1.07,-1.05,0.0,0.96,0.56,6,2000,0.0,49.82716049382716,-40.36
2000-09-30,1819.3200000000002,111.77,2.2382173365074918,0.0,158.42000000000002,144.89,171.37,0.97,1674.4299999999998,37.58,260.57,341.6,696.05,1374.05,1036.7,3721.22,1068.0,57.14,120.98,1319.64,183.44,1503.08,500.0,2111.12,-27.71,-45.81999999999999,-20.840000000000003,26.480000000000004,0.10861322358414602,0.23,0.71,1.43,0.0,0.0,12.020635765298977,0.0,21.16132754516174,0.0,46.89300098025487,1.3,1.26,0.0,1.04,0.51,9,2000,0.0,49.93706293706294,71.41
2000-12-31,2792.1800000000003,26.680000000000007,0.5331104088082375,0.0,71.76999999999998,52.81,162.86,1.24,2739.380000000001,-36.11,394.43,509.84,1007.84,1983.96,1616.31,4819.94,1821.52,55.74,89.46,2061.31,345.37,2406.68,500.0,2139.96,-276.52,-239.63000000000002,633.69,110.05,0.5790545352323837,0.29,1.12,1.96,0.0,0.0,2.2194800693240904,0.0,4.982950351717811,0.0,9.171674992353962,1.2,1.16,0.0,0.96,0.47,12,2000,0.0,50.04591836734694,98.09
2001-03-31,2191.38,106.12,2.12,0.25,146.94,145.94,190.11,1.02,2045.44,14.65,377.62,466.99,825.07,1748.84,1646.99,4597.67,1430.16,76.22,88.24,1676.91,399.72,2076.63,500.0,2247.33,294.34,23.62,-333.85,44.17,0.12000000000000001,0.23,0.92,2.12,0.25,0.12,9.24,13.679999999999998,18.88,20.08,20.0,5.15,4.84,0.0,1.04,0.55,3,2001,12.514150943396226,50.056603773584904,106.12
2001-06-30,2016.62,15.08999999999999,0.3012771223496409,0.0001506040506652454,140.28000000000003,40.05000000000001,84.94999999999999,2.53,1976.5700000000002,-47.46,306.9,449.13,965.63,1835.22,1659.37,4777.21,1578.08,87.06,40.01,1810.32,451.94,2262.25,500.0,2249.49,-154.73999999999998,-58.91,142.93000000000004,44.89999999999999,2.1085238568588482,0.56,1.01,2.42,0.25,0.1,1.2648659351538643,2.211025492946125,2.6841052718422556,2.838478673376782,3.1223265407144605,3.04,2.88,0.0,1.01,0.48,6,2001,0.007543271479807601,50.086776859504134,121.21
2001-09-30,2157.3900000000003,-14.989999999999995,-0.29917906232347946,8.48076112107784e-05,85.44999999999999,24.399999999999977,69.49000000000001,1.68,2132.99,-78.38,412.66,441.84,833.16,1802.41,1680.57,4828.73,1664.57,81.99,51.8,1902.82,429.36,2332.18,500.0,2229.59,85.57,-59.410000000000004,78.97999999999999,45.09,-1.3994963308872588,0.38,1.05,2.12,0.25,0.12,-1.2418753530408584,-2.777284880436828,-2.6869666729429476,-2.7603502165317253,-4.05867444925626,1.76,1.67,0.0,0.95,0.51,9,2001,0.004249181350381548,50.10377358490566,106.22
2001-12-31,1799.0999999999995,50.72999999999999,1.0149232239566741,-0.0005986764202035659,18.44999999999999,78.13,129.49,1.61,1720.9700000000003,-15.430000000000007,349.04,429.12,684.94,1542.21,1685.68,4638.04,1484.14,68.17,47.79,1685.64,414.91,2100.55,500.0,2282.58,203.74000000000004,-57.14,-210.25,51.360000000000014,0.3944633353045536,0.35,0.92,3.14,0.25,0.08,4.369987894233831,7.88666454284804,8.89512328767123,9.17956036954444,12.631592226823827,2.03,1.92,0.0,0.91,0.51,12,2001,-0.02992428794616231,49.98407643312101,156.95
2002-03-31,1833.15,52.85,1.06,1.0,120.38,109.53,157.26,3.26,1723.62,-3.22,281.35,558.78,1073.35,2104.83,1666.13,5078.65,1867.73,57.26,46.16,2057.99,406.54,2464.52,500.0,2338.51,-514.02,80.9,372.77,47.73,0.7700000000000001,0.7,1.05,1.06,1.0,0.94,4.16,9.04,9.04,9.2,14.52,3.07,2.88,0.0,1.02,0.5,3,2002,49.85849056603774,49.85849056603774,52.85
2002-06-30,2043.15,12.479999999999997,0.25024950252563904,0.00023537974116879796,126.12,43.129999999999995,91.25,3.14,2000.02,-25.09,384.09,547.3,1161.41,2253.0,1646.36,5274.64,2024.81,131.2,46.93,2321.38,393.86,2715.24,500.0,2302.34,46.95999999999998,-22.220000000000006,78.02000000000004,48.12,3.1408653846153856,0.68,1.18,1.31,1.0,0.76,0.9475095668146332,2.322926679932649,2.1701025562528695,2.1930261748048365,3.9505035971223017,1.77,1.69,0.0,0.97,0.47,6,2002,0.011738441595845472,49.87022900763358,65.33
