,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2011-06-30,3511.0299999999997,1208.8,5.997814464178598,-0.00041482512879080437,958.1199999999999,1379.9199999999996,1531.25,80.25,2131.0999999999995,821.3799999999999,2932.9,1284.81,1905.61,6435.03,3185.92,22196.22,415.04,385.16,1236.66,108.28,1344.94,201.6,20851.28,623.9500000000003,-1768.12,42.110000000000014,151.33000000000004,3.3432761416280607,0.78,0.06,15.22,1.75,0.11,21.784440445452883,27.821662363404005,23.187345799754844,25.157718488381192,26.970461361917426,32.5,28.96,5.2,3.66,6,2011,-0.08360388916281636,201.54007884362682,3067.44
2011-09-30,2599.49,-234.61000000000013,-1.1635962976952383,0.0007362995422687855,94.38000000000011,-252.32999999999993,-102.26999999999998,73.0,2851.830000000001,-28.81999999999971,3032.78,1358.14,1867.3,6855.1,3127.68,22179.4,568.52,532.83,1553.14,109.66,1662.8,201.6,20516.6,297.55999999999995,-349.1099999999999,151.43,150.06,-15.697024849750642,0.72,0.08,14.05,1.75,0.12,-4.230355792617279,-5.316931125411694,-4.574879678625265,-4.863087160189637,-5.3533711518163845,23.12,21.48,4.41,3.21,9,2011,0.14845632970286715,201.62491103202845,2832.83
2011-12-31,-10678.609999999999,-2846.5499999999997,-14.523214285714284,2.4497775800711743,-2746.23,-3310.97,-3751.8599999999997,71.0,-7367.640000000001,-2372.56,2547.48,1139.43,2624.0,7242.16,3060.16,22763.92,665.77,1729.2,2714.62,143.07,2857.69,201.6,19906.23,-2401.5600000000004,1366.6699999999998,156.71,-440.89,-1.2221864010820118,0.72,0.14,-0.07,4.25,-60.71,-49.793877551020394,82.98979591836734,-58.09285714285714,-58.09285714285714,91.28877551020408,-0.56,-0.55,2.67,1.7,12,2011,480.1564056939502,196.0,-13.72
2012-03-31,5553.86,257.7,1.28,0.0,316.31,293.16,586.49,65.5,5260.7,27.89,1134.94,1319.21,1755.29,5942.7,2993.09,21633.72,574.8,570.39,1210.39,130.99,1341.38,201.6,20292.35,294.03,-1696.44,-495.42,293.33,12.7925,0.65,0.07,1.28,0.0,0.0,4.76,5.48,5.08,5.16,5.76,4.87,4.64,4.91,3.46,3,2012,0.0,201.328125,257.7
2012-06-30,-3020.2,-127.44,-0.6359281437125749,0.37,24.850000000000023,-91.59000000000003,-291.73,57.75,-2928.6099999999997,173.95999999999998,1209.07,1096.07,1710.72,6079.93,3023.93,22018.99,677.64,714.43,1564.63,130.67,1695.3,201.6,20323.68,574.65,805.8900000000001,591.4200000000001,-200.14,-22.7040195386064,0.57,0.08,0.65,0.37,0.57,-2.30890833717181,-3.5611976047904195,-2.504578535237218,-2.4654444956241366,-3.874269921695072,5.2,5.14,3.89,2.79,6,2012,74.148,200.39999999999998,130.26
2012-09-30,2794.55,311.22,1.543833922261484,0.0021823865180756073,293.7699999999999,291.57,383.25,54.75,2502.9799999999996,48.43000000000001,656.44,1137.17,1734.54,6439.98,3837.76,23622.29,545.03,1572.19,2531.94,176.54,2708.48,201.6,20831.96,880.3000000000001,-1653.39,221.64,91.68,8.865914786967418,0.53,0.13,2.19,0.37,0.17,5.273003533568906,6.062544169611307,5.977950530035336,6.034346289752651,6.598303886925795,8.68,8.29,2.54,1.86,9,2012,0.4399452054794608,201.58904109589042,441.48
2012-12-31,2919.04,-271.28000000000003,-1.3388672150411283,0.0018808814770696388,343.6500000000001,-378.12,-276.33,50.5,3297.16,-294.99,470.61,1676.14,2790.95,7518.47,3858.45,24686.22,1620.78,1690.44,3371.26,487.41,3858.67,201.6,20519.44,-1819.35,173.70000000000027,1463.02,101.79000000000002,-9.429762606900617,0.5,0.19,0.84,0.37,0.44,-4.399135135135136,-3.0602679200940073,-5.291713278495887,-5.355468860164514,-3.4428014101057585,2.12,2.06,2.23,1.4,12,2012,0.38110241356815777,202.61904761904762,170.2
2013-03-31,12083.12,-20.63,-0.1,0.0,579.85,-210.69,209.43,44.25,12293.81,-435.54,401.5,2170.18,2760.78,7313.16,3812.56,24091.18,2145.82,1116.73,3495.19,387.67,3882.86,201.6,20007.61,-1177.21,-2047.04,2517.43,420.12,-110.625,0.45,0.19,-0.1,0.0,0.0,-0.35999999999999993,-3.6800000000000006,-0.4,-0.4,-4.08,-0.18,-0.17,2.09,1.3,3,2013,0.0,206.29999999999998,-20.63
2013-06-30,-8461.560000000001,-189.08,-0.9376910972295075,1.17,-356.37,-70.68,-385.8,36.0,-8390.89,220.82000000000002,429.87,2227.43,2823.25,7971.86,3772.67,24902.06,2627.27,1199.34,4005.58,789.23,4794.82,201.6,19925.42,1292.08,1279.69,-1842.4099999999999,-315.12,-9.599323302305901,0.36,0.24,-1.04,1.17,-1.13,-3.0294635448953318,-4.327805064136188,-3.786829431119165,-3.75076438891803,-4.868780697153212,-5.83,-5.79,1.99,1.29,6,2013,235.92374999999998,201.64423076923077,-209.71
2013-09-30,4059.27,79.05000000000001,0.39325348232052665,-0.0036601676105924986,295.46000000000004,47.31999999999999,157.86,30.75,4011.96,-212.02,853.76,1643.27,2757.62,7566.68,3843.1,24906.12,3081.71,914.45,4075.84,804.54,4880.38,201.6,19841.83,118.35999999999999,13.100000000000023,286.03999999999996,110.53999999999999,19.549413662239086,0.31,0.25,-0.65,1.17,-1.8,1.2584111434256853,2.323220572478188,1.5972141435787544,1.5488137149854588,2.710424001224553,-1.76,-1.7,1.86,1.18,9,2013,-0.7357500000000243,201.0153846153846,-130.66
2013-12-31,1982.1800000000003,-383.9200000000001,-1.9025146721598196,0.004526409887675747,-80.01000000000005,-599.01,-493.84000000000003,28.75,2581.1899999999996,-496.63,371.28,794.48,2763.01,5553.32,3803.7,23708.91,2377.94,695.62,3171.43,827.92,3999.35,201.6,19629.8,115.45000000000002,71.11000000000001,-663.1199999999999,105.16999999999999,-3.7763834913523646,0.3,0.2,-2.55,1.17,-0.46,-6.4760107271949945,-10.266118387811419,-7.81896226048428,-7.639902056045708,-12.116407167009989,-5.5,-5.33,1.75,0.88,12,2013,0.9134117647059554,201.7960784313726,-514.58
2014-03-31,12076.07,-967.01,-4.8,0.0,375.89,-1417.38,-985.07,33.75,13493.45,-1382.89,463.24,1689.6,2925.41,5961.89,3849.27,23960.5,2595.97,1212.61,3898.09,823.11,4721.19,201.6,19201.79,-383.12,-140.02,587.17,432.31,-1.7575,0.35,0.25,-4.8,0.0,0.0,-16.16,-23.6,-20.16,-19.72,-28.24,-8.23,-8.01,1.53,0.78,3,2014,0.0,201.46041666666667,-967.01
2014-06-30,-8346.93,576.97,2.8549689775407647,0.2,-150.25,927.71,603.0500000000001,34.25,-9274.650000000001,1158.7800000000002,850.94,2007.51,2883.84,6986.02,3819.3,24854.35,3575.54,963.98,4635.5,1326.71,5962.21,201.6,18894.06,-430.87,-238.68999999999997,986.0500000000001,-324.65999999999997,2.999813681820545,0.37,0.32,-1.93,0.2,-0.1,9.289743616039381,11.656557276176802,12.189090349707723,11.893238642190543,14.319222643831402,-10.51,-10.46,1.51,0.88,6,2014,40.41865284974094,202.09326424870468,-390.04
2014-09-30,3643.3700000000003,-173.29000000000002,-0.8582520014911331,-0.0001811397418514886,58.900000000000034,-238.08999999999997,-131.09000000000003,31.75,3881.4700000000003,-356.4,642.21,1919.59,2954.38,6674.48,3933.4,24657.9,3862.62,996.94,4924.09,1292.16,6216.25,201.6,18495.48,-153.26999999999998,-282.56,237.83999999999992,107.0,-9.248507415315366,0.35,0.34,-2.79,0.2,-0.07,-2.805468908100048,-3.617578328865851,-3.752929898993485,-3.617578328865851,-4.540429943372446,-7.7,-7.64,1.36,0.76,9,2014,-0.036573996694336586,201.91039426523298,-563.33
2014-12-31,3676.16,-453.0,-2.2464357049383565,-0.0002555050223400521,47.06,-545.0699999999999,-434.31999999999994,26.0,4221.23,-397.91999999999996,458.91,1764.54,2795.02,6365.14,4070.98,24063.26,4062.71,956.18,5089.82,1268.66,6358.48,201.6,17792.13,24.289999999999964,-460.21000000000004,251.0,110.74999999999997,-2.894184768211921,0.29,0.36,-5.04,0.2,-0.04,-7.523776726063384,-9.50277960898527,-10.180276091426997,-9.68106815699625,-11.963161571536803,-9.29,-9.2,1.25,0.7,12,2014,-0.05152329749104467,201.65277777777777,-1016.33
2015-03-31,14595.07,-1356.8,-6.7299999999999995,0.0,650.12,-1511.62,-1063.84,26.25,16106.69,-1027.29,289.02,1697.76,2687.35,6131.33,4088.3,23549.65,4146.67,908.01,5114.69,1198.97,6313.66,201.6,17277.92,-656.33,-1669.95,2165.72,447.78,-0.975,0.31,0.37,-6.73,0.0,0.0,-23.04,-25.44,-31.4,-29.76,-32.8,-9.4,-9.3,1.2,0.67,3,2015,0.0,201.60475482912332,-1356.8
2015-06-30,-12196.24,1577.27,7.797996552818978,0.05,-530.56,1745.77,1392.37,24.7,-13942.01,1029.73,186.68,1014.82,1355.92,4515.5,3319.78,21474.89,2630.98,750.96,3417.5,380.96,3798.45,201.6,17676.43,827.6,1054.6100000000001,-1823.9999999999998,-353.4,0.7918508245259214,0.28,0.21,1.09,0.05,0.05,29.474996144600173,28.902666122374924,35.77062638907788,34.625966344627386,37.201451444640995,10.17,9.19,1.32,0.92,6,2015,10.113302752293578,202.26605504587155,220.47
2015-09-30,2336.8,374.44999999999993,1.856766455994083,-0.00014832770669343553,323.74,428.0,523.28,25.25,1908.79,215.35,285.74,1030.67,1601.47,4237.58,3369.53,21559.42,2094.72,859.53,2983.26,390.43,3373.69,201.6,18185.73,211.50999999999996,430.77000000000004,-543.22,95.28,3.3999967952997734,0.28,0.19,2.95,0.05,0.02,6.948712431923618,7.225653869427822,8.232713642170376,8.157184159214683,8.962831977408726,13.86,12.56,1.42,0.88,9,2015,-0.02991292178510463,201.66779661016946,594.92
2015-12-31,2713.6499999999996,497.63,2.4686784128872823,-2.239978157147726e-05,408.34999999999997,566.4599999999999,661.3800000000001,31.0,2147.2000000000003,301.94000000000005,22.38,1013.55,1761.0,3737.56,3367.77,21249.23,1343.47,777.63,2160.58,400.81,2561.39,201.6,18687.84,138.41000000000008,347.52,-749.28,94.91999999999999,3.1395745835259126,0.33,0.14,5.42,0.05,0.01,9.364580842982015,9.87471365154913,10.658131893277195,10.913198297560752,11.733054597043616,16.23,14.67,1.73,0.91,12,2015,-0.004515291763084406,201.57749077490774,1092.55
2016-03-31,10320.11,1385.53,6.87,0.0,1044.65,1546.2,1933.06,39.0,8773.91,600.48,5.44,1276.26,1735.15,3951.98,3422.54,21272.43,917.41,856.65,1807.24,410.29,2217.53,201.6,19054.9,722.5,467.61,-1473.7,386.86,1.42,0.41,0.12,6.87,0.0,0.0,26.040000000000003,27.6,29.08,30.52,31.76,15.02,13.43,2.19,1.23,3,2016,0.0,201.67831149927218,1385.53
2016-06-30,-7525.860000000001,-829.75,-4.1205333045449635,0.7,-712.8300000000002,-931.26,-1222.82,35.25,-6594.6,-383.32000000000005,581.02,1013.12,1483.76,3946.59,3312.48,21494.54,389.14,968.96,1424.92,439.54,1864.46,201.6,19630.08,463.04999999999995,-549.32,945.4300000000001,-291.56,-2.1383882494727326,0.36,0.09,2.76,0.7,0.25,-15.46692936053834,-17.07931195796898,-16.900158336032245,-17.79592644571593,-18.27366943754723,23.19,19.89,2.77,1.73,6,2016,140.9586956521739,201.3695652173913,555.78
2016-09-30,3003.6899999999996,633.56,3.142922965678444,0.000741331874967476,454.22999999999996,686.71,786.3799999999999,42.0,2316.98,332.98,301.27,1344.69,1273.34,4410.76,3274.44,22139.78,458.19,1028.37,1545.21,460.85,2006.06,201.6,20133.72,480.6400000000001,-702.5,-57.879999999999995,99.67,3.34147547193636,0.42,0.1,5.9,0.7,0.12,11.442370390300503,12.69953957657188,12.59299981502346,13.23223838431399,13.466625859720518,23.57,20.51,2.85,2.03,9,2016,0.14943994104640979,201.5830508474576,1189.34
2016-12-31,2414.6600000000008,459.35000000000014,2.2790718691809864,-0.0001101172158149861,397.05999999999995,513.77,613.3800000000001,41.0,1900.8900000000003,296.91999999999996,552.76,902.09,1513.14,4732.67,3257.24,22262.05,322.82,875.13,1276.54,438.84,1715.38,201.6,20546.67,485.84000000000015,-98.98000000000002,-135.37,99.60999999999999,4.4954484053553925,0.4,0.08,8.18,0.7,0.09,8.258152836494432,9.29460116820021,8.937973785247683,9.36146880250381,9.64008394543547,23.09,20.08,3.71,2.52,12,2016,-0.02219427292689602,201.5513447432763,1648.69
2017-03-31,10662.97,2325.31,11.53,0.0,1492.41,2509.44,2900.44,47.0,8153.53,1029.84,220.27,1111.39,1923.39,5425.83,3285.16,23550.33,443.39,1135.89,1651.0,519.95,2170.95,201.6,21379.37,2120.31,-1304.22,-601.25,391.0,1.02,0.44,0.1,11.53,0.0,0.0,39.48,44.8,43.52,46.0,45.84,25.61,21.81,3.29,2.12,3,2017,0.0,201.67476149176062,2325.31
2017-06-30,-10662.97,,,,-1492.41,-2509.44,-2809.86,43.5,-8153.53,-1029.84,617.24,1424.87,1675.62,6051.8,3231.94,24775.2,517.65,1292.23,1905.77,545.58,2451.34,201.6,22323.85,-1612.1299999999999,1130.69,663.57,-300.42,,0.39,0.11,,1.05,0.0,,,,,,,,3.18,2.3,6,2017,,,
2017-09-30,6206.53,,,,735.44,1489.67,1583.54,52.25,4716.86,429.82,426.81,1513.94,1545.64,6059.04,3174.47,24951.0,493.65,1165.12,1787.44,521.59,2309.03,201.6,22641.97,336.37999999999994,-290.11,-236.7,93.86999999999999,,0.47,0.1,6.96,1.05,0.15,,,,,,27.27,22.61,3.39,2.53,9,2017,,201.61637931034483,1403.25
