,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,282.79,-101.08,-1.68,0.0,133.44,-42.72,3.79,8.0,0.0,325.52,-17.29,59.34,34.76,34.93,135.47,1846.56,2842.68,84.37,69.06,2087.95,2799.82,0.0,2799.82,600.0,42.86,-14.42,-4.23,-1.1,46.51,-1.19,111.99,65.32,-1.68,0.0,0.0,-14.239999999999998,0.0,-943.3600000000001,0.0,-398.68,-35.87,-35.74,0.05,0.04,3,2000,0.0,60.16666666666667,-101.08
2000-06-30,279.37999999999994,-173.66000000000003,-2.894965421853389,0.0,134.61,-90.55000000000001,-44.1,8.5,0.0,369.9200000000001,-18.660000000000004,82.26,33.32,32.17,155.95,2650.88,2823.94,85.53,65.72,0.0,2954.73,0.0,2954.73,600.0,-130.79,31.0,-6.619999999999999,-1.4699999999999998,46.449999999999996,-0.7356564551422319,-38.99,-22.59,-4.58,0.0,0.0,-24.600885200553254,0.0,531.1060580912864,0.0,257.6392807745505,-49.22,-48.87,0.05,0.04,6,2000,0.0,59.98689956331878,-274.74
2000-09-30,297.38,-275.35,-4.590084349833663,0.0,139.8,-240.79,-194.29,8.3,0.0,538.1799999999998,-7.919999999999995,127.49,32.34,31.68,197.33,2606.44,2821.08,88.79,72.73,0.0,3227.23,0.0,3227.23,600.0,-406.15,50.2,-2.0500000000000007,-2.9200000000000004,46.500000000000014,-0.454496005084438,-12.26,-7.95,-9.17,0.0,0.0,-39.04324746859605,0.0,271.1803813921358,0.0,184.40426112090748,-64.48,-64.0,0.06,0.05,9,2000,0.0,59.98800436205017,-550.09
2000-12-31,306.23,-219.54999999999995,-3.659927368639883,0.0,141.93999999999994,-148.45,-102.23999999999998,8.0,0.0,454.68000000000006,-60.54,122.91,29.35,31.23,187.06,2571.25,2766.01,89.92,75.78,0.0,3391.7,0.0,3391.7,600.0,-625.69,7.420000000000002,-10.99,-1.0099999999999998,46.20999999999998,-0.5433577772716922,-7.67,-5.42,-12.83,0.0,0.0,-31.74409334234187,0.0,140.3609245881191,0.0,95.28933267501688,-66.58,-66.02,0.06,0.05,12,2000,0.0,59.987529228371,-769.64
2001-03-31,311.9,-183.51,-3.06,0.0,147.0,-117.24,-72.6,6.0,0.0,429.14,-9.57,152.16,33.96,26.61,218.69,2534.1,2760.49,101.06,75.5,2470.74,3569.69,0.0,3569.69,600.0,-809.21,28.4,-7.31,8.17,44.64,-0.49,-4.45,-4.41,-3.06,0.0,0.0,-26.6,-16.72,90.72,191.56,57.959999999999994,-59.62,-58.84,0.06,0.05,3,2001,0.0,59.970588235294116,-183.51
2001-06-30,317.2900000000001,-105.32999999999998,-1.7540413377648523,0.0,138.11,-47.88000000000001,-2.8800000000000097,5.5,0.0,365.16999999999996,-19.82,169.22,37.44,26.88,242.72,2507.0,2757.53,99.78,92.82,2494.89,3672.06,0.0,3672.06,600.0,-914.53,37.00000000000001,-17.8,-2.1500000000000004,45.0,-0.7815380233551694,-3.61,-4.02,-4.81,0.0,0.0,-15.272193601994184,-8.635280432073118,46.064553385957616,80.60567511425009,26.3434399667636,-46.57,-45.91,0.07,0.06,6,2001,0.0,60.04989604989605,-288.84
2001-09-30,350.0,1643.72,27.393715753424654,0.0,158.68,-24.090000000000003,21.240000000000002,8.0,0.0,374.09000000000015,-8.54,32.04,44.8,29.42,114.58,2483.5,2606.62,16.74,96.9,0.0,1877.44,0.0,1877.44,600.0,729.18,33.56999999999999,-21.67,-149.08,45.33,0.0721242060691602,6.58,2.57,22.58,0.0,0.0,252.24541095890407,-33.82359589041096,901.6875684931507,4070.769246575342,-125.92859589041095,140.37,138.37,0.06,0.05,9,2001,0.0,60.00354295837025,1354.88
2001-12-31,359.75,-46.16000000000008,-0.7692627911241532,0.0,157.74999999999994,-15.310000000000002,29.680000000000003,8.0,0.0,375.04999999999995,-20.83,348.49,49.13,30.4,433.95,2474.43,2921.15,31.68,97.99,40.0,258.12,1660.0,1918.12,600.0,1003.02,-12.870000000000005,-35.620000000000005,364.95,44.99000000000001,-2.622543327556321,4.79,1.91,21.81,0.0,0.0,-6.320581942661542,1.0143969680298324,-18.408694908001742,-97.86602848584893,1.083528333027693,99.19,97.74,1.68,1.56,12,2001,0.0,60.00550206327373,1308.72
2002-03-31,348.98,-32.95,-0.33,0.0,152.11,-5.21,37.99,7.9,0.0,354.19,-9.81,286.08,54.3,27.78,384.06,2505.15,2899.09,14.16,98.33,108.44,303.55,1625.47,1929.02,1000.0,970.08,2.54,-47.0,-17.94,43.2,-5.985,8.14,1.99,-0.33,0.0,0.0,-4.56,-0.72,-13.6,-163.84,-0.8,-9.57,-9.44,1.27,1.17,3,2002,0.0,99.84848484848486,-32.95
2002-06-30,383.54999999999995,-25.14,-0.25101050094680666,0.0,171.76999999999998,2.93,48.419999999999995,9.0,0.0,380.61999999999995,-6.49,272.57,54.32,32.19,375.96,2506.45,2895.74,17.92,99.54,106.42,304.16,1646.65,1950.81,1000.0,944.93,22.19,-32.43000000000001,-3.2699999999999996,45.489999999999995,-8.965361972951472,9.52,2.06,-0.58,0.0,0.0,-3.4795248751936643,-0.13848855224651402,-10.646307453950765,-661.5771251506284,-0.15579962127732827,-8.08,-7.93,1.24,1.13,6,2002,0.0,100.15517241379311,-58.09
