,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2011-03-31,151.41,12.2,0.16,0.0,26.41,18.53,20.53,,132.88,18.28,4.32,147.16,133.18,290.21,97.74,388.52,151.02,85.15,0.97,252.18,1.92,254.1,78.0,134.43,-7.91,-0.05,9.38,2.0,0.0,0.0,1.89,0.16,0.0,0.0,12.56,0.0,36.32,0.0,54.36000000000001,8.07,8.06,1.15,0.62,3,2011,0.0,76.25,12.2
2011-06-30,133.16,14.98,0.1708535688005887,0.0,28.279999999999998,20.009999999999998,21.909999999999997,4.96,113.15,20.369999999999997,34.89,174.3,165.35,381.49,96.01,477.94,132.61,86.34,0.9,233.22,1.67,234.89,130.0,243.05,-41.3,1.72,70.14,1.9,7.257676902536716,2.65,0.97,0.31,0.0,0.0,12.543958793230319,0.0,24.64700515084621,0.0,34.72185430463576,9.63,9.55,1.64,0.93,6,2011,0.0,87.6774193548387,27.18
2011-09-30,133.91000000000003,6.479999999999997,0.06352941176470586,0.0,22.64,10.439999999999998,12.200000000000003,3.08,123.47,14.480000000000004,51.7,158.66,206.61,424.31,94.36,519.11,143.78,115.84,0.99,268.15,1.42,269.57,130.0,249.54,5.530000000000001,0.0,11.290000000000006,1.7600000000000002,12.116041666666673,1.6,1.08,0.33,0.0,0.0,4.98994652406417,0.0,10.388021390374329,0.0,15.031443850267372,8.09,8.04,1.58,0.81,9,2011,0.0,101.99999999999999,33.66
2011-12-31,81.76999999999998,1.9500000000000028,0.018070766638584694,0.1,14.400000000000006,3.260000000000005,5.140000000000001,4.1,78.50999999999999,6.32,60.61,124.3,236.67,428.72,92.59,521.78,224.21,47.9,1.0,282.12,1.17,283.3,130.0,238.48,-52.970000000000006,-0.5,62.389999999999986,1.88,56.702076923076845,2.23,1.19,0.33,0.1,0.3,1.4938500421230014,0.0,3.2702611625947817,0.0,4.775063184498744,7.15,7.12,1.52,0.68,12,2011,10.790909090909091,107.9090909090909,35.61
2012-03-31,168.57,21.44,0.16,0.11,25.78,29.45,31.21,4.06,139.12,18.57,18.61,167.41,217.52,410.51,94.47,505.45,188.43,42.67,1.01,244.61,0.92,245.53,130.0,259.92,-3.38,-3.54,-35.08,1.76,6.345,2.03,0.94,0.16,0.11,0.69,16.96,26.36,33.0,43.48,45.16,13.6,12.72,1.68,0.79,3,2012,14.74,134.0,21.44
2012-06-30,152.04000000000002,7.509999999999998,0.05707081174438686,-0.0020138169257340284,26.240000000000002,11.129999999999999,12.990000000000002,3.94,140.90999999999997,16.42,20.43,184.3,187.76,397.85,92.94,491.25,179.82,45.84,1.02,237.45,0.67,238.12,130.0,253.13,29.72,-0.08999999999999986,-27.82,1.86,17.260136484687088,2.02,0.94,0.22,0.11,0.5,6.11176511226252,8.685139896373054,11.870728842832467,12.109388601036267,16.5920414507772,9.19,9.03,1.68,0.88,6,2012,-0.26500000000000057,131.5909090909091,28.95
2012-09-30,195.06999999999994,13.029999999999998,0.09932348737494043,-0.00033825631252976633,29.35,20.11,21.92,3.86,174.97000000000003,20.9,50.45,207.98,113.68,373.03,91.3,464.73,136.6,51.54,1.02,198.15,0.41,198.56,130.0,266.17,67.96,-0.3700000000000001,-37.559999999999995,1.8099999999999996,9.71371450498849,1.89,0.75,0.32,0.11,0.34,11.211138637446401,15.320647927584563,19.57914244878513,20.21232968080038,28.26994759409242,8.33,8.14,1.88,1.31,9,2012,-0.04437499999999872,131.1875,41.98
2012-12-31,143.2800000000001,9.21,0.07016800156280524,5.7750537214292956e-05,24.17,13.420000000000002,15.039999999999992,4.18,129.85000000000002,13.650000000000006,144.61,152.06,118.5,416.35,90.43,507.56,172.05,49.06,1.03,232.03,0.15,232.18,130.0,275.38,59.459999999999994,-0.6100000000000003,35.30999999999999,1.62,14.895678610206296,1.97,0.84,0.39,0.11,0.28,7.261488571986717,10.363274076968159,13.378698964641535,14.335862473139288,19.359171713225244,7.93,7.77,1.79,1.28,12,2012,0.007580128205127323,131.25641025641025,51.19
2013-03-31,178.11,21.11,0.12000000000000001,0.049999999999999996,26.22,28.18,29.7,4.3,149.93,16.26,171.29,176.06,107.2,455.64,90.44,548.02,162.4,69.05,0.87,249.6,0.09,249.69,130.0,298.33,34.27,-1.48,-6.1,1.52,8.9575,1.87,0.84,0.12,0.05,0.38,15.4,21.4,28.32,30.24,37.76,12.7,11.85,1.83,1.4,3,2013,8.795833333333333,175.91666666666666,21.11
2013-06-30,173.61,7.560000000000002,0.04219044297174748,0.000912684571561449,29.910000000000004,11.380000000000003,12.95,3.2,162.23000000000002,17.099999999999998,175.33,198.51,98.94,474.21,91.89,567.3,187.83,68.15,0.9,266.31,1.08,267.4,182.0,299.91,-0.6100000000000065,-0.08000000000000007,4.72,1.5699999999999998,18.96164021164021,1.94,0.89,0.16,0.05,0.29,5.32654342518312,7.879065224973842,10.083515870247648,10.937872340425534,13.859560516219048,8.39,8.15,1.78,1.41,6,2013,0.16354166666666714,179.1875,28.67
