,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,cash,account_receivable,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,NPMA%,month,year,operating_profit,depreciation,dividend,ROCE%,number_of_shares,return_old
2002-09-30,206.51999999999998,15.24,0.7640791268758526,-0.01903137789904518,,19.279999999999998,19.279999999999998,24.1,1.6,53.55999999999999,191.77,0.0,233.86,2039.64,956.27,200.0,1082.48,21.4,-7.219999999999999,-2.480000000000004,7.8831167979002625,4.45,0.88,1.47,2.25,1.53,2.993942701227831,4.4701227830832195,5.63443383356071,5.717598908594815,4.85,9,2002,,,-0.3795918367346971,,19.94557823129252,29.32
2002-12-31,214.63,31.14,1.540003307972213,0.030617308120733815,,42.28000000000001,42.28000000000001,25.5,1.3,66.49000000000001,233.47,0.0,339.74,2387.94,1058.01,230.93,1213.89,27.699999999999996,-27.359999999999992,-5.339999999999996,4.14036448298009,4.85,0.87,2.99,2.25,0.75,5.212318888521336,7.952391663910023,10.259821369500498,10.79547469401257,7.38,12,2002,,,0.619104497986477,,20.220735785953178,60.46
2003-03-31,212.19,24.23,1.05,0.0,,26.28,26.28,27.0,0.0,68.95,235.15,0.0,331.42,2478.34,1124.74,230.93,1238.19,49.14,-45.79,-1.32,6.4275,5.04,0.91,1.05,0.0,0.0,3.92,4.64,7.84,8.44,11.42,3,2003,,,0.0,,23.076190476190476,24.23
2003-06-30,211.64999999999998,36.92,1.5999672935404743,2.0,,45.730000000000004,45.730000000000004,37.0,0.0,52.08,236.16,0.0,321.78,2462.43,1036.5,230.93,1303.76,68.95,-16.759999999999998,-50.35,5.780430660888407,6.55,0.8,2.65,2.0,0.75,5.989311529026984,7.607391659852821,11.326560915780867,12.340879803761243,14.43,6,2003,,,46.15094339622642,,23.07547169811321,61.15
2003-09-30,212.40000000000003,33.940000000000005,1.4705310758229049,0.0004008119418146399,,41.19999999999999,41.19999999999999,49.0,10.0,60.03,213.89,0.0,328.81,2558.54,1030.52,230.93,1401.27,57.81,-80.60000000000001,3.770000000000003,8.328079699469653,8.08,0.74,4.12,2.0,0.49,5.311044273845831,7.024284362183195,9.694083499842256,10.936182563886845,14.95,9,2003,,,0.009250778530862647,,23.08009708737864,95.09
2003-12-31,208.27999999999997,40.19,1.7409328799526909,0.00045285434596627785,,27.220000000000013,27.220000000000013,50.0,15.42,106.04000000000002,241.4,0.0,252.89,2724.06,1076.54,230.93,1514.12,-20.620000000000005,58.78,-6.130000000000003,7.178019407812889,7.63,0.71,5.86,2.0,0.34,5.906099940863394,6.524041986989947,10.61196629213483,11.788432879952689,16.02,12,2003,,,0.01045428940653892,,23.08532423208191,135.28
2004-03-31,218.15,44.71,1.76,0.0,,55.01,55.01,51.5,4.05,66.99,236.79,0.0,249.26,2688.25,1109.14,230.93,1451.09,52.79,-55.6,-1.64,7.315,8.2,0.76,1.76,0.0,0.0,6.640000000000001,8.52,12.319999999999999,13.32,20.5,3,2004,,,0.0,,25.40340909090909,44.71
2004-06-30,228.77,35.21,1.3877815315315314,2.0,,40.24,40.24,45.0,4.95,62.540000000000006,244.25,0.0,246.64,2720.04,1151.72,254.03,1439.83,72.19,-36.940000000000005,-28.54,8.108895200227208,7.94,0.8,3.15,2.0,0.63,5.181051051051051,6.485125125125125,9.780555555555557,10.273988988988988,17.88,6,2004,,,50.74285714285715,,25.371428571428574,79.92
2004-09-30,242.02000000000004,41.92,1.6514773473407747,0.0009379983116031056,,51.53999999999999,51.53999999999999,43.25,5.95,61.389999999999986,220.1,0.0,241.58,2649.1,1052.63,254.03,1467.52,28.799999999999997,-45.290000000000006,-7.049999999999997,6.546865458015266,7.49,0.72,4.8,2.0,0.42,6.330663164806303,7.7619435325016415,11.422718319107027,11.684202232435982,17.69,9,2004,,,0.0238095238095255,,25.383333333333336,121.84
2004-12-31,242.1199999999999,26.870000000000005,1.0570203752269518,0.0029251563445631635,,32.75,32.75,45.75,7.42,91.08000000000001,218.63,0.0,237.37,2805.01,1166.57,254.03,1528.34,-15.449999999999989,24.49000000000001,-10.230000000000004,10.81980089318943,7.6,0.76,5.85,2.0,0.34,3.830569564925022,4.690640844596867,7.03234752202273,7.068484970748437,15.97,12,2004,,,0.07435897435897232,,25.420512820512823,148.71
2005-03-31,248.67,89.24,3.19,0.0,,124.9,124.9,50.5,5.37,78.07,288.3,0.0,238.36,2892.59,1136.75,254.03,1637.23,45.5,33.0,-6.42,3.9574999999999996,7.84,0.69,3.19,0.0,0.0,12.36,17.92,21.8,23.12,35.89,3,2005,,,0.0,,27.97492163009404,89.24
2005-06-30,248.89000000000001,55.790000000000006,1.9964841756877891,2.0,,68.60999999999999,68.60999999999999,46.0,4.51,64.06,213.41,0.0,272.69,2902.92,1156.14,279.43,1630.75,104.16,-123.48,-51.32,5.758047141064706,7.88,0.71,5.19,2.0,0.39,7.69358063848859,10.5863669585603,13.679186375232714,14.540867406743432,29.15,6,2005,,,55.888246628131014,,27.944123314065507,145.03
2005-09-30,259.02000000000004,34.109999999999985,1.2205264039298869,0.00020285315217229236,,39.650000000000006,39.650000000000006,49.5,4.25,66.69,245.96,0.0,266.77,2916.42,1085.56,279.43,1708.66,-21.659999999999997,92.25,-2.6199999999999974,10.13603635297567,8.1,0.64,6.41,2.0,0.31,4.67646310148487,6.382534330691078,7.981976108071897,8.591287261359826,23.68,9,2005,,,0.005669128499242504,,27.94695787831513,179.14
2005-12-31,261.28,-5.4599999999999795,-0.19522455089820287,0.0014899997197495556,,-16.289999999999992,-16.289999999999992,55.0,3.9,107.81,224.03,0.0,259.4,3063.96,1254.14,279.43,1691.19,3.25,-43.6,-1.6799999999999997,-70.4580952380955,9.09,0.74,6.21,2.0,0.32,-0.7129940119760452,-0.929281437125745,-1.291437125748498,-1.3568263473053839,17.06,12,2005,,,0.041672005044461,,27.96779388083736,173.68
2006-03-31,276.23,63.37,2.27,0.0,,76.77,76.77,63.0,4.22,76.75,261.27,0.0,251.87,3039.29,1239.03,279.43,1768.54,15.56,21.84,-0.16,6.9375,9.95,0.7,2.27,0.0,0.0,8.36,10.36,14.32,14.88,22.94,3,2006,,,0.0,,27.916299559471366,63.37
2006-06-30,275.54999999999995,52.21,1.8701280498356116,3.25,,76.25000000000001,76.25000000000001,59.5,2.09,64.18,388.16,0.0,249.5,2841.18,1177.87,279.43,1635.27,89.53,97.41,-92.06,7.95290461597395,10.17,0.72,4.14,3.25,0.79,7.354030109015402,9.630707734902233,12.774691123031667,12.792759993078388,20.95,6,2006,,,90.73309178743962,,27.917874396135268,115.58
2006-09-30,312.57000000000005,44.239999999999995,1.547375797772494,0.07644235332381726,,54.67999999999998,54.67999999999998,63.5,1.24,69.4,294.1,0.0,254.16,3155.17,1299.36,300.0,1833.43,29.44999999999999,-231.76999999999998,111.07,10.259692585895117,10.39,0.71,5.59,3.25,0.58,5.613735452383931,7.573560255287198,9.65518207983982,9.987355775247153,18.49,9,2006,,,2.1855128637231616,,28.590339892665472,159.82
2006-12-31,315.82000000000005,24.560000000000002,0.8485041761579347,0.03982800939414835,,24.700000000000017,24.700000000000017,65.5,2.91,96.28999999999999,246.58,0.0,254.89,3442.18,1545.28,300.0,1876.08,8.969999999999999,-48.42,-2.1400000000000006,19.29383550488599,10.47,0.82,6.37,3.25,0.51,2.8558759084499408,3.8042824601366743,5.237548541056514,5.509283002494848,15.62,12,2006,,,1.1528239202657886,,28.945054945054945,184.38
2007-03-31,311.01,103.01,3.43,0.0,,114.33,114.33,64.0,2.54,67.24,192.2,0.0,261.78,3487.63,1527.89,300.0,1959.61,108.43,-112.6,-0.17,4.665,9.8,0.78,3.43,0.0,0.0,11.8,14.0,21.04,22.12,33.12,3,2007,,,0.0,,30.03206997084548,103.01
2007-06-30,299.15999999999997,73.40999999999998,2.4467225938102253,3.25,,58.05,58.05,66.5,1.69,60.74000000000001,258.1,0.0,258.5,3503.3,1479.67,300.0,2023.64,47.22999999999999,85.39999999999999,-97.82,6.795089906007357,9.86,0.73,5.88,3.25,0.55,8.388763178777914,9.037893662850015,14.51389184899671,16.04517401655141,28.91,6,2007,,,97.5110544217687,,30.003401360544217,176.42
2007-09-30,481.96000000000015,62.49000000000001,2.0820409359172913,0.0011280683216322186,,80.32,80.32,74.0,3.29,63.77999999999999,222.61,0.0,259.74,3467.55,1368.88,300.0,2098.67,-9.340000000000003,-22.66,-0.1700000000000017,8.88887421987518,10.58,0.65,7.96,3.25,0.41,7.208674396216149,7.982900673893937,11.90634464861245,12.711958478087986,0.0,9,2007,,,0.03385763853280821,,30.013819095477388,238.91
2007-12-31,106.25,93.04999999999998,3.1029747559946976,-0.0028683471127180353,,87.29000000000002,87.29000000000002,70.0,11.71,94.73000000000002,209.16,0.0,257.75,3462.25,1387.95,300.0,2074.3,-7.22999999999999,-6.039999999999999,-0.1700000000000017,5.636720042987642,10.12,0.67,11.07,3.25,0.29,10.752494276418844,11.044011326665862,17.939510784431857,18.84769851789372,27.7,12,2007,,,-0.08601413798896829,,29.9873532068654,331.96
2008-03-31,299.68,15.43,0.51,0.0,,23.53,23.53,74.0,3.71,71.35,165.8,0.0,253.35,3571.71,1501.76,300.0,2069.95,120.36,-153.48,-0.25,36.275,10.72,0.73,0.51,0.0,0.0,1.72,2.68,3.0,3.08,5.15,3,2008,,,0.0,,30.254901960784313,15.43
2008-06-30,319.29,35.73,1.194259186864738,4.0,,70.91,70.91,66.0,2.66,60.06999999999999,153.43,0.0,250.74,3399.48,1452.41,300.0,1947.08,48.92999999999999,107.47999999999999,-120.53,13.817352364959419,10.17,0.75,1.71,4.0,2.34,4.190383111806098,7.654433150899141,7.347138389366692,7.20745895230649,8.27,6,2008,,,119.67251461988303,,29.918128654970758,51.16
2008-09-30,336.5899999999999,58.64,1.954666666666667,0.010916179337231807,,72.19,72.19,63.5,1.59,66.22,161.87,0.0,244.6,3287.92,1394.07,300.0,1893.85,48.599999999999994,-87.88999999999999,-0.5100000000000051,8.121717257844475,10.06,0.74,3.66,4.0,1.09,7.135067395264117,10.531701275045537,12.390236794171221,11.749362477231331,11.49,9,2008,,,0.32748538011695416,,29.999999999999996,109.8
2008-12-31,360.99,9.570000000000007,0.3190801708972106,-0.0010052777079660972,,11.450000000000017,11.450000000000017,54.0,0.0,91.15000000000003,305.91,0.0,237.01,3307.76,1519.61,300.0,1788.16,87.86000000000001,-63.32000000000002,-0.5099999999999909,42.315854231974896,9.06,0.85,3.98,4.0,1.01,1.1576677557175177,1.6867956773058568,2.14216637346067,1.9818245790399611,9.07,12,2008,,,-0.03015075376882237,,29.99246231155779,119.37
2009-03-31,382.17,42.88,1.43,3.5,,52.49,52.49,61.0,0.0,67.93,302.34,0.0,230.58,3431.76,1621.11,300.0,1810.65,88.5,-91.68,-0.65,10.665,10.11,0.9,1.43,3.5,2.45,5.0,6.0,9.48,8.84,11.22,3,2009,,,104.95104895104896,,29.98601398601399,42.88
2009-06-30,393.32,38.88999999999999,1.2983942766295706,-0.0039300921653867595,,46.82,46.82,63.0,4.2,63.609999999999985,282.66,0.0,222.08,3422.88,1569.97,300.0,1852.92,111.77000000000001,-6.219999999999999,-105.47,12.131985086140396,10.2,0.85,2.73,3.5,1.28,4.546757979699156,5.536010761893114,8.38962455668338,8.180359545065427,10.54,6,2009,,,-0.11771561771563199,,29.952380952380953,81.77
2009-09-30,403.70000000000005,48.34000000000002,1.6124479286757363,0.0031383700970977913,,59.55000000000001,59.55000000000001,63.0,3.04,66.66,206.44,0.0,218.44,3498.34,1516.0,300.0,1982.34,99.18999999999997,-64.35999999999999,-0.44999999999998863,9.770362019031854,9.53,0.76,4.34,3.5,0.81,5.5283928983168105,6.955074936592116,9.74899392821459,9.971912996695107,11.03,9,2009,,,0.09408602150539025,,29.979262672811064,130.11
2009-12-31,390.03999999999996,28.44999999999999,0.9491706609485364,-0.0006688218156963575,,33.03999999999999,33.03999999999999,65.0,3.16,93.50999999999999,184.61,0.0,209.54,3593.39,1572.98,300.0,2020.41,-23.339999999999975,1.9599999999999795,-0.46000000000000796,17.123922671353256,9.65,0.78,5.29,3.5,0.66,3.165098385469222,3.990464177598384,5.634018668012106,5.978519172552975,10.1,12,2009,,,-0.02004695408257362,,29.973534971644614,158.56
2010-03-31,365.63,40.15,1.34,3.5,,47.7,47.7,64.0,0.43,70.7,187.48,0.0,202.38,3659.27,1554.79,300.0,2104.48,44.94,-51.62,-0.45,11.94,9.12,0.74,1.34,3.5,2.61,4.4,5.4,7.64,8.2,10.98,3,2010,,,104.86940298507461,,29.962686567164177,40.15
2010-06-30,343.19000000000005,49.71,1.659581571333185,-0.0010929106969043512,,61.75999999999999,61.75999999999999,65.0,4.76,61.989999999999995,154.84,0.0,207.12,3631.15,1567.46,300.0,2063.69,52.0,40.81999999999999,-105.46,9.793131160732248,9.45,0.76,3.0,3.5,1.17,5.46555530825729,6.859603828177165,9.625573113732472,10.15663921655909,12.68,6,2010,,,-0.03273631840794167,,29.953333333333333,89.86
2010-09-30,479.91999999999996,23.370000000000005,0.7781056257175661,0.009456563337160105,,24.019999999999996,24.019999999999996,69.0,5.46,67.27000000000001,139.41,0.0,205.18,3738.59,1570.44,300.0,2168.16,19.97,-34.95,-0.45000000000000284,22.166335044929397,9.55,0.72,3.77,3.5,0.93,2.5014960699461275,3.046376402013601,4.30950808089729,4.5076463834672795,0.0,9,2010,,,0.2840229885057397,,30.03448275862069,113.23
2010-12-31,468.02,59.219999999999985,1.9745723398086399,-0.005038941822217718,,29.189999999999998,29.189999999999998,70.0,11.22,107.52000000000001,270.13,0.0,194.67,4121.93,1886.02,300.0,2235.91,31.25999999999999,-25.11,-0.45999999999999375,8.85982987166498,9.39,0.84,5.75,3.5,0.61,5.74171296027834,5.796657581907798,10.59057581907799,11.126285879965204,0.0,12,2010,,,-0.15112443778112095,,29.991304347826084,172.45
2011-03-31,439.94,51.44,1.71,3.5,,67.46,67.46,73.0,0.0,48.57,212.49,0.0,198.76,4673.11,2426.31,300.0,2246.8,137.26,-14.01,-0.73,10.6725,9.75,1.08,1.71,3.5,2.05,4.4,6.4799999999999995,9.16,9.44,0.0,3,2011,,,105.28654970760233,,30.08187134502924,51.44
2011-06-30,458.91,36.010000000000005,1.2023922241280733,-0.015571471082890887,,45.93000000000001,45.93000000000001,70.0,0.0,-48.57,113.0,0.0,199.12,4765.0,2570.83,300.0,2194.17,99.20000000000002,-92.80999999999999,-105.88,14.55273882254929,9.57,1.17,2.92,3.5,1.2,3.0306872498570616,4.44720411663808,6.571979416809606,6.769632933104632,0.0,6,2011,,,-0.46634422815027676,,29.948630136986303,87.45
2011-09-30,484.2299999999999,71.41000000000001,2.3824310713836083,0.002913955425558292,,89.3,89.3,68.0,-15.29,163.77,135.63,0.0,196.72,4999.48,2821.11,300.0,2178.36,69.87999999999997,-46.379999999999995,-0.8700000000000045,7.135463520515334,9.36,1.3,5.3,3.5,0.66,5.71783457132066,8.343003902807503,13.107866045574722,13.143827269293718,0.0,9,2011,,,0.08734169035928119,,29.97358490566038,158.86
2011-12-31,418.68000000000006,-356.02,-11.863721850273889,0.004145947932336398,,-408.66999999999996,-408.66999999999996,63.0,0.0,53.119999999999976,93.17,0.0,233.99,42997.99,41183.69,300.0,1814.3,-5.739999999999952,-35.84,-0.8799999999999955,-1.3277093983484074,10.42,22.7,-6.57,3.5,-0.53,-3.322564414688578,-6.283980523432745,-78.51364171231486,-70.35168999797119,0.0,12,2011,,,0.12441630050828678,,30.009132420091323,-197.16
2012-03-31,482.91,-77.78,-2.59,0.0,,-112.29,-112.29,51.0,3.71,58.0,235.42,0.0,227.71,42482.86,40648.99,300.0,1833.86,-968.58,911.71,199.13,-4.9225,8.34,22.17,-2.59,0.0,0.0,-0.72,-1.92,-16.96,-15.24,0.0,3,2012,,,0.0,,30.030888030888033,-77.78
2012-06-30,434.35999999999996,62.07,2.054513049013367,0.0,,75.34,75.34,57.0,10.93,64.66,169.55,0.0,222.47,41748.56,39878.11,300.0,1870.45,-191.30000000000007,126.05999999999995,-0.6399999999999864,6.9362421459642345,9.14,21.32,-0.52,0.0,0.0,0.6321578612348822,2.5286314449395286,13.275315085932526,12.169038828771482,0.0,6,2012,,,0.0,,30.211538461538463,-15.71
2012-09-30,434.4100000000001,-70.03999999999999,-2.3360279883381923,0.0,,-92.64,-92.64,64.0,18.03,56.34,492.67,0.0,216.86,24807.3,22853.62,300.0,1953.68,103.8900000000001,219.86000000000013,-0.6299999999999955,-6.849960736721873,9.83,11.7,-2.86,0.0,0.0,-1.1435102040816323,-2.842439650145772,-14.342885131195333,-13.5587638483965,0.0,9,2012,,,0.0,,29.982517482517483,-85.75
2012-12-31,554.8599999999999,123.56,4.117577360486644,0.0,,196.07999999999998,196.07999999999998,64.5,21.99,56.24000000000001,190.7,0.0,221.22,20515.47,18391.03,300.0,2124.45,-129.03999999999996,-172.2900000000002,-0.6400000000000148,3.916101286824215,9.11,8.66,1.26,0.0,0.0,2.3529013488495107,2.7450515736577623,23.267580005289606,25.097614387728115,0.0,12,2012,,,0.0,,30.00793650793651,37.81
2013-03-31,552.68,104.49,3.48,1.0,,116.83,116.83,62.0,12.81,53.31,2530.67,0.0,215.4,19177.87,16875.22,300.0,2302.65,2413.04,127.48,-200.54,4.455,8.08,7.33,3.48,1.0,0.29,2.16,1.52,18.16,20.2,0.0,3,2013,,,30.025862068965516,,30.025862068965516,104.49
2013-06-30,545.5200000000001,70.76,2.3579937232524966,-0.0005765163067538657,,84.41000000000001,84.41000000000001,75.0,34.15,56.22,367.39,0.0,214.52,13038.18,10772.36,300.0,2265.83,-2243.46,110.67,-30.5,7.950148388920294,9.93,4.75,5.84,1.0,0.17,2.1641860199714698,1.1789968616262483,12.484446219686165,13.679593723252498,0.0,6,2013,,,-0.01730042512989982,,30.008561643835616,175.25
2013-09-30,540.52,52.900000000000006,1.7621740083278545,0.00037226169997510927,,64.07,64.07,69.5,64.74,58.05000000000001,595.99,0.0,210.76,13771.71,11534.94,300.0,2236.77,349.69999999999993,-120.60000000000001,-0.5,9.854872400756143,9.32,5.16,7.6,1.0,0.13,1.539583607275915,1.2798948060486521,9.46009204470743,10.100039447731756,0.0,9,2013,,,0.011175198269647524,,30.019736842105264,228.15
2013-12-31,580.1400000000001,19.659999999999997,0.6553068883418747,-0.0006175146918585756,,20.100000000000023,20.100000000000023,59.0,0.0,-167.58,551.42,0.0,209.41,6566.6,4404.93,300.0,2161.67,537.21,-581.28,-0.5,22.499534587995935,8.19,2.04,8.26,1.0,0.12,1.1963714135829868,0.6695871837294699,3.6367152253742785,3.66844921512449,0.0,12,2013,,,-0.018526188352236517,,30.001210653753027,247.81
2014-03-31,545.91,27.66,0.89,3.0,,33.11,33.11,61.75,0.0,0.0,440.81,0.0,212.03,5881.21,3721.13,300.0,2160.08,238.33,-348.44,-0.5,17.345,8.58,1.72,0.89,3.0,3.37,1.88,1.04,5.12,4.96,0.0,3,2014,,,93.23595505617978,,31.078651685393258,27.66
2014-06-30,546.7600000000001,69.72,2.2481084411583487,-0.0063760410392739615,,82.5,82.5,63.0,-18.43,119.67,797.16,0.0,230.02,5461.93,3259.68,310.0,2202.25,16.309999999999974,430.52,-90.48,7.00459982788296,8.87,1.48,3.14,3.0,0.96,5.09762168823167,3.579790511398645,12.658139248305607,12.486309303758473,0.0,6,2014,,,-0.1977384956702224,,31.012738853503183,97.38
2014-09-30,554.77,100.89000000000001,3.2566500226963235,-0.0032006152582897424,,130.12,130.12,63.0,-47.33,64.21,612.9,0.0,252.85,5276.3,2968.56,310.0,2307.74,22.0,-205.76,-0.5,4.834415700267618,8.46,1.29,6.4,3.0,0.47,7.653127553336359,5.251348161597822,17.48413980935089,17.769096686336816,0.0,9,2014,,,-0.099154060509548,,30.9796875,198.27
2014-12-31,596.54,37.19999999999999,1.2006625047776782,0.0003105491145369513,,42.890000000000015,42.890000000000015,74.0,0.0,-183.88,594.79,51.34,262.43,5130.25,2880.89,310.0,2249.36,-31.049999999999983,13.440000000000012,-0.5,15.41315725806452,10.2,1.28,7.6,3.0,0.39,2.9005478404892333,3.121722512421964,6.616282328959102,6.748987132118739,0.0,12,2014,,,0.009621710526317884,,30.982894736842105,235.47
2015-03-31,594.23,32.03,1.0,3.0,,50.21,50.21,73.75,0.0,0.0,495.07,0.0,264.86,5405.18,3123.81,310.0,2281.37,53.57,-152.8,-0.5,18.4375,10.02,1.37,1.0,3.0,3.0,2.36,3.56,5.6,5.76,0.0,3,2015,,,96.09,,32.03,32.03
2015-06-30,617.29,-3.400000000000002,-0.10569332867621384,0.0129200139713586,,-5.410000000000004,-5.410000000000004,66.5,0.0,0.0,373.83,0.0,265.84,5327.49,3106.92,320.0,2220.58,-2.8699999999999974,-24.879999999999995,-93.47,-157.29658823529402,9.58,1.4,0.89,3.0,3.37,-0.2565141460006987,-0.3942717429269999,-0.6127837932238914,-0.6127837932238914,0.0,6,2015,,,0.41561797752808616,,32.168539325842694,28.63
2015-09-30,680.74,22.290000000000003,0.6960153181461116,-0.013431511867039801,,26.61,26.61,58.75,0.0,0.0,239.65,0.0,263.99,5236.51,3050.55,320.0,2185.96,143.86,-277.55,-0.5,21.10244504262001,8.6,1.4,1.59,3.0,1.89,1.6984524744697564,2.3813354281225454,4.079787902592303,3.974728986645719,0.0,9,2015,,,-0.4301462794148847,,32.0251572327044,50.92
2015-12-31,740.0400000000002,-1.240000000000002,-0.03868760064412245,0.0024762251997687687,,-3.530000000000001,-3.530000000000001,60.0,0.0,0.0,225.89,18.98,268.69,5697.12,3558.22,320.0,2138.89,84.93,-98.18999999999994,-0.5,-387.7243548387091,8.98,1.66,1.55,3.0,1.94,-0.08685990338164266,-0.1247987117552337,-0.23162640901771372,-0.2256360708534625,0.0,12,2015,,,0.07936701156420156,,32.0516129032258,49.68
2017-03-31,572.7,18.78,0.57,3.0,,22.16,22.16,53.75,-3.97,69.61,118.47,0.0,273.89,5540.24,3368.67,330.0,2171.57,-19.03,-0.13,-0.04,23.575,8.17,1.55,0.57,3.0,5.26,1.36,0.0,3.4399999999999995,0.0,0.0,3,2017,,,98.84210526315792,,32.94736842105264,18.78
2017-06-30,583.49,57.53,1.7415057004324468,0.00792473911813887,,62.63000000000001,62.63000000000001,58.0,0.0,-69.61,88.91,541.33,271.7,5412.38,3259.04,330.0,2153.34,5.330000000000002,-1.67,-33.21,8.326716930297236,8.89,1.51,2.31,3.0,1.3,4.251987943912986,0.0,10.675203774079414,0.0,0.0,6,2017,,,0.26179084073817194,,33.03463203463203,76.31
2017-09-30,546.55,38.849999999999994,1.1773749565821465,-0.003409147295913717,,46.230000000000004,46.230000000000004,58.0,2.93,208.13,110.54,0.0,272.41,5162.06,2957.5,330.0,2204.55,30.21,-8.26,-0.3200000000000003,12.31633976833977,8.68,1.34,3.49,3.0,0.86,3.0092219520666896,0.0,7.044008336227855,0.0,0.0,9,2017,,,-0.11249209243479186,,32.9971346704871,115.16
