,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2015-09-30,,,,,,,,,,,112.35,428.19,243.14,817.04,483.51,1446.75,291.76,590.01,18.16,1022.89,50.87,1073.76,255.0,372.99,,,,,,0.0,2.88,0.24,0.0,0.0,,,,,,9.72,9.7,0.0,0.8,0.56,9,2015,,1020.0000000000001,244.8
2015-12-31,990.52,152.14999999999998,0.1456531049250535,0.0,354.38,188.46000000000004,206.84000000000003,8.55,802.0700000000002,179.09999999999997,1475.57,417.81,197.32,2122.16,549.6,2814.86,264.7,475.92,19.04,851.97,119.02,970.99,345.0,1843.87,145.33999999999997,-83.44,1301.31,18.379999999999995,14.67527932960894,1.6,0.53,0.38,0.0,0.0,21.617987152034257,0.0,33.00959314775161,0.0,39.98561027837258,11.34,11.29,0.0,2.49,2.26,12,2015,0.0,1044.6052631578948,396.95
2016-03-31,1022.14,160.64,0.12000000000000001,0.11000000000000001,373.59,203.03,221.1,10.3,819.11,198.71,438.38,395.57,266.22,2034.08,612.4,2758.94,32.36,453.34,29.48,660.27,93.34,753.61,345.0,2005.33,3.95,-791.67,-249.48,18.07,21.4575,1.77,0.38,0.12,0.11,0.88,23.28,0.0,32.04,0.0,38.68,15.78,15.72,0.0,3.08,2.68,3,2016,147.25333333333333,1338.6666666666665,160.64
2016-06-30,1130.54,184.65000000000003,0.13369196906947783,0.003384304980354689,394.16,230.72,248.51000000000002,17.3,899.8100000000001,219.92999999999998,136.12,475.47,434.72,2159.08,736.23,2976.08,205.7,481.34,43.55,850.51,79.48,929.99,345.0,2046.09,-177.73999999999998,-152.6500000000001,28.139999999999986,17.79,32.350484700785266,2.92,0.45,0.25,0.11,0.42,24.813229459295087,0.0,36.10752700628458,0.0,43.65844941932868,16.15,16.04,0.0,2.54,2.03,6,2016,4.674266666666682,1381.16,345.29
2016-09-30,1263.7400000000002,202.10999999999996,0.1476872488125685,0.18898238947753007,447.6199999999999,258.91999999999996,276.5,20.5,1004.8299999999999,256.19000000000005,238.94,445.97,498.69,1968.26,784.56,2831.48,20.4,594.91,57.62,779.86,65.62,845.48,345.0,1986.0,473.17999999999995,83.96000000000004,-454.31999999999994,17.58,34.70170946514275,3.56,0.43,0.4,0.3,0.74,28.547945195469485,47.82113116550968,40.70260577274387,68.54165217391302,49.85921519912312,16.11,16.02,106.24,2.52,1.88,9,2016,258.62239999999986,1368.4999999999998,547.4
2016-12-31,1312.9700000000003,234.45000000000005,0.17092345078979346,0.0006925880923451535,471.21000000000004,292.98,309.94999999999993,28.0,1019.98,286.78,307.95,490.97,445.45,2107.23,882.05,3084.28,112.37,559.06,46.68,854.01,8.68,862.69,345.0,2221.59,323.44000000000005,-277.39,22.949999999999932,16.97,40.951665600341215,4.35,0.39,0.57,0.3,0.52,30.40638229839484,40.086047195753665,42.209096373984785,46.13133977105584,53.00426168702437,16.62,16.53,125.4,2.47,1.95,12,2016,0.9500000000001023,1371.6666666666667,781.85
2017-03-31,1128.41,170.92,0.12,0.3,386.22,215.37,231.88,26.5,913.04,208.03,148.77,506.43,598.38,2290.24,927.2,3325.39,292.53,438.42,1.01,924.98,9.26,934.24,345.0,2391.15,-481.06,188.72,133.17,16.51,55.2075,3.82,0.39,0.12,0.3,2.5,20.56,28.32,28.6,31.12,35.88,15.25,15.15,145.52,2.48,1.83,3,2017,427.29999999999995,1424.3333333333333,170.92
2017-06-30,1218.8799999999999,135.34,0.09722066218245935,-0.0069483445438516395,384.5,173.73000000000002,197.7,22.4,1045.16,182.71,188.82,508.28,876.51,2356.52,990.63,3460.37,749.15,461.28,0.66,1338.94,9.91,1348.86,345.0,2111.51,-308.61999999999995,309.51,39.160000000000025,23.969999999999995,57.601952859465044,3.66,0.64,0.22,0.3,1.36,15.643688369359367,21.370869196107886,25.63090184810292,26.037460980865934,32.4186717168419,13.13,13.05,78.13,1.76,1.11,6,2017,-9.672727272727286,1392.090909090909,306.26
2017-09-30,1408.62,160.0,0.1166731008450221,0.16546331933412106,439.3899999999999,204.80999999999995,230.03000000000003,22.8,1203.8,223.72000000000003,164.44,657.77,968.82,2287.91,1024.58,3423.25,630.26,653.23,0.3,1376.29,10.56,1386.85,345.0,2036.4,417.10999999999996,-83.47000000000003,-358.03,25.220000000000006,48.855305625,3.86,0.68,0.34,0.47,1.38,18.69514862952001,26.066143353493757,31.433105992364773,31.817440912795437,39.81984300604813,12.47,12.41,64.49,1.66,0.96,9,2017,226.90860962566848,1371.3529411764705,466.26
