,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2014-09-30,,,,,,,,,,,138.07,1191.63,1909.61,3288.58,5463.02,11096.69,3006.09,864.04,445.43,4367.4,2806.01,7173.42,2100.0,3922.16,,,,,,0.0,1.83,0.14,0.0,0.0,,,,,,8.7,8.42,0.75,0.32,9,2014,,2154.714285714286,301.66
2014-12-31,1724.0799999999995,148.04999999999995,0.06913455337884412,0.0,425.11,198.24,321.42999999999995,6.8,1525.8300000000004,144.89,1593.16,1204.31,1797.55,4729.55,5492.72,12668.22,2119.89,724.4,447.4,3340.57,1263.32,4603.9,2800.0,8061.61,166.67000000000007,-256.14000000000004,1542.3600000000001,123.19000000000003,24.58900675447485,2.36,0.57,0.21,0.0,0.0,4.67481265704565,0.0,7.34801538769429,0.0,9.231108936870424,8.76,8.48,1.42,0.88,12,2014,0.0,2141.4761904761904,449.71
2015-03-31,7184.14,629.17,0.27,0.0,1820.36,872.16,1366.19,8.7,6311.98,652.98,300.19,1393.48,2017.94,3809.86,5556.11,12000.62,1415.09,877.51,333.88,2677.57,1122.7,3800.27,2800.0,8198.56,803.11,-1006.87,294.72,494.03,8.055,2.97,0.46,0.27,0.0,0.0,20.96,0.0,30.68,0.0,37.4,9.1,8.76,1.42,0.67,3,2015,0.0,2330.259259259259,629.17
2015-06-30,-5006.52,-341.43999999999994,-0.11866680568588604,0.0,-1181.86,-515.2,-869.03,9.45,-4491.33,-398.56000000000006,382.41,1474.92,2075.37,4091.36,5575.2,12175.19,1434.84,923.81,274.86,2700.19,941.06,3641.25,2800.0,8531.02,-519.39,838.26,-521.62,-353.83,-19.908684541940023,3.1,0.43,0.1,0.0,0.0,-11.202146456747641,-0.0,-15.996285406457439,-0.0,-17.894954297431617,13.87,13.21,1.52,0.75,6,2015,0.0,2877.3,287.73
2015-09-30,2421.2,424.26,0.1489697889015295,0.08,789.73,527.97,670.06,8.35,1893.2399999999998,390.18000000000006,403.42,1581.45,2228.93,4299.57,5726.19,12517.04,1330.94,1077.58,284.7,2763.09,977.64,3740.72,2800.0,8773.29,424.78,74.75000000000001,-289.33000000000004,142.09000000000003,14.012908358082308,2.66,0.43,0.25,0.08,0.32,13.562209581595248,17.87637466818354,19.35415497408671,26.74305650360258,21.618495765389962,16.39,15.48,1.56,0.75,9,2015,227.8368,2847.96,711.99
2015-12-31,2371.58,353.43000000000006,0.1260567663456665,0.07873816523061328,701.19,374.7800000000001,518.52,13.1,1996.7999999999997,265.69999999999993,297.57,1630.59,2202.78,4215.04,5787.89,12509.89,1225.55,1121.12,301.71,2721.76,899.1,3620.86,2800.0,8885.88,394.55999999999995,-110.79,-385.42999999999995,143.73999999999995,25.977582123758587,4.13,0.41,0.38,0.16,0.42,11.305301571211354,13.282402432843385,15.909690826153069,16.67930055752661,17.077374556512925,16.12,15.28,1.55,0.74,12,2015,220.76109473684213,2803.7368421052633,1065.42
2016-03-31,9187.67,1413.47,0.5,0.0,2915.16,1659.94,2242.89,13.4,7527.73,1241.72,279.0,1512.71,2277.66,4138.11,5862.56,12597.97,873.37,1057.28,359.04,2396.06,990.46,3386.52,2800.0,9208.26,1558.26,-398.15,-1179.53,582.95,6.699999999999999,4.07,0.37,0.5,0.0,0.0,44.88,54.0,61.4,64.96,65.08,16.12,15.38,1.73,0.78,3,2016,0.0,2826.94,1413.47
2016-06-30,-6753.950000000001,-1032.4,-0.3792898942451519,0.0,-2138.7799999999997,-1231.08,-1664.52,13.2,-5522.87,-874.82,584.28,1685.19,2113.46,4457.0,5810.45,12775.72,758.91,1068.51,377.04,2327.51,884.55,3212.06,2800.0,9560.46,-1066.57,418.75,977.66,-433.44000000000005,-8.700864563153816,3.87,0.34,0.14,0.0,0.0,-32.293825281444356,-37.27877817723778,-43.23904794394731,-45.62315585063112,-44.43110189728921,16.14,15.66,1.91,1.01,6,2016,0.0,2721.928571428571,381.07
2016-09-30,2494.18,396.54,0.14278520080760282,0.11999999999999998,787.5300000000001,437.54999999999995,592.61,13.6,2056.63,358.35,474.19,1786.38,2040.61,4378.27,5834.8,12802.76,782.99,1076.44,369.99,2324.78,863.03,3187.82,2800.0,9611.71,444.51000000000005,-219.96,-334.84000000000003,155.06,23.811291231653808,3.96,0.33,0.28,0.12,0.43,12.381516698602127,13.952153907485757,16.50188963619295,17.256611411890283,16.869051581126786,16.28,15.78,1.88,1.01,9,2016,333.2614285714285,2777.178571428571,777.61
2016-12-31,2379.2700000000004,330.86,0.11939339810730107,0.09974002776027188,737.9999999999998,357.47000000000014,519.1299999999999,12.9,2021.8000000000002,274.86,357.53,1703.28,2100.75,4243.68,5798.89,12689.82,681.5,1103.63,352.76,2231.04,781.0,3012.03,2800.0,9666.42,492.41999999999985,-137.62,-475.38,161.66000000000003,27.01154377984646,3.74,0.31,0.4,0.22,0.55,10.434982994578112,11.593098956218933,13.69442276290743,14.267511073822476,13.969027578554224,15.66,15.17,1.9,0.96,12,2016,276.3970714285714,2771.1749999999997,1108.47
