,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2002-09-30,206.45000000000005,0.9200000000000017,0.00920783645655879,0.0,46.56999999999999,10.98999999999998,22.20999999999998,0.7,195.47000000000003,5.739999999999981,164.44,107.05,63.55,1543.95,622.72,2255.78,208.66,51.86,45.88,408.81,1062.2,1471.01,1000.0,388.72,23.009999999999998,-1.7800000000000011,32.89,11.219999999999999,18.886086956521705,1.8,3.78,0.94,0.16299829642248753,0.4290459965928457,0.9466439522998313,1.306729131175471,0.549335604770018,9.83,9.49,0.0,3.78,3.62,9,2002,0.0,99.91489361702128,93.92
2002-12-31,381.85,14.379999999999995,0.14340166204986146,0.0,83.03000000000003,1.8799999999999955,12.260000000000048,0.65,379.9699999999999,-1.5900000000000034,162.99,118.89,92.55,1517.37,623.8,2190.89,275.37,54.23,75.39,527.76,849.03,1376.78,1004.11,420.16,108.66,-10.21,-99.9,10.379999999999999,1.1296940194714884,1.54,3.28,1.08,2.6237192982456135,6.734566943674975,13.692203139427512,16.05567497691597,8.333229916897505,8.13,7.9,0.0,2.88,2.7,12,2002,0.0,100.27777777777777,108.3
2003-03-31,288.82,29.47,0.29,0.0,84.53,67.37,78.44,0.62,221.44,43.32,155.38,117.5,1279.77,1583.3,621.88,2430.27,342.57,63.86,71.07,735.85,839.87,1575.73,1004.11,449.44,-29.77,-31.57,53.73,11.07,0.53,1.37,3.51,0.29,4.84,11.84,26.24,27.96,15.920000000000002,11.25,10.2,0.0,2.15,0.41,3,2003,0.0,101.62068965517241,29.47
2003-06-30,222.39,-3.719999999999999,-0.03756116504854368,0.0,47.72999999999999,9.819999999999993,20.620000000000005,0.74,212.57999999999998,8.07,71.14,109.04,1330.64,1531.86,657.68,2410.73,372.15,53.64,68.84,735.9,830.56,1566.45,1004.11,445.79,-54.61,-42.57,12.95000000000001,10.8,-4.897345430107529,1.66,3.51,0.26,-0.618314563106796,-1.9242873786407761,-3.340054368932038,-3.571199999999999,-2.6639533980582515,5.36,5.04,0.0,2.08,0.27,6,2003,0.0,99.03846153846153,25.75
2003-09-30,-42.129999999999995,24.68,0.2446956176878842,0.0,-60.109999999999985,-1.730000000000004,-3.010000000000005,1.33,-40.39999999999998,-41.74,57.98,62.0,107.46,230.9,592.09,1469.83,8.61,33.75,33.67,268.88,706.76,975.64,1051.88,494.19,74.64999999999999,51.96,-65.32000000000001,-1.2800000000000011,1.3588310372771475,2.83,1.97,0.5,6.714447749355543,7.928138013087447,19.96716240333135,22.355391631965098,12.293507832639301,12.56,10.75,0.0,0.86,0.46,9,2003,0.0,100.86,50.43
2003-12-31,164.19,20.770000000000003,0.2041994382022472,0.0,32.97,28.92,36.88000000000001,0.9,135.26999999999998,16.58,38.17,73.52,127.41,241.22,589.32,1306.21,0.0,34.23,18.72,65.85,720.18,786.04,1062.36,520.18,-14.64,-0.2699999999999996,-4.9,7.960000000000001,1.1055368319691863,1.84,1.51,0.7,6.35935393258427,6.96611797752809,15.974230337078652,17.666168539325845,9.824910112359552,13.24,11.24,0.0,3.66,1.73,12,2003,0.0,101.71428571428572,71.2
2004-03-31,122.5,92.88,0.87,0.0,24.78,7.25,14.3,0.84,115.26,6.36,67.19,58.16,115.36,243.45,583.04,1306.25,0.0,28.28,388.11,437.44,110.12,547.56,1208.02,758.69,37.64,-21.56,-7.81,7.05,0.23999999999999996,1.33,0.72,0.87,28.44,1.56,48.96,61.52,3.32,79.99,75.82,0.0,0.56,0.29,3,2004,0.0,106.75862068965517,92.88
2004-06-30,109.75999999999999,6.689999999999998,0.059126242844230174,0.0,20.439999999999998,8.18,15.189999999999998,0.62,101.57000000000001,3.249999999999999,21.26,72.89,179.62,279.58,576.06,1411.24,0.89,53.02,384.6,451.95,105.7,557.65,1209.52,853.59,-57.379999999999995,37.879999999999995,-6.29,7.010000000000001,2.604596412556054,0.87,0.65,0.88,1.8974148840012046,0.21769207592648382,3.133690870744199,4.120024103645675,0.4326965953600482,45.54,42.87,0.0,0.62,0.22,6,2004,0.0,113.14772727272727,99.57
2004-09-30,115.80000000000001,-3.9199999999999875,-0.03360585467851531,0.0,7.460000000000001,-2.469999999999999,4.680000000000003,0.54,118.27000000000001,-8.719999999999999,4.16,76.57,165.69,251.71,569.33,1383.64,2.8,37.49,380.85,432.52,101.46,533.98,1209.52,849.66,-10.59,0.17999999999999972,-6.08,7.15,-3.9650829081632786,0.76,0.63,0.82,-1.1327631991636136,-0.14917720857292163,-1.8458630423418654,-2.3343774176685756,-0.22294615786722355,29.37,27.48,0.0,0.58,0.2,9,2004,0.0,116.64634146341464,95.65
2004-12-31,149.07999999999998,2.6299999999999955,0.021943426943426905,0.0,17.880000000000003,7.439999999999998,14.89,0.44,141.64,-6.76,18.61,72.59,147.46,242.84,562.08,1381.08,0.0,43.03,41.04,98.61,317.74,416.35,1321.96,964.72,28.56,-0.21000000000000085,-13.899999999999999,7.449999999999999,4.951368821292784,0.6,0.43,0.82,0.7621326821326808,0.16270248270248241,1.0907488807488788,1.4172242572242548,0.1701953601953599,21.45,19.77,0.0,2.46,0.97,12,2004,0.0,119.85365853658537,98.28
2005-03-31,181.33,17.42,0.13,0.0,16.55,21.86,28.9,0.44,159.47,1.48,54.82,73.32,101.22,234.18,555.29,1380.76,0.0,38.03,37.17,97.34,310.96,408.3,1321.96,972.46,47.12,-0.25,-10.65,7.04,0.85,0.6,0.42,0.13,5.04,6.52,7.16,8.04,6.8,11.3,9.61,0.0,2.41,1.37,3,2005,0.0,134.0,17.42
2005-06-30,129.98999999999998,0.31999999999999673,0.002344983089064238,0.0,13.7,4.620000000000001,11.61,0.37,125.36999999999998,-1.42,67.86,62.92,89.49,223.26,549.97,1349.67,0.0,33.62,26.69,72.33,304.56,376.89,1321.96,972.78,10.230000000000004,19.68,-16.869999999999997,6.989999999999999,39.6378125000004,0.51,0.39,0.13,0.09452085682074313,0.13853438556933342,0.13131905298759733,0.13997745208568066,0.1493573844419376,6.43,5.7,0.0,3.09,1.85,6,2005,0.0,136.46153846153845,17.74
2005-09-30,132.32999999999998,0.2700000000000031,0.0020988339811216236,0.0,9.240000000000002,4.399999999999999,11.450000000000003,0.37,127.94,-8.940000000000001,78.5,49.74,76.5,227.36,543.0,1349.76,0.0,41.46,26.11,78.31,298.39,376.7,1321.96,973.05,17.46,-0.0799999999999983,-6.7500000000000036,7.049999999999999,43.85768518518468,0.5,0.39,0.14,0.0797556912826217,0.13552470849528195,0.11093836757357152,0.11873403664630897,0.14571904497501556,4.59,4.06,0.0,2.9,1.93,9,2005,0.0,128.64285714285714,18.01
2005-12-31,178.84000000000003,37.39999999999999,0.2834867352463454,0.0,-5.050000000000004,21.430000000000003,25.1,0.31,157.39999999999998,-22.47,32.2,80.26,75.37,191.68,175.72,983.74,0.0,47.55,45.7,110.36,240.59,350.94,1321.96,632.8,-29.78,13.549999999999997,-30.07,3.6700000000000017,0.27779077540106956,0.66,0.55,0.42,15.200288756542138,11.933441617036635,23.65089334055224,18.737123262948923,16.17224327738675,10.56,8.9,0.0,1.74,1.05,12,2005,0.0,131.92857142857142,55.41
2006-03-31,167.07,2.39,0.02,0.0,6.05,5.53,12.02,0.35,161.54,-11.52,9.78,77.0,92.03,181.7,185.19,1001.28,20.1,57.29,46.44,137.58,228.52,366.1,1321.96,635.18,-12.49,-15.55,5.62,6.49,4.35,0.72,0.58,0.02,0.9599999999999999,1.84,1.52,1.2,2.56,1.62,1.43,0.0,1.32,0.65,3,2006,0.0,119.5,2.39
2006-06-30,152.87,-15.190000000000001,-0.11867187500000001,0.0,-5.76,-11.600000000000001,-4.47,0.35,164.47,-29.63,18.76,67.61,101.82,192.45,178.29,997.72,40.68,55.89,54.0,161.6,216.14,377.73,1321.96,619.98,-33.919999999999995,29.85,13.05,7.129999999999999,-0.7331138907175774,0.74,0.61,-0.1,-6.076,-2.4683750000000004,-9.7785625,-7.642468750000002,-3.46521875,-4.68,-4.0,0.0,1.19,0.56,6,2006,0.0,128.0,-12.8
2006-09-30,169.76,40.510000000000005,0.307004691447131,0.0,0.13,44.25,51.31,0.33,125.50999999999999,-18.93,16.29,59.13,113.64,193.91,172.27,1000.33,5.84,70.83,49.88,135.65,204.19,339.84,1321.96,660.49,-2.720000000000006,56.32000000000001,-56.06,7.0600000000000005,0.26677116761293507,0.66,0.51,0.21,16.198152291591487,19.00505232767954,24.560375315770482,19.82373150487189,25.846871165644174,7.36,5.66,0.0,1.43,0.59,9,2006,0.0,131.95238095238096,27.71
2006-12-31,201.46999999999997,52.23,0.39201901426069546,0.0,3.39,56.690000000000005,63.78,0.8,144.77999999999997,-37.78,15.82,60.28,114.9,192.38,166.13,1027.02,19.44,51.51,49.66,129.26,191.88,321.15,1321.96,705.88,-55.46,58.370000000000005,-3.3900000000000006,7.09,0.508903886655179,1.49,0.45,0.6,20.33271953965474,24.671063297473104,29.584368276207158,31.20471353515136,27.624273204903677,16.67,11.57,0.0,1.49,0.6,12,2006,0.0,133.23333333333335,79.94
2007-03-31,172.05,16.69,0.13,0.0,1.42,21.51,28.6,0.72,150.54,-22.85,9.8,79.63,107.9,203.74,169.96,1056.48,24.94,81.16,51.25,170.95,185.77,356.72,1324.46,699.75,5.34,-0.42,-10.93,7.09,1.375,1.35,0.51,0.13,6.32,8.36,9.56,10.0,9.72,13.49,9.7,0.0,1.19,0.56,3,2007,0.0,128.3846153846154,16.69
2007-06-30,180.89999999999998,6.66,0.005704496788008565,0.0,5.0,11.139999999999997,18.15,0.82,169.76000000000002,-21.58,27.55,86.51,104.1,222.76,163.43,1032.0,0.01,82.78,51.03,147.22,173.09,320.31,1356.77,711.69,-9.969999999999999,54.08,-26.369999999999997,7.01,35.93656156156156,1.56,0.45,0.02,2.578432548179871,3.673695931477516,3.7421498929336185,4.004556745182012,4.209918629550321,8.87,6.62,0.0,1.51,0.81,6,2007,0.0,1167.5,23.35
2007-09-30,148.23000000000002,-15.71,-0.020562827225130892,0.0,10.090000000000002,-12.349999999999998,-5.579999999999998,0.55,160.57999999999998,-15.420000000000002,24.68,75.12,105.41,208.98,158.72,994.95,0.0,69.99,51.0,137.66,160.8,298.46,1357.79,696.49,-20.470000000000002,34.19,-16.580000000000005,6.770000000000001,-6.686823679185232,1.07,0.43,0.01,-6.333350785340315,-16.69701570680628,-9.047643979057593,-9.294397905759164,-19.493560209424086,1.96,1.52,0.0,1.52,0.75,9,2007,0.0,764.0,7.64
2007-12-31,193.98999999999995,31.4,0.02412909836065574,0.0,17.969999999999995,34.69,41.28,0.47,159.29999999999995,-10.630000000000003,60.85,81.01,75.94,225.68,148.21,1026.63,0.0,86.67,51.28,150.33,148.4,298.73,1357.79,727.89,20.39,32.30000000000001,-16.389999999999993,6.59,4.870675159235669,0.88,0.41,0.03,12.225409836065573,17.244262295081967,17.244262295081967,17.533811475409838,20.20409836065574,7.33,5.62,0.0,1.5,1.0,12,2007,0.0,1301.3333333333333,39.04
2008-03-31,152.6,13.34,0.01,0.0,9.6,16.55,22.9,0.58,136.04,-16.32,55.52,64.32,70.36,193.13,146.03,1024.71,3.58,79.52,51.24,143.74,139.74,283.47,1357.79,741.23,14.71,-2.67,-14.1,6.35,14.5,1.06,0.38,0.01,5.2,6.36,7.2,7.400000000000001,7.52,11.57,8.74,0.0,1.34,0.85,3,2008,0.0,1334.0,13.34
2008-06-30,118.48999999999998,-22.95,-0.023881373569198755,0.0,2.6899999999999995,-19.09,-12.599999999999998,0.45,137.59,-22.9,23.96,63.73,75.92,167.06,157.26,994.22,0.0,84.99,51.31,144.32,131.62,275.94,1357.79,718.28,-28.43,19.659999999999997,-26.059999999999995,6.49,-4.71078431372549,0.85,0.38,-0.01,-9.265972944849116,-2.3881373569198754,-12.80041623309053,-12.80041623309053,-2.8657648283038504,-4.34,-3.54,0.0,1.16,0.63,6,2008,0.0,960.9999999999999,-9.61
2008-09-30,108.43,-20.39,-0.013593333333333334,0.0,5.100000000000001,-17.12,-10.58,0.31,125.55000000000001,-21.46,8.43,46.94,71.12,129.13,159.71,965.15,19.5,61.86,52.2,140.19,127.08,267.27,1357.79,697.89,-18.68,0.870000000000001,2.279999999999994,6.539999999999999,-5.701324178518882,0.6,0.38,-0.02,-8.455053333333332,-5.464519999999999,-11.690266666666668,-11.690266666666668,-6.4704266666666665,-9.34,-7.9,0.0,0.92,0.41,9,2008,0.0,1500.0,-30.0
2008-12-31,49.74000000000001,-52.620000000000005,-0.03821350762527233,0.0,-9.48,-48.61,-42.24,0.25,98.36000000000001,-29.54,6.74,34.26,49.76,91.9,144.98,899.02,40.75,33.4,154.19,236.34,17.4,253.74,1357.79,645.27,-18.72,7.379999999999999,9.550000000000004,6.370000000000001,-1.6368557582668186,0.53,0.39,-0.06,-23.41214233841685,-18.062251270878722,-32.60885984023239,-30.64723311546841,-26.239941902687004,-21.4,-19.25,0.0,0.39,0.18,12,2008,0.0,1377.0000000000002,-82.62
2009-03-31,72.37,-22.96,-0.02,0.0,3.56,-17.85,-11.8,0.22,90.22,-12.12,1.68,47.22,42.47,93.08,139.22,894.39,35.28,41.85,28.63,134.0,138.08,272.07,1357.79,622.32,-9.89,0.15,4.67,6.05,-2.75,0.48,0.44,-0.02,-10.28,-7.44,-14.76,-13.479999999999999,-9.4,-32.15,-31.73,0.0,0.69,0.38,3,2009,0.0,1148.0,-22.96
2009-06-30,60.599999999999994,-14.780000000000001,-0.011748807631160573,0.0,-0.010000000000000231,-11.229999999999997,-5.129999999999999,0.33,71.83000000000001,-15.6,5.06,28.52,43.41,78.16,133.8,864.83,42.8,35.91,36.24,128.55,128.75,257.3,1357.79,607.53,1.2800000000000011,14.01,-11.89,6.1000000000000005,-7.0219891745602165,0.74,0.42,-0.03,-6.82997350291468,-4.903169051404346,-9.728012718600954,-8.91342872284049,-6.1877053524112355,-31.09,-28.38,-3.36,0.61,0.27,6,2009,0.0,1258.0,-37.74
2009-09-30,56.31999999999999,-23.96,-0.019416531604538087,0.0,-6.04,-16.43,-10.309999999999999,0.43,72.75999999999999,-19.980000000000004,3.22,26.81,25.17,56.7,127.29,843.41,43.27,28.09,40.45,140.86,118.98,259.84,1357.79,583.57,2.7399999999999993,2.2600000000000016,-6.830000000000001,6.119999999999999,-5.536519198664441,1.0,0.45,-0.05,-11.370320907617504,-7.813212317666126,-16.41861912479741,-14.958495948136143,-10.065529983792544,-36.81,-32.6,-4.61,0.4,0.22,9,2009,0.0,1234.0,-61.7
2009-12-31,122.28,33.7,0.024071428571428573,0.0,-5.75,41.18,47.2,0.39,81.08999999999997,-21.789999999999992,7.74,28.51,22.28,59.64,121.47,838.65,0.0,34.93,144.96,206.84,14.53,221.37,1357.79,617.27,-23.73,73.49,-45.230000000000004,6.02,4.050445103857567,0.86,0.36,-0.02,16.07971428571429,2.407142857142857,21.856857142857145,21.375428571428575,3.3218571428571426,-12.69,-8.99,-0.36,0.29,0.18,12,2009,0.0,1400.0,-28.0
2010-03-31,106.9,12.76,0.01,0.0,-4.19,19.51,24.75,0.35,87.39,-19.65,6.16,39.84,21.34,69.48,117.3,886.94,0.0,48.79,145.18,243.64,13.43,257.07,1357.79,629.87,-9.63,-0.37,8.42,5.24,8.75,0.75,0.41,0.01,5.76,8.76,8.12,8.16,12.12,20.77,11.94,57.38,0.29,0.2,3,2010,0.0,1276.0,12.76
2010-06-30,47.03999999999999,-33.47,-0.03232254949299855,0.0,-3.4099999999999993,-26.490000000000002,-21.16,0.32,73.52,-19.509999999999998,3.51,24.75,21.22,51.22,112.27,849.62,0.0,44.85,145.37,243.2,11.66,254.87,1357.79,594.75,-9.9,10.569999999999999,-3.3200000000000003,5.33,-2.4750522856289217,0.73,0.43,-0.02,-15.773404152583291,-5.236253017865765,-22.496494447126988,-22.302559150169,-7.434186383389665,-18.99,-13.45,-6.46,0.21,0.12,6,2010,0.0,1035.5,-20.71
2010-09-30,35.28999999999999,-33.58,-0.024741204641738807,0.0,-2.6500000000000004,-26.74,-21.39,0.38,62.03999999999999,-25.960000000000008,6.22,15.2,14.53,40.06,102.99,759.37,0.0,37.18,145.35,258.36,9.9,268.26,1357.9,491.1,-4.649999999999999,-0.019999999999999574,7.380000000000001,5.35,-3.83974836212031,1.05,0.55,-0.04,-17.68996131884325,-10.41604715417204,-27.339031129121388,-24.9886166881562,-16.65083072389022,-39.13,-28.69,-22.94,0.16,0.1,9,2010,0.0,1357.25,-54.29
2010-12-31,145.15,88.02,0.052190927957308036,0.0,-3.039999999999999,93.25,97.94,0.42,51.900000000000034,-21.519999999999996,4.25,14.4,13.44,36.98,94.63,743.74,0.0,35.0,11.15,97.0,67.62,164.62,1357.9,579.12,-22.910000000000004,18.09,2.84,4.6899999999999995,2.0118438991138374,0.98,0.28,0.02,47.389362585235695,78.49515564779128,60.75024014230656,58.87136673584346,96.03130744144678,20.71,10.09,24.8,0.38,0.24,12,2010,0.0,1686.4999999999998,33.73
2011-03-31,72.16,5.46,0.0,0.0,0.02,7.29,11.81,0.43,64.88,-21.04,3.99,18.3,21.15,49.59,90.96,737.96,0.0,38.51,8.64,94.88,68.28,163.16,1357.9,574.8,4.22,-0.68,-3.79,4.52,0.0,1.02,0.28,0.0,2.96,3.6,3.8,3.6400000000000006,4.52,16.67,7.57,4.58,0.52,0.3,3,2011,0.0,inf,5.46
2011-06-30,82.36000000000001,9.510000000000002,0.006352705410821644,0.0,-10.809999999999999,11.970000000000002,16.03,0.67,70.38,-18.25,11.56,19.54,22.93,57.44,118.73,759.92,0.0,38.89,10.38,113.83,62.3,176.13,1357.9,583.78,25.43,9.969999999999999,-27.84,4.0600000000000005,26.366719242902203,1.56,0.3,0.01,5.005931863727455,6.073186372745492,6.505170340681364,6.45434869739479,7.5724248496993996,19.64,9.69,4.43,0.5,0.3,6,2011,0.0,1497.0,14.97
2011-09-30,83.54999999999998,-2.040000000000001,-0.0015777262180974485,0.0,-4.65,-0.8100000000000023,3.1999999999999993,0.59,84.36000000000001,-16.93,3.46,25.26,24.31,56.94,128.53,767.54,0.0,37.42,12.63,117.05,58.45,175.5,1357.9,592.04,0.26000000000000156,-4.9799999999999995,-3.370000000000001,4.01,-93.48897058823525,1.35,0.3,0.01,-1.0602320185614853,-1.52723897911833,-1.3757772621809752,-1.508306264501161,-1.7922969837587015,10.32,5.43,3.19,0.49,0.28,9,2011,0.0,1293.0,12.93
2011-12-31,57.75999999999999,-9.05,-0.0,0.0,-5.549999999999999,-7.979999999999999,-4.52,0.7,65.74000000000001,-18.180000000000007,26.66,19.98,16.82,68.86,132.6,799.75,0.0,37.61,12.25,121.97,57.24,179.22,1383.68,620.53,-107.71,96.48,34.42,3.460000000000001,-0.0,1.56,0.29,0.0,-4.571649484536083,-12.688659793814436,-5.877835051546392,-6.064432989690722,-14.368041237113404,2.25,1.31,1.5,0.56,0.43,12,2011,0.0,inf,3.88
2012-03-31,63.57,-13.98,-0.01,0.0,-3.63,-12.93,-10.32,0.66,76.5,-17.27,5.3,22.88,23.81,58.96,147.12,751.77,0.0,70.26,78.46,159.54,20.7,180.24,1400.08,571.53,-36.97,-40.9,56.52,2.61,-16.5,1.62,0.32,-0.01,-7.44,-6.96,-9.8,-9.76,-8.72,-32.22,-21.99,-11.75,0.37,0.22,3,2012,0.0,1398.0,-13.98
2012-06-30,181.77,107.33,0.08048312801285486,0.0,-6.3500000000000005,107.84,109.75999999999999,0.76,73.93,-30.24,23.45,27.89,23.96,83.44,148.8,796.78,0.0,68.73,8.38,88.67,23.63,112.3,1411.31,684.47,-46.510000000000005,127.0,-62.34,1.9200000000000004,2.3613644833690484,1.57,0.16,0.07,53.90070058918051,56.06224745581146,62.730849491162296,67.69780824852705,61.62708087841457,104.0,38.05,60.84,0.94,0.67,6,2012,0.0,1333.5714285714284,93.35
2012-09-30,327.73,256.83000000000004,0.1833557027814267,0.0,-7.09,256.96000000000004,258.55,0.91,70.76999999999998,-21.130000000000003,67.5,22.81,20.46,270.04,164.51,1012.53,0.0,29.25,7.19,39.28,25.7,64.98,1423.8,947.55,72.47,-25.749999999999993,-2.6799999999999997,1.5899999999999999,1.24075769964568,1.37,0.07,0.25,101.44704323490777,115.96881489519677,108.4292283968245,133.45361471243362,106.05293848877722,263.65,61.11,174.19,6.87,6.35,9,2012,0.0,1400.72,350.18
2012-12-31,72.19999999999993,-6.079999999999984,-0.00424062772449868,0.0,-5.780000000000001,-5.720000000000027,-3.2900000000000205,1.06,77.93,-28.47,8.73,21.26,28.47,224.92,181.18,1011.86,0.0,32.87,8.8,45.54,23.85,69.39,1425.8,942.47,108.16000000000001,-166.88,-0.05000000000000071,2.4300000000000006,-62.53791118421069,1.6,0.07,0.24,-2.403729148503335,-2.7005730892182434,-2.580421970357447,-3.1119139784946155,-2.531654751525713,196.07,53.33,148.56,4.94,4.31,12,2012,0.0,1433.7500000000002,344.1
2013-03-31,60.44,-22.43,-0.02,0.0,-3.92,-21.76,-18.76,1.73,82.2,-25.0,17.15,29.95,23.75,180.42,210.34,1005.05,0.0,28.92,10.83,44.11,32.17,76.28,1446.32,928.78,-39.38,40.33,7.46,3.0,-21.625,2.69,0.08,-0.02,-8.92,-9.92,-9.64,-11.960000000000003,-9.04,-44.45,-37.11,-41.06,4.09,3.55,3,2013,0.0,1121.5,-22.43
2013-06-30,152.93,62.36,0.04685199098422239,0.0,-1.2700000000000005,63.14,66.9,1.26,89.79,-25.880000000000003,22.86,45.02,28.59,199.92,213.33,1091.15,0.0,53.35,11.1,69.31,30.7,100.01,1446.32,991.14,-27.410000000000004,36.61,-3.48,3.76,6.723300192431045,1.84,0.1,0.03,22.863771600300527,27.361562734785874,25.1751364888555,29.79786626596544,25.30007513148009,36.86,18.71,32.84,2.88,2.47,6,2013,0.0,1331.0,39.93
