,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2013-06-30,,,,,,,,1.2,,,2.92,101.8,87.23,227.24,238.99,496.29,13.75,36.77,8.19,85.63,170.6,256.22,100.0,240.07,,,,,,0.5,1.07,1.09,0.0,0.0,,,,,,5.54,5.51,2.65,1.64,6,2013,,10.009174311926605,10.91
2013-09-30,106.22999999999996,7.84,0.7860906666666666,0.0,18.600000000000005,12.7,15.790000000000003,1.2,93.53,13.730000000000004,0.92,113.36,74.71,228.32,237.8,495.79,15.95,34.67,7.67,84.19,163.73,247.92,100.0,247.87,8.829999999999998,-11.079999999999998,0.2599999999999998,3.09,0.3826530612244898,0.48,1.0,1.88,0.0,0.0,6.322176,0.0,12.644352,0.0,12.911957333333334,6.2,6.17,2.71,1.82,9,2013,0.0,9.97340425531915,18.75
2013-12-31,103.45000000000005,4.370000000000001,0.4366219723183392,0.3,14.25,7.580000000000002,10.659999999999997,20.0,95.87,9.329999999999998,0.61,115.4,68.15,241.77,235.61,507.04,31.43,32.59,7.8,98.49,156.35,254.84,100.0,252.2,13.739999999999998,-15.07,1.0100000000000002,3.08,11.454187643020592,7.93,1.01,2.31,0.3,0.13,3.447612456747405,0.0,6.933027681660901,0.0,7.28081314878893,5.71,5.67,2.45,1.76,12,2013,3.0025974025974023,10.008658008658008,23.12
2014-03-31,102.24,8.74,0.87,0.0,19.42,13.35,16.42,19.0,88.89,14.35,0.69,116.91,70.32,251.16,234.08,510.94,31.22,32.28,7.95,100.52,151.0,251.52,100.0,259.42,9.13,-1.3,-7.75,3.07,5.46,7.32,0.97,0.87,0.0,0.0,6.84,0.0,13.48,0.0,13.0,8.62,8.55,2.5,1.8,3,2014,0.0,10.045977011494253,8.74
2014-06-30,100.54,4.99,0.4979096868171887,0.15,13.129999999999995,7.76,10.95,21.5,92.77999999999999,8.1,1.31,103.11,69.74,208.88,240.55,475.77,39.77,31.71,8.1,107.13,105.67,212.8,100.0,262.97,21.949999999999996,17.91,-39.24,3.19,10.792770541082163,8.18,0.81,1.37,0.15,0.11,4.201340131099782,6.309278951201748,7.588579752367079,7.937479970866716,8.329992716678806,6.82,6.77,1.95,1.3,6,2014,1.5032846715328465,10.021897810218977,13.73
2014-09-30,90.53,4.41,0.4400275633958104,3.017890052234158e-06,11.870000000000005,6.879999999999999,10.23,21.5,83.65,6.77,1.99,92.04,58.96,191.25,238.42,457.14,27.16,30.02,8.25,90.53,98.75,189.27,100.0,267.87,25.93,-4.799999999999999,-20.449999999999996,3.3499999999999996,12.216734693877552,8.03,0.71,1.81,0.15,0.08,3.8605733186328557,5.708202866593164,6.583395810363836,6.836229327453143,7.419691289966924,6.24,6.18,2.11,1.46,9,2014,3.0245594225153383e-05,10.022099447513812,18.14
2014-12-31,93.55000000000001,7.099999999999998,0.708874801901743,-9.324846118148189e-05,17.739999999999995,10.98,14.46,23.1,82.57,13.82,0.89,95.17,60.55,190.98,236.36,461.23,30.71,28.41,8.4,94.36,91.83,186.19,100.0,275.04,7.420000000000009,-4.090000000000001,-4.430000000000007,3.4800000000000004,8.14967605633803,8.4,0.68,2.52,0.15,0.06,6.15483359746434,9.057844690966718,10.329318541996827,10.768145800316955,11.949603803486525,6.57,6.52,2.02,1.38,12,2014,-0.0009339647461192868,10.015873015873016,25.24
2015-03-31,102.32,10.31,1.03,0.0,21.07,15.46,18.9,23.0,86.86,16.32,1.29,105.83,60.67,203.1,233.04,469.33,35.06,25.47,8.7,97.5,86.55,184.05,100.0,285.28,3.63,0.06,-3.29,3.44,5.5825,8.06,0.65,1.03,0.0,0.0,8.8,12.6,14.44,15.160000000000002,16.64,10.2,10.08,2.08,1.46,3,2015,0.0,10.009708737864077,10.31
2015-06-30,95.24000000000001,7.779999999999999,0.7784300718629077,0.15,19.299999999999997,11.629999999999999,15.07,25.5,83.61,14.600000000000001,0.78,102.48,72.16,211.05,241.44,485.5,50.35,28.48,9.0,108.98,85.04,194.03,100.0,291.47,6.97,-11.83,4.35,3.44,8.190491645244217,8.75,0.67,1.81,0.15,0.08,6.416672194582642,9.702421227197345,10.682985074626865,11.2334770591487,12.368866777224985,9.24,9.16,1.94,1.27,6,2015,1.4991712707182319,9.994475138121546,18.09
2015-09-30,91.79000000000002,8.84,0.8830152246565169,0.0002498804963964459,20.740000000000002,12.55,16.509999999999998,24.9,79.24000000000001,16.019999999999996,1.17,92.98,77.32,206.02,238.78,477.85,44.73,27.3,9.3,94.11,83.63,177.74,100.0,300.11,14.959999999999999,-0.4299999999999997,-14.14,3.96,7.052369909502262,8.3,0.59,2.69,0.15,0.06,7.405510582992944,11.134526550315632,11.777913108057929,12.447560341626438,13.563639064240624,9.41,9.31,2.19,1.37,9,2015,0.0025015917352997352,10.011152416356877,26.93
