,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,9014.9,226.05,0.94,1.25,811.54,343.39,519.16,44.75,0.0,8671.51,96.55,1914.66,3.95,2568.87,5973.42,9133.68,15150.06,0.0,5884.75,0.0,6883.62,183.41,7067.03,2400.0,8083.03,-405.49,-334.26,0.0,175.77,11.9025,1.33,0.87,0.94,1.25,1.33,5.96,0.0,11.2,0.0,16.6,2.58,2.51,0.87,0.49,3,2000,300.59840425531917,240.47872340425533,226.05
2000-06-30,9462.08,251.49,1.048006659128031,-0.0026507192446394655,833.4000000000001,338.55000000000007,525.4800000000001,46.5,0.0,9123.53,99.86999999999999,2167.65,4.81,2337.74,5854.06,9154.15,15048.27,0.0,5948.26,0.0,6814.6,199.14,7013.74,2400.0,8034.52,540.82,-193.66999999999996,-300.0,186.92999999999998,11.093989621853751,1.39,0.87,1.99,1.25,0.63,6.6777509737404195,0.0,12.512883528081419,0.0,17.442201281568032,2.65,2.58,0.86,0.52,6,2000,-0.6360926975302164,239.96984924623118,477.54
2000-09-30,9925.939999999999,235.82999999999998,0.9818398586988519,0.0011556901374696598,807.7599999999998,330.6099999999999,503.01,50.0,0.0,9595.329999999998,42.97,1855.03,4.48,2405.95,6427.01,9409.48,15879.04,0.0,6397.45,0.0,7408.22,200.46,7608.68,2400.0,8270.35,874.6899999999999,-440.0300000000001,0.0,172.40000000000003,12.734968833481746,1.45,0.92,2.97,1.25,0.42,5.937321165734471,0.0,11.411822196055343,0.0,15.80200176626435,2.58,2.51,0.87,0.54,9,2000,0.27758743211001047,240.19191919191917,713.37
2000-12-31,10481.310000000005,314.13,1.3084928467153285,-0.0006343237730098977,909.8100000000004,433.02,631.8600000000001,52.0,0.0,10048.290000000005,132.90000000000003,1607.66,11.09,2870.58,7634.35,9644.03,17322.61,0.0,7368.03,0.0,8531.65,206.48,8738.13,2400.0,8584.48,1099.98,-625.0899999999999,0.0,198.84000000000003,9.935476554292809,1.45,1.02,4.28,1.25,0.29,7.251740729927007,0.0,14.637999416058395,0.0,20.10432,2.72,2.64,0.89,0.56,12,2000,-0.15228216746908174,240.0700934579439,1027.5
2001-03-31,9545.8,267.83,1.12,1.75,1049.44,388.56,576.15,62.5,0.0,9157.24,309.17,1658.83,16.73,2520.62,6603.37,9470.95,16118.63,0.0,6085.99,0.0,7056.02,210.3,7266.32,2400.0,8852.31,-534.98,-14.44,0.0,187.59,13.95,1.69,0.82,1.12,1.75,1.56,6.64,9.96,12.12,12.64,17.16,2.83,2.81,0.94,0.58,3,2001,418.48437499999994,239.13392857142853,267.83
2001-06-30,9770.09,257.52000000000004,1.0735106119729705,0.005485331207766521,600.9199999999998,363.32,553.4900000000001,50.0,0.0,9406.769999999999,-134.77,1100.15,9.26,2584.72,6580.83,9356.13,15981.59,0.0,6194.75,0.0,7066.96,224.8,7291.76,2400.0,8689.84,378.76,29.86,-420.0,190.17,11.643503902609504,1.38,0.84,2.19,1.75,0.8,6.450867421718855,9.509637384600742,11.86253735604835,12.313509850575809,16.529122299419438,2.8,2.72,0.93,0.57,6,2001,1.315853310502348,239.88584474885846,525.35
2001-09-30,9786.54,241.69999999999993,1.0083306173000455,-0.0013339816095528502,786.0000000000002,316.4,506.81999999999994,39.75,0.0,9470.140000000003,-9.680000000000007,592.6,9.75,2381.2,5820.86,9187.02,15059.65,0.0,5232.17,0.0,5906.82,221.29,6128.11,2400.0,8931.54,-577.39,70.35,0.0,190.41999999999996,9.853910839884156,1.07,0.69,3.2,1.75,0.55,6.415503552571538,8.709455706929143,10.826950003259237,11.242886382895506,14.709022879864412,2.72,2.64,0.99,0.58,9,2001,-0.319759560502348,239.70312499999997,767.05
2001-12-31,10384.07,218.44000000000005,0.9110071132127169,0.0005507650382044789,707.1799999999998,323.53,511.40999999999985,39.5,0.0,10060.54,-12.509999999999991,1032.2,21.21,2929.39,7718.96,9152.18,17067.5,0.0,6958.94,0.0,7694.67,222.85,7917.52,2400.0,9149.97,1587.9,-445.24,0.0,187.88,10.83885609320637,1.04,0.87,4.11,1.75,0.43,5.115825832834428,7.172795665100612,9.548950471339133,9.850402946757452,13.166380176358972,2.58,2.5,1.0,0.62,12,2001,0.13206166362533622,239.77858880778587,985.49
2002-03-31,9587.36,186.61,0.78,0.0,674.35,254.27,437.54,37.5,0.0,9333.09,-50.05,4335.56,22.72,2650.92,7403.02,9172.08,16764.94,0.0,6346.64,0.0,7192.28,236.08,7428.36,2400.0,9336.58,248.74,-198.5,0.0,183.27,12.02,0.96,0.8,0.78,0.0,0.0,4.44,6.199999999999999,8.0,8.2,10.64,2.01,1.95,1.03,0.66,3,2002,0.0,239.24358974358975,186.61
2002-06-30,9654.419999999998,350.68999999999994,1.4620241950493207,4.75,730.93,472.35,639.25,44.0,0.0,9182.060000000001,53.529999999999994,4000.93,12.8,2389.1,6738.48,8560.99,15483.52,0.0,5132.71,0.0,6703.68,232.57,6936.25,2400.0,8547.27,-780.94,866.31,-420.0,166.9,7.522720921611681,1.24,0.81,2.24,4.75,2.12,9.05932849432347,12.061699609156896,16.421664619393262,16.265019169923693,21.617072026800667,2.9,2.79,1.01,0.65,6,2002,1139.363839285714,239.8660714285714,537.3
