,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,TIE,month,year,dividend,ROCE%,number_of_shares,return_old
2003-09-30,125.80000000000001,49.31,0.492141847730083,0.001003991123476451,0.0,49.31,44.709999999999994,9.2,2.33,119.97000000000003,0.0,269.46,31.4,7732.16,6418.17,1000.0,1313.99,-150.55000000000007,194.46000000000004,0.0,-4.6,4.672534982762117,7.0,4.88,1.13,0.3,0.27,2.5434587528705177,2.5608797032326445,15.016859212153328,15.522066772655009,0.0,9,2003,0.10059457964602103,,100.19469026548673,113.22
2003-12-31,126.09999999999997,49.43000000000001,0.49536366430986783,-0.0012308855814509984,0.0,59.28,63.709999999999994,7.75,0.0,158.40999999999997,0.0,161.79,28.15,7277.47,5999.42,1000.0,1278.05,-377.18999999999994,269.52000000000004,0.0,4.4300000000000015,3.9074828039652028,6.06,4.69,1.63,0.3,0.18,2.7108244697202584,2.8810107592991088,15.474796188134032,15.596357823547498,0.0,12,2003,-0.12282425756012572,,99.78527607361964,162.65
2004-03-31,148.85,65.82,0.66,0.3,0.0,91.72,95.99,6.6,0.0,130.18,0.0,66.77,26.3,6833.76,5519.04,1000.0,1314.72,-294.38,199.36,0.0,4.27,2.5,5.02,4.2,0.66,0.3,0.45,3.84,5.0,20.04,20.2,0.0,3,2004,29.91818181818181,,99.7272727272727,65.82
2004-06-30,65.25,6.970000000000013,0.06990108531391687,-4.496122094684259e-05,0.0,15.469999999999999,20.03,15.25,0.0,113.78999999999999,0.0,248.15,23.47,6705.61,5419.07,1000.0,1286.54,34.49000000000001,176.89,-30.0,4.5600000000000005,54.54028335724524,11.85,4.21,0.73,0.3,0.41,0.41749141365572273,0.5745294683335633,2.1678911938453123,2.148740211567527,0.0,6,2004,-0.004483188044822839,,99.7123287671233,72.79
2004-09-30,128.06000000000003,7.509999999999991,0.07481942714819419,0.001980586499257839,0.0,10.14,35.67999999999999,18.5,0.0,122.16,0.0,343.1,37.93,6983.97,5692.93,1000.0,1291.04,-13.990000000000009,-191.06,300.0,25.54,61.82886151797611,14.33,4.41,0.8,0.3,0.38,0.43021170610211656,0.5948144458281437,2.326884184308839,2.304438356164381,0.0,9,2004,0.19880136986300556,,100.37499999999999,80.3
2004-12-31,112.88999999999999,92.85000000000001,0.9276956396188276,-0.0008641351429395692,0.0,131.7,140.96000000000004,14.25,0.0,126.75,0.0,563.51,43.69,7248.46,5852.59,1000.0,1395.87,-34.51999999999998,-43.56999999999999,298.5,9.260000000000005,3.841561658589122,10.21,4.19,1.73,0.3,0.17,5.126456829338724,7.357216286456831,26.59751660410049,27.77724516315334,0.0,12,2004,-0.08648843930635053,,100.08670520231215,173.15
2005-03-31,88.98,83.35,0.83,0.0,0.0,118.5,123.53,13.88,0.0,151.74,0.0,694.7,47.27,7858.3,6375.73,1000.0,1482.57,41.58,89.61,0.0,5.03,4.18,9.36,4.3,0.83,0.0,0.0,4.24,6.44,22.48,23.840000000000003,0.0,3,2005,0.0,,100.42168674698794,83.35
2005-06-30,87.57000000000001,36.47,0.36524787180771157,0.3,0.0,67.50999999999999,81.72,14.13,10.15,191.8,0.0,928.14,57.13,7821.1,6336.4,1000.0,1484.7,298.37,-34.95,-29.99,14.209999999999997,9.667407458184808,9.51,4.27,1.2,0.3,0.25,1.862764146219329,3.1167818394258053,9.825167751627442,10.53131363712235,0.0,6,2005,29.955,,99.85,119.82
2005-09-30,80.07999999999998,82.51000000000002,0.8237542628379382,0.000938565709484534,0.0,114.57999999999998,110.04000000000002,15.13,11.62,173.82,0.0,859.42,59.49,8086.86,6536.59,1000.0,1550.27,-357.14,288.42999999999995,0.0,-4.539999999999999,4.591721306508301,9.76,4.22,2.02,0.3,0.15,4.077991400187813,6.508474274699749,21.287115108980384,23.22823901546978,0.0,9,2005,0.09400990099010187,,100.16336633663367,202.33
2005-12-31,99.69999999999999,63.390000000000015,0.31728398314014755,0.14959663115942784,0.0,88.69,93.81,12.9,15.63,160.87,0.0,887.27,55.88,7735.1,6129.37,1000.0,1605.73,38.71,-10.859999999999957,0.0,5.120000000000001,10.16518378293106,8.03,3.82,1.33,0.3,0.23,3.282577148878519,4.962035225048925,15.792631341261481,16.899546891464702,0.0,12,2005,29.88783220427306,,199.78947368421055,265.72
2006-03-31,103.33,120.71,0.6,0.0,0.0,170.74,177.08,10.8,0.0,211.65,0.0,845.12,59.44,8024.59,6297.48,1000.0,1727.11,-8.92,-33.22,0.0,6.34,4.5,6.25,3.65,0.6,0.0,0.0,6.0,8.6,27.96,30.08,0.0,3,2006,0.0,,201.18333333333334,120.71
2006-06-30,145.98000000000002,66.55,0.33406493645199187,0.15,0.0,90.98000000000002,99.75999999999996,8.6,0.0,203.98999999999998,0.0,320.6,61.3,8102.73,6328.63,1000.0,1774.1,-671.35,176.82,-30.0,8.78,6.436622839969948,4.85,3.57,0.94,0.15,0.16,3.2837872476770267,4.676909110327886,15.011598846523551,16.333643063120796,0.0,6,2006,29.88191489361702,,199.2127659574468,187.26
2006-09-30,119.79000000000002,53.99000000000001,0.2707892227979275,0.00012593980817992992,0.0,74.23999999999995,76.52000000000004,9.25,0.0,224.0,0.0,439.71,72.13,7703.61,5872.33,1000.0,1831.28,774.37,-355.26,-300.0,2.2799999999999994,8.534682348583068,5.05,3.21,1.21,0.15,0.12,2.8018851813471506,3.8134283937823836,11.789401865284976,12.77408994818653,0.0,9,2006,0.025109899771411648,,199.3801652892562,241.25
2006-12-31,145.91999999999996,55.639999999999986,0.27736602782175207,0.0009131439448452983,0.0,96.79000000000002,102.88,7.0,0.0,280.62,0.0,234.94,74.55,8374.18,5356.8,1000.0,2254.1,-807.02,-207.84,810.1,6.09,6.309712886412655,3.11,2.38,1.48,0.15,0.1,2.6612145912627567,4.025555592980564,9.872731314628313,11.529431102428507,0.0,12,2006,0.1831779093142707,,200.60135135135135,296.89
2007-03-31,159.1,30.99,0.15,0.0,0.0,56.8,60.36,5.75,0.0,234.5,0.0,537.93,71.76,10677.89,7592.53,1000.0,2309.28,220.93,82.06,0.0,3.56,9.5825,2.49,3.29,0.15,0.0,0.0,1.16,2.44,5.36,6.16,0.0,3,2007,0.0,,206.6,30.99
2007-06-30,159.17999999999998,35.730000000000004,0.1767221223021583,0.15,0.0,71.0,74.01,6.75,0.46,257.32,0.0,361.15,68.94,10103.07,7037.98,1000.0,2332.07,-51.370000000000005,-35.32,-90.09,3.0100000000000002,9.546767422334172,2.89,3.02,0.33,0.15,0.45,1.4137769784172665,2.9989208633093525,6.1263669064748205,6.96178057553957,0.0,6,2007,30.32727272727272,,202.18181818181816,66.72
2007-09-30,140.87,59.379999999999995,0.2966645519429024,-0.001516112753226133,0.0,122.67,132.99,7.15,0.0,317.71,0.0,766.85,61.13,10624.65,7459.91,1000.0,2399.51,903.97,-498.19,-0.0799999999999983,10.32,6.0257452004041765,2.98,3.11,0.63,0.15,0.24,2.241465503568596,5.1421855670103085,9.90765424266455,11.226163362410784,0.0,9,2007,-0.303463203463199,,200.15873015873015,126.1
2007-12-31,114.17000000000007,-1.3900000000000006,-0.0069104322027102915,0.0007356113803070664,0.0,8.679999999999978,19.829999999999984,6.8,48.62,305.25,0.0,369.56,56.25,9383.49,6253.24,1000.0,2357.56,-263.42999999999995,-133.85999999999996,-0.010000000000005116,11.149999999999999,-246.05552158273372,2.88,2.65,0.62,0.15,0.24,-0.05929596664261089,-0.1301836260123487,-0.23584636356346733,-0.2411963755913721,0.0,12,2007,0.1479646697388617,,201.14516129032256,124.71
2008-03-31,159.72,36.08,0.18,0.0,0.0,84.08,91.16,6.2,5.53,293.84,0.0,379.19,51.38,9918.35,6683.88,1000.0,2427.92,30.32,-26.64,5.95,7.08,8.61,2.55,2.75,0.18,0.0,0.0,1.44,3.28,5.96,6.08,0.0,3,2008,0.0,,200.44444444444443,36.08
2008-06-30,149.35999999999999,51.09,0.25788229895606285,0.4,0.0,87.36,94.84,5.45,5.65,308.78000000000003,0.0,311.98,49.73,9248.62,6148.07,1000.0,2029.12,26.009999999999998,8.240000000000002,-113.7,7.48,5.284969172049324,2.69,3.03,0.44,0.4,0.91,2.2037214638063554,4.149560628656648,10.080853504646095,9.377538143856832,0.0,6,2008,79.24545454545455,,198.11363636363637,87.17
2008-09-30,147.49,32.39,0.1625460020073603,0.002314547279418508,0.0,49.22999999999999,55.47,4.26,5.4,245.65999999999997,0.0,293.07,48.6,9173.2,6018.8,1000.0,2067.72,-56.059999999999995,30.909999999999997,5.920000000000002,6.24,6.551991355356591,2.06,2.91,0.6,0.4,0.67,1.4087320173971227,2.4165172298427566,6.263439277350284,5.79747407159585,0.0,9,2008,0.46121212121212807,,199.26666666666668,119.56
2008-12-31,167.70999999999998,-42.629999999999995,-0.21057324840764327,0.006284501061571179,0.0,-52.079999999999984,-42.47999999999999,2.68,98.46,355.0799999999999,0.0,355.65,42.92,8850.87,5751.95,1000.0,2014.54,-73.64,136.23000000000002,0.0,9.599999999999998,-3.1806034482758623,1.33,2.86,0.38,0.4,1.05,-1.9284076433121016,-4.100636942675158,-8.467261146496813,-7.802292993630572,0.0,12,2008,1.2722807017543971,,202.44736842105266,76.93
2009-03-31,126.89,-8.16,-0.04,0.0,0.0,-20.66,-14.13,2.98,24.5,281.26,0.0,243.82,42.55,8718.69,5627.26,1000.0,2011.35,-313.17,196.3,5.04,6.53,-18.625,1.48,2.8,-0.04,0.0,0.0,-0.36,-0.88,-1.64,-1.48,0.0,3,2009,0.0,,204.0,-8.16
2009-06-30,124.05,-16.5,-0.08029197080291971,0.2,0.0,-1.1000000000000014,6.300000000000001,3.36,80.46,422.12,0.0,538.15,37.47,8876.07,5835.88,1000.0,1979.64,260.34000000000003,108.17000000000002,-74.19000000000001,7.3999999999999995,-10.461818181818183,1.7,2.95,-0.12,0.2,-1.67,-0.7493917274939174,-0.6423357664233577,-3.345498783454988,-3.291970802919708,-0.33,6,2009,41.1,,205.5,-24.66
2009-09-30,97.08999999999997,31.28,0.14175226586102718,0.013746223564954705,0.0,35.02,44.58,3.76,83.92,206.07000000000005,0.0,223.85,23.51,8522.54,5412.0,1000.0,2046.85,-338.43,23.659999999999968,0.46999999999999886,9.559999999999999,6.6311109335038365,1.84,2.64,0.03,0.2,6.67,1.5120241691842902,2.8350453172205436,6.048096676737161,6.048096676737161,0.14,9,2009,3.0333333333333385,,220.66666666666669,6.62
2009-12-31,86.96000000000004,19.25,0.09673366834170855,-0.02177554438860973,0.0,22.590000000000003,21.15,3.92,86.61,138.72000000000003,0.0,159.74,20.42,8149.06,5010.12,1000.0,2075.92,67.25999999999999,-131.37,0.0,-1.4399999999999977,10.129616883116883,1.89,2.41,0.13,0.2,1.54,0.9524545805952841,1.2500966370313102,3.7205257054503282,3.750289911093931,2.86,12,2009,-4.333333333333336,,199.0,25.87
2010-03-31,94.69,17.58,0.09,0.0,0.0,22.81,26.35,4.04,11.23,130.11,0.0,319.02,17.04,8095.89,4912.63,1000.0,2120.57,-75.25,233.9,0.64,3.54,11.2225,1.91,2.32,0.09,0.0,0.0,0.88,1.08,3.32,3.4,1.31,3,2010,0.0,,195.33333333333331,17.58
2010-06-30,102.25,23.550000000000004,0.12024070021881839,0.2,-118.58,34.989999999999995,39.15,3.8,15.04,16.609999999999985,-118.58,630.3,15.05,7881.26,4682.05,1000.0,2130.81,466.8,-115.52000000000001,-40.0,4.16,7.902898089171974,1.78,2.2,0.21,0.2,0.95,1.1909555069292488,1.5803063457330417,4.4202771699489425,4.580598103574034,0.0,6,2010,39.17142857142858,,195.8571428571429,41.13
2010-09-30,96.73000000000002,22.21,0.1122071360909378,0.0021020343723217065,-80.03000000000002,32.97,36.42,4.62,24.96,87.38,-80.03000000000002,584.34,13.21,7920.04,4670.11,1000.0,2174.1,-111.88,65.38,0.5399999999999991,3.45,10.295245384961728,2.13,2.15,0.32,0.2,0.63,1.122071360909378,1.5428481212503948,4.081534575307862,4.207767603410167,0.0,9,2010,0.41607142857142776,,197.9375,63.34
2010-12-31,96.28999999999996,7.259999999999991,0.035991501416430545,0.0037446883852691225,-79.19999999999999,12.38000000000001,16.189999999999998,4.7,47.94,83.07000000000002,-79.19999999999999,749.67,11.37,8293.93,5040.19,1000.0,2173.53,173.05,-7.72999999999999,0.0,3.8100000000000005,32.650068870523455,2.16,2.32,0.35,0.2,0.57,0.3496317280453254,0.5141643059490079,1.3368271954674205,1.365620396600565,0.0,12,2010,0.7553571428571431,,201.71428571428572,70.6
2011-03-31,96.4,15.21,0.08,0.0,-58.63,26.73,30.07,6.45,9.0,61.39,-58.63,0.05,9.58,7811.15,4548.29,1000.0,2180.45,72.04,-7.4,0.38,3.34,20.1575,2.96,2.09,0.08,0.0,0.0,0.76,1.36,2.8,2.84,0.0,3,2011,0.0,,190.125,15.21
2011-06-30,79.34,46.06,0.2330439040313367,0.2,38.61,23.889999999999997,25.67,7.15,9.0,-20.770000000000003,38.61,0.02,2.2,7897.82,4648.38,1000.0,2172.15,471.75999999999993,-187.69,-48.38,1.7800000000000002,7.668726660877116,1.36,2.14,0.31,0.2,0.65,2.345474130896034,1.9244915945813612,8.479791088624122,8.570001632120123,0.0,6,2011,39.52903225806452,,197.6451612903226,61.27
2011-09-30,724.42,439.21000000000004,2.193943813938619,0.0025443960894315693,618.6999999999999,624.99,620.45,6.8,45.0,20.580000000000005,618.6999999999999,0.02,3.65,6003.6,4023.47,1000.0,1980.14,-818.06,-95.29999999999998,16.0,-4.54,0.7748603173880376,1.76,2.03,2.5,0.2,0.08,29.275986253196933,34.050007992327366,88.70553628516625,84.56337036445014,0.0,9,2011,0.5093677419354847,,200.192,500.48
2011-12-31,99.17000000000007,-154.39000000000004,-0.7717492559738799,-0.00013994047791038872,-51.809999999999945,-217.5,-217.64000000000004,6.8,253.73,60.95,-51.809999999999945,0.02,3.54,5986.55,4141.84,1000.0,1844.71,365.65,-347.72,-8.0,-0.13999999999999996,-2.2024316665587143,1.85,2.25,1.73,0.2,0.12,-10.31378196422896,-11.455792423935973,-33.47518160016182,-30.745062844924743,0.0,12,2011,-0.027995375722547067,,200.05202312138726,346.09
2012-03-31,101.78,24.79,0.12,0.4,-10.49,33.79,31.85,6.3,0.0,20.96,-10.49,0.02,3.48,5775.19,3918.71,1000.0,1856.48,119.93,-101.78,0.0,-1.94,13.125,1.88,2.11,0.12,0.4,3.33,1.7199999999999998,2.0,5.36,4.92,0.0,3,2012,82.63333333333334,,206.58333333333334,24.79
2012-06-30,106.13,24.64,0.12462067570301437,-0.017931080989952115,-11.959999999999999,34.589999999999996,36.23,5.4,0.0,22.810000000000002,-11.959999999999999,0.02,3.39,5665.77,3835.61,1000.0,1830.16,51.94999999999999,94.61,-80.0,1.64,10.832873376623377,1.56,2.1,0.25,0.4,1.6,1.73471980578596,2.0138701193607123,5.3836131903702205,4.925009103783128,0.0,6,2012,-3.545333333333332,,197.72,49.43
2012-09-30,106.00000000000003,21.389999999999993,0.1057116633719288,0.009138661395086106,-12.330000000000002,31.39,32.17,6.0,0.0,23.479999999999997,-12.330000000000002,0.02,5.0,6240.06,4335.71,1000.0,1904.35,-125.53999999999999,72.68,0.0,0.78,14.187176250584388,1.07,2.28,0.35,0.4,1.14,1.3651906241174805,1.9692572719570738,4.494255859926573,4.40968652922903,0.0,9,2012,1.8491428571428514,,202.34285714285713,70.82
2012-12-31,126.36999999999995,25.28,0.1262684703433923,-0.004264605321837336,1.490000000000002,40.739999999999995,36.58000000000001,6.15,0.0,31.189999999999998,1.490000000000002,0.02,4.85,5964.42,4000.54,1000.0,1963.88,374.0,-329.32,0.0,-4.16,12.174060522151898,1.09,2.04,0.48,0.4,0.83,1.6941019771071801,2.4727575442247662,5.145440166493236,5.3137981269510925,0.0,12,2012,-0.8538095238095167,,200.20833333333334,96.1
2013-03-31,105.48,25.42,0.13,0.3,-11.53,38.54,38.54,6.0,0.0,22.52,-11.53,0.02,4.75,6447.17,4484.78,1000.0,1962.4,205.62,-168.38,0.0,0.0,11.5375,0.96,2.29,0.13,0.3,2.31,1.56,2.52,5.2,5.32,0.0,3,2013,58.66153846153846,,195.53846153846155,25.42
2013-06-30,116.92999999999999,26.059999999999995,0.1316161616161616,0.003729603729603681,-10.160000000000002,38.169999999999995,38.49,5.2,0.0,24.49,-10.160000000000002,0.02,4.65,5733.39,3842.41,1000.0,1890.98,-160.57,109.19999999999999,-60.0,0.32,9.877206446661551,0.93,2.03,0.26,0.3,1.15,1.8223776223776222,2.7335664335664336,5.507630147630148,5.608873348873348,0.0,6,2013,0.7384615384615287,,197.99999999999997,51.48
2013-09-30,106.76000000000002,31.130000000000003,0.15450066577896138,0.005193075898801636,-11.879999999999999,40.45,34.81,5.15,0.0,21.85,-11.879999999999999,0.02,4.54,5677.11,3785.09,1000.0,1892.02,89.48,44.9,0.0,-5.640000000000001,8.332650176678444,0.93,2.0,0.41,0.3,0.73,2.2006924101198404,2.9694274300932095,6.587003994673769,6.556857523302264,0.0,9,2013,1.0463414634146417,,201.4878048780488,82.61
2013-12-31,102.94999999999999,20.040000000000006,0.09956551388212374,-0.0003179166716167825,-16.0,25.75,31.710000000000008,5.0,0.02,31.409999999999997,-16.0,0.02,4.39,5559.3,3659.84,1000.0,1899.46,-473.03,450.97999999999996,0.0,5.96,12.54952594810379,0.92,1.93,0.51,0.3,0.59,1.4446760837798347,1.9366468582562109,4.216892352654654,4.146610813443742,0.0,12,2013,-0.0639885222381622,,201.27450980392157,102.65
2014-03-31,87.94,28.66,0.14,0.35,-12.19,28.58,28.73,5.0,0.0,22.55,-12.19,0.02,4.31,5529.44,3602.91,1000.0,1926.54,174.47,-133.3,0.0,0.15,8.9275,0.93,1.87,0.14,0.35,2.5,2.08,1.9200000000000002,5.96,5.88,0.0,3,2014,71.64999999999999,,204.7142857142857,28.66
2014-06-30,124.53999999999999,23.05,0.11589634500096693,-0.010259137497582647,-15.38,62.81,62.97,5.3,0.0,26.080000000000002,-15.38,0.02,4.21,5416.31,3531.01,1000.0,1885.3,-466.94000000000005,457.57,-70.0,0.16,11.430041214750542,1.01,1.87,0.26,0.35,1.35,1.6938696577064396,2.924153935409012,4.8854766969638375,4.8854766969638375,0.0,6,2014,-2.0403846153846104,,198.8846153846154,51.71
2014-09-30,89.08000000000001,20.630000000000003,0.10266519214818912,0.0035877586610237803,-8.939999999999998,25.189999999999998,25.36,6.95,0.0,27.71999999999999,-8.939999999999998,0.02,10.44,5366.07,3457.62,1000.0,1908.46,160.30000000000004,-133.85999999999999,0.0,0.16999999999999998,16.92784052350945,1.33,1.81,0.36,0.35,0.97,1.5399778822228367,2.4069283936964334,4.323345313795964,4.346159800940006,0.0,9,2014,0.7209401709401675,,200.94444444444446,72.34
2014-12-31,91.55000000000001,23.819999999999993,0.11890183028286186,-0.0010676650027731543,-12.550000000000004,29.89999999999999,30.19999999999999,5.6,0.0,27.510000000000005,-12.550000000000004,0.02,10.34,4622.69,2681.97,1000.0,1940.72,-437.48,420.64,0.0,0.30000000000000004,11.777783375314863,1.25,1.38,0.48,0.35,0.73,2.0609650582362726,2.853643926788685,4.904700499168052,4.964151414309483,0.0,12,2014,-0.21388888888888857,,200.33333333333334,96.16
2015-03-31,87.6,25.7,0.13,0.35,-8.21,31.55,31.85,5.7,0.0,22.57,-8.21,0.02,10.3,5346.58,3377.92,1000.0,1968.66,-75.45,156.07,0.0,0.3,10.9625,1.1,1.72,0.13,0.35,2.69,1.92,2.32,5.24,5.28,0.0,3,2015,69.19230769230768,,197.69230769230768,25.7
2015-06-30,92.93,21.38,0.10898895497026338,-0.0027220443108293005,-9.32,25.87,26.199999999999996,5.6,0.0,24.89,-9.32,0.02,10.14,6113.11,4185.97,1000.0,1927.14,-39.019999999999996,50.400000000000006,-70.0,0.33,12.843503274087931,0.94,2.17,0.24,0.35,1.46,1.3986915887850468,1.816482582837723,4.432217502124044,4.486711979609177,0.0,6,2015,-0.5339743589743478,,196.16666666666666,47.08
2015-09-30,86.34,22.39,0.11280408809558082,0.004089295139388709,-12.07,27.049999999999997,27.400000000000006,5.65,0.0,21.940000000000005,-12.07,0.02,9.85,5784.43,3821.74,1000.0,1962.7,156.95,-217.47,0.0,0.35,12.519493077266636,1.0,1.95,0.35,0.35,1.0,1.5470274938822515,1.9595681589175185,4.563731106952642,4.628190585864402,0.0,9,2015,0.8116666666666674,,198.4857142857143,69.47
2015-12-31,96.82999999999998,28.989999999999995,0.14427280113751775,0.004272801137517748,-7.789999999999999,35.519999999999996,35.86,6.2,0.0,27.97999999999999,-7.789999999999999,0.02,12.8,5315.58,3327.41,1000.0,1988.17,-110.29999999999998,206.61,0.0,0.3400000000000001,10.740936529837876,1.2,1.67,0.49,0.35,0.71,2.178813731464554,2.8383465366646354,5.829798903107861,5.90046313223644,0.0,12,2015,0.8585714285714232,,200.93877551020407,98.46
2016-03-31,82.0,25.82,0.13,0.3499999999999999,-11.53,30.4,30.79,5.8,0.0,23.04,-11.53,0.02,12.45,5521.13,3438.12,1000.0,2083.01,-27.38,-32.15,0.0,0.39,11.155,1.08,1.65,0.13,0.35,2.69,1.88,2.24,4.96,5.08,0.0,3,2016,69.5153846153846,,198.6153846153846,25.82
2016-06-30,95.97,26.259999999999998,0.13109831029185867,0.002956989247311862,-7.9,34.830000000000005,35.220000000000006,8.9,0.0,25.04,-7.9,0.02,12.15,5192.78,3161.33,1000.0,2031.46,18.31,52.25,-70.0,0.39,16.97161462300076,1.76,1.56,0.26,0.35,1.35,2.0168970814132106,2.3194316436251916,5.1632565284178185,5.304439324116743,0.0,6,2016,0.5923076923076991,,200.3076923076923,52.08
