,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2015-09-30,,,,,,,,,,,2571.01,10858.92,11590.13,25349.43,39911.26,65502.04,10317.7,0.0,30434.56,1813.3,32247.86,28392.42,33254.18,,,,,,0.0,0.97,1.55,0.0,0.0,,,,,,4.62,4.59,0.83,0.45,9,2015,,4117.341935483871,6381.88
2015-12-31,40608.26000000001,1845.5899999999992,0.4463977504627788,0.0,2749.91,2369.8999999999996,3125.7000000000007,9.05,38238.36,2382.26,3948.51,8659.59,9033.04,21881.41,39005.52,61121.85,7085.51,1329.31,20021.36,4375.64,24396.99,30004.44,36724.86,5011.279999999999,-190.39,-2972.619999999999,755.8000000000002,5.07087008761426,7.39,0.66,1.99,0.0,0.0,12.077414515033173,0.0,20.099114794706022,0.0,23.18576456675016,4.6,4.58,1.09,0.64,12,2015,0.0,4134.407035175879,8227.47
2016-03-31,33699.07,1702.96,0.39,0.0,2112.88,2157.5,2894.46,10.9,31541.57,1873.9,7012.19,9164.13,8953.44,25176.65,37416.65,62865.75,8138.19,1298.27,21532.6,3763.52,25296.11,30004.44,37569.64,3670.03,-146.5,-329.03,736.96,6.987499999999999,8.71,0.67,0.39,0.0,0.0,10.84,0.0,18.12,0.0,20.88,5.1,5.05,1.17,0.75,3,2016,0.0,4366.5641025641025,1702.96
2016-06-30,38634.71,3002.8500000000004,0.6955458252670635,0.26,3805.6400000000003,3790.0699999999997,4515.73,9.55,34844.64000000001,3582.8299999999995,2833.28,8793.75,10917.39,22600.73,36711.98,59578.16,8260.5,3769.98,14339.62,5897.25,20236.87,30004.44,39341.29,2062.3799999999997,-96.24000000000001,-6120.14,725.6599999999999,3.4319809181277785,7.28,0.51,1.09,0.26,0.24,20.164447778384595,0.0,30.527442459427817,0.0,33.564871934906,6.55,6.51,1.58,0.81,6,2016,1122.4867889908257,4317.256880733945,4705.81
2016-09-30,39232.95,1171.9299999999994,0.2711628619163146,0.5402773799066438,1422.1699999999992,1493.6000000000004,2216.250000000001,10.8,37739.34999999999,1220.92,1585.11,9135.24,10251.11,21035.1,35626.99,56904.02,9365.35,3720.05,14432.2,4796.86,19229.06,30004.44,37674.96,2193.4300000000003,-117.44,-3261.5300000000007,722.6500000000001,9.955640609934047,8.6,0.51,1.36,0.8,0.59,8.238565775280971,9.698060002654076,12.441590134983848,13.21520182927451,13.972862766981859,5.31,5.27,1.46,0.75,9,2016,2335.007328656233,4321.867647058823,5877.74
2016-12-31,44126.91000000002,2810.3500000000004,0.646943114079159,0.004084184752446511,3897.930000000001,3602.3999999999996,4337.26,12.4,40524.51000000001,3625.7800000000007,232.91,11646.75,11776.46,23706.53,36170.59,60187.99,8232.36,3840.27,14291.12,4177.7,18468.82,30004.44,41719.17,-289.2600000000002,-176.84999999999997,-942.9200000000001,734.8600000000001,4.791765972209867,8.92,0.44,2.0,0.8,0.4,18.67077827232453,23.56166821476297,26.951650132537765,28.659579953706743,31.13090264948913,5.61,5.58,1.66,0.83,12,2016,17.741882352941502,4344.045,8688.09
2017-03-31,45617.8,2909.25,0.67,0.0,3158.72,3628.31,4360.69,13.1,41989.49,2890.74,4658.37,10430.27,13694.91,28860.08,34142.97,63279.08,10788.96,3692.2,17529.39,2778.26,20307.64,30004.44,42971.43,5574.97,-92.73,-933.17,732.38,4.8875,9.15,0.47,0.67,0.0,0.0,18.4,23.0,27.08,28.88,31.72,6.48,6.38,1.65,0.87,3,2017,0.0,4342.164179104478,2909.25
2017-06-30,37931.869999999995,593.7800000000002,0.1372987956140827,0.64,758.5900000000001,733.8499999999999,1447.25,14.6,37198.02,549.9300000000003,196.53,6913.66,14993.04,22177.03,33110.18,55538.3,8035.9,3642.49,13492.0,1760.46,15252.46,30004.44,40285.84,-699.9300000000003,-125.61999999999999,-3712.79,713.4,26.5774363400586,10.87,0.38,0.81,0.64,0.8,4.278298273209194,5.139382077801219,5.898763070827256,5.966564945204582,7.031054372928581,4.24,4.19,1.64,0.53,6,2017,2767.8261728395064,4324.728395061728,3503.03
2017-09-30,42805.600000000006,2819.1699999999996,0.6510373287779571,0.47081961779986736,3466.7100000000005,3476.7,4172.420000000001,17.7,39328.91,3243.51,1413.5,9686.12,12816.84,24007.66,31975.63,56207.26,9786.99,2989.97,14509.14,1326.28,15835.42,30004.44,40371.84,4248.95,-146.84,-2889.9700000000003,695.72,6.795002075078836,13.15,0.39,1.46,1.11,0.76,20.066219037676756,24.72158185441776,27.932176900446045,28.895355414254528,33.53288159185093,5.05,5.0,1.65,0.77,9,2017,2038.777936749535,4330.273972602739,6322.2
