,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,53.07,-10.55,-0.59,0.0,4.93,-4.32,1.03,0.36,57.38,-5.45,18.08,54.81,16.9,93.73,182.77,293.79,30.21,45.36,0.0,220.35,32.03,252.38,179.03,26.32,-21.84,-0.34,-10.29,5.35,-0.1525,2.45,9.59,-0.59,0.0,0.0,-14.36,0.0,-160.32,0.0,-23.52,-20.32,-19.88,0.43,0.35,3,2000,0.0,17.88135593220339,-10.55
2000-06-30,50.419999999999995,-12.84,-0.7191278324070115,0.0,4.92,-6.65,-1.3,0.3,57.07999999999999,-7.2700000000000005,14.66,49.88,17.01,84.15,179.56,280.78,32.04,37.13,0.0,217.78,34.76,252.53,179.03,13.47,-5.830000000000002,-2.1500000000000004,4.559999999999999,5.35,-0.10474493769470407,3.99,18.75,-1.31,0.0,0.0,-18.29109876015391,0.0,-381.3024369388628,0.0,-38.22905515177426,-22.99,-22.6,0.39,0.31,6,2000,0.0,17.85496183206107,-23.39
2000-09-30,158.2,-6.129999999999999,-0.08721544715447152,0.0,37.29,-17.18,-4.880000000000001,0.32,175.38,-5.609999999999998,30.64,51.08,1144.72,1241.41,231.3,1712.83,161.66,28.83,386.33,681.88,512.71,1194.6,1750.0,502.2,-29.03,-205.98,235.76,12.3,-0.9149755301794454,1.12,2.38,-0.42,0.0,0.0,-1.4286720867208669,0.0,-4.884065040650405,0.0,-2.2676016260162597,-11.73,-11.28,1.82,0.14,9,2000,0.0,70.28571428571429,-29.52
2000-12-31,437.69,90.42999999999999,0.93532917419143,0.0,106.05999999999999,89.08,103.76,0.29,348.61000000000007,92.26,44.54,52.97,1053.54,1230.98,205.57,1682.4,117.42,45.75,357.2,613.22,463.66,1076.88,1750.0,592.62,125.03,-4.689999999999998,-106.45,14.68,0.07745936083158245,0.86,1.82,0.63,0.0,0.0,21.497724511574454,0.0,61.048786734526345,0.0,33.850008208832705,8.97,8.71,2.01,0.29,12,2000,0.0,96.68253968253967,60.91
2001-03-31,279.95,32.17,0.18,0.0,79.24,47.87,58.98,0.36,232.08,44.8,23.4,83.86,1058.44,1212.7,202.45,1645.08,97.16,70.65,48.61,297.08,710.36,1007.45,1750.0,624.8,58.27,4.03,-83.43,11.11,0.5,1.01,1.61,0.18,0.0,0.0,7.84,19.76,20.6,39.52,14.2,11.62,11.49,4.08,0.52,3,2001,0.0,178.72222222222223,32.17
2001-06-30,300.03000000000003,53.379999999999995,0.30574167153711274,0.0,104.26,67.07,77.70000000000002,0.87,232.94999999999996,63.08,77.09,75.45,1023.07,1204.23,207.06,1626.96,80.08,72.54,56.13,305.49,630.54,936.04,1750.0,678.18,140.57,3.0299999999999994,-89.91,10.629999999999999,0.7131837766953916,2.24,1.38,0.49,0.0,0.0,13.128172998246638,30.07499707773232,31.472673290473406,61.7473383985973,21.713898305084744,14.94,14.75,3.94,0.59,6,2001,0.0,174.59183673469389,85.55
2001-09-30,324.85,75.83,0.43229396455570707,0.0,124.97000000000003,87.83000000000001,97.25,1.23,237.02999999999997,86.20000000000002,95.0,69.89,1653.12,1830.91,195.11,2222.03,75.24,57.19,112.49,332.73,1064.44,1397.17,1925.0,824.01,-550.92,12.900000000000002,555.92,9.420000000000002,0.7076203349597785,2.86,1.7,0.92,0.0,0.0,13.645452968149709,19.37804684595365,36.80137315652497,45.747978683851784,20.1674532160119,18.02,17.84,5.5,0.53,9,2001,0.0,175.41304347826085,161.38
2001-12-31,392.4999999999999,103.13999999999999,0.5731732950249508,0.0,128.80999999999995,94.08000000000001,98.82999999999998,1.59,298.4200000000001,87.16,146.77,62.06,1599.55,1825.41,187.51,2197.72,66.97,47.94,257.51,476.5,793.4,1269.91,1925.0,927.15,142.82999999999998,25.92,-116.96999999999997,4.7499999999999964,0.6924607329842933,3.3,1.37,1.47,0.0,0.0,18.778248903674577,23.862724935732647,44.496963556630874,54.291598366853165,26.904052623620142,20.64,20.39,3.83,0.47,12,2001,0.0,179.9455782312925,264.52
2002-03-31,424.21,95.66,0.5,0.0,141.58,105.23,112.06,2.7,318.98,99.9,139.62,108.25,1618.34,1889.85,187.17,2312.33,257.68,65.52,227.13,660.33,628.95,1289.28,1925.0,1022.81,2.58,-6.44,-3.3,6.83,1.3499999999999999,5.08,1.26,0.5,0.0,0.0,16.56,21.28,37.4,46.44,25.48,22.84,22.55,2.86,0.41,3,2002,0.0,191.32,95.66
2002-06-30,665.8,191.89000000000001,0.9876445835506868,0.0,244.42999999999998,166.57999999999998,172.69,4.53,499.22,156.49999999999997,261.48,125.63,2091.54,2582.71,186.06,2985.19,432.02,92.48,75.97,770.4,975.06,1745.46,1949.85,1239.54,-294.28,-18.759999999999998,434.91,6.109999999999999,1.1463638021783313,7.12,1.41,1.48,0.0,0.0,25.705452269170582,31.471161189358373,61.92798469831334,80.05259746131108,32.752429838289,26.77,26.38,3.35,0.64,6,2002,0.0,194.29054054054055,287.55
