,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2003-06-30,,,,,,,,,,,17.74,330.52,130.95,502.39,22.71,614.75,33.37,137.14,0.0,250.92,0.0,250.92,165.0,363.82,,,,,,0.0,0.69,1.03,0.0,0.0,,,,,,4.47,4.42,2.0,1.48,6,2003,,31.980582524271842,32.94
2003-09-30,512.49,38.06,1.1203577464788734,0.0,95.36,53.919999999999995,55.779999999999994,24.67,458.5799999999999,50.199999999999996,25.59,478.39,193.53,724.86,23.65,847.22,24.94,159.45,0.0,311.43,0.0,311.43,200.0,535.8,-97.50999999999999,-20.129999999999995,125.49,1.8600000000000003,5.503152916447714,9.21,0.58,2.09,0.0,0.0,17.968608450704227,0.0,28.410985915492958,0.0,42.97027605633803,5.7,5.65,2.33,1.71,9,2003,0.0,33.97129186602871,71.0
2003-12-31,464.55999999999995,46.18000000000001,1.3005120327700972,0.0,125.23000000000002,69.64000000000001,72.81,37.0,394.9200000000001,70.70000000000002,320.45,536.63,143.4,1010.82,23.12,1320.5,323.36,285.47,0.0,738.53,0.0,738.53,200.0,581.97,167.04,-170.6,298.41999999999996,3.17,7.111237548722391,12.72,1.27,3.3,0.0,0.0,13.982474825055471,0.0,31.74825738180577,0.0,47.95342549923196,6.85,6.81,1.37,1.17,12,2003,0.0,35.509090909090915,117.18
2004-03-31,236.45,12.9,0.32,0.0,53.52,19.92,23.46,26.33,216.53,14.58,193.31,388.65,112.34,704.01,30.01,1022.62,198.71,58.6,42.0,375.09,52.65,427.74,200.0,594.88,-83.39,-8.69,-35.06,3.54,20.5725,8.85,0.72,0.32,0.0,0.0,5.04,0.0,8.68,0.0,12.32,5.58,5.46,1.88,1.58,3,2004,0.0,40.3125,12.9
2004-06-30,189.64,1.67,0.04126286890871654,1.2,49.93999999999999,5.829999999999998,8.25,22.83,183.80999999999997,4.639999999999999,60.7,347.57,88.25,516.72,28.29,978.73,94.28,203.75,49.98,394.46,35.74,430.19,200.0,548.54,171.51999999999998,-145.85,-158.28,2.42,138.34956586826348,8.33,0.78,0.36,1.2,3.33,0.6831297185998627,1.4808785175017158,1.2195470144131777,1.4625394646533973,2.0218805765271104,3.5,3.42,1.31,1.09,6,2004,48.56666666666666,40.47222222222222,14.57
2004-09-30,229.64000000000004,18.57,0.4650905250452625,-0.01636491651579145,59.65000000000002,26.909999999999997,33.87,15.67,202.73000000000008,12.829999999999998,47.07,351.83,88.92,508.35,25.62,978.98,50.4,196.74,57.5,371.13,40.73,411.86,200.0,567.11,35.68000000000001,-16.230000000000018,-33.079999999999984,6.96,8.423306408185244,5.53,0.73,0.83,1.2,1.45,7.598346409173204,12.932878696439346,13.089776704888353,13.470814725407363,19.410525045262524,5.25,5.05,1.37,1.13,9,2004,-0.6534136546184683,39.9277108433735,33.14
2004-12-31,361.8299999999999,42.09,1.051830386813771,0.002646342381355901,110.70999999999998,59.85000000000001,69.63000000000001,13.73,301.9899999999999,67.08,60.24,574.01,155.15,795.26,22.88,1269.7,85.65,171.28,80.01,499.77,160.72,660.5,200.0,609.2,-150.55,-17.72999999999999,181.44,9.78,3.261932763126633,4.51,1.08,1.88,1.2,0.64,13.27096636979928,19.447672471088662,27.638521866276754,28.265144224378577,32.69625947095574,7.52,7.39,1.59,1.28,12,2004,0.10589592412202364,40.015957446808514,75.23
2005-03-31,187.81,8.4,0.21000000000000002,1.0,55.34,14.9,28.6,12.93,172.91,13.74,46.87,502.65,220.8,788.26,20.38,1278.96,167.05,155.01,98.43,531.56,129.81,661.36,200.0,617.6,-50.35,-31.64,68.62,13.7,15.397499999999999,4.19,1.07,0.21,1.0,4.76,2.64,5.16,5.44,5.5600000000000005,7.96,4.51,4.47,1.48,1.07,3,2005,40.0,40.0,8.4
2005-06-30,369.59,31.9,0.7994789081885857,-0.002481389578163908,110.4,46.57,66.66,10.73,323.01,51.779999999999994,63.24,475.4,247.42,798.76,28.39,1307.99,117.98,179.83,170.91,569.61,128.88,698.5,200.0,609.5,73.12,-38.31,-18.440000000000005,20.09,3.357280564263323,3.52,1.15,1.01,1.0,0.99,9.752059553349875,17.034441687344913,20.928933002481394,22.03712158808933,26.343225806451617,7.25,7.23,1.4,0.97,6,2005,-0.09900990099010443,39.900990099009896,40.3
2005-09-30,346.74,15.89,0.395906744972415,0.005848262348925908,91.25999999999999,28.590000000000003,50.86999999999999,9.67,318.17,28.060000000000002,45.56,499.5,240.28,792.85,26.32,1299.59,111.33,137.18,269.38,617.11,57.09,674.2,200.0,625.39,-23.89,-14.799999999999997,21.009999999999998,22.28,6.099921334172436,3.09,1.08,1.4,1.0,0.71,4.886620395088094,8.936180815091655,10.157835913863678,10.65554725040043,14.93134009610251,6.23,6.21,1.28,0.9,9,2005,0.23472418670439055,40.135714285714286,56.19
