,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2011-12-31,82.45000000000005,-19.980000000000004,-0.0076590851009455665,0.0,15.219999999999999,-17.840000000000003,-15.740000000000002,0.5,0.0,100.29000000000002,-11.260000000000002,166.03,43.02,403.11,698.8,25.62,742.45,0.0,99.15,0.0,148.66,81.05,229.72,2444.75,489.62,-34.19,23.510000000000005,1.1600000000000001,2.0999999999999996,-16.323751251251252,2.5,0.47,-0.03,-10.763567595195504,-9.323659596217738,-16.318957321748023,-15.062867365192949,-11.590748786097624,-17.9,-17.46,4.7,1.99,12,2011,0.0,2608.666666666667,-78.26
2012-03-31,102.34,-20.85,-0.01,0.0,13.48,-20.18,-17.99,0.49,0.0,122.52,-14.55,143.41,49.65,408.11,662.24,27.92,707.73,0.0,84.96,2.69,132.07,83.45,215.52,2444.75,468.77,-21.54,-0.55,-0.53,2.19,-12.25,2.56,0.46,-0.01,-11.8,-11.119999999999997,-17.8,-16.4,-14.04,-21.49,-20.37,5.01,1.92,3,2012,0.0,2085.0,-20.85
2012-06-30,156.48,-20.949999999999996,-0.010023923444976074,0.0,21.8,-18.310000000000002,-15.940000000000001,0.46,0.0,174.79000000000002,-10.71,86.93,165.97,413.2,699.6,26.09,758.14,0.0,170.06,2.71,203.88,83.13,287.01,2444.82,447.86,-38.69,-15.219999999999999,-2.5700000000000003,2.3699999999999997,-11.472553699284012,2.51,0.64,-0.02,-11.046363636363635,-10.16425837320574,-18.704641148325354,-17.120861244019135,-13.913205741626792,-16.67,-16.15,3.43,1.4,6,2012,0.0,2090.0,-41.8
2012-09-30,113.49000000000001,-22.92,-0.010624227441285538,0.0,14.490000000000002,-21.1,-18.700000000000003,0.53,0.0,134.57999999999998,-13.34,107.5,76.85,426.35,698.69,24.05,737.83,0.0,87.29,2.73,126.34,162.8,289.14,2444.82,424.94,-76.31,17.21,79.66999999999999,2.4000000000000004,-12.473848167539266,3.05,0.68,-0.03,-12.423263288009888,-10.723386897404204,-21.574264524103835,-19.633572311495676,-13.8114956736712,-17.89,-17.38,5.53,2.16,9,2012,0.0,2157.3333333333335,-64.72
2012-12-31,182.2,-13.090000000000003,-0.005046909137642977,0.0,27.749999999999993,-6.590000000000003,-4.239999999999995,0.57,0.0,188.80000000000007,1.3900000000000006,103.31,173.35,455.9,782.88,22.18,838.31,0.0,194.73,2.75,240.7,86.92,327.62,2444.82,486.64,17.929999999999993,-18.790000000000003,-3.3299999999999983,2.3500000000000005,-28.23510313216195,2.86,0.67,-0.03,-6.244708906310244,-5.6323505976095625,-10.760010281454829,-10.726364220537208,-7.449237887161036,-14.44,-14.03,3.25,1.36,12,2012,0.0,2593.666666666667,-77.81
2013-03-31,140.72,-27.51,-0.01,0.0,23.44,-21.57,-19.27,1.1,0.0,162.29,-13.39,105.66,145.22,489.98,1198.34,20.45,1290.96,0.0,158.09,442.77,675.7,109.99,785.7,2444.82,481.72,-464.93,-39.17,506.45,2.3,-27.5,5.58,1.63,-0.01,-8.52,-8.64,-22.84,-23.16,-14.040000000000001,-19.83,-19.55,1.77,1.05,3,2013,0.0,2751.0,-27.51
2013-06-30,-44.41,4.680000000000003,0.0020499342969776623,0.0,-2.9700000000000024,6.58,5.34,1.0,0.0,-50.989999999999995,2.25,607.73,251.35,547.9,1495.95,19.12,5456.32,83.19,186.95,442.79,841.94,109.81,951.75,6982.29,4481.69,-4569.849999999999,20.810000000000002,5153.25,-1.2399999999999998,121.95512820512812,1.56,0.21,-0.01,0.34438896189224727,0.3935873850197112,0.41818659658344315,0.7625755584756905,0.26239159001314083,-24.06,-23.7,1.78,1.13,6,2013,0.0,2283.0,-22.83
2013-09-30,103.82999999999998,-35.31,-0.00607327141382869,0.0,14.020000000000003,-23.21,-20.869999999999997,0.9,0.0,127.04,-18.349999999999998,192.58,119.41,637.29,1219.49,289.05,5242.72,0.0,163.69,442.82,663.09,109.6,772.68,6982.29,4446.39,4964.96,160.89,-5540.99,2.34,-37.04757858963467,1.41,0.17,-0.01,-2.6965325077399385,-3.1095149638802893,-3.1823942208462332,-5.806047471620227,-2.016326109391125,-30.14,-29.05,1.84,0.88,9,2013,0.0,5814.0,-58.14
2013-12-31,139.91000000000003,-26.929999999999993,-0.003165628306100857,0.0,33.37,-14.93,-16.090000000000003,1.09,0.0,154.84,-15.66,232.2,70.92,719.95,1565.42,3.89,5285.39,0.0,100.47,490.0,641.58,226.88,868.45,6982.29,4416.93,-31.360000000000014,-114.23,185.21000000000004,-1.1599999999999997,-86.08085777942816,1.72,0.2,-0.01,-2.0386646291289523,-2.203277301046197,-2.443865052309862,-4.39389208886799,-1.443526507581991,-26.46,-25.02,2.44,1.32,12,2013,0.0,8507.0,-85.07
2014-03-31,201.53,-5.98,0.0,-0.0,43.86,11.85,12.98,1.23,0.0,189.68,7.38,71.4,95.52,799.08,1002.71,237.77,6182.94,0.0,91.44,694.44,1016.93,764.39,1781.32,6982.29,4401.62,14.89,-1053.44,887.08,1.13,0.0,1.95,0.4,0.0,-0.4,1.28,-0.56,-0.96,0.9200000000000002,-3.24,-2.97,0.99,0.2,3,2014,0.0,-inf,-5.98
2014-06-30,130.99999999999997,-11.39,0.0,-0.0,23.930000000000007,18.58,19.73,1.33,0.0,112.42000000000002,-3.67,89.51,154.02,828.2,1369.37,244.94,6589.42,0.0,86.36,705.29,1009.1,731.69,1740.79,7336.29,4848.63,-290.78,-87.29999999999995,379.9799999999999,1.15,0.0,2.01,0.36,0.0,-0.6819573978123201,1.337685664939551,-0.9442487046632123,-0.9704778353483017,1.4426021876799078,-6.09,-5.22,1.36,0.54,6,2014,0.0,-inf,-17.37
2014-09-30,107.84000000000003,-24.55,-0.005856393129770992,0.0,18.08999999999999,22.310000000000002,23.479999999999997,1.91,0.0,85.52999999999997,-11.75,230.33,187.52,936.47,2422.29,375.18,7677.65,0.0,56.32,514.23,719.19,2155.75,2874.95,7336.29,4802.7,-922.2700000000001,-53.82999999999993,1143.6399999999999,1.1700000000000004,-81.53482688391038,2.92,0.6,-0.01,-1.2884064885496185,1.9208969465648853,-2.0380248091603055,-2.1317270992366413,1.7803435114503816,-11.85,-9.52,3.37,2.07,9,2014,0.0,4192.0,-41.92
2014-12-31,394.07000000000005,106.84,0.01645717806531115,0.0,126.86000000000001,148.98999999999998,150.2,2.1,0.0,245.08000000000004,30.29,534.73,120.56,1159.13,2153.16,570.92,7911.81,0.0,177.07,389.31,825.66,2080.83,2906.49,7336.29,5005.32,629.6700000000001,-218.17000000000007,-83.41999999999962,1.21,31.900973418195434,3.08,0.58,0.01,5.397954405422058,20.14358595194085,8.557732593961799,9.084362292051756,18.761182994454714,10.38,7.78,2.61,1.2,12,2014,0.0,6492.0,64.92
2015-03-31,90.73,-97.74,-0.01,0.0,35.72,-54.26,-53.05,1.28,0.0,144.99,-56.4,423.7,166.66,1239.17,2245.24,639.7,8017.08,0.0,180.68,396.29,1061.57,2048.05,3109.62,7336.29,4907.46,-54.65,-72.03,20.0,1.21,-32.0,1.91,0.63,-0.01,-4.88,-3.04,-7.96,-8.4,-3.12,-120.94,-107.73,2.12,0.95,3,2015,0.0,9774.0,-97.74
2015-06-30,125.58999999999999,-114.74,-0.016200112951807226,0.0,54.269999999999996,-66.05000000000001,-46.60000000000001,1.37,0.0,191.63,-62.669999999999995,445.65,153.71,1357.65,2141.63,739.79,8222.0,0.0,193.45,383.57,1279.99,2104.36,3384.35,7336.29,4837.65,244.85,-231.94000000000003,0.0,19.45,-21.14337109987799,2.08,0.7,-0.03,-5.572838855421686,-3.499224397590362,-9.48246611445783,-9.48246611445783,-3.7368260542168676,-105.04,-98.22,1.67,0.61,6,2015,0.0,7082.666666666667,-212.48
2015-09-30,199.42000000000002,-26.340000000000003,-0.0033087681098735453,0.0,22.430000000000007,-44.900000000000006,-24.129999999999995,1.24,0.0,244.33000000000004,-85.18,1635.5,1456.74,1455.36,6245.28,762.05,10950.71,0.0,210.8,1890.26,3634.93,1155.9,4790.83,7336.29,6159.88,-1139.07,-46.00999999999999,2493.59,20.77,-93.6829024297646,1.48,0.78,-0.03,-0.9617485972699106,-0.7808692739301567,-1.711736035507914,-1.9234971945398212,-0.9970421237752283,-67.87,-57.44,1.72,1.32,9,2015,0.0,7960.666666666667,-238.82
2015-12-31,100.29999999999995,-217.78000000000003,-0.02861760840998686,0.0,47.249999999999986,-186.21,-164.73999999999998,1.14,0.0,286.5,-123.83999999999997,1253.82,713.96,1562.33,4467.03,807.54,10141.42,0.0,292.44,1896.95,3058.69,1166.03,4224.72,7336.29,5605.53,-1023.68,515.47,1.9299999999998363,21.47,-9.958903480576726,1.49,0.75,-0.06,-8.585282522996058,-7.421499780989927,-15.548900569426195,-16.426507227332458,-9.462889180902321,-95.25,-88.48,1.46,0.95,12,2015,0.0,7610.000000000001,-456.6
2016-03-31,197.41,-24.01,0.0,-0.0,18.04,6.13,27.69,1.19,0.0,191.28,-128.36,1263.33,756.92,1575.77,4212.45,851.9,9994.34,0.0,278.69,1693.07,2963.73,1168.06,4131.78,7336.29,5574.23,351.34,-61.02,-200.0,21.56,0.0,1.57,0.74,0.0,-0.96,0.28,-1.7199999999999998,-1.8400000000000003,0.36,-48.18,-12.16,1.42,0.89,3,2016,0.0,-inf,-24.01
2016-06-30,152.70000000000002,-57.47999999999999,-0.007053626211805129,0.0,49.690000000000005,-20.14,1.6899999999999977,1.06,0.0,172.84,-45.829999999999984,1758.09,939.22,1567.73,4785.74,905.08,10924.98,0.0,270.08,2085.98,3476.42,1169.91,4646.33,7336.29,5840.48,-326.60999999999996,-110.97999999999999,1003.43,21.830000000000002,-37.56932846207376,1.33,0.8,-0.01,-2.1160878635415385,-0.4232175727083077,-3.950030678610872,-4.3168192416247395,-0.5360755920971898,-47.36,-23.28,1.38,0.93,6,2016,0.0,8148.999999999999,-81.49
2016-09-30,98.40999999999997,-118.33,-0.01776548894004604,0.0,43.81999999999999,-98.49,-76.36,1.03,0.0,196.89999999999998,-65.16,773.53,1900.1,1518.15,4400.78,976.31,11378.5,0.0,146.49,1460.41,2957.54,2322.77,5280.31,7336.3,5686.7,474.21999999999997,-855.71,-596.3399999999999,22.129999999999995,-14.492986985548887,1.33,0.93,-0.03,-4.168968071264138,-2.3924191772595336,-8.314248823941547,-7.982626363727355,-3.1741006906215596,-68.77,-44.55,1.49,0.97,9,2016,0.0,6660.666666666667,-199.82
2016-12-31,141.55000000000007,-76.11000000000001,-0.01103323306635741,0.0,21.549999999999997,-36.06999999999999,-13.420000000000002,0.99,0.0,177.63,-105.26000000000002,1058.52,1498.38,2028.04,4731.72,1240.29,12667.32,0.0,177.16,1473.19,3242.97,3451.28,6694.25,7336.3,5571.4,170.13000000000005,-758.03,884.7199999999999,22.650000000000006,-22.432228025226642,1.3,1.2,-0.04,-2.4052448084659157,-1.4343202986264634,-5.461450367846918,-5.450417134780562,-1.7432508244844709,-78.49,-46.76,1.46,0.83,12,2016,0.0,6898.25,-275.93
2017-03-31,155.38,-63.45,-0.01,0.0,26.54,-19.39,3.91,1.0,0.0,174.77,-82.33,1657.44,1378.83,2247.38,5458.21,1476.83,13708.58,0.0,216.57,2102.46,4094.45,3743.33,7837.78,7336.3,5477.8,404.78,-146.3,356.05,23.3,-25.0,1.34,1.43,-0.01,-1.84,-0.64,-4.64,-4.6,-0.8,-77.64,-40.84,1.33,0.78,3,2017,0.0,6345.0,-63.45
2017-06-30,97.68,-105.3,-0.01248,0.0,33.21,-62.730000000000004,-38.91,1.04,0.0,160.41,-66.03000000000002,1114.05,1372.92,2589.86,5261.22,1827.58,13957.91,0.0,186.33,1677.47,3788.52,4211.74,8000.26,8266.13,5577.36,39.910000000000025,-166.67000000000002,-436.54,23.819999999999997,-20.833333333333332,1.54,1.43,-0.02,-3.0201599999999997,-1.64736,-7.562879999999999,-7.38816,-2.02176,-102.42,-66.68,1.39,0.71,6,2017,0.0,8437.5,-168.75
2017-09-30,214.68,-74.82,-0.009215420618302746,0.0,82.93,-54.66999999999999,-29.939999999999998,1.2,0.0,269.34999999999997,-72.14999999999998,1024.76,1438.67,3047.17,5940.9,1983.42,14956.6,0.0,225.94,1828.45,4344.38,4767.8,9112.19,8266.13,5488.59,99.28000000000003,-231.39999999999998,-6.320000000000007,24.729999999999997,-32.554129911788294,1.81,1.66,-0.03,-2.002818081044463,-1.2778716590713142,-5.455529006035226,-5.357231186106663,-1.5850523463480723,-69.6,-52.07,1.37,0.67,9,2017,0.0,8119.0,-243.57
