,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2012-06-30,,,,,,,,,0.0,,,14.71,1.71,27.35,90.14,428.34,731.26,15.83,125.0,82.48,402.95,93.99,496.94,86.15,234.32,,,,,,0.0,2.12,0.09,0.0,0.0,,,,,,3.46,3.39,8.38,0.22,0.16,6,2012,,356.5555555555556,32.09
2012-09-30,469.1700000000001,2.229999999999997,0.0071474358974358875,0.0,262.61,5.799999999999997,40.36999999999999,4.5,0.0,463.37,100.35,95.42,1.73,21.67,175.06,453.61,847.06,0.04,204.77,54.95,340.12,105.34,445.46,101.5,401.59,18.11,-65.07000000000002,127.67000000000002,34.57,157.4026008968612,1.14,1.11,0.11,0.0,0.0,1.052622377622376,0.0,2.2222027972027942,0.0,2.6744405594405554,2.48,2.43,6.5,0.51,0.45,9,2012,0.0,312.0,34.32
2012-12-31,493.46000000000004,-10.990000000000002,-0.028264037719674246,0.04,273.6200000000001,-11.54,22.420000000000016,3.98,-0.18,505.0,19.210000000000008,27.01,2.73,41.45,113.18,504.43,832.84,27.36,148.29,68.51,320.81,129.93,450.75,101.5,382.09,28.790000000000006,-136.30999999999997,39.109999999999985,33.959999999999994,-35.20197679708825,1.06,1.18,0.06,0.04,0.67,-5.275953707672525,-0.0,-11.512884697813977,-0.0,-14.942254607801118,1.25,1.22,3.96,0.35,0.22,12,2012,15.553333333333333,388.8333333333333,23.33
2013-03-31,527.47,3.58,0.01,0.0,292.05,7.67,43.75,3.6,-0.02,519.8,40.39,26.45,4.13,34.06,106.2,544.89,868.65,6.64,138.73,83.42,361.39,120.74,482.13,101.5,386.52,96.2,-69.01,-27.76,36.08,90.0,0.95,1.25,0.01,0.0,0.0,1.64,0.0,3.7200000000000006,0.0,6.04,0.69,0.68,2.37,0.29,0.2,3,2013,0.0,358.0,3.58
2013-06-30,635.47,19.810000000000002,0.050816588285592136,0.0,335.96,28.15,67.67,2.66,0.0,607.3199999999999,-19.55,28.98,2.4,29.64,102.5,552.49,870.53,6.25,132.03,98.05,359.42,104.78,464.19,101.5,406.33,75.93999999999998,-66.33,-7.080000000000002,39.519999999999996,13.085294043412416,0.66,1.14,0.06,0.0,0.0,9.113108165882856,15.143343309106456,19.51356990166738,24.73073963232151,23.748285592133392,2.04,2.01,5.34,0.29,0.2,6,2013,0.0,389.83333333333337,23.39
2013-09-30,611.78,22.479999999999997,0.05390887290167865,0.04,333.94000000000005,31.339999999999996,71.82000000000001,3.04,0.0,580.4300000000001,25.74,18.76,1.64,26.86,93.88,577.69,885.63,10.6,114.07,101.44,370.47,102.58,473.06,101.5,412.58,65.54000000000002,-57.94,-17.809999999999995,40.480000000000004,14.099719750889681,0.75,1.15,0.11,0.04,0.36,10.154471332025288,15.192500545018529,21.798787878787877,22.092836276433395,25.56260736865053,2.62,2.58,7.27,0.25,0.18,9,2013,16.68,417.0,45.87
2013-12-31,578.9599999999998,-3.0899999999999963,-0.007945301542776988,-0.0028892005610098117,312.3299999999999,-1.6400000000000006,40.29999999999998,3.7,0.0,580.6099999999999,-10.269999999999996,55.09,3.3,53.93,159.57,651.14,1020.75,30.23,171.1,132.52,504.6,106.67,611.27,101.5,409.48,61.5,-73.63000000000002,48.46,41.94000000000001,-116.43359223300986,0.92,1.49,0.11,0.04,0.36,-1.2105750350631121,-2.0426647966339386,-3.0192145862552553,-3.123225806451609,-3.666395511921454,1.84,1.82,5.71,0.32,0.21,12,2013,-1.1236363636363613,388.90909090909093,42.78
2014-03-31,591.41,-5.95,-0.01,0.0,322.61,-3.66,37.48,3.02,-0.09,595.07,36.69,12.13,3.03,43.14,109.11,640.26,964.21,38.89,149.18,124.73,442.17,118.53,560.69,101.5,403.52,31.34,-81.81,7.51,41.14,-75.5,0.76,1.39,-0.01,0.0,0.0,-2.48,-1.6,-5.88,-6.04,-2.8,-1.02,-1.01,-0.82,0.25,0.15,3,2014,0.0,595.0,-5.95
2014-06-30,628.16,1.5600000000000005,0.00355353075170843,0.02,334.0,5.86,47.74,2.98,0.0,622.2899999999998,-40.43,9.23,2.8,40.26,98.43,643.87,953.04,47.49,160.8,118.63,461.91,94.17,556.07,101.5,396.97,73.06,-41.25999999999999,-34.7,41.879999999999995,209.65064102564094,0.76,1.4,-0.01,0.02,-2.0,0.653849658314351,-0.34113895216400925,1.5777676537585428,1.5493394077448754,-0.6396355353075174,-0.36,-0.36,0.26,0.21,0.13,6,2014,8.78,438.99999999999994,-4.39
2014-09-30,578.01,-9.73,-0.020672804532577905,0.00134560906515581,312.41999999999996,-8.129999999999999,35.14,3.38,0.37,586.1400000000001,133.31,7.64,2.71,54.72,108.08,639.77,957.12,86.95,166.03,101.44,496.33,73.56,569.89,101.5,387.24,41.81999999999999,-46.77000000000001,3.370000000000001,43.27000000000001,-40.876166495375124,0.89,1.47,-0.03,0.02,-0.67,-4.07943342776204,-1.7640793201133147,-10.060764872521247,-9.73,-3.5557223796033997,-0.8,-0.79,-0.48,0.22,0.11,9,2014,0.6333333333333346,470.6666666666667,-14.12
