,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2007-09-30,,,,,,,,,,,66.36,977.51,2744.42,3880.42,187.98,4298.69,274.56,412.17,504.94,2050.52,1230.7,3281.22,500.0,1017.47,,,,,,0.0,3.22,0.36,0.0,0.0,,,,,,13.15,13.03,1.89,0.55,9,2007,,493.3333333333333,177.6
2007-12-31,852.44,102.12000000000003,0.1971428571428572,0.0,243.70000000000005,150.14999999999998,165.23000000000002,4.54,702.28,145.69,392.04,1155.16,3123.33,4915.08,173.82,5327.06,162.69,360.42,558.47,1866.08,1414.58,3280.66,700.0,2034.45,-724.84,3.4299999999999997,1047.09,15.079999999999998,5.759021739130433,1.56,1.61,0.54,0.0,0.0,7.666666666666668,0.0,20.079365079365086,0.0,18.064126984126986,12.72,12.62,2.63,0.96,12,2007,0.0,518.0,279.72
2008-03-31,614.52,111.24,0.16,0.0,206.0,152.44,162.71,4.24,462.09,148.22,292.69,1401.92,3294.34,5275.87,182.41,5696.42,0.0,445.02,1269.49,2832.54,709.89,3542.43,700.0,2145.68,75.87,-18.86,-156.37,10.27,6.625,1.38,1.65,0.16,0.0,0.0,7.8,0.0,20.72,0.0,21.28,18.23,18.1,1.86,0.7,3,2008,0.0,695.25,111.24
2008-06-30,683.96,128.59000000000003,0.18229829462535968,0.25,219.38,160.32,170.54999999999998,3.82,523.6300000000001,154.88000000000002,249.77,1659.85,4097.37,6246.36,409.51,6904.02,102.8,378.53,1711.96,3376.48,1423.38,4799.85,700.0,2099.28,-879.6,-247.09999999999997,1083.79,10.23,5.240860875651294,1.27,2.29,0.34,0.25,0.74,7.442059792352919,0.0,24.49231205437185,0.0,19.02336321561106,18.61,18.47,1.85,0.64,6,2008,176.34558823529412,705.3823529411765,239.83
2008-09-30,618.96,109.33000000000001,0.15656146179401995,-0.002528336916161793,205.13,142.7,153.21000000000004,2.64,476.26,138.06,116.3,1733.64,4361.0,6468.54,432.73,7149.41,104.81,498.87,1515.06,3430.73,1508.16,4938.89,700.0,2208.61,10.450000000000045,-33.78000000000003,-110.13999999999999,10.510000000000002,4.215596816976127,0.84,2.24,0.5,0.25,0.5,6.112159468438539,9.96983388704319,19.801893687707643,27.116445182724252,15.343023255813954,18.35,18.21,1.89,0.61,9,2008,-1.7655882352941035,698.32,349.16
2008-12-31,739.19,95.96999999999997,0.13798395974209776,0.1489919798710489,194.77999999999997,131.20999999999998,142.36,1.73,607.98,124.99999999999994,47.84,1862.21,5335.7,7384.89,445.16,8078.2,190.74,759.35,1154.77,3423.74,2454.88,5878.61,700.0,2199.58,-621.3700000000001,-14.339999999999975,567.25,11.149999999999995,3.1307986870897166,0.55,2.67,0.64,0.4,0.63,4.751822613618492,7.545997798395972,17.45497090737537,18.136266708601976,10.8662368296902,16.89,16.76,2.16,0.6,12,2008,103.62625,695.515625,445.13
2009-03-31,626.58,101.55,0.15,0.0,197.65,139.34,154.92,1.44,487.24,141.92,40.84,1913.79,5504.25,7639.73,434.12,8322.0,231.35,738.69,786.09,3099.99,2920.87,6020.86,700.0,2301.13,-142.38,-2.37,137.75,15.58,2.4,0.44,2.62,0.15,0.0,0.0,4.88,7.960000000000001,17.64,18.28,10.68,16.32,16.21,2.46,0.69,3,2009,0.0,677.0,101.55
2009-06-30,555.4799999999999,83.83,0.11757363253856942,0.15,198.83,151.17,159.06000000000003,2.02,404.31999999999994,151.89000000000001,11.92,1909.65,5874.0,7915.58,434.66,8599.84,318.79,686.99,1753.94,4179.09,2140.78,6319.87,700.0,2279.97,-189.64999999999998,-9.600000000000001,170.32999999999998,7.889999999999999,4.295605988309674,0.62,2.77,0.26,0.15,0.58,3.9070622505124613,6.783094184917466,14.705748192901071,15.320748732333586,11.883981011975402,15.79,15.68,1.89,0.49,6,2009,106.95,713.0,185.38
2009-09-30,542.9000000000001,100.38,0.14402225643896976,-0.0034486982082866774,204.62,150.17000000000002,161.07999999999998,3.14,392.72,148.07,3.66,1748.35,6050.75,7931.02,439.7,8625.68,203.19,706.93,1320.21,3775.76,2469.56,6245.32,700.0,2380.35,221.62999999999997,-9.359999999999998,-220.52999999999997,10.910000000000004,5.4515879657302255,0.92,2.62,0.41,0.15,0.37,4.650865061590146,7.854482082866742,16.86114221724524,17.493435050391934,12.77231522956327,16.72,16.57,2.1,0.5,9,2009,-2.403658536585368,696.9756097560976,285.76
2009-12-31,1272.9,120.85000000000002,0.17238385676692655,0.1508721427196073,291.92999999999995,190.44,200.56,3.08,1082.4599999999998,189.47000000000003,53.99,2077.04,5369.59,7639.7,436.73,8307.98,220.51,470.1,2214.95,4325.69,1586.1,5911.79,700.0,2396.19,108.76,18.009999999999998,-76.42999999999999,10.119999999999997,4.4664855192387245,0.9,2.47,0.58,0.3,0.52,5.813496962691524,9.1541772214161,20.174855512653405,21.030830525565044,18.843338825901974,13.66,13.56,1.77,0.52,12,2009,105.76917577796472,701.0517241379312,406.61
