,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2010-03-31,282.48,13.96,0.25,0.0,85.08,21.07,26.39,,261.41,22.82,19.55,91.29,78.05,225.35,147.98,382.44,0.29,159.92,17.12,226.65,43.13,269.77,60.0,112.66,23.51,-6.42,-7.15,5.32,0.0,0.0,2.39,0.25,0.0,0.0,14.6,0.0,49.56,0.0,54.08,4.97,4.94,0.0,0.99,0.65,3,2010,0.0,55.84,13.96
2010-06-30,241.80999999999995,3.4499999999999993,0.05944859276277999,0.0,26.78,6.050000000000001,11.339999999999996,,235.76,-21.67,9.8,98.01,81.87,210.83,143.33,363.22,0.0,159.43,17.37,208.4,38.72,247.11,60.0,116.11,-17.68,12.39,-4.449999999999999,5.289999999999999,0.0,0.0,2.13,0.3,0.0,0.0,3.7967834577828823,0.0,11.881792073520963,0.0,13.887191269385406,3.54,3.32,0.0,1.01,0.62,6,2010,0.0,58.03333333333334,17.41
2010-09-30,293.4100000000001,10.91,0.16950564971751414,0.08,63.83999999999999,14.690000000000001,19.870000000000005,7.05,278.71999999999997,10.2,16.15,102.03,77.06,274.23,138.9,422.28,0.0,175.08,0.46,204.81,2.66,207.47,80.0,214.8,32.02,-60.5,34.82,5.18,10.396113657195233,2.63,0.97,0.44,0.08,0.18,10.339844632768362,0.0,20.30985875706215,0.0,29.632669491525427,3.64,3.46,0.0,1.34,0.96,9,2010,5.1490909090909085,64.36363636363636,28.32
2010-12-31,272.95000000000005,6.520000000000003,0.09544202066590131,0.00462582193925478,66.06,9.57,14.809999999999995,9.8,263.37,7.549999999999999,16.57,92.64,83.8,285.29,146.11,442.66,0.0,175.1,1.32,214.83,6.5,221.33,80.0,221.33,18.08,-17.409999999999997,-0.25,5.240000000000002,25.67579754601226,3.54,1.0,0.51,0.08,0.16,5.891205510907006,0.0,11.782411021814012,0.0,16.88013777267509,3.33,3.19,0.0,1.33,0.94,12,2010,0.31600713012477755,68.31372549019608,34.84
2011-03-31,341.57,15.53,0.19,0.09,72.78,22.64,27.71,10.3,318.92,-5.97,14.64,120.0,80.57,349.98,142.6,510.5,0.0,200.94,1.34,266.77,12.98,279.75,80.0,230.75,41.36,-42.96,-0.32,5.07,13.5525,3.57,1.21,0.19,0.09,0.47,12.16,20.28,26.92,36.16,37.16,4.96,4.55,0.0,1.31,1.01,3,2011,7.356315789473683,81.73684210526315,15.53
2011-06-30,312.03000000000003,11.15,0.13791229385307346,-0.0009889134380178324,84.53999999999999,16.589999999999996,21.519999999999996,9.95,295.45,41.49,11.11,123.75,97.32,346.33,138.98,503.76,0.0,216.94,1.37,255.75,13.32,269.07,80.0,234.7,-8.86,12.850000000000001,-7.529999999999999,4.93,18.03591928251121,3.39,1.15,0.33,0.09,0.27,8.859820089955022,15.128560719640182,19.006821589205398,25.426011994003,26.445727136431785,4.11,4.08,0.0,1.35,0.97,6,2011,-0.07995215311004777,80.84848484848484,26.68
2011-09-30,358.92999999999995,15.810000000000002,0.19720640150623678,0.12923810950170092,84.54000000000002,23.260000000000005,28.110000000000007,12.2,335.66999999999996,20.259999999999998,16.67,134.12,102.01,369.95,140.74,529.93,0.0,227.26,1.39,276.15,13.66,289.82,80.0,240.11,27.42,-11.119999999999997,-10.729999999999999,4.85,15.466790006325109,4.06,1.21,0.53,0.22,0.42,11.9365686043775,19.54203812661803,26.343798540833138,27.802381736879266,36.64318192515887,4.22,4.2,0.0,1.34,0.97,9,2011,10.360994854202401,80.16981132075472,42.49
2011-12-31,260.94000000000005,3.479999999999997,0.043149880356754364,0.0013074975065773264,66.51999999999998,1.9400000000000048,7.159999999999997,18.3,259.0,-2.200000000000003,7.81,119.22,131.89,327.31,144.02,492.85,0.0,228.87,1.42,235.24,14.02,249.26,80.0,243.59,-40.45,31.919999999999995,-0.3400000000000034,5.220000000000001,106.04142959770124,6.01,1.02,0.57,0.22,0.39,2.825181640200128,4.169641070263212,5.713952577768105,5.989506199695449,7.573182510332819,3.64,3.61,0.0,1.39,0.83,12,2011,0.10544852697782403,80.64912280701755,45.97
2012-03-31,436.8,29.72,0.37,0.13,112.78,38.03,43.26,20.9,398.77,31.57,10.16,178.79,132.62,440.58,147.21,608.74,0.0,312.1,1.44,325.62,9.82,335.44,80.0,273.31,61.17,-58.47,-0.35,5.23,14.1225,6.12,1.23,0.37,0.13,0.35,19.52,27.2,43.48,47.16,53.72,6.91,6.8,0.0,1.35,0.95,3,2012,10.442162162162163,80.32432432432432,29.72
2012-06-30,391.50999999999993,8.86,0.11023328149300154,8.196376781135795e-05,93.69999999999999,11.969999999999999,17.660000000000004,32.75,379.53,8.920000000000002,16.12,170.73,139.79,419.7,150.68,593.53,0.0,301.04,1.47,312.83,9.73,322.56,80.0,270.96,0.9699999999999989,15.740000000000002,-10.75,5.6899999999999995,74.27520880361175,9.67,1.19,0.48,0.13,0.27,5.970969414204251,8.368543286677033,13.081016070502852,14.017998963193364,16.360456194919646,4.71,4.66,0.0,1.34,0.89,6,2012,0.0065878378378378954,80.375,38.58
