,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,107.4,13.41,0.84,0.0,28.76,14.49,24.54,14.0,0.0,92.91,14.02,23.17,16.62,12.74,57.27,518.11,577.05,0.0,9.08,10.0,39.96,25.0,64.96,160.0,512.09,35.06,-5.32,-21.83,10.05,4.1675,0.44,0.13,0.84,0.0,0.0,9.28,0.0,10.48,0.0,10.8,12.56,12.49,1.43,1.11,3,2000,0.0,15.964285714285715,13.41
2000-06-30,108.96000000000001,12.010000000000002,0.7512155782848152,1.5,27.19,12.83,23.08,15.0,0.0,96.14000000000001,11.280000000000001,12.98,21.28,12.92,51.42,514.7,567.71,0.0,10.83,10.0,42.62,25.0,67.62,160.0,500.09,20.57,-6.77,-24.0,10.25,4.989812656119899,0.48,0.14,1.59,1.5,0.94,8.466530291109363,0.0,9.600440597954368,0.0,9.827222659323368,11.87,11.75,1.21,0.9,6,2000,23.9811320754717,15.9874213836478,25.42
2000-09-30,107.84999999999997,8.780000000000001,0.5493918128654971,-0.0005737614476442475,24.739999999999995,9.369999999999997,19.729999999999997,17.25,0.0,98.46999999999997,8.959999999999997,18.5,26.25,13.03,62.02,507.22,570.73,0.0,10.72,20.0,51.85,10.0,61.85,160.0,508.88,13.279999999999994,-2.99,-5.0,10.36,7.8488610478359915,0.54,0.12,2.14,1.5,0.7,6.151134502923977,0.0,6.900771929824561,0.0,7.2601871345029245,10.64,10.55,1.2,0.94,9,2000,-0.009169458649267881,15.981308411214954,34.2
2000-12-31,99.94,3.8299999999999983,0.2396897186431763,1.9997825130676474,19.460000000000008,4.740000000000002,14.91000000000001,17.25,0.0,95.20000000000005,3.5600000000000023,24.29,22.03,13.18,63.45,498.29,563.44,0.0,9.39,25.0,82.74,0.0,82.74,160.0,480.7,9.420000000000002,2.83,-5.0,10.169999999999998,17.99722584856398,0.57,0.17,2.38,3.5,1.47,2.7191690770444374,0.0,3.186463318432815,0.0,3.4724796213515625,9.05,8.97,0.77,0.61,12,2000,31.954507971412873,15.978991596638657,38.03
2001-03-31,103.82,6.7,0.42,0.0,24.21,9.34,19.3,15.5,0.0,94.49,8.84,2.47,20.58,12.91,39.46,492.13,533.14,4.55,10.7,10.0,49.74,0.0,49.74,160.0,483.4,24.23,-3.6,-42.45,9.96,9.225,0.51,0.1,0.42,0.0,0.0,5.04,6.72,5.56,5.4,7.72,6.49,6.45,0.79,0.53,3,2001,0.0,15.952380952380953,6.7
2001-06-30,122.81,13.220000000000002,0.8295682730923696,0.25,34.019999999999996,19.11,28.45,18.0,0.0,103.69000000000001,18.44,7.1,29.68,14.78,55.71,488.54,546.43,0.0,15.91,0.0,49.82,0.0,49.82,160.0,496.61,28.8,-5.620000000000001,-18.549999999999997,9.34,5.424508320726171,0.58,0.1,1.25,0.25,0.2,9.689357429718877,13.565100401606427,10.645020080321286,10.61847389558233,15.21096385542169,8.84,8.79,1.12,0.82,6,2001,3.9840000000000004,15.936000000000002,19.92
2001-09-30,129.07,12.11,0.7561660942866062,0.0012332188573212434,33.65,17.669999999999998,28.209999999999994,16.5,0.0,111.39999999999998,17.240000000000002,10.34,27.93,16.87,58.89,490.78,550.98,0.0,12.48,0.0,42.25,0.0,42.25,160.0,508.73,15.879999999999995,-12.639999999999999,0.0,10.54,5.4551507018992575,0.52,0.08,2.0,0.25,0.13,8.786650015610364,12.431370590071808,9.527692788011239,9.527692788011239,13.716852950359037,9.05,9.0,1.39,0.99,9,2001,0.019749999999999712,16.015,32.03
2001-12-31,124.13,12.96,0.8094598799733274,-6.751500333405765e-05,34.47,18.509999999999998,29.540000000000006,18.0,0.0,105.62,17.459999999999994,31.65,26.05,19.34,80.65,484.63,567.02,0.0,15.58,0.0,45.32,0.0,45.32,160.0,521.7,26.49000000000001,-5.18,0.0,11.029999999999998,5.562999614197531,0.55,0.09,2.81,0.25,0.09,9.137390531229162,13.17028673038453,9.932447210491219,10.347259390975774,14.276452545010002,9.44,9.38,1.78,1.35,12,2001,-0.001080960854092261,16.01067615658363,44.99
2002-03-31,125.35,12.0,0.75,0.0,29.94,16.12,26.81,25.5,0.0,109.23,13.99,60.38,22.1,17.39,102.98,477.66,582.16,0.0,13.11,0.0,84.43,0.0,84.43,160.0,497.73,32.32,-3.59,0.0,10.69,8.5,0.82,0.17,0.75,0.0,0.0,8.24,11.56,9.64,9.8,12.96,9.75,9.57,1.22,1.01,3,2002,0.0,16.0,12.0
2002-06-30,126.64000000000001,11.07,0.6909752925877762,2.25,30.919999999999998,14.68,25.530000000000005,25.0,0.0,111.96,14.01,34.81,25.78,17.98,82.42,469.95,553.79,0.0,12.6,0.0,44.96,0.0,44.96,160.0,508.83,13.450000000000003,-3.0200000000000005,-36.0,10.85,9.04460704607046,0.79,0.09,1.44,2.25,1.56,8.003797139141742,10.748504551365409,8.694772431729518,8.809934980494148,11.61222366710013,9.27,9.16,1.83,1.43,6,2002,36.04687500000001,16.020833333333336,23.07
