,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,692.81,130.18,1.53,0.0,335.76,231.21,288.51,23.0,0.0,461.6,174.79,193.75,149.02,172.51,1200.21,2389.92,3949.88,132.32,162.12,205.24,1134.05,238.32,1372.37,850.0,2429.22,214.66,-12.16,-75.04,57.3,3.7575,0.8,0.56,1.53,0.0,0.0,13.2,0.0,21.44,0.0,32.84,20.52,18.79,0.0,1.06,0.91,3,2000,0.0,85.08496732026144,130.18
2000-06-30,557.05,83.13999999999999,0.9782552034502154,0.0,222.26999999999998,96.92999999999998,154.31,24.0,0.0,460.12,55.09,168.14,104.8,149.62,1179.68,2333.37,3882.29,134.34,151.85,318.06,957.56,266.99,1224.55,850.0,2505.69,137.08,-20.63,-58.2,57.38000000000001,6.132244407024298,0.81,0.49,2.51,0.0,0.0,8.558758672417024,0.0,13.266855428464275,0.0,17.491670729420587,18.59,17.07,0.0,1.23,1.08,6,2000,0.0,84.98804780876495,213.32
2000-09-30,552.98,70.82,0.8324727247131695,0.0,226.04000000000008,112.0,169.08999999999997,24.5,0.0,440.98,68.97000000000003,157.5,116.85,144.43,744.61,2333.39,3899.28,135.21,154.91,37.0,901.15,265.47,1166.62,850.0,2579.38,203.02999999999997,-507.16,-41.39999999999998,57.09,7.362283253318272,0.81,0.45,3.34,0.0,0.0,7.267935524741324,0.0,10.986646019567818,0.0,14.635568381783626,17.14,15.76,0.0,0.83,0.67,9,2000,0.0,85.07185628742515,284.14
2000-12-31,689.9100000000001,139.48000000000002,1.6397016193758562,0.0,300.4899999999999,204.15999999999997,249.0300000000001,22.0,0.0,485.75,137.12,240.16,151.62,138.21,1217.19,2326.59,4100.67,136.51,163.13,40.0,988.56,263.41,1251.97,850.0,2692.26,-28.889999999999986,183.65000000000003,3.6299999999999955,44.869999999999976,3.3560374247203897,0.69,0.47,4.98,0.0,0.0,13.604913837873568,0.0,20.716872668901377,0.0,27.262508852273267,18.59,16.99,0.0,1.23,1.09,12,2000,0.0,85.06425702811244,423.62
2001-03-31,710.21,173.94,2.05,0.0,343.34,248.03,304.42,28.0,0.0,462.18,192.75,295.49,141.75,119.0,1579.18,2309.67,4280.63,124.91,169.2,11.12,958.79,258.36,1217.14,850.0,2895.78,91.0,151.36,-45.53,56.39,3.415,0.82,0.42,2.05,0.0,0.0,16.24,24.12,24.04,26.12,29.88,26.57,24.49,0.0,1.65,1.52,3,2001,0.0,84.84878048780489,173.94
2001-06-30,562.96,100.92000000000002,1.1859550316524778,0.0,209.48000000000008,107.16,163.85999999999996,30.5,0.0,455.8,59.370000000000005,293.49,104.25,93.84,1588.31,2248.02,4250.4,124.91,137.71,0.0,846.83,234.18,1081.02,850.0,2990.89,81.44999999999999,-27.37000000000002,-39.379999999999995,56.7,6.427562425683709,0.87,0.36,3.23,0.0,0.0,9.50232700283781,12.821532416502949,13.497122898930364,14.68674961798734,15.332966601178782,23.51,21.59,0.0,1.88,1.76,6,2001,0.0,85.09597523219814,274.86
2001-09-30,558.28,56.64999999999998,0.6664504841482909,1.0,223.51,79.16000000000003,140.46000000000004,28.0,0.0,479.1199999999999,25.519999999999982,278.71,119.18,93.89,1589.7,2258.87,4244.24,126.58,145.18,0.0,907.64,208.91,1116.56,850.0,2957.76,339.65000000000003,-53.55999999999999,-108.6,61.29999999999998,10.504156222418361,0.8,0.38,3.9,1.0,0.26,5.338439262767335,7.2933606829356545,7.662471720310094,8.181961328466711,8.899677234472561,19.81,18.1,0.0,1.75,1.65,9,2001,85.00256410256411,85.00256410256411,331.51
2001-12-31,706.4300000000001,9.920000000000016,0.1167981723925843,-0.0008209814377988709,249.18999999999994,49.879999999999995,106.86000000000001,29.0,0.0,656.5500000000002,-114.45999999999998,284.89,154.86,52.45,1631.51,2086.04,4112.11,128.45,129.72,0.0,944.58,52.0,996.58,850.0,2967.04,200.76,-84.99000000000001,-24.77000000000001,56.98000000000002,62.03907006048377,0.83,0.34,4.02,1.0,0.25,0.9646018217497014,1.3701994552324068,1.3376586708842244,1.4027402395805897,1.7769592595846908,15.41,13.45,0.0,1.73,1.67,12,2001,-0.06972828166857425,84.93283582089553,341.43
2002-03-31,677.33,165.56,1.9500000000000002,0.0,334.87,239.25,295.46,38.5,0.0,438.08,176.46,1394.7,168.2,52.88,1821.73,2071.7,4305.67,123.25,139.34,0.0,1008.85,0.0,1008.85,850.0,3148.08,267.46,349.01,-61.09,56.21,4.935,1.04,0.32,1.95,0.0,0.0,15.399999999999999,22.28,21.04,21.92,29.04,26.95,24.44,0.0,1.81,1.75,3,2002,0.0,84.9025641025641,165.56
2002-06-30,549.68,101.04000000000002,1.1900435108777196,1.25,230.54999999999995,119.41000000000003,177.05,38.0,0.0,430.27000000000004,76.16999999999999,530.03,135.88,53.93,1766.85,2026.65,4212.81,127.4,126.96,0.0,942.25,0.0,942.25,850.0,3124.53,134.23000000000002,-887.42,-104.4,57.63999999999999,7.981640934283451,1.03,0.3,3.14,1.25,0.4,9.596147036759191,12.85550187546887,12.931300825206304,13.219336834208555,16.6302895723931,23.79,21.73,0.0,1.88,1.82,6,2002,106.13057324840766,84.90445859872612,266.6
