,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2010-09-30,42469.20999999999,-140.16,-0.04315270935960591,0.03940886699507389,916.7800000000002,-143.37,368.63,6.6,42612.57999999999,-258.23,757.03,4267.17,18395.85,25108.18,29821.52,62867.91,21952.2,3656.34,33479.74,6329.24,39808.97,17075.18,23051.5,1925.0499999999997,-1501.18,-226.30999999999995,512.0,-38.236301369863014,4.89,1.73,-0.06,0.25,-4.17,-0.8918226600985222,-0.7192118226600985,-2.445320197044335,-2.359014778325123,-1.5247290640394089,-0.15,-0.15,0.75,0.2,9,2010,128.0,3248.0,-194.88
2010-12-31,47651.67999999999,1848.1599999999999,0.5365798896738604,0.014250459692248148,3822.47,2743.0,3256.49,7.95,44908.68000000002,2723.37,1302.69,5269.5,20711.34,29071.9,30576.5,66757.64,11978.76,4231.39,24894.14,16934.98,41829.13,17075.18,24921.08,1505.7399999999998,-1245.8600000000001,262.8600000000001,513.49,3.7034559778374168,5.45,1.68,0.48,0.25,0.52,11.089317719926449,17.975426304074322,29.646038904480786,30.18261879415465,27.63386431820381,0.92,0.92,1.17,0.34,12,2010,49.08333333333337,3444.3333333333335,1653.28
2011-03-31,58832.11,3175.73,0.92,0.0,5618.91,4623.01,5105.9,10.9,54209.1,4499.68,692.56,6594.8,26747.93,38803.68,31108.07,75711.4,9265.39,4546.03,30620.46,16981.66,47602.12,17075.18,28101.85,2891.52,-965.17,-2508.08,482.89,2.9624999999999995,6.62,1.69,0.92,0.0,0.0,16.76,27.36,45.2,48.44,41.0,5.41,5.4,1.27,0.39,3,2011,0.0,3451.8804347826085,3175.73
2011-06-30,58502.490000000005,610.48,0.1757491528467782,0.20000000000000004,2054.58,1006.0699999999997,1516.7600000000002,11.3,57496.43,893.9499999999998,650.64,5556.45,27987.57,36867.53,31608.55,74061.99,14527.27,3315.23,30362.63,15656.65,46019.28,17075.18,28035.28,-2300.4,-915.36,3174.1,510.69000000000005,16.078740376425106,6.88,1.64,1.09,0.2,0.18,3.2956997102643544,5.33374493226736,8.71328827508247,9.538825580197612,8.306969132721113,3.23,3.23,1.21,0.29,6,2011,694.7174311926606,3473.5871559633024,3786.21
2011-09-30,46526.82000000001,-687.9200000000001,-0.19982893789800182,0.19819652515632996,250.15000000000055,-808.6999999999998,-625.3400000000001,9.05,47335.5,-914.2399999999998,651.06,4785.93,20939.45,28680.53,32333.16,66971.28,17329.6,5010.3,24611.14,15727.76,40338.9,17075.18,26624.94,-1443.76,-810.0699999999999,2254.2400000000002,183.36,-11.327188263170134,5.8,1.52,0.9,0.4,0.44,-4.112035477634437,-6.59879559369846,-10.337817053923295,-11.074963802613702,-10.106903614574493,1.89,1.89,1.17,0.31,9,2011,682.3003465851173,3442.5444444444443,3098.29
2011-12-31,42279.419999999984,-2158.54,-0.6201711093375898,0.004368395849960065,13.319999999999709,-1129.5500000000002,-1009.0699999999997,10.8,43408.98000000001,-1219.0200000000004,668.22,5576.56,26014.65,34711.05,33411.83,73843.71,25206.97,3910.61,34926.35,14378.37,49304.72,17075.18,24531.56,-5294.67,-1136.23,6446.879999999999,120.48000000000002,-4.353637180686946,7.52,2.01,0.27,0.4,1.48,-11.668404575685024,-48.23553072625698,-35.18896812982177,-34.91333652567172,-87.09958691141262,0.46,0.46,0.99,0.25,12,2011,15.204444444444334,3480.555555555555,939.75
2012-03-31,63199.73,2508.71,0.72,0.0,4578.94,3538.93,4075.33,12.8,59660.8,3415.76,1053.75,7393.0,34554.67,45667.57,32959.74,83743.67,23544.7,3252.08,42558.37,14054.06,56612.44,17075.18,27123.8,2283.76,-67.35,-1845.96,536.4,4.445,8.06,2.09,0.72,0.0,0.0,12.0,17.76,37.0,36.36,34.36,3.98,3.97,1.07,0.26,3,2012,0.0,3484.319444444445,2508.71
2012-06-30,60642.88999999999,-4988.139999999999,-1.4485025993877623,0.05,-4451.07,-5589.24,-5052.17,10.1,66232.12999999999,-5708.530000000001,782.3,7106.02,25160.73,36122.16,32641.25,74711.37,28196.54,3831.65,39011.99,13769.66,52781.65,17075.18,21922.28,-4004.26,-187.99,3912.38,537.07,-1.7434556217347548,7.87,2.41,-0.72,0.05,-0.07,-26.71682572204095,-22.21037319061236,-91.01424666153108,-79.9090600662249,-46.19113844714309,-2.01,-2.0,0.93,0.28,6,2012,172.1826388888889,3443.652777777778,-2479.43
2012-09-30,60818.05000000002,2460.6,1.306744556558683,-0.04144059420546411,4557.53,3344.84,3893.9500000000003,10.7,57473.21000000002,3234.11,2058.13,6616.36,29238.1,40119.92,32284.13,77857.0,15203.14,3866.42,33874.2,19483.03,53357.23,17075.18,24492.33,8514.93,-168.16,-7046.26,549.1099999999999,2.0470718523937252,7.46,2.18,-0.01,0.05,-5.0,10.453956452469464,-935.629102496017,41.81582580987786,36.58884758364313,-1536.731598513011,-0.01,-0.01,1.18,0.32,9,2012,-78.03263888888891,1882.9999999999998,-18.83
2012-12-31,60901.889999999985,-1679.99,-0.48456875949188266,0.022843797459413007,811.21,-486.61,63.629999999999654,10.1,61388.5,-568.5,2047.24,7072.93,27635.91,39154.42,32053.13,75861.78,13454.78,4090.73,33716.91,19212.79,52929.7,17075.18,22924.66,2604.49,-310.79999999999995,-2306.62,550.2400000000002,-5.210251281257626,7.52,2.31,-0.49,0.05,-0.1,-8.860685887851568,4.272116410214149,-29.31146537008041,-28.32254953438269,7.594873618158487,-0.69,-0.69,1.16,0.34,12,2012,79.19897959183673,3466.9795918367345,-1698.82
2013-03-31,62429.91,709.7,0.21,0.0,2371.15,1124.37,1663.25,9.55,61305.54,994.89,1851.16,6741.34,27796.08,39140.76,31699.57,75537.61,21830.38,3618.73,38131.74,13637.36,51769.1,17075.18,23761.07,-2911.85,-155.8,2869.61,538.88,11.37,6.86,2.18,0.21,0.0,0.0,3.76,5.639999999999999,11.96,11.159999999999998,12.04,1.14,1.14,1.03,0.3,3,2013,0.0,3379.52380952381,709.7
2013-06-30,57777.22,-907.0400000000001,-0.27577987230161144,0.05,369.02999999999975,-897.6099999999999,-350.28999999999996,6.8,58674.829999999994,-1018.26,921.78,6053.09,24075.11,33303.12,31401.85,69648.5,19651.31,3120.98,33641.98,13355.55,46997.52,17075.18,22643.55,-864.27,-236.14,174.3699999999999,547.32,-6.164155439671899,5.13,2.08,-0.06,0.05,-0.83,-5.147890949630081,5.699450694233303,-15.995232593493464,-16.36293908989561,11.58275463666768,-0.16,-0.16,0.99,0.27,6,2013,164.45000000000002,3289.0,-197.34
2013-09-30,61442.869999999995,1652.6,0.4769539463738438,0.002538378021796791,3518.31,2276.0200000000004,2825.1400000000003,6.5,59166.850000000006,2169.21,534.76,5171.06,26346.87,34401.8,31170.59,70215.03,12743.59,3203.45,32807.64,13075.01,45882.65,17075.18,24324.95,4405.96,-340.73999999999995,-4468.15,549.1199999999999,3.4078761950865304,4.56,1.89,0.42,0.05,0.12,9.402806371370064,15.353374654700877,27.163662850624632,27.072814479886755,30.388780011819193,0.8,0.8,1.05,0.25,9,2013,8.79523809523809,3464.904761904762,1455.26
2013-12-31,63983.29000000001,-1834.02,-0.5326386102017109,-0.00031412026210843964,-28.86999999999989,-1476.0300000000002,-927.1100000000006,6.0,65459.32000000001,-1579.0600000000002,1002.45,6697.41,27889.02,38421.81,30818.6,74010.04,17184.23,3674.12,38685.29,12745.74,51431.03,17075.18,22571.58,-2798.94,-305.22000000000014,3579.4500000000003,548.9199999999998,-2.8164030381348075,4.54,2.28,-0.11,0.05,-0.45,-9.87802513464991,26.535087126412506,-32.53937691414088,-32.3456901467948,56.362849297708316,-0.15,-0.15,0.99,0.27,12,2013,-1.0816017316017508,3443.272727272727,-378.76
2014-03-31,59971.55,-700.72,-0.2,0.0,557.53,-661.66,-133.79,6.1,60633.21,-769.29,930.01,5651.79,25522.97,35446.54,30574.39,71200.96,13897.24,3382.99,36774.64,12461.64,49236.28,17075.18,21957.25,-4181.37,-166.66,4284.54,527.87,-7.624999999999999,4.74,2.24,-0.2,0.0,0.0,-3.92,-3.5999999999999996,-12.76,-12.279999999999998,-7.68,-1.17,-1.17,0.96,0.27,3,2014,0.0,3503.6,-700.72
2014-06-30,60258.16,-628.94,-0.1797430922190635,0.0,1142.29,-609.82,-71.23000000000002,6.05,60867.98,-307.95000000000005,555.57,6071.5,28105.0,37800.48,30355.71,73772.08,13014.33,3218.92,40080.76,12189.98,52270.74,17075.18,21493.91,2430.68,-285.25,-2530.6800000000003,538.59,-8.414231564219161,4.81,2.43,-0.38,0.0,0.0,-3.4056585894138354,-3.3488976129236048,-11.711681482484245,-11.408956274536347,-7.1329627122723105,-1.11,-1.11,0.94,0.24,6,2014,0.0,3499.105263157895,-1329.66
2014-09-30,55568.18999999999,-2830.8,-0.8164866384967047,0.0,-1925.99,-3346.53,-2803.92,5.8,58914.70999999999,-3458.41,408.25,5132.14,26998.37,35375.71,30050.74,71891.0,16035.58,3855.11,47635.72,5548.72,53184.45,17075.18,18699.12,-1800.37,-231.09999999999997,1825.07,542.6099999999999,-1.7746769287833828,5.3,2.84,-1.2,0.0,0.0,-15.758192122986403,-17.69054383409527,-60.55609235517227,-52.63617196175423,-51.81968532325753,-2.37,-2.37,0.74,0.18,9,2014,0.0,3467.05,-4160.46
2014-12-31,45407.25,-6185.999999999999,-1.7876781043951264,0.0,-5753.95,-7448.58,-6907.93,4.58,52855.84,-7352.15,409.12,4271.01,19201.91,26011.96,29833.73,63868.47,13709.66,3509.42,40071.63,11456.29,51527.92,17075.18,12333.12,2489.3,-326.87,-2101.99,540.6499999999999,-0.6397544374393793,6.34,4.18,-2.99,0.0,0.0,-38.7429903561218,-41.85199575506985,-200.62650993673196,-141.77064619203088,-121.27512598511953,-4.69,-4.68,0.65,0.17,12,2014,0.0,3460.354515050167,-10346.46
2015-03-31,43326.09,-379.29,-0.11,0.0,1060.25,-269.49,266.82,5.9,43595.57,-380.04,375.44,4483.62,18269.06,24974.92,29404.04,62742.28,10930.78,3671.55,39995.34,11191.62,51186.96,17075.18,11547.88,-1053.69,-104.23,1062.92,536.31,-13.41,8.72,4.43,-0.11,0.0,0.0,-2.4,-1.6000000000000003,-13.12,-9.04,-4.72,-0.88,-0.88,0.62,0.17,3,2015,0.0,3448.0909090909095,-379.29
2015-06-30,45210.69,3298.38,0.9491448362332097,0.0,5752.03,4294.07,4843.990000000001,6.35,40916.63,4170.1,513.7,4244.38,21401.44,27687.54,29064.21,64355.33,8304.72,3439.0,39067.09,10421.95,49489.04,17075.18,14858.86,3787.29,-90.40999999999998,-3487.0,549.9200000000001,1.6726635803030578,7.3,3.33,0.84,0.0,0.0,20.519607411898914,26.350068548760056,88.81283824753604,72.58698128526355,71.90902068795413,3.31,3.3,0.71,0.16,6,2015,0.0,3475.107142857143,2919.09
2015-09-30,41961.03,-1672.64,-0.48309230213807214,0.0,-532.3000000000002,-1933.4499999999998,-1376.5100000000002,5.1,43894.479999999996,-2032.45,456.29,4185.02,15353.9,21765.05,28715.84,58659.69,9641.9,3928.97,29878.22,15614.82,45493.03,17075.18,13159.23,-33.559999999999945,-172.56,148.48000000000002,556.94,-2.6398681874163,6.62,3.46,0.36,0.0,0.0,-11.379507561474588,-17.176615187131453,-50.83204556941715,-41.97535336355249,-39.02312262826427,0.96,0.96,0.73,0.21,9,2015,0.0,3462.3611111111113,1246.45
2015-12-31,39824.70000000001,453.78999999999996,0.13077983108267066,0.0,2071.49,662.3599999999997,1216.6499999999996,5.0,39162.34,564.49,264.48,4110.24,13526.41,19905.0,28559.48,56701.62,7419.88,4448.58,28383.04,14549.39,42932.42,17075.18,13761.76,4225.71,-408.60999999999996,-4018.98,554.29,9.554225522818927,6.2,3.12,0.49,0.0,0.0,3.2027713734531593,4.87888839222698,13.18474215404884,13.910703665364888,10.376979249988237,1.0,1.0,0.7,0.22,12,2015,0.0,3469.877551020408,1700.24
2016-03-31,35607.82,1894.22,0.55,0.0,3784.1,2479.22,2983.75,5.1,33128.6,2369.43,302.13,4695.95,12027.14,18857.6,28234.87,55097.25,6979.98,4609.25,25900.78,13416.06,39316.84,17075.18,15772.98,2578.83,-178.63,-2362.55,504.53,2.3175,5.52,2.49,0.55,0.0,0.0,13.76,16.84,48.04,55.48,33.96,5.34,5.32,0.73,0.26,3,2016,0.0,3444.0363636363636,1894.22
2016-06-30,40474.35999999999,2749.5199999999995,0.7934029036940052,0.0,4910.68,3529.5800000000004,4040.3100000000004,6.05,36944.780000000006,3376.4100000000003,433.49,4578.94,14664.98,21527.18,28026.49,56674.82,7147.13,4275.36,25743.01,12302.88,38045.88,17075.18,18621.5,2758.08,92.77,-2719.4799999999996,510.73,1.9042657809363088,5.55,2.04,1.34,0.0,0.0,19.3969247201609,23.517883085616333,59.06706990486116,65.69849715961702,46.0173684142523,6.12,6.1,0.84,0.27,6,2016,0.0,3465.477611940298,4643.74
2016-09-30,34357.890000000014,-433.47999999999956,-0.12560877475500312,0.0,841.9599999999991,-446.97000000000025,59.16999999999916,5.9,34804.84999999999,-557.8199999999997,224.66,3434.71,15528.93,21046.7,27905.43,56461.43,7824.01,3758.26,27021.2,11181.79,38202.98,17075.18,18251.02,-816.2799999999997,-185.88,793.3199999999997,506.1400000000001,-11.752363661529955,5.52,2.09,1.22,0.0,0.0,-3.072267080892863,-3.9782975873223942,-9.50096535605876,-11.041217216988962,-7.779507393842653,3.83,3.81,0.78,0.2,9,2016,0.0,3451.032786885246,4210.26
2016-12-31,41042.100000000006,2438.49,0.7041775972927241,0.0,4566.93,3145.040000000001,3659.3600000000006,12.8,37897.06999999999,3049.9300000000003,557.03,4509.7,17247.64,23791.94,27908.55,58751.26,6019.77,4027.77,26157.67,11841.22,37998.89,17075.18,20744.94,2795.3599999999997,-539.8,-1923.1800000000003,514.3199999999999,4.546580311996359,10.54,1.83,1.92,0.0,0.0,16.60685500282008,22.12291284827975,47.018524985899596,56.53959291596164,39.18454921601805,4.4,4.39,0.91,0.25,12,2016,0.0,3462.890625,6648.75
2017-03-31,44922.07,1496.08,0.43,0.0,3242.56,1952.67,2434.08,11.0,42969.4,1841.96,388.48,5186.64,15959.28,23770.6,27592.64,58243.36,6837.03,4137.1,25008.02,10878.89,35886.91,17075.18,22349.02,441.21,-184.05,-425.72,481.41,6.394999999999999,8.4,1.61,0.43,0.0,0.0,10.28,13.799999999999999,26.76,31.4,23.52,3.34,3.33,0.95,0.31,3,2017,0.0,3479.255813953488,1496.08
2017-06-30,40929.77,-263.41999999999985,-0.0769321629646455,0.0,960.5400000000004,-271.8000000000002,223.53999999999996,10.1,41201.57,-430.71000000000004,401.35,4378.41,14276.37,21418.02,27279.01,56007.5,5702.4,4249.98,23734.48,9918.98,33653.46,17075.18,22346.6,2106.13,217.35000000000002,-2310.6099999999997,495.34,-32.82632260268774,7.72,1.51,0.36,0.0,0.0,-1.8805639835802237,-2.5473093959404847,-4.718505995164924,-5.145906900524066,-4.453517433842257,1.44,1.44,0.9,0.3,6,2017,0.0,3424.055555555556,1232.66
2017-09-30,43648.57000000001,3097.33,0.8941504483844074,0.0,5235.34,3934.3599999999997,4431.71,13.5,39714.20999999999,3776.09,776.24,4497.42,19005.4,25975.68,27020.27,59683.78,4918.81,3816.03,25235.79,8933.62,34169.42,17075.18,25506.93,4033.3199999999997,-256.21999999999997,-3402.1900000000005,497.3499999999999,3.774532581287754,9.04,1.34,1.25,0.0,0.0,20.74429040251825,27.6685914748071,48.58455876341517,56.62475959528775,46.63888738773069,3.35,3.34,1.03,0.28,9,2017,0.0,3463.9919999999997,4329.99
