,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,TIE,month,year,dividend,ROCE%,number_of_shares,return_old
2000-03-31,4977.23,-2631.62,-2.59,0.0,0.0,-2624.3,-2462.95,8.6,2300.0,2983.99,0.0,3642.94,0.0,8316.74,323083.62,317110.65,10149.67,5972.97,-5542.19,3635.58,-4.89,161.35,-0.8300000000000001,0.33,53.09,-2.59,0.0,0.0,-3.24,0.0,-176.24000000000004,0.0,0.0,3,2000,0.0,,1016.0694980694981,-2631.62
2000-06-30,4326.550000000001,-21456.170000000002,-17.164729346278758,0.0,0.0,-21448.760000000002,-21294.68,5.43,23043.84,3687.6500000000005,0.0,3774.78,0.0,8189.47,325781.86,311589.73,40029.67,14192.14,-9114.73,-18447.2,27675.97,154.08,-0.07858556769451398,0.81,21.96,-19.27,0.0,0.0,-26.33053448240789,0.0,-604.7471742488622,0.0,0.0,6,2000,0.0,,1250.0150492994292,-24087.79
2000-09-30,4482.219999999999,-549.4099999999999,-0.3648282921760589,0.0,0.0,-544.6899999999987,-392.8299999999981,4.83,23092.14,3538.4399999999996,0.0,3871.49,0.0,8141.9,337107.93,323466.46,40029.67,13641.47,3221.49,-2206.569999999998,-951.2200000000012,151.86,-3.3632260060792496,0.69,23.71,-16.36,0.0,0.0,-0.6520525222021981,0.0,-16.110424902180437,0.0,0.0,9,2000,0.0,,1505.9413202933986,-24637.2
2000-12-31,5045.700000000001,-426.630000000001,-0.2612837104305294,0.0,0.0,-415.47999999999956,-236.29999999999927,4.74,23220.18,3602.7199999999993,0.0,5497.36,0.0,8188.2,336556.88,323524.19,40029.67,13032.69,-1688.5,-2898.550000000003,6146.550000000003,179.18,-4.553001019618863,0.67,24.82,-15.35,0.0,0.0,-0.5072478547771841,0.0,-13.094484218892354,0.0,0.0,12,2000,0.0,,1632.8228013029318,-25063.83
2001-03-31,5843.78,45.48,0.019999999999999997,0.0,0.0,65.52,268.22,5.95,476.59,3039.85,0.0,4546.06,0.0,8201.94,352649.05,340026.07,40029.67,12622.99,7908.51,-8538.1,-378.14,202.7,74.3375,0.82,26.94,0.02,0.0,0.0,0.04,0.08,1.44,1.96,0.0,3,2001,0.0,,2274.0,45.48
2001-06-30,4389.44,152.76000000000002,0.07705811138014529,0.0,0.0,153.42000000000002,358.28,5.69,491.58,3238.53,0.0,4550.59,0.0,8233.98,359214.87,347294.15,40029.67,11920.72,5505.17,-388.35000000000036,-5164.03,204.86,18.453605655930872,0.74,29.13,0.1,0.0,0.0,0.18493946731234867,0.18493946731234867,5.116658595641646,4.685133171912833,0.0,6,2001,0.0,,1982.4,198.24
2001-09-30,4664.980000000001,98.88,0.049919224555735046,0.0,0.0,117.36000000000001,330.15,4.05,508.08,3237.1600000000008,0.0,4984.15,0.0,8221.61,360351.56,348354.59,40029.67,11996.96,1429.2399999999998,-1074.4599999999991,21.670000000000073,212.79000000000002,20.290279126213594,0.52,29.04,0.15,0.0,0.0,0.10649434571890144,0.13311793214862683,3.3013247172859446,3.088336025848142,0.0,9,2001,0.0,,1980.8000000000002,297.12
2001-12-31,4870.419999999998,358.34000000000003,0.18041100906233792,0.0,0.0,363.78000000000003,610.7900000000001,4.35,299.76,4982.5999999999985,0.0,6245.79,0.0,8224.97,366670.2,353051.18,40029.67,13619.02,-1083.6900000000005,2300.1099999999997,-4.729999999999563,247.01,6.03164410894681,0.55,25.92,0.33,0.0,0.0,0.3936240197723736,0.437360021969304,10.51850852836176,10.75905654044488,0.0,12,2001,0.0,,1986.2424242424242,655.46
2002-03-31,5281.7,354.18,0.18,0.0,0.0,367.09,621.11,4.91,0.0,3416.81,0.0,5119.38,0.0,8072.79,377227.86,363432.73,40029.67,13795.13,-217.75,-992.06,23.35,254.02,6.822500000000001,0.61,26.35,0.18,0.0,0.0,0.36,0.39999999999999997,10.28,10.72,0.0,3,2002,0.0,,1967.6666666666667,354.18
2002-06-30,5221.2300000000005,102.40999999999997,0.051587419785803446,0.0,0.0,117.31,321.63,5.13,164.02,3941.9900000000002,0.0,5512.38,0.0,7976.29,374237.17,360074.63,40029.67,14162.54,-5684.54,7003.84,-983.41,204.31999999999996,24.855866126354858,0.63,25.42,0.23,0.0,0.0,0.10766070216167674,0.11663242734181649,2.888895508004993,3.1401038130489054,0.0,6,2002,0.0,,1985.173913043478,456.59
2002-09-30,4648.949999999999,-1725.2099999999998,-0.8567437845848245,0.0,0.0,-1715.3000000000002,-1546.48,3.88,1634.13,4666.909999999999,0.0,5844.42,0.0,7676.64,389158.5,376833.0,40029.67,12325.5,1728.87,-1445.3499999999995,-15.340000000000032,168.82,-1.1324272407417069,0.46,30.57,-0.63,0.0,0.0,-1.7950822153205848,-1.7950822153205848,-55.97392725954186,-56.73547729028393,0.0,9,2002,0.0,,2013.6825396825395,-1268.62
2002-12-31,5677.6900000000005,1108.3,0.5530439121756487,0.0,0.0,1117.5500000000002,1295.93,3.55,1408.19,3054.0700000000015,0.0,7340.19,0.0,7855.83,391265.11,376979.34,40029.67,14285.78,-4167.48,5598.25,1.009999999999991,178.38,1.6052974826310566,0.42,26.39,-0.08,0.0,0.0,1.1060878243512975,0.8295658682634731,30.970459081836328,31.800024950099797,0.0,12,2002,0.0,,2003.9999999999998,-160.32
2003-03-31,5176.58,961.29,0.48,0.0,0.0,971.4,1148.68,3.17,0.0,3393.73,0.0,6422.84,0.0,7809.29,386964.65,372033.9,40029.67,14930.74,2155.51,-3142.4,3.05,177.28,1.6525,0.38,24.92,0.48,0.0,0.0,1.0,1.0,25.76,26.76,0.0,3,2003,0.0,,2002.6875,961.29
2003-06-30,4847.120000000001,601.3800000000001,0.30017623682543343,0.0,0.0,615.42,798.78,4.15,0.0,3537.9599999999996,0.0,6334.88,0.0,7721.24,382835.01,366725.88,40029.67,16109.13,-4819.59,4790.97,7.1499999999999995,183.35999999999999,3.4624659533073925,0.5,22.77,0.78,0.0,0.0,0.6311397799919369,0.646533433162472,14.931843575418997,15.88625007199217,0.0,6,2003,0.0,,2003.423076923077,1562.67
2003-09-30,4999.699999999999,-16057.94,-7.544155534874479,0.0,0.0,-16049.26,-15866.21,3.98,12733.08,10543.45,0.0,7497.45,0.0,7651.96,380971.54,358514.33,104079.67,22457.21,-12899.55,-8210.19,22272.32,183.05000000000007,-0.1308894011311538,1.25,15.96,-6.81,0.0,0.0,-16.838643778280776,-16.661394896404136,-286.0353831284274,-369.3423576104481,0.0,9,2003,0.0,,2128.5271659324526,-14495.27
