,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2003-09-30,,,,,,,,,0.0,,,36.2,257.96,583.4,937.69,758.54,1991.01,175.22,534.67,126.99,1267.4,316.2,1583.6,336.4,407.41,,,,,,0.0,3.89,2.77,0.0,0.0,,,,,,2.77,2.76,0.0,0.74,0.28,9,2003,,61.89891696750903,171.46
2003-12-31,1980.7699999999995,64.25999999999999,0.9868538944510435,0.0,192.64,96.85999999999996,116.14999999999998,9.05,0.0,1883.8999999999996,99.46999999999997,341.29,234.66,380.52,994.91,751.65,2009.62,40.82,512.65,126.99,870.64,253.08,1123.73,415.55,885.89,369.47999999999996,15.429999999999978,-79.81,19.289999999999992,2.2926392779333957,4.25,1.27,3.62,0.0,0.0,12.790935007636177,0.0,29.01677583573731,0.0,37.08607839809943,2.88,2.88,0.0,1.14,0.71,12,2003,0.0,65.1160220994475,235.72
2004-03-31,1978.08,82.0,0.9900000000000001,1.0,198.92,116.95,136.46,5.9,0.0,1861.13,115.07,228.62,155.58,612.37,1161.7,739.32,2159.35,0.81,643.89,126.99,938.76,252.7,1191.46,415.55,967.89,26.76,-95.99,-43.44,19.51,1.49,2.53,1.23,0.99,1.0,1.01,15.2,0.0,33.88,0.0,38.32,4.16,4.15,0.0,1.24,0.59,3,2004,82.82828282828282,82.82828282828282,82.0
2004-06-30,2757.33,115.88999999999999,1.3937955429784223,0.0038338817963862065,268.11,160.11,180.21,5.85,0.0,2597.2200000000003,173.78000000000003,212.34,261.55,584.86,1289.29,731.22,2286.4,16.59,753.54,126.94,1096.08,189.65,1285.73,415.55,1000.67,21.74,93.58,-131.6,20.099999999999998,1.0501540253688844,2.43,1.28,2.38,1.0,0.42,20.286167062509474,0.0,46.3349173783415,0.0,54.533714689979284,4.19,4.18,0.0,1.18,0.64,6,2004,0.3187759952465825,83.1470588235294,197.89
2004-09-30,2603.8199999999997,169.62,2.04,1.25,346.28,229.27999999999997,255.55,6.75,0.0,2374.54,236.73000000000002,102.35,150.12,750.02,1555.16,786.02,2588.84,36.08,916.98,126.76,1290.58,189.44,1480.02,415.55,1066.4,7.719999999999999,-32.81999999999999,-84.89000000000001,26.269999999999996,0.82875,2.63,1.39,4.42,2.25,0.51,26.215384615384615,40.81846153846154,63.618461538461546,92.06769230769231,72.0,5.02,5.01,0.0,1.21,0.62,9,2004,103.93382352941175,83.1470588235294,367.51
2004-12-31,2490.800000000001,56.78000000000003,0.1365000353531783,1.8002545428834054,184.59000000000003,83.14000000000004,104.36000000000001,7.05,0.0,2407.6500000000005,84.36000000000001,155.18,277.15,797.84,1736.04,781.85,2787.85,324.42,741.95,126.58,1440.08,177.65,1617.74,415.55,1119.85,-219.79,-8.550000000000004,286.72,21.22,12.908787865445573,2.62,1.44,1.02,2.25,2.21,8.147178580687742,13.152179876970946,20.282299370713435,22.64829998350186,23.413770769992237,4.32,4.32,0.0,1.21,0.65,12,2004,748.8529411764707,415.97058823529414,424.29
2005-03-31,2791.57,122.64,0.3,0.0,236.09,166.8,191.85,8.0,0.0,2624.77,156.92,169.28,218.34,942.89,1860.39,859.38,3013.05,65.42,936.96,133.92,1478.15,242.88,1721.04,415.55,1242.46,234.82,-16.96,-203.73,25.05,6.6675,2.68,1.39,0.3,0.0,0.0,16.28,25.8,39.48,44.4,43.48,4.41,4.39,0.0,1.26,0.62,3,2005,0.0,408.8,122.64
2005-06-30,3383.47,149.83000000000004,0.36293096487686727,0.4,292.66999999999996,204.39,228.14000000000001,7.6,0.0,3179.0899999999997,211.73,186.29,284.28,1122.77,1917.44,882.07,3089.9,80.21,1082.91,147.98,1619.88,190.17,1810.05,415.55,1229.02,250.91000000000003,-48.73,-190.08,23.749999999999996,5.237359674297536,2.57,1.47,0.66,0.4,0.61,19.40030975887254,30.376221969391132,48.76472418981908,53.757774433882645,55.539435534187255,4.42,4.41,0.0,1.18,0.49,6,2005,165.13333333333335,412.83333333333337,272.47
2005-09-30,4118.330000000001,125.94999999999999,0.3034787410270568,0.3521083278951859,248.45000000000005,173.17000000000002,201.60000000000002,8.0,0.0,3945.1500000000005,173.51999999999998,194.75,411.67,1512.58,2335.54,921.84,3543.33,148.66,1466.04,147.51,2088.03,196.69,2284.72,415.55,1209.5,117.27999999999997,-34.540000000000006,-74.19,28.430000000000007,6.587611353711791,2.75,1.89,0.96,0.75,0.78,14.212921038100497,22.444781888459413,41.65245720596354,44.26996134732192,47.304748757592485,3.88,3.87,0.0,1.12,0.39,9,2005,146.13229166666665,415.02083333333337,398.42
2005-12-31,4405.709999999999,-31.340000000000032,-0.07513130652718761,0.003803666775634789,37.25,-35.06999999999999,-4.759999999999991,7.65,0.0,4440.780000000001,-41.94999999999993,132.87,215.08,1149.66,1740.23,938.94,2965.42,145.17,1019.9,160.97,1619.65,119.01,1738.66,418.37,1180.91,54.950000000000045,-47.249999999999986,-69.48000000000002,30.310000000000002,-25.446116783663022,2.71,1.47,0.88,0.75,0.85,-4.227843521848103,-6.044655116051004,-10.61400457665905,-10.897454505829803,-12.922584722676271,2.5,2.5,0.0,1.07,0.36,12,2005,1.586647727272748,417.1363636363636,367.08
