,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2012-06-30,,,,,,,,,7.83,,,2.42,364.58,325.94,753.97,585.81,1404.47,582.95,262.62,71.27,988.31,90.71,1079.02,232.0,325.45,,,,,,0.0,3.32,0.27,0.0,0.0,,,,,,8.97,8.53,5.6,0.76,0.43,6,2012,,233.07407407407405,62.93
2012-09-30,419.7099999999999,58.410000000000004,0.24550107136970495,0.0,109.67000000000002,83.79,116.07,8.1,7.54,335.9200000000001,69.38000000000001,111.6,415.16,349.53,937.28,590.79,1576.48,495.16,275.47,72.67,892.51,85.67,978.18,295.0,598.3,6.289999999999999,-13.25,116.14000000000001,32.28,8.247214518061975,3.99,1.63,0.51,0.0,0.0,14.826339212131202,0.0,39.049111587275426,0.0,52.83568155595847,11.0,10.48,6.24,1.05,0.66,9,2012,0.0,237.921568627451,121.34
2012-12-31,428.26,41.19,0.164729588383683,0.12,68.14999999999998,60.19999999999999,92.83000000000004,10.7,6.14,368.06999999999994,25.95999999999998,50.41,406.47,328.41,850.47,639.96,1549.46,483.07,251.29,73.19,862.02,83.35,945.37,295.0,604.09,68.88000000000002,-71.97999999999999,-58.09,32.63000000000001,16.23721655741685,5.23,1.56,0.65,0.12,0.18,10.633928505506676,0.0,27.269082630898907,0.0,36.54462560758014,10.83,10.25,6.32,0.99,0.61,12,2012,30.005538461538457,250.04615384615383,162.53
2013-03-31,396.95,41.09,0.14,0.0,79.37,60.07,93.75,9.1,-0.75,336.88,38.47,46.32,443.67,353.91,908.15,659.35,1635.95,494.77,264.25,73.49,895.1,87.36,982.46,295.0,653.48,43.8,-47.76,-0.12,33.68,16.25,4.11,1.5,0.14,0.0,0.0,10.04,0.0,25.160000000000004,0.0,32.44,10.77,10.35,6.19,1.01,0.62,3,2013,0.0,293.5,41.09
2013-06-30,442.59999999999997,47.03999999999999,0.16012708498808575,0.08,88.57999999999998,69.03,104.61000000000001,7.3,-2.82,373.57000000000005,44.349999999999994,47.03,467.09,394.39,977.26,716.0,1745.12,554.63,314.66,78.06,987.1,81.08,1068.18,295.0,676.93,55.97,-79.47,24.21,35.580000000000005,11.395636160714286,3.18,1.58,0.3,0.08,0.27,10.781890389197775,17.507227958697374,27.79806195393169,37.5337887212073,36.359523431294676,11.05,10.5,6.22,0.99,0.59,6,2013,23.50133333333333,293.76666666666665,88.13
2013-09-30,446.45000000000005,52.110000000000014,0.17835710211066746,-0.0004381061038220076,99.42000000000002,76.96000000000001,114.63999999999999,7.65,0.0,369.49,57.25,42.39,495.03,410.97,1027.34,723.33,1800.69,591.8,278.59,79.97,981.79,89.86,1071.65,295.0,729.04,-0.9899999999999949,-46.30999999999999,42.64999999999999,37.67999999999999,10.724551909422374,3.1,1.47,0.48,0.08,0.17,11.57834854535083,18.132972047917857,28.59658870507701,31.40571306332003,37.39553907586995,11.51,10.91,7.58,1.05,0.63,9,2013,-0.12799999999999656,292.1666666666667,140.24
2013-12-31,444.81999999999994,23.53,0.08045918055809978,0.20007653009301665,82.44,40.84,79.06,9.9,0.0,403.99,36.390000000000015,48.34,528.24,360.03,1017.27,752.11,1809.81,618.01,257.51,93.54,1011.37,110.95,1122.32,295.0,687.49,83.09,-64.76000000000002,-12.379999999999995,38.22,30.763425414364644,4.25,1.63,0.56,0.28,0.5,5.2011113146485926,8.448213958600476,13.689554863528118,14.574605849667215,17.769984734688894,9.86,9.46,6.43,1.01,0.65,12,2013,58.51166666666667,292.44642857142856,163.77
2014-03-31,367.71,36.7,0.12,0.1,93.18,57.14,95.66,9.5,0.0,310.57,52.29,41.33,483.8,404.98,1013.12,763.76,1821.57,555.78,250.48,85.33,936.9,113.24,1050.15,300.6,771.42,72.64,-49.06,-30.59,38.52,19.7925,3.7,1.36,0.12,0.1,0.83,8.04,13.24,19.04,20.6,25.84,10.3,9.98,5.43,1.08,0.65,3,2014,30.58333333333334,305.83333333333337,36.7
2014-06-30,455.01000000000005,62.379999999999995,0.20776544206701653,-0.00186213161081955,114.70999999999998,89.42999999999999,129.5,10.0,-1.15,365.58,65.61000000000001,17.34,584.24,423.35,1112.92,801.42,1959.29,647.02,264.22,94.73,1045.71,109.31,1155.02,300.6,804.27,-6.700000000000003,-70.69,53.41,40.07,12.031596665597949,3.74,1.44,0.33,0.1,0.3,12.74294711344368,19.920298748486072,31.026306015341138,33.69577714977796,40.39463867581752,12.36,12.04,6.91,1.06,0.66,6,2014,-0.5590909090909122,300.24242424242425,99.08
2014-09-30,468.18000000000006,43.10000000000001,0.1424743283162189,0.15074979645946027,93.36000000000001,64.57,106.66,12.8,-1.46,403.61,45.03999999999999,6.08,655.47,390.65,1140.94,837.21,1983.31,700.65,246.65,98.75,1069.66,111.37,1181.03,300.6,802.28,29.480000000000004,-43.71000000000001,2.960000000000001,42.09,22.456852668213454,4.8,1.47,0.47,0.25,0.53,8.693965395976932,13.532029821353216,21.48634125756084,22.51700661133774,28.021972147981433,11.35,11.01,6.44,1.07,0.7,9,2014,45.60341715022567,302.5106382978724,142.18
