,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,638.38,55.98,2.29,1.0,104.95,67.36,79.94,1.08,571.02,59.91,79.94,107.71,423.28,659.02,665.42,1543.07,246.09,108.09,1.94,414.91,5.94,420.86,245.0,1099.49,51.48,38.2,-81.13,12.58,0.1175,0.24,0.38,2.29,1.0,0.44,14.52,0.0,20.36,0.0,23.88,8.87,8.77,1.59,0.57,3,2000,24.44541484716157,24.44541484716157,55.98
2000-06-30,607.2199999999999,55.85,2.2773495484217117,1.2532094097911404,109.54,67.36999999999999,80.12,1.13,539.8399999999999,70.94,91.67,106.52,359.79,591.07,658.02,1465.12,130.36,76.32,44.23,291.48,25.63,317.11,245.0,1124.52,87.84,-21.03,-85.08000000000001,12.749999999999998,0.12514547896150402,0.25,0.28,4.56,2.25,0.49,15.242260574085666,0.0,19.856889922203344,0.0,22.93330948761513,9.07,8.98,2.03,0.79,6,2000,30.733861468627904,24.524122807017545,111.83
2000-09-30,591.1700000000001,59.14999999999999,2.4147093227278043,1.9973894684512192,109.71999999999997,63.34,77.25999999999999,1.2,527.8400000000001,66.59,112.66,101.36,461.03,732.96,665.47,1613.18,247.63,73.87,43.41,440.3,15.14,455.44,245.0,1135.17,21.599999999999994,-22.020000000000003,51.41000000000001,13.920000000000002,0.12285122569737957,0.26,0.4,6.98,4.25,0.61,14.668148321441103,0.0,20.839840917066322,0.0,23.372172183881155,9.39,9.31,1.66,0.62,9,2000,48.92745720856582,24.495702005730656,170.98
2000-12-31,676.1700000000001,159.20000000000002,6.499533587740021,-0.0002839902729094931,98.80000000000001,163.09000000000003,177.12,1.3,513.0800000000002,37.91,310.63,103.24,449.57,885.55,652.88,1595.46,48.49,115.95,43.58,275.45,4.49,279.94,245.0,1293.11,80.58000000000001,127.16,-169.76,14.030000000000001,0.05184987437185929,0.25,0.22,13.48,4.25,0.32,39.903664667756985,0.0,49.23830637833909,0.0,52.76772669453026,13.84,13.14,3.21,1.58,12,2000,-0.006956076284069468,24.49406528189911,330.18
2001-03-31,514.12,49.9,2.04,0.0,82.9,50.75,65.17,1.67,463.37,41.5,308.15,86.86,394.59,802.39,646.24,1506.31,14.41,70.98,32.44,283.92,4.0,287.92,245.0,1196.01,70.36,3.04,-75.9,14.42,0.20500000000000002,0.34,0.24,2.04,0.0,0.0,13.240000000000002,13.32,16.68,17.4,16.6,9.88,9.71,2.83,1.44,3,2001,0.0,24.46078431372549,49.9
2001-06-30,545.1,48.339999999999996,1.9731616449511398,6.0,80.69999999999999,49.81999999999999,63.92999999999999,1.52,495.28,42.650000000000006,128.22,84.03,360.94,700.15,644.61,1395.79,8.69,92.89,1.94,125.42,3.53,128.95,245.0,1244.35,121.21,-2.65,-183.48,14.110000000000001,0.193065784029789,0.3,0.1,4.01,6.0,1.5,13.85641693811075,13.836734527687296,15.529421824104233,16.31671824104234,15.588469055374594,9.44,9.27,5.58,2.7,6,2001,146.9925187032419,24.498753117206984,98.24
2001-09-30,607.1600000000001,60.64999999999999,2.477301906979671,-0.004037046913210004,96.20000000000002,63.99000000000001,78.23000000000002,1.43,543.17,58.079999999999984,31.44,92.66,416.59,804.9,640.82,1496.76,7.35,129.11,1.83,166.02,2.92,168.94,245.0,1305.0,53.25,-7.12,-2.910000000000025,14.240000000000002,0.14408821104699093,0.27,0.13,6.49,6.0,0.92,16.215067027503302,16.15399332871798,18.596941280130906,19.879488954622694,18.88704134936119,9.68,9.54,4.85,2.34,9,2001,-0.09883611464405817,24.482280431432972,158.89
2001-12-31,600.9099999999999,60.20000000000002,2.4564699438586888,2.5059814581128093,96.92000000000002,63.28999999999999,77.1,1.58,537.6200000000001,57.07000000000002,61.96,88.3,421.74,742.92,687.02,1480.45,7.48,107.77,1.83,150.95,2.46,153.41,245.0,1303.95,57.25,-61.00999999999999,-60.70999999999998,13.809999999999995,0.16377159468438535,0.3,0.12,8.94,8.5,0.95,16.26655712264367,16.288538956593186,18.464740517595512,18.541676936418828,18.838431694737327,9.79,9.66,4.92,2.13,12,2001,61.41336439126795,24.506711409395976,219.09
2002-03-31,592.14,57.53,0.59,0.0,91.37,59.52,72.92,2.6,532.62,54.47,328.9,83.26,344.55,768.76,710.26,1530.77,9.15,101.31,1.83,143.93,2.0,145.93,245.0,1361.48,142.01,-36.33,1.27,13.4,1.1025,0.47,0.11,0.59,0.0,0.0,15.04,15.679999999999998,16.92,18.0,17.16,9.8,9.72,5.34,2.95,3,2002,0.0,97.5084745762712,57.53
2002-06-30,608.9,52.11,0.5323166727471725,5.0,95.06,57.93999999999999,71.77999999999999,2.44,550.9599999999999,53.82000000000001,302.06,86.6,308.58,710.72,726.05,1490.88,3.36,132.52,1.83,174.33,1.54,175.88,490.0,1291.1,132.90000000000003,-31.060000000000002,-128.69,13.839999999999998,1.1466858568412974,0.93,0.14,1.12,5.0,4.46,13.97331265961328,15.475206129149948,16.14060197008391,16.44478292593944,16.95808828894564,9.2,9.13,4.08,2.31,6,2002,489.46428571428567,97.89285714285714,109.64
