,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,96.14,-22.22,-0.48,0.0,13.03,-12.46,-7.2,0.25,0.0,108.6,-15.16,24.9,11.28,496.14,573.62,24.44,2669.62,214.27,37.83,226.98,852.89,1198.74,2051.63,460.0,617.98,28.5,9.56,-54.8,5.26,-0.1275,0.18,3.32,-0.48,0.0,0.0,-3.32,0.0,-14.4,0.0,-2.76,-23.98,-23.11,0.67,0.09,3,2000,0.0,46.291666666666664,-22.22
2000-06-30,85.39999999999999,26.18,0.595,0.0,11.62,-41.949999999999996,-39.779999999999994,0.16,13.93,127.35,-18.599999999999998,13.11,10.8,429.32,489.03,23.72,2580.68,177.15,40.43,313.45,744.99,1193.26,1938.25,460.0,642.41,35.42,13.839999999999998,-47.59,2.17,0.06504201680672268,0.11,3.02,0.09,0.0,0.0,3.966666666666667,0.0,16.395555555555557,0.0,-78.27555555555556,2.28,2.18,0.66,0.08,6,2000,0.0,44.0,3.96
2000-09-30,94.33000000000001,-29.85,-0.6456546929316339,0.0,3.8800000000000026,-24.89,-21.360000000000007,0.15,13.93,119.22000000000003,-17.130000000000003,17.94,9.64,349.77,411.53,23.21,2509.32,171.54,41.5,265.34,698.21,1197.88,1896.1,460.0,613.21,39.83,18.67,-53.67,3.530000000000001,-0.058545226130653265,0.11,3.09,-0.56,0.0,0.0,-4.7501738122827355,0.0,-19.461877172653534,0.0,-20.19976825028969,-9.79,-9.38,0.59,0.09,9,2000,0.0,46.232142857142854,-25.89
2000-12-31,184.36,-29.049999999999997,-0.6292227884965417,0.0,3.990000000000002,-26.28,-22.75999999999999,0.16,0.0,210.63999999999993,-30.769999999999996,29.22,6.6,233.71,297.16,21.93,2365.2,169.58,42.3,88.36,627.83,1154.98,1782.81,460.0,582.38,103.09,4.469999999999999,-98.41999999999999,3.5199999999999996,-0.06146471600688469,0.12,3.06,-1.19,0.0,0.0,-4.906880232981433,0.0,-19.94477611940298,0.0,-12.85941026574445,-12.22,-11.94,0.47,0.1,12,2000,0.0,46.168067226890756,-54.94
2001-03-31,179.64,40.22,0.87,0.0,15.82,-8.99,-5.57,0.17,0.0,188.64,-12.7,53.98,13.52,157.24,256.61,23.64,2165.9,69.2,52.47,41.89,494.8,1118.55,1613.35,460.0,552.54,107.16,-0.28,-82.12,3.42,0.0475,0.14,2.92,0.87,0.0,0.0,7.44,-1.4799999999999998,29.12,27.48,-2.16,22.9,22.39,0.52,0.2,3,2001,0.0,46.229885057471265,40.22
2001-06-30,159.08000000000004,-16.549999999999997,-0.3565906210392902,0.0,12.870000000000001,36.910000000000004,40.0,0.33,0.0,122.16000000000003,-18.09,78.13,9.95,88.87,196.11,23.01,2112.15,66.73,47.81,28.59,475.2,1103.33,1578.54,460.0,533.6,59.58000000000001,5.260000000000001,-40.489999999999995,3.09,-0.23240936555891245,0.28,2.96,0.51,0.0,0.0,-3.1324038867765096,-3.3281791297000414,-12.417743979721164,-11.271060414026191,-4.782509505703421,8.48,6.99,0.41,0.23,6,2001,0.0,46.411764705882355,23.67
2001-09-30,80.58999999999997,4.639999999999997,0.10161780289650295,0.0,17.219999999999995,-51.13,-48.269999999999996,0.43,0.0,131.71999999999997,-3.8400000000000034,86.3,10.35,91.89,222.37,22.42,2075.73,59.37,47.8,286.52,715.23,823.73,1538.96,460.0,536.76,34.03,7.459999999999999,-33.32000000000001,2.8599999999999994,1.0524730603448282,0.37,2.87,0.62,0.0,0.0,0.8916142705757678,-0.6621547156481805,3.4550052984810997,3.225545743553513,-1.121073825503355,6.97,6.75,0.31,0.18,9,2001,0.0,45.66129032258064,28.31
2001-12-31,258.05,273.16,5.93491226324344,0.0,13.400000000000006,172.33,174.86,0.58,0.0,85.72000000000003,-15.219999999999999,19.19,8.67,38.49,85.26,21.29,1698.32,74.6,52.34,329.44,674.06,439.57,1113.63,460.0,584.7,-30.230000000000018,-78.92,42.05000000000001,2.530000000000001,0.02483187509152145,0.46,1.9,6.55,0.0,0.0,64.33263674660829,26.602904434935482,186.87271834676753,187.23515573688925,52.77088400172488,63.79,44.51,0.13,0.07,12,2001,0.0,46.025954198473286,301.47
2002-03-31,77.59,50.63,1.1,0.0,16.68,-77.19,-75.81,1.07,0.0,154.78,-7.47,15.34,10.69,647.45,698.19,21.36,1786.3,54.84,121.37,403.0,818.52,332.48,1150.99,460.0,635.32,-84.35,-3.57,84.06,1.38,0.2425,0.77,1.81,1.1,0.0,0.0,11.32,-15.639999999999999,31.88,34.08,-31.919999999999998,75.84,65.25,0.85,0.06,3,2002,0.0,46.027272727272724,50.63
2002-06-30,698.77,65.46000000000001,0.9360289430614178,0.0,128.65,172.20999999999998,173.64,2.15,0.0,526.5600000000001,84.1,374.07,19.23,154.99,606.13,21.12,1700.09,92.0,32.04,32.78,331.46,216.87,548.33,911.0,1151.76,396.80999999999995,-23.32,-14.760000000000005,1.4300000000000002,0.5719374427131072,1.7,0.48,1.66,0.0,0.0,15.405006460504783,11.232347316737016,22.73535360496167,31.0806718924972,15.653110517701785,15.35,14.95,1.83,1.36,6,2002,0.0,69.93373493975905,116.09
2002-09-30,141.87,29.829999999999984,0.3863671874999998,0.0,25.829999999999984,27.400000000000006,28.89,1.31,0.0,114.46999999999991,-8.239999999999995,252.79,11.78,85.85,413.45,22.34,1759.89,250.78,26.33,14.13,454.4,123.91,578.3,911.0,1181.58,-173.32999999999998,-28.589999999999996,80.64999999999999,1.4899999999999998,0.8438216560509557,1.01,0.49,1.89,0.0,0.0,6.778802083333329,5.216979166666664,10.098697916666662,13.884687499999995,7.670104166666664,16.93,15.89,0.91,0.72,9,2002,0.0,77.2063492063492,145.92
