,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2016-09-30,,,,,,,,,,,87.38,86.62,19.52,193.53,4.64,219.18,79.15,0.41,79.56,4.84,84.41,90.0,134.77,,,,,,0.0,0.63,0.11,0.0,0.0,,,,,,6.05,5.93,2.43,2.19,9,2016,,172.63636363636363,18.99
2016-12-31,114.20999999999998,7.82,0.04375233121969415,0.0,27.11,9.740000000000002,10.25,,104.45999999999998,8.049999999999997,97.79,86.24,18.27,202.3,4.85,227.99,80.06,0.34,80.4,5.0,85.4,90.0,142.59,11.08,-0.6100000000000001,-0.04999999999999982,0.51,0.0,0.0,0.6,0.15,0.0,0.0,13.720731070496084,0.0,21.934502051473334,0.0,26.92810145468109,6.28,6.17,2.52,2.29,12,2016,0.0,178.73333333333332,26.81
2017-03-31,103.81,11.75,0.05,0.08,34.31,15.06,15.57,3.0,88.75,12.95,116.29,59.32,15.2,337.81,4.58,363.17,62.42,0.35,62.77,5.18,67.95,120.0,295.22,24.59,-146.89,140.8,0.51,15.0,1.22,0.23,0.05,0.08,1.6,12.96,0.0,15.92,0.0,20.04,11.55,11.32,5.38,5.14,3,2017,18.8,235.0,11.75
2017-06-30,75.53,2.2799999999999994,0.00975053456878118,-0.00039914468995010853,20.259999999999998,2.950000000000001,3.509999999999998,3.68,72.59,1.200000000000001,91.43,56.85,25.25,320.52,5.5,350.64,66.62,0.35,66.98,5.37,72.35,120.0,278.3,-0.3000000000000007,-5.280000000000001,-19.290000000000006,0.56,94.34867324561405,1.59,0.26,0.06,0.08,1.33,2.6001425516749817,0.0,3.276179615110477,0.0,4.127726300784032,7.99,7.82,4.79,4.41,6,2017,-0.09333333333333371,233.83333333333334,14.03
2017-09-30,108.13000000000002,12.450000000000001,0.05171827794561934,0.0022910372608257778,31.389999999999993,15.389999999999997,15.990000000000002,3.06,92.72999999999999,12.58,53.97,60.37,25.4,326.73,5.27,372.85,76.19,0.36,76.54,5.56,82.1,120.0,290.75,19.17,-56.55000000000001,-0.0799999999999983,0.5999999999999999,14.792642570281123,1.26,0.28,0.11,0.08,0.73,13.352719033232628,21.213897280966766,17.13285498489426,23.4142749244713,21.19509063444109,9.43,9.21,4.27,3.94,9,2017,0.5515151515151508,240.72727272727272,26.48
