,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2013-06-30,268.22999999999996,9.700000000000001,0.012404092071611252,0.0,26.96,12.520000000000003,72.83,1.03,-0.15,109.86999999999999,26.96,31.68,40.88,0.0,0.0,1347.97,1587.1,0.0,0.0,0.0,0.0,0.0,1142.25,800.0,444.85,66.83000000000001,39.010000000000005,-108.22999999999999,60.31,20.757262886597935,1.85,2.57,0.03,2.4477408354646206,3.175447570332481,8.715942028985507,9.195566922421143,0.0,0.0,0.0,0.0,0.0,0.0,6,2013,0.0,782.0000000000001,23.46
2013-09-30,266.94000000000005,1.129999999999999,0.0013786091907279367,0.0,17.939999999999998,3.530000000000001,66.43,0.94,0.0,114.80000000000001,17.939999999999998,30.42,38.76,0.0,0.0,1389.72,1635.95,0.0,0.0,0.0,0.0,0.0,1189.97,800.0,445.98,57.16,43.39999999999999,-101.83000000000001,62.89999999999999,170.44351769911518,1.69,2.67,0.03,0.2757218381455874,0.3878487189914596,1.0128182187881243,1.0587718584790555,0.0,0.0,0.0,0.0,0.0,0.0,9,2013,0.0,819.6666666666667,24.59
2013-12-31,272.28999999999996,4.260000000000002,0.005906412478336224,0.0,19.739999999999995,5.019999999999996,70.05000000000001,0.8,0.0,115.73000000000002,19.739999999999995,32.93,38.89,0.0,0.0,1451.53,1733.26,0.0,0.0,0.0,0.0,0.0,1245.17,800.0,488.08,78.75999999999999,9.329999999999998,-85.57999999999998,65.03,33.861502347417826,1.31,2.55,0.04,0.9804644714038131,1.3821005199306764,3.4906897746967083,3.59700519930676,0.0,0.0,0.0,0.0,0.0,0.0,12,2013,0.0,721.25,28.85
2014-03-31,137.71,2.88,0.0,0.0,-21.04,5.19,68.35,0.87,0.0,24.1,-21.04,20.07,43.29,0.0,0.0,1477.06,1766.18,0.0,0.0,0.0,0.0,0.0,1275.21,800.0,490.97,59.46,15.49,-87.8,63.16,0.0,1.42,2.6,0.0,0.64,1.24,2.36,2.48,0.0,0.0,0.0,0.0,0.0,0.0,3,2014,0.0,inf,2.88
2014-06-30,134.30999999999997,-5.55,0.0,-0.0,-25.64,-1.2000000000000002,63.48000000000002,0.97,0.0,28.32,-25.64,23.1,40.07,0.0,0.0,1478.31,1753.86,0.0,0.0,0.0,0.0,0.0,1268.44,800.0,485.42,59.800000000000004,31.47,-88.24,64.68,0.0,1.6,2.61,0.0,-1.247191011235955,1.995505617977528,-4.573033707865169,-4.739325842696629,0.0,0.0,0.0,0.0,0.0,0.0,6,2014,0.0,-inf,-2.67
2014-09-30,546.44,-78.62,-0.09671546315659983,0.0,8.770000000000003,-88.97999999999999,-21.440000000000012,1.37,0.0,394.71999999999997,8.770000000000003,27.62,52.06,0.0,0.0,1408.75,1696.94,0.0,0.0,0.0,0.0,0.0,1290.14,800.0,406.79,56.519999999999996,53.1,-105.12000000000003,67.53999999999999,-3.541315822945815,2.69,3.17,-0.1,-18.53068274080453,-19.72995448394636,-77.29499815475458,-73.73586911059171,0.0,0.0,0.0,0.0,0.0,0.0,9,2014,0.0,812.9,-81.29
2014-12-31,-250.71000000000004,-0.14000000000000057,-0.00017192680830160944,0.0,-141.88,0.28000000000000114,59.91000000000001,1.37,0.0,-253.25,-141.88,31.16,49.84,0.0,0.0,1401.98,1736.44,0.0,0.0,0.0,0.0,0.0,1291.69,800.0,444.76,62.620000000000005,56.97,-113.04999999999995,59.629999999999995,-1992.1267857142777,2.46,2.9,-0.1,-0.03225346923738193,-0.03356011298047416,-0.12591919440009874,-0.12007368291784404,0.0,0.0,0.0,0.0,0.0,0.0,12,2014,0.0,814.3000000000001,-81.43
2015-03-31,280.17,0.55,0.0,0.0,18.88,2.75,59.76,1.31,0.0,121.26,18.88,16.73,68.39,0.0,0.0,1416.32,1759.86,0.0,0.0,0.0,0.0,0.0,1314.55,800.0,445.3,55.05,27.74,-97.23,57.01,0.0,2.35,2.95,0.0,0.11999999999999998,0.64,0.4799999999999999,0.4799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3,2015,0.0,inf,0.55
2015-06-30,8.529999999999973,-8.16,-0.010722733245729303,0.0,-269.54,-5.12,57.78000000000001,1.28,0.0,133.48000000000002,-269.54,20.08,77.47,0.0,0.0,1480.77,1811.58,0.0,0.0,0.0,0.0,0.0,1374.44,800.0,437.15,59.2,45.31,-101.15999999999998,62.9,-29.84313725490196,2.34,3.14,-0.01,-1.801419185282523,-0.5575821287779238,-7.463022339027595,-7.07700394218134,0.0,0.0,0.0,0.0,0.0,0.0,6,2015,0.0,761.0,-7.61
2015-09-30,156.94,-146.36999999999998,-0.18060981945707233,0.0,31.090000000000003,-144.01,-78.37,1.08,0.0,-28.04000000000002,31.090000000000003,29.04,61.52,0.0,0.0,1458.45,1773.98,0.0,0.0,0.0,0.0,0.0,1472.39,800.0,301.59,72.08000000000001,31.67,-94.78000000000003,65.64000000000001,-1.4938279702124753,2.86,4.88,-0.19,-33.00406806078711,-32.053490063644624,-194.14605013638132,-165.28650214313544,0.0,0.0,0.0,0.0,0.0,0.0,9,2015,0.0,810.4210526315788,-153.98
2015-12-31,753.84,-0.8700000000000045,-0.0010674846625766928,0.0,130.44,-8.990000000000009,59.489999999999995,0.92,0.0,462.17,130.44,17.56,0.0,0.0,0.0,1537.05,1839.07,0.0,0.0,0.0,0.0,0.0,1503.15,800.0,335.93,47.369999999999976,68.96000000000001,-127.81,68.47999999999999,-215.36609195402184,2.19,4.47,-0.19,-0.18922570229254218,-0.19529350984824126,-1.0360219567323272,-0.891518243461419,0.0,0.0,0.0,0.0,0.0,0.0,12,2015,0.0,815.0,-154.85
2016-03-31,170.33,11.38,0.01,0.0,-23.9,3.09,73.75,0.95,0.0,32.57,-23.9,15.96,66.6,0.0,0.0,1488.55,1824.04,0.0,0.0,0.0,0.0,0.0,1469.97,800.0,354.06,75.72,64.02,-141.34,70.66,23.75,2.15,4.15,0.01,2.48,0.68,12.84,11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3,2016,0.0,1138.0,11.38
2016-06-30,167.54,-7.23,-0.017421686746987953,0.0,-33.83,-8.34,66.88999999999999,1.0,0.0,38.15,-33.83,27.51,66.02,0.0,0.0,1659.38,1987.78,0.0,0.0,0.0,0.0,0.0,1639.95,8000.0,347.83,61.629999999999995,65.49,-115.57000000000002,75.22999999999999,-14.349930843706778,23.0,4.71,0.01,-1.4634216867469878,1.9512289156626508,-8.292722891566264,-7.386795180722892,-0.0,0.0,0.0,0.0,0.0,0.0,6,2016,0.0,415.0,4.15
2016-09-30,672.47,-6.5200000000000005,0.0,-0.0,100.96,-5.98,75.68,0.87,0.0,399.91999999999996,100.96,13.75,73.26,0.0,0.0,1749.65,2065.29,0.0,0.0,0.0,0.0,0.0,1721.63,8000.0,343.65,54.620000000000005,61.670000000000016,-130.04999999999995,81.66000000000003,0.0,20.25,5.01,0.0,-1.210464135021097,-6.492489451476794,-7.592911392405062,-8.03308016877637,0.0,0.0,0.0,0.0,0.0,0.0,9,2016,0.0,-inf,-2.37
2016-12-31,-312.6,-260.05,-0.32701966313543174,0.0,-409.19,-257.01,-174.39999999999998,0.88,0.0,-77.44999999999999,-409.19,9.05,65.26,0.0,0.0,1773.6,2080.31,0.0,0.0,0.0,0.0,0.0,1994.7,400.0,85.61,71.30999999999997,45.41999999999999,-121.44,82.61000000000001,-0.6735833493558931,4.11,23.3,-0.33,-49.984460025912654,-54.26544470695831,-1215.0465132230775,-493.5420394786983,0.0,0.0,0.0,0.0,0.0,0.0,12,2016,0.0,795.2121212121212,-262.42
2017-03-31,185.54,-2.52,0.0,-0.0,-25.3,-0.14,81.83,0.79,0.0,33.73,-25.3,14.16,81.86,0.0,0.0,1779.5,2113.99,0.0,0.0,0.0,0.0,0.0,2026.71,400.0,87.27,62.52,40.14,-97.55,81.97,0.0,3.62,23.22,0.0,-0.48,-0.04,-11.560000000000002,-4.56,0.0,0.0,0.0,0.0,0.0,0.0,3,2017,0.0,-inf,-2.52
2017-06-30,544.25,2.54,0.0,0.0,70.11,4.92,86.76,0.58,0.0,294.06,70.11,9.55,97.74,0.0,0.0,1769.68,2108.56,0.0,0.0,0.0,0.0,0.0,2020.35,400.0,88.21,51.32999999999999,54.519999999999996,-110.46,81.84,0.0,2.63,22.9,0.0,0.0,116.84,10.16,5.08,0.0,0.0,0.0,0.0,0.0,0.0,6,2017,0.0,inf,0.02
2017-09-30,375.69000000000005,-0.48000000000000004,0.0,-0.0,23.53,3.3199999999999994,82.82999999999998,0.7,0.0,167.76999999999998,23.53,11.86,113.94,0.0,0.0,1738.78,2058.51,0.0,0.0,0.0,0.0,0.0,1973.33,400.0,85.18,44.150000000000006,92.05000000000001,-133.89,79.50999999999999,0.0,3.29,23.17,0.0,-0.08347826086956522,1.6278260869565218,-2.2539130434782613,-0.8765217391304349,0.0,0.0,0.0,0.0,0.0,0.0,9,2017,0.0,-inf,-0.46
