,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2002-09-30,973.6400000000001,18.900000000000002,2.5200000000000005,0.0,58.38000000000001,26.58,38.28,83.0,947.06,12.270000000000003,36.09,234.52,686.98,983.69,349.98,1334.06,297.79,26.86,377.7,0.0,377.7,75.0,956.28,-1.8100000000000023,-32.2,26.69999999999999,11.7,8.233333333333333,6.51,0.39,-3.36,5.7,-1.7,5.670000000000001,2.6100000000000003,7.920000000000001,7.710000000000001,3.4200000000000004,-1.07,-1.06,0.0,2.6,0.79,9,2002,0.0,7.5,-25.2
2002-12-31,953.27,30.32,4.026875,0.02226562500000051,70.22,32.27,44.459999999999994,93.0,921.0,30.1,34.64,156.79,550.05,767.4,348.7,1119.47,63.33,23.28,132.78,0.0,132.78,75.0,986.59,246.97,-13.96,-234.45999999999998,12.189999999999998,5.773509234828496,7.07,0.13,0.68,5.7,8.38,10.89625,43.821875,12.3175,12.080625,51.401875000000004,0.15,0.15,0.0,5.78,1.64,12,2002,0.16764705882353326,7.529411764705882,5.12
2003-03-31,584.24,-13.39,-1.78,0.0,17.09,-12.64,0.65,87.0,596.89,-20.69,40.15,143.82,676.17,885.94,347.34,1259.75,220.16,28.88,286.34,0.0,286.34,75.0,973.33,-116.3,-34.99,156.81,13.29,-12.22,6.7,0.29,-1.78,0.0,0.0,-4.24,-3.9199999999999995,-5.52,-5.4,-5.2,-2.33,-2.29,0.0,3.09,0.73,3,2003,0.0,7.52247191011236,-13.39
2003-06-30,773.81,-33.03,-4.4044743644980615,0.0,-3.4299999999999997,-31.86,-18.349999999999998,90.0,805.66,-47.53,9.93,169.19,658.84,867.15,341.02,1233.98,225.72,32.59,293.97,0.0,293.97,75.0,939.94,-28.700000000000003,-7.100000000000001,5.560000000000002,13.510000000000002,-5.108589161368452,7.18,0.31,-6.19,0.0,0.0,-10.701663076260232,-10.075501938819475,-14.060163722533392,-14.088625592417063,-13.462464454976304,-3.48,-3.42,0.0,2.95,0.71,6,2003,0.0,7.49919224555735,-46.42
2003-09-30,879.4800000000002,3.510000000000005,0.46789093451409997,0.0,40.510000000000005,6.229999999999997,18.419999999999998,89.0,873.2500000000002,-9.579999999999998,25.95,165.16,753.82,976.0,337.42,1361.85,334.47,39.83,420.46,0.0,420.46,75.0,941.32,-59.33000000000001,-33.39,108.75999999999999,12.190000000000001,47.555527065526995,7.09,0.45,-5.72,0.0,0.0,1.0306688417618286,0.9292379398741566,1.4920158471218852,1.4789279888137985,1.331689582847823,-1.95,-1.92,0.0,2.32,0.53,9,2003,0.0,7.501748251748252,-42.91
2003-12-31,722.3699999999999,30.409999999999997,4.0627759999999995,0.0,47.56,31.67,44.160000000000004,85.0,690.71,8.409999999999997,4.58,139.7,695.7,866.52,328.34,1242.65,197.97,39.17,271.24,0.0,271.24,75.0,971.33,118.37000000000002,-3.239999999999995,-136.51,12.489999999999995,5.230598487339692,6.56,0.28,-1.67,0.0,0.0,9.828511999999998,5.449472,12.553247999999998,12.455936,6.617216,-0.43,-0.42,0.0,3.19,0.63,12,2003,0.0,7.485029940119761,-12.5
2004-03-31,678.18,48.97,6.53,0.0,72.69,49.58,61.6,77.0,628.6,31.07,14.85,123.15,777.47,940.49,324.16,1312.85,170.88,82.89,292.63,0.0,292.63,75.0,1020.13,45.41,-8.05,-27.08,12.02,2.9475,5.66,0.29,6.53,0.0,0.0,14.92,15.4,19.2,19.64,19.44,7.42,7.22,0.0,3.21,0.56,3,2004,0.0,7.499234303215926,48.97
2004-06-30,822.37,24.650000000000006,3.288005976636784,0.0,83.06,25.61,37.10999999999999,91.0,796.7599999999999,31.54,9.18,129.01,927.92,1087.89,318.65,1455.51,289.77,73.13,409.12,0.0,409.12,75.0,1046.31,-118.64999999999999,-5.91,118.88,11.5,6.9214746450304245,6.52,0.39,9.82,0.0,0.0,6.77690844879109,7.486742732953003,9.428742189622387,9.924286878565608,9.62963868513991,4.95,4.91,0.0,2.66,0.39,6,2004,0.0,7.4969450101833,73.62
2004-09-30,905.2100000000003,-2.2700000000000102,-0.30256061667834755,0.0,69.74000000000001,-0.9200000000000017,10.36,117.0,906.1200000000001,13.36,19.83,159.76,875.79,1075.6,311.38,1436.94,237.93,56.56,392.17,0.0,392.17,75.0,1044.68,66.36999999999999,-3.879999999999999,-51.839999999999996,11.279999999999998,-96.65253303964714,8.4,0.38,9.51,0.0,0.0,-0.6324821303433806,-0.6757505255781391,-0.8691857042747062,-0.9149992992291563,-0.9048185003503896,2.98,2.97,0.0,2.74,0.51,9,2004,0.0,7.502628811777076,71.35
2004-12-31,901.25,27.230000000000004,3.6295617772367628,0.0,68.25999999999999,27.77000000000001,38.94,92.0,873.4899999999998,11.310000000000002,7.63,153.19,746.2,927.02,313.79,1288.56,72.87,48.57,219.15,0.0,219.15,75.0,1069.32,166.31,-13.45,-165.06,11.170000000000002,6.335475578406168,6.45,0.2,13.14,0.0,0.0,8.452404138770545,8.905408805031449,10.187080543720839,10.673231892878883,10.540645161290325,2.99,2.98,0.0,4.23,0.83,12,2004,0.0,7.502283105022831,98.58
2005-03-31,819.28,10.16,1.36,0.0,34.8,10.33,21.56,107.0,808.95,-21.28,94.22,97.11,665.94,872.49,312.6,1234.55,34.41,68.34,154.9,0.0,154.9,75.0,1079.56,135.77,-10.71,-38.46,11.23,19.67,7.43,0.14,1.36,0.0,0.0,3.28,3.2400000000000007,3.76,3.88,3.84,1.29,1.24,0.0,5.63,1.33,3,2005,0.0,7.470588235294117,10.16
2005-06-30,768.98,1.17,0.15593115622241835,7.8,68.74000000000001,1.4900000000000002,12.610000000000003,88.0,767.49,12.14,40.18,157.84,755.52,967.77,311.75,1332.08,142.3,101.43,307.27,0.0,307.27,75.0,1024.72,-93.26000000000002,-10.169999999999998,49.38,11.120000000000001,141.09239316239317,6.44,0.3,1.51,7.8,5.17,0.3511032656663724,0.3511032656663724,0.45849955869373343,0.45023830538393644,0.47502206531332736,0.72,0.71,0.0,3.15,0.69,6,2005,58.52582781456953,7.503311258278146,11.33
2005-09-30,838.3900000000001,3.17,0.42193793103448274,0.010010504681435066,73.79,4.600000000000001,15.799999999999997,100.0,833.79,21.8,30.64,120.66,783.94,953.16,315.65,1323.8,164.42,75.56,295.84,0.0,295.84,75.0,1027.87,-16.72,-14.940000000000001,22.119999999999997,11.199999999999996,59.24645110410095,7.3,0.29,1.93,7.8,4.04,0.9619310344827587,1.0406344827586207,1.2330206896551723,1.2242758620689655,1.3991724137931036,0.6,0.6,0.0,3.22,0.57,9,2005,0.07520845486052252,7.512953367875648,14.5
2005-12-31,780.48,41.0,5.466666666666667,-0.01347150259067386,81.47,42.66,53.97,92.0,737.8200000000002,27.419999999999998,55.52,92.75,796.28,958.52,308.23,1322.74,173.23,36.56,253.78,0.0,253.78,75.0,1068.87,22.410000000000004,-3.6099999999999994,6.079999999999998,11.310000000000002,4.206493902439025,6.46,0.24,7.4,7.8,1.05,12.410810810810812,13.356396396396395,15.336216216216217,15.336216216216217,16.340900900900902,1.74,1.73,0.0,3.78,0.64,12,2005,-0.10103626943005395,7.5,55.5
2006-03-31,764.98,-28.22,-3.76,0.0,-6.94,-26.33,-15.13,95.0,791.31,-59.28,10.66,121.14,869.91,1013.96,299.92,1371.47,234.84,59.96,332.33,0.0,332.33,75.0,1039.05,-101.52,-2.78,59.44,11.2,-6.3175,6.86,0.32,-3.76,0.0,0.0,-8.24,-8.08,-10.88,-10.64,-10.12,-3.86,-3.69,0.0,3.05,0.43,3,2006,0.0,7.50531914893617,-28.22
2006-06-30,838.94,21.25,2.8353658536585367,4.5,50.61,22.68,33.160000000000004,94.0,816.26,-9.069999999999993,16.08,142.8,809.44,980.39,291.99,1334.78,238.37,25.28,308.73,0.0,308.73,75.0,1025.96,39.17999999999999,-2.53,-31.24,10.48,8.28856,6.87,0.3,-0.93,4.5,-4.84,6.3414634146341475,3.2926829268292686,8.29268292682927,8.29268292682927,4.390243902439025,-0.45,-0.43,0.0,3.18,0.55,6,2006,33.725806451612904,7.494623655913978,-6.97
2006-09-30,980.56,20.63,2.748653001464129,0.0065177348509897195,69.17999999999999,22.57,32.769999999999996,97.5,957.99,7.559999999999995,6.48,187.03,729.98,936.11,289.45,1290.23,168.78,27.02,244.77,0.0,244.77,75.0,1045.37,69.29,-7.150000000000001,-71.72,10.2,8.867743577314592,7.0,0.23,1.82,4.5,2.47,6.403455344070278,8.759443631039531,7.913704245973645,7.974114202049781,10.93420204978038,0.55,0.53,0.0,3.82,0.84,9,2006,0.04891882311237339,7.5054945054945055,13.66
2006-12-31,881.4699999999998,31.38,4.1872513321492,-0.006796156773954361,65.30000000000001,32.15,42.41,78.0,849.31,11.979999999999997,56.88,141.48,687.69,897.34,284.41,1246.29,103.63,14.78,169.43,0.0,169.43,75.0,1076.78,121.64999999999999,-5.23,-66.03,10.260000000000002,4.657578075207138,5.43,0.16,6.01,4.5,0.75,10.060550621669625,11.091687388987566,11.64905861456483,11.70479573712256,13.209698046181172,1.34,1.3,0.0,5.3,1.24,12,2006,-0.05093159752061638,7.494176372712147,45.04
2007-03-31,761.3,18.42,2.46,0.0,50.43,19.32,29.65,80.0,741.98,-3.77,2.61,175.23,789.16,976.66,291.39,1333.14,160.92,30.0,238.65,0.0,238.65,75.0,1094.4,-93.01,-17.7,56.45,10.33,8.13,5.48,0.22,2.46,0.0,0.0,5.52,5.72,6.72,6.92,7.08,2.5,2.42,0.0,4.09,0.79,3,2007,0.0,7.487804878048781,18.42
2007-06-30,807.77,2.7399999999999984,0.36516068052930034,3.6,40.38999999999999,3.7399999999999984,14.14,85.0,804.03,-17.71,16.04,156.68,832.88,1015.09,294.0,1374.46,219.8,25.33,304.66,0.0,304.66,75.0,1069.71,-4.839999999999989,-12.89,31.159999999999997,10.4,58.19000000000004,5.96,0.28,2.82,3.6,1.28,0.7976559546313795,0.8805293005671073,1.0255576559546309,1.0462759924385627,1.1187901701323246,1.39,1.35,0.0,3.33,0.6,6,2007,27.012765957446813,7.503546099290781,21.16
2007-09-30,998.9199999999998,40.010000000000005,5.337282981853851,-0.003468533803596294,92.93,40.94,51.580000000000005,83.0,957.99,17.64,75.6,134.22,715.77,940.25,297.1,1306.59,90.73,42.62,196.52,0.0,196.52,75.0,1109.97,203.31,-13.620000000000001,-130.13,10.64,3.8871463384153953,5.61,0.18,8.16,3.6,0.44,12.244355076017657,12.89843387281347,14.415896681379763,14.860670263200916,15.09613863004741,2.45,2.38,0.0,4.78,1.14,9,2007,-0.026001251564458983,7.4963235294117645,61.17
2007-12-31,790.3000000000002,41.14999999999999,5.485594214229867,0.0024680356896468925,97.93,41.93000000000001,52.650000000000006,83.0,748.3600000000001,35.269999999999996,8.73,89.37,891.49,999.93,295.49,1357.07,107.35,36.24,204.62,0.0,204.62,75.0,1152.35,-80.39999999999999,-2.6700000000000017,16.190000000000005,10.720000000000002,3.7857156743620903,5.4,0.18,13.64,3.6,0.26,12.129437060203282,13.094644253322908,14.285066458170446,14.767670054730255,14.78375684128225,3.12,3.05,0.0,4.89,0.53,12,2007,0.018513886493011,7.501466275659824,102.32
2008-03-31,832.28,20.48,2.73,0.0,39.65,21.4,32.08,103.0,810.88,-22.71,30.34,174.12,902.5,1143.63,296.4,1505.39,175.41,105.48,305.62,0.0,305.62,75.0,1199.67,-30.59,-15.0,67.2,10.68,9.4325,6.44,0.25,2.73,0.0,0.0,5.44,6.04,6.84,7.16,7.12,2.6,2.46,0.0,3.74,0.79,3,2008,0.0,7.501831501831502,20.48
2008-06-30,966.44,31.63,4.218547303780464,8.0,86.75999999999999,32.83,43.53,93.0,933.61,19.19,3.62,174.47,980.16,1174.37,301.98,1537.77,303.11,61.9,433.74,0.0,433.74,75.0,1103.92,-77.91,-16.08,67.27,10.7,5.510842554536833,6.32,0.39,6.95,8.0,1.15,8.230719631548649,9.031940126655153,11.45988102091729,11.62983688351564,11.921189790827096,3.0,2.9,0.0,2.71,0.45,6,2008,59.98273381294964,7.497841726618705,52.11
2008-09-30,911.3700000000001,39.44,5.26010267613326,0.00011818835483198225,148.92,41.36000000000001,52.239999999999995,99.0,870.0200000000002,83.61,41.54,147.91,1007.4,1206.72,316.79,1576.75,282.84,80.68,395.16,0.0,395.16,75.0,1181.48,86.08,-25.480000000000004,-22.67,10.879999999999999,4.706329234279918,6.28,0.33,12.21,8.0,0.66,10.0118580010923,11.424891316220645,13.354888039322775,13.768458765701801,13.940779901693062,3.41,3.38,0.0,3.05,0.5,9,2008,0.0008861706703413574,7.497952497952498,91.55
2008-12-31,781.94,26.120000000000005,3.482814651143028,0.0018441612730729822,83.53000000000003,28.060000000000002,39.09,87.0,753.8699999999999,42.989999999999995,1.42,201.16,962.25,1172.16,314.84,1536.57,267.01,27.98,331.41,0.0,331.41,75.0,1205.06,-13.369999999999997,-8.849999999999994,-17.909999999999997,11.030000000000001,6.239393185298621,5.41,0.28,15.69,8.0,0.51,6.801366533525963,7.5916036372907305,8.665970935667547,8.861310444463331,9.109924364748876,3.38,3.37,0.0,3.54,0.63,12,2008,0.013830621861217196,7.49968132568515,117.67
2009-03-31,783.93,13.14,1.75,0.0,64.58,15.4,26.62,103.0,768.53,22.17,20.18,162.88,974.84,1164.76,311.21,1523.53,242.58,40.71,307.99,0.0,307.99,75.0,1215.44,52.25,-7.4,-26.09,11.22,14.714999999999998,6.36,0.25,1.75,0.0,0.0,3.44,4.08,4.32,4.36,5.08,1.68,1.68,0.0,3.78,0.62,3,2009,0.0,7.508571428571429,13.14
2009-06-30,975.3000000000001,62.31999999999999,8.308232175987278,9.4,96.39,71.21,82.88,103.0,904.0899999999999,46.09,29.02,180.26,892.43,1116.32,309.45,1477.77,180.9,42.1,259.28,0.0,259.28,75.0,1218.37,151.23,-9.65,-132.74,11.67,3.0997689345314505,6.34,0.21,10.06,9.4,0.93,16.880742115027832,18.961929499072355,20.448491916247022,21.472568248078453,23.48768619135966,4.35,4.29,32.56,4.31,0.86,6,2009,70.5093439363817,7.500994035785287,75.46
2009-09-30,1022.3000000000002,38.900000000000006,5.187346974466598,-0.002478970180315746,75.02000000000001,44.97000000000001,57.05000000000001,116.0,977.3299999999999,26.709999999999994,67.07,167.67,765.08,1017.8,312.31,1383.65,44.0,50.25,124.12,0.0,124.12,75.0,1259.42,190.97,-14.959999999999997,-137.96,12.079999999999998,5.593056555269922,6.91,0.1,15.25,9.4,0.62,11.252291010842953,12.09587268275621,12.354389646729627,12.748968170689054,14.21843301853795,4.18,4.11,39.87,8.2,2.04,9,2009,-0.018589838021043192,7.499016393442623,114.36
2009-12-31,850.4599999999996,50.480000000000004,6.731074981800534,0.0006626117327898339,89.34999999999997,60.92999999999998,73.32999999999998,136.0,789.5300000000002,43.66999999999999,144.16,174.78,704.3,1033.84,312.06,1398.8,0.0,42.14,94.64,0.0,94.64,75.0,1304.05,133.15000000000003,-12.010000000000005,-44.049999999999955,12.399999999999999,5.05328645007924,7.82,0.07,21.98,9.4,0.43,14.429856830866294,16.071283669012377,15.483309876243633,16.095782577044407,18.080194127638922,4.62,4.54,57.29,10.92,3.48,12,2009,0.0049692865347168436,7.499545040946315,164.84
2010-03-31,879.27,54.53,7.27,0.0,81.86,55.49,67.71,157.0,823.78,38.18,296.78,136.3,632.98,1082.96,308.31,1444.56,0.05,41.14,79.36,0.0,79.36,75.0,1365.09,160.86,-8.28,0.04,12.22,5.4,8.63,0.06,7.27,0.0,0.0,15.08,14.960000000000003,15.959999999999999,16.92,16.24,6.35,6.2,0.0,13.65,5.67,3,2010,0.0,7.500687757909216,54.53
2010-06-30,866.96,30.89,4.118907749941466,14.0,71.99,35.65,48.03,179.5,831.31,24.590000000000003,135.75,202.85,649.94,1000.14,314.02,1373.34,1.0,53.38,90.44,0.0,90.44,75.0,1282.81,-38.91000000000001,-18.07,-104.05000000000001,12.38,10.895267076723858,10.49,0.07,11.39,14.0,1.23,8.997227815499881,9.243132755794896,9.63368766096933,9.87959260126434,10.270147506438772,5.0,4.89,0.0,11.06,3.87,6,2010,104.99385425812115,7.499561018437225,85.42
2010-09-30,951.79,32.480000000000004,4.3306666666666676,0.0008194322505138037,57.900000000000006,40.239999999999995,52.730000000000004,169.0,911.5400000000002,11.529999999999994,237.52,55.73,707.41,1034.84,328.08,1422.56,0.85,49.59,88.2,0.0,88.2,75.0,1334.26,128.37,-26.43,-0.1599999999999966,12.490000000000002,9.755426416256157,9.5,0.07,15.72,14.0,0.89,9.1351721798134,10.314259541984732,9.74124512298558,10.016732824427482,10.854215436810858,4.48,4.37,0.0,11.73,3.71,9,2010,0.006145741878853528,7.5,117.9
2010-12-31,1166.6100000000001,79.43,10.590398317539147,0.00035473572188866024,96.75,95.4,107.82000000000002,177.0,1071.21,49.400000000000006,323.47,219.76,590.15,1147.64,326.86,1541.18,29.3,50.49,149.28,0.0,149.28,75.0,1391.8,68.68,-11.18,28.450000000000003,12.419999999999995,4.179878194636787,9.54,0.11,26.31,14.0,0.53,20.60921299346273,24.84376222571327,22.831143769320427,23.571787361272996,26.22844372371155,5.26,5.11,0.0,7.69,3.73,12,2010,0.002660585328783327,7.500190041809199,197.33
2011-03-31,827.71,50.22,6.7,0.0,94.35,54.01,66.54,242.0,773.7,53.52,283.38,130.26,703.48,1136.83,329.92,1537.59,0.0,44.9,86.69,102.25,188.94,75.0,1348.55,4.61,-15.36,-29.34,12.53,9.03,13.46,0.14,6.7,0.0,0.0,13.080000000000002,14.479999999999999,14.88,14.8,14.88,6.11,6.07,1350.25,13.11,5.0,3,2011,0.0,7.495522388059701,50.22
2011-06-30,1024.27,75.44,10.055865032627725,23.7,99.03,81.05000000000001,94.18999999999998,220.0,943.22,52.18,89.71,178.22,732.75,1015.85,332.66,1436.53,2.9,46.79,95.62,105.2,200.82,75.0,1235.62,-3.7100000000000004,-15.09,-174.87,13.140000000000002,5.467642497348887,13.35,0.16,16.75,23.7,1.41,21.012255292057933,23.077459812191627,24.422244150883333,23.96597803597008,24.182104090402678,6.91,6.79,1929.43,10.62,2.96,6,2011,177.7995223880597,7.502089552238806,125.66
2011-09-30,1091.87,67.06,8.942725197177252,-0.010293303098455787,100.09000000000003,79.5,92.46000000000001,230.0,1012.3600000000001,55.999999999999986,329.47,78.21,736.51,1164.76,353.07,1609.6,5.4,141.39,214.3,108.81,323.11,75.0,1286.4,270.47,-33.14,2.430000000000007,12.96,6.430226662690127,13.41,0.25,25.7,23.7,0.92,16.660610211706103,19.694873391448738,20.850120381901206,20.474317144043173,21.40686591946866,6.68,6.55,1950.55,5.44,2.0,9,2011,-0.0771877577095097,7.498832684824903,192.72
2011-12-31,1007.77,89.73999999999998,11.964909721730507,0.004527642218408455,158.98999999999995,115.93,128.51,263.0,891.8499999999999,105.55000000000001,235.98,234.11,731.34,1201.44,366.34,1667.12,5.3,93.92,169.69,111.08,280.77,75.0,1386.24,-67.07,-26.289999999999992,-0.12999999999999545,12.579999999999998,5.4924526409627825,14.23,0.2,37.66,23.7,0.63,21.52794165545564,26.179197054450185,25.899613396587124,25.848780004248386,28.047324222898812,7.26,7.15,2360.64,7.08,2.77,12,2011,0.033958518879757094,7.500265533722783,282.46
2012-03-31,920.98,79.1,10.55,0.0,101.08,91.47,104.58,349.0,829.51,57.65,345.16,123.81,821.37,1290.35,354.37,1769.57,38.2,88.3,182.99,107.05,290.04,75.0,1479.41,96.68,-20.32,32.82,13.11,8.27,17.69,0.2,10.55,0.0,0.0,17.88,22.12,21.4,22.36,23.08,8.92,8.59,1143.38,7.05,2.56,3,2012,0.0,7.4976303317535535,79.1
2012-06-30,1003.9000000000001,36.14,4.816994099271087,33.9,106.88000000000001,45.94999999999999,59.47000000000001,336.0,957.95,57.830000000000005,194.93,93.08,820.99,1109.0,381.78,1594.68,102.3,88.43,223.94,110.23,334.17,75.0,1260.41,61.139999999999986,-20.950000000000003,-190.42,13.52,17.442246817930272,19.99,0.27,15.36,33.9,2.21,9.069496702533844,11.377639708434574,11.465449496702535,11.578347795904202,12.581888233252343,6.06,5.99,549.68,4.95,1.29,6,2012,254.33828125,7.502604166666667,115.24
2012-09-30,989.1300000000001,79.59000000000002,10.613089359954834,-0.015251998537185361,107.10999999999999,99.9,113.68,317.0,889.23,62.55,96.17,242.55,919.22,1257.94,391.07,1752.55,112.2,149.05,298.33,113.24,411.57,75.0,1340.88,-84.72999999999999,-23.529999999999994,9.5,13.779999999999998,7.466157808769944,17.73,0.31,25.98,33.9,1.3,18.170524046604733,23.072643843350615,23.74260021557255,24.232812195247142,26.667531694297594,6.82,6.69,365.11,4.22,1.14,9,2012,-0.1143782476905244,7.499230177059276,194.83
2012-12-31,855.2599999999998,18.47,2.4626666666666663,0.0034795996920706784,42.420000000000016,25.95999999999998,39.75999999999999,382.0,829.2999999999997,2.219999999999999,50.63,186.65,1044.83,1282.11,369.09,1775.03,159.7,92.72,300.8,115.33,416.13,75.0,1358.81,-81.82000000000001,-10.670000000000002,46.94999999999999,13.800000000000004,38.773944233892806,21.08,0.31,28.44,33.9,1.19,4.163326769807782,5.299409282700421,5.437955930614158,5.382537271448664,6.186107829348335,5.79,5.66,223.12,4.26,0.79,12,2012,0.026096997690530088,7.5,213.3
2013-03-31,849.92,30.44,4.06,0.0,26.26,43.07,56.5,356.0,806.85,-21.46,125.62,131.77,1058.32,1315.7,383.69,1820.05,152.77,106.34,300.22,115.96,416.18,75.0,1403.8,90.31,-7.63,-7.69,13.43,21.92,19.02,0.3,4.06,0.0,0.0,6.68,9.6,8.68,8.44,11.32,3.88,3.58,56.67,4.38,0.86,3,2013,0.0,7.497536945812809,30.44
