,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,130.6,9.47,0.72,0.0,6.86,11.83,18.47,9.2,118.77,-0.82,4.69,75.33,78.67,180.4,159.21,382.01,134.4,51.81,0.0,213.86,0.0,213.86,131.7,139.52,-2.39,18.11,-12.44,6.64,3.195,0.87,1.53,0.72,0.0,0.0,9.920000000000002,0.0,27.16,0.0,28.16,8.1,7.25,0.0,0.84,0.48,3,2000,0.0,13.152777777777779,9.47
2000-06-30,120.96000000000001,8.269999999999998,0.6293404735062006,0.0,10.61,10.819999999999999,17.36,5.5,110.14999999999999,1.8199999999999998,3.82,85.13,74.9,186.14,153.96,383.23,119.77,59.6,0.0,206.57,0.0,206.57,131.7,147.8,12.18,-1.2800000000000011,-11.76,6.54,2.1826420798065302,0.49,1.4,1.35,0.0,0.0,8.633618940248025,0.0,22.376550169109354,0.0,23.90561443066516,7.75,7.05,0.0,0.9,0.54,6,2000,0.0,13.140740740740739,17.74
2000-09-30,131.8,8.32,0.6321412125863393,0.0,15.46,9.61,16.050000000000004,5.5,122.18000000000004,3.42,5.76,88.68,72.96,192.79,148.04,374.34,87.84,73.28,0.0,190.04,0.0,190.04,131.7,156.11,24.42,9.450000000000003,-31.930000000000003,6.440000000000001,2.176887019230769,0.46,1.22,1.98,0.0,0.0,8.888288564850347,0.0,21.314013814274755,0.0,22.348426707597852,7.35,6.8,0.0,1.01,0.63,9,2000,0.0,13.16161616161616,26.06
2000-12-31,125.70999999999998,8.879999999999999,0.6734974241556954,0.0,21.700000000000003,10.810000000000002,18.050000000000004,5.6,114.89999999999998,9.99,4.68,106.81,75.22,204.29,142.6,376.89,89.29,65.24,0.0,177.48,0.0,177.48,131.7,170.84,-12.18,10.199999999999996,0.9000000000000057,7.239999999999998,2.075546171171171,0.43,1.04,2.65,0.0,0.0,9.423880938752145,0.0,20.78946765884373,0.0,21.958557527189466,7.32,6.86,0.0,1.15,0.73,12,2000,0.0,13.184905660377359,34.94
2001-03-31,121.88,7.94,0.6,0.0,10.72,10.16,16.58,4.0,111.72,2.87,1.26,110.24,74.91,205.09,136.32,371.59,90.65,53.31,0.0,163.56,0.0,163.56,131.7,178.78,-3.52,0.67,-0.58,6.42,1.6675,0.29,0.91,0.6,0.0,0.0,8.56,10.8,17.76,19.96,19.52,6.93,6.51,0.0,1.25,0.8,3,2001,0.0,13.233333333333334,7.94
2001-06-30,105.06,8.16,0.618335403726708,0.0,10.159999999999998,10.41,16.560000000000002,6.0,94.65,2.5,2.07,126.11,76.14,224.4,130.36,385.61,93.79,55.51,0.0,168.63,0.0,168.63,131.7,186.94,-1.1400000000000001,-0.27,2.23,6.15,2.4268382352941176,0.42,0.9,1.22,0.0,0.0,8.47423602484472,10.846211180124223,17.455304347826086,19.502906832298134,19.219080745341614,7.61,7.09,0.0,1.33,0.88,6,2001,0.0,13.196721311475411,16.1
2001-09-30,105.74000000000001,1.9499999999999993,0.14800554016620496,0.0,7.52,8.25,14.409999999999997,8.0,97.49000000000001,-1.4900000000000002,0.78,112.4,81.25,214.79,111.36,371.07,88.46,43.6,0.0,150.33,0.0,150.33,131.7,188.9,10.26,0.09999999999999998,-11.65,6.16,13.51435897435898,0.56,0.8,1.37,0.0,0.0,2.100166204986149,3.340387811634348,4.1311911357340705,4.520110803324098,5.643656509695289,5.87,5.43,0.0,1.43,0.89,9,2001,0.0,13.175182481751824,18.05
2001-12-31,74.14999999999998,6.289999999999999,0.4780813475760065,0.0,9.980000000000004,10.589999999999996,16.85000000000001,9.1,63.56,3.05,3.81,100.57,83.15,192.2,105.39,336.79,71.1,26.88,0.0,110.55,0.0,110.55,131.7,194.91,18.39,1.24,-17.36,6.259999999999998,4.7596502384737684,0.61,0.57,1.85,0.0,0.0,7.473574363188167,11.411930977814295,12.910780608052585,13.758405916187346,18.00686935086278,6.51,5.98,0.0,1.74,0.99,12,2001,0.0,13.156756756756756,24.34
2002-03-31,74.49,2.41,0.18,0.0,3.41,4.94,10.26,9.2,69.56,-2.17,8.34,101.95,78.72,190.18,99.36,332.84,55.5,26.38,0.0,101.65,0.0,101.65,131.7,196.98,16.53,-1.4,-10.6,5.32,12.7775,0.62,0.52,0.18,0.0,0.0,2.88,5.6,4.88,5.12,8.56,3.58,3.24,0.0,1.87,1.1,3,2002,0.0,13.388888888888891,2.41
2002-06-30,75.76,0.1299999999999999,0.00972440944881889,0.5,-0.25,3.4899999999999993,9.180000000000001,9.0,72.25999999999999,-5.42,8.88,95.8,79.91,186.4,96.68,326.68,48.78,33.34,1.26,100.48,0.0,100.48,131.7,190.52,15.949999999999996,-3.36,-12.049999999999999,5.6899999999999995,231.38423076923095,0.62,0.53,0.19,0.5,2.63,0.1596850393700786,0.4851968503937004,0.2722834645669289,0.2763779527559053,0.7636220472440939,1.89,1.69,0.0,1.86,1.06,6,2002,6.684210526315789,13.368421052631579,2.54
2002-09-30,89.44999999999999,5.45,0.4160826032540676,-0.010308938805085275,8.23,11.55,18.569999999999997,9.0,77.89000000000001,1.1799999999999997,8.55,92.04,83.44,186.75,94.68,325.92,30.5,40.93,0.99,93.0,0.0,93.0,131.7,195.98,24.630000000000003,-4.9399999999999995,-20.020000000000003,7.020000000000001,5.406077981651376,0.6,0.47,0.61,0.5,0.82,6.684605757196497,15.633792240300377,11.13191489361702,11.322903629536922,23.40976220275344,3.75,3.33,0.0,2.01,1.11,9,2002,-0.13503019844693664,13.098360655737705,7.99
2002-12-31,94.03000000000003,4.629999999999999,0.3522028526148969,0.0018056168974564823,38.28,7.899999999999999,13.590000000000003,9.0,86.12999999999997,27.830000000000002,3.82,96.24,86.62,189.59,93.51,323.22,25.0,44.14,0.73,87.02,0.0,87.02,131.7,200.6,4.200000000000003,0.29999999999999893,-9.239999999999995,5.689999999999998,6.391771058315337,0.59,0.43,0.96,0.5,0.52,5.723296354992074,12.400475435816162,9.230649762282091,9.362725832012677,17.316640253565765,3.86,3.78,0.0,2.18,1.18,12,2002,0.02373633879781334,13.145833333333332,12.62
2003-03-31,98.57,3.98,0.3,0.0,13.6,7.89,13.46,11.0,90.68,6.26,5.58,107.75,80.39,195.9,88.88,325.75,30.0,37.18,0.47,83.81,0.0,83.81,131.7,204.58,1.94,-0.92,0.74,5.57,9.1675,0.71,0.41,0.3,0.0,0.0,4.88,9.6,7.8,7.92,13.04,4.11,4.04,0.0,2.34,1.38,3,2003,0.0,13.266666666666667,3.98
2003-06-30,90.43,1.5900000000000003,0.1198922800718133,0.5,11.63,5.820000000000001,11.939999999999998,7.95,84.62,4.23,4.5,107.59,87.29,201.54,88.47,330.92,30.0,48.64,0.21,93.11,0.0,93.11,131.7,199.58,13.85,-5.09,-9.83,6.119999999999999,16.578632075471695,0.52,0.47,0.42,0.5,1.19,1.918276481149013,4.761436265709157,3.1857091561938966,3.2656373429084384,6.588366247755835,3.0,2.95,0.0,2.16,1.23,6,2003,6.630952380952381,13.261904761904763,5.57
2003-09-30,101.32,1.7999999999999998,0.1367706919945726,-0.003844414292175557,12.900000000000002,5.059999999999999,10.980000000000004,9.8,96.24000000000001,4.299999999999999,3.58,109.18,90.58,207.55,103.69,352.21,36.0,47.29,9.0,107.56,5.0,112.56,131.7,201.38,3.1999999999999993,-20.950000000000003,16.82,5.92,17.913194444444446,0.64,0.56,0.56,0.5,0.89,2.041791044776119,5.412211668928086,3.5755766621438263,3.6244233378561734,7.493080054274084,2.58,2.54,0.0,1.93,1.09,9,2003,-0.050595238095239026,13.160714285714285,7.37
2003-12-31,97.82999999999998,-0.7599999999999998,-0.05748865355521934,0.0022422736114113442,9.559999999999995,1.8599999999999994,7.75,9.5,95.98999999999995,0.8000000000000007,1.92,116.68,94.29,217.86,102.87,360.13,46.2,50.7,12.0,117.56,2.0,119.56,131.7,200.63,-7.729999999999999,-3.629999999999999,9.7,5.890000000000001,-41.312500000000014,0.62,0.6,0.5,0.5,1.0,-0.8462329803328288,-2.7778517397881988,-1.5131013615733733,-1.5131013615733733,-3.9092284417549155,1.73,1.7,0.0,1.85,1.05,12,2003,0.02964285714285797,13.22,6.61
2004-03-31,100.73,0.81,0.06,0.0,9.97,4.48,11.0,9.0,96.25,1.55,10.4,106.41,89.26,207.95,100.57,347.85,38.0,43.77,11.0,104.5,0.0,104.5,131.7,201.44,21.82,-2.13,-11.2,6.52,37.5,0.59,0.52,0.06,0.0,0.0,0.92,5.32,1.6,1.6,7.36,0.83,0.8,0.0,1.99,1.14,3,2004,0.0,13.500000000000002,0.81
2004-06-30,84.23,0.6599999999999999,0.04938775510204081,0.4,9.359999999999998,3.4699999999999998,9.989999999999998,9.1,80.75999999999999,2.5300000000000002,3.04,97.33,95.13,197.51,96.34,333.61,33.0,42.9,8.0,94.73,0.0,94.73,131.7,196.83,10.030000000000001,-2.6500000000000004,-14.75,6.52,46.065568181818186,0.61,0.48,0.11,0.4,3.64,0.790204081632653,4.292244897959184,1.346938775510204,1.3289795918367346,5.980408163265306,0.81,0.79,0.0,2.08,1.08,6,2004,5.345454545454546,13.363636363636363,1.47
2004-09-30,106.53,4.1000000000000005,0.30915619389587073,-0.003068385833197288,14.480000000000004,8.440000000000001,14.600000000000005,9.5,98.07999999999998,6.49,7.66,107.6,94.15,212.75,93.31,343.27,35.62,44.79,5.0,99.86,0.0,99.86,131.7,200.93,6.339999999999996,0.10000000000000053,-1.8300000000000018,6.16,7.682524390243902,0.62,0.5,0.42,0.4,0.95,4.76983842010772,13.867863554757632,8.155834829443448,8.155834829443448,19.81543985637343,1.95,1.91,0.0,2.13,1.19,9,2004,-0.040692640692640225,13.261904761904763,5.57
2004-12-31,92.80000000000001,-0.040000000000000036,-0.0030379746835443064,-0.002893309222423136,11.699999999999996,2.879999999999999,8.959999999999994,6.65,89.93,2.6999999999999993,18.07,103.39,107.29,232.36,110.64,367.43,56.62,54.77,2.0,122.56,0.0,122.56,131.7,200.89,3.520000000000003,-11.1,18.01,6.080000000000002,-547.1243749999995,0.44,0.61,0.42,0.4,0.95,-0.04368896925858955,-0.15334538878842688,-0.0795660036166366,-0.0795660036166366,-0.22770343580470181,1.47,1.44,0.0,1.9,1.02,12,2004,-0.03809523809523796,13.166666666666668,5.53
2005-03-31,93.55,-1.25,-0.09,0.0,8.5,1.46,8.32,7.9,92.09,0.96,5.5,98.38,106.59,212.02,107.01,343.23,43.0,44.9,0.0,98.11,0.0,98.11,131.7,199.64,6.01,-2.96,-15.62,6.86,-21.945,0.52,0.49,-0.09,0.0,0.0,-1.44,1.6799999999999997,-2.52,-2.48,2.4,-1.35,-1.34,0.0,2.16,1.07,3,2005,0.0,13.88888888888889,-1.25
2005-06-30,89.3,-3.92,-0.29570599613152804,0.25,5.26,-1.8399999999999999,5.0600000000000005,9.5,91.13,-2.7199999999999998,4.87,101.8,114.4,223.52,100.86,347.98,45.0,56.74,0.0,110.45,0.0,110.45,131.7,192.42,2.5999999999999996,-0.45999999999999996,-2.7700000000000014,6.8999999999999995,-8.031964285714286,0.65,0.57,-0.39,0.25,-0.64,-4.518994197292069,-0.3336170212765957,-8.158452611218568,-8.067466150870407,-0.48526112185686654,-2.86,-2.83,0.0,2.02,0.99,6,2005,3.314102564102564,13.256410256410255,-5.17
2005-09-30,99.95000000000002,4.85,0.303125,0.04286858974358976,14.750000000000002,7.62,14.389999999999999,9.2,92.33000000000001,6.34,8.24,88.63,107.68,206.95,98.99,329.59,28.0,46.22,0.0,87.05,0.0,87.05,131.7,197.27,26.090000000000003,-4.25,-18.479999999999997,6.770000000000001,7.587628865979383,0.61,0.44,-0.02,0.25,-12.5,6.0625,-130.34375,9.7,9.7,-181.26874999999998,-0.11,-0.11,0.0,2.38,1.14,9,2005,0.6858974358974361,16.0,-0.32
