,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,455.11,88.74,0.65,0.0,312.61,164.01,215.16,1.22,291.1,150.97,547.56,117.34,57.12,853.73,2337.08,4839.61,3.26,84.08,135.23,411.01,2362.14,2773.14,1356.69,1740.36,113.21,-132.59,386.68,51.15,0.4699999999999999,0.95,1.59,0.65,0.0,0.0,7.32,0.0,20.4,0.0,14.8,20.16,19.5,2.08,1.94,3,2000,0.0,136.5230769230769,88.74
2000-06-30,354.76,26.840000000000003,0.19738709119224782,0.75,90.84999999999997,80.95000000000002,133.64000000000001,1.06,273.80999999999995,-107.09,400.46,70.89,57.16,632.4,2347.64,4665.66,0.9,80.16,143.07,411.56,2111.09,2522.64,1357.09,1662.18,145.56,-125.27000000000001,-167.4,52.690000000000005,1.345706035767511,0.87,1.52,0.85,0.75,0.88,2.3036234642671745,0.0,6.455718982522929,0.0,5.350351271846341,19.11,14.27,1.54,1.4,6,2000,101.98235294117646,135.9764705882353,115.58
2000-09-30,344.40999999999997,5.570000000000007,0.040918695831613755,0.0008106139690709658,350.68,51.52000000000001,105.17000000000002,1.18,292.9,231.66000000000003,61.43,80.41,58.31,384.43,2438.64,4402.9,0.56,112.33,109.0,414.18,2119.65,2533.83,1357.09,1668.05,43.27000000000004,-329.75,-118.28,53.650000000000006,7.177648114901247,0.96,1.52,0.89,0.75,0.84,0.5057366900536532,0.0,1.3351448617416444,0.0,1.3664085843995064,10.77,10.5,0.93,0.79,9,2000,0.11034368803701966,136.12359550561797,121.15
2000-12-31,478.52,85.46000000000001,0.6287169062484875,-0.0010812587793644812,313.5300000000001,161.38,217.14999999999998,0.89,317.1300000000001,139.98999999999995,66.35,148.99,18.84,353.53,2620.32,4603.25,0.61,133.72,139.59,492.04,2154.63,2646.67,1357.09,1751.66,164.0,-203.08000000000004,53.08000000000001,55.76999999999998,0.350555230517201,0.69,1.51,1.52,0.75,0.49,7.428786602778181,0.0,19.523314457189876,0.0,18.431332462126715,13.07,12.65,0.72,0.68,12,2000,-0.14697294500295754,135.92763157894737,206.61
2001-03-31,539.38,128.3,0.9499999999999998,0.0,363.66,215.49,272.85,1.04,323.9,176.21,101.42,145.82,20.5,464.8,2690.87,4929.28,3.44,110.07,146.71,560.4,2288.56,2848.97,1357.09,1877.48,161.88,-265.44,138.63,57.36,0.2725,0.75,1.52,0.95,0.0,0.0,10.4,17.64,27.32,28.36,19.72,25.12,23.79,0.83,0.79,3,2001,0.0,135.0526315789474,128.3
2001-06-30,449.26,56.53999999999999,0.4160051936810214,0.8,282.2,122.44,181.79999999999995,1.36,326.80000000000007,92.26000000000002,49.4,94.45,19.12,502.15,2697.28,4957.79,0.19,70.19,149.34,636.92,2285.29,2922.21,1358.64,1829.32,99.38999999999999,-129.01,-22.39999999999999,59.36,0.8172974885037143,1.01,1.6,1.36,0.8,0.59,4.563821683618263,8.589283704825794,12.357801341700927,12.957338238476517,9.568119454663492,19.85,18.7,0.79,0.76,6,2001,108.72941176470589,135.91176470588235,184.84
2001-09-30,494.7299999999999,38.06999999999999,0.28008972230945217,5.2777829089612604e-05,321.12,96.24000000000001,167.30000000000007,1.22,398.5,89.69999999999999,137.89,115.51,22.05,505.9,3086.46,5942.32,0.89,86.48,1080.22,1584.08,2173.39,3757.47,1358.64,1864.12,140.83000000000004,-602.7,550.36,71.06,1.0832243236143946,0.89,2.02,1.64,0.8,0.49,2.5617962406352333,5.73159212238123,8.170422143465972,8.621298281817772,6.804130815127181,15.74,15.03,0.32,0.31,9,2001,0.00717360114778387,135.9207317073171,222.91
2001-12-31,593.77,38.91,0.2868241539989305,-0.001549193171253418,411.94000000000005,110.40000000000003,212.2199999999999,1.15,483.3799999999999,106.22999999999996,124.98,199.49,22.73,477.22,5143.52,6769.29,30.0,91.86,1106.33,1763.86,2281.61,4045.48,1358.94,1993.93,143.52999999999997,-291.06000000000006,105.23000000000002,101.82000000000002,1.0093292212798766,0.78,2.03,1.93,0.8,0.41,2.300537774043236,5.694871285616072,7.805183714001986,8.310469788404246,6.467661752348942,13.06,12.6,0.27,0.26,12,2001,-0.21016049538734194,135.6580310880829,261.82
2002-03-31,766.64,149.45,1.1,0.0,519.45,273.7,361.82,1.38,492.94,233.2,212.24,213.07,21.27,613.37,5121.75,6969.2,0.31,87.8,220.11,775.08,3293.04,4068.12,1358.94,2141.93,317.69,-277.56,47.13,88.12,0.315,0.88,1.9,1.1,0.0,0.0,8.56,18.4,27.92,29.76,17.68,20.7,19.49,0.79,0.76,3,2002,0.0,135.86363636363635,149.45
2002-06-30,589.66,53.19,0.19686389656533754,1.0,365.8499999999999,124.32999999999998,220.04000000000002,2.06,465.34,96.23000000000002,219.11,128.02,23.19,500.48,5424.03,7001.81,165.12,109.77,286.5,939.76,3269.37,4209.13,1361.09,2063.99,168.55,-205.61,43.919999999999995,95.71000000000001,2.619195337469449,1.36,2.04,0.75,1.0,1.33,3.034328859060403,6.99260560600079,10.310418476115279,10.929883537307541,6.898110935649429,15.88,14.94,0.53,0.51,6,2002,270.18666666666667,270.18666666666667,202.64
