,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2007-06-30,,,,,,,,,,,55.93,338.17,435.21,871.94,681.04,1553.91,666.81,70.52,55.54,974.77,224.92,1199.69,300.0,354.22,,,,,,0.0,3.39,0.17,0.0,0.0,,,,,,3.06,3.04,0.0,0.89,0.45,6,2007,,285.1176470588235,48.47
2007-09-30,660.0100000000002,1.0300000000000011,0.003537373737373742,0.0,2109.07,17.200000000000003,24.559999999999988,,642.8100000000002,2133.69,9.6,295.03,540.37,887.58,698.67,1588.54,709.72,143.67,57.32,1018.94,214.36,1233.29,300.0,355.25,27.24000000000001,-50.66,-22.909999999999968,7.359999999999999,0.0,0.0,3.47,0.17,0.0,0.0,0.2596848484848488,0.0,1.159426262626264,0.0,1.7786747474747495,2.22,2.2,0.0,0.87,0.34,9,2007,0.0,291.17647058823525,49.5
2007-12-31,1011.9199999999996,56.06999999999999,0.18057971014492755,0.0,-1982.2,93.02,100.48000000000002,1.81,918.8899999999999,-2038.0800000000002,13.17,558.72,599.44,1281.19,725.25,2018.73,786.39,58.4,60.23,1127.85,200.65,1328.49,400.0,690.24,-397.05,-40.68000000000001,441.29999999999995,7.460000000000001,2.5088643659711076,1.05,1.92,0.34,0.0,0.0,11.110963341858483,0.0,32.4831031543052,0.0,51.22090366581415,3.26,3.23,0.0,1.14,0.6,12,2007,0.0,310.49999999999994,105.57
2008-03-31,1934.61,75.99,0.19,0.0,168.29,124.28,132.14,2.64,1810.32,150.07,100.49,1115.13,831.85,2462.54,747.6,3223.17,1795.65,310.51,13.3,2361.68,95.27,2456.94,400.0,766.22,-696.38,-26.24,809.94,7.86,3.47,1.38,3.21,0.19,0.0,0.0,9.44,0.0,39.68000000000001,0.0,57.72,3.99,3.93,0.0,1.04,0.69,3,2008,0.0,399.9473684210526,75.99
2008-06-30,3629.1900000000005,361.44,0.7767039297716205,0.01,485.7800000000001,476.03,492.64,2.56,3153.17,394.62000000000006,191.27,1861.48,3002.92,5727.84,1306.66,7126.61,2455.63,1322.01,21.14,5035.6,86.59,5122.2,573.0,1906.58,-610.6,-319.03999999999996,1020.4099999999999,16.61,0.822964807436919,0.77,2.69,0.94,0.01,0.01,20.293455867224466,45.70985254783623,75.81952403813182,127.90826417941157,94.89008435635417,7.98,7.86,0.0,1.14,0.54,6,2008,4.653510638297873,465.3510638297873,437.43
2008-09-30,1650.8999999999996,22.569999999999993,0.05004652173913042,0.07968134597594818,96.39999999999998,95.09000000000003,112.07000000000005,2.76,1555.8100000000004,123.71999999999991,114.13,1058.98,3970.39,5723.32,1227.85,7028.42,2821.77,1291.96,24.9,4922.24,82.47,5004.71,573.0,1883.31,201.3499999999999,-326.64,48.17000000000007,16.980000000000004,13.808152414709795,0.84,2.66,1.02,0.09,0.09,1.2835460869565214,3.167650434782608,4.7946530434782595,8.066321739130434,6.480533913043478,6.47,6.38,0.0,1.16,0.36,9,2008,35.93472465581977,450.98039215686276,460.0
2008-12-31,2843.71,-102.55000000000001,-0.18934955937893416,0.015057391819505805,-190.32000000000005,-140.47000000000003,-98.26999999999998,2.2,2984.1899999999996,-228.45,253.23,1020.09,2228.64,4052.85,1983.78,6219.99,2846.93,326.66,28.99,3936.93,79.25,4016.18,573.0,2123.49,120.18000000000006,-45.06000000000006,63.960000000000036,42.2,-2.901775962944905,0.59,1.89,0.66,0.09,0.14,-6.598545251084069,-15.457809483843898,-19.31365505665128,-29.159832144355857,-27.897501748496296,3.8,3.55,0.0,1.03,0.46,12,2008,8.154946524064165,541.590909090909,357.45
2009-03-31,2280.8,14.35,0.02,0.0,106.84,62.72,86.03,1.99,2218.08,73.69,480.37,1452.4,1594.66,3978.38,1966.73,6126.93,2754.9,134.79,32.92,3831.43,75.78,3907.21,573.0,2219.72,-311.97,-3.3,392.41,23.31,24.900000000000002,0.51,1.76,0.02,0.0,0.0,0.92,5.36,2.6,3.84,10.92,0.63,0.63,0.0,1.04,0.62,3,2009,0.0,717.5,14.35
2009-06-30,2360.8899999999994,41.04,0.07409279653367033,0.0,17.83,82.66999999999999,106.41999999999999,2.0,2278.2200000000003,-10.129999999999995,452.05,2016.69,1136.97,4627.37,1947.03,6683.1,3608.89,367.86,32.27,4374.13,54.17,4428.3,573.0,2090.1,-272.11,-51.150000000000006,222.45,23.750000000000004,6.7482943469785575,0.55,2.12,0.1,0.0,0.0,2.459880844917855,6.253432027441776,7.853836432569055,8.209481855930672,18.671384726484924,1.22,1.19,0.0,1.06,0.8,6,2009,0.0,553.9,55.39
2009-09-30,2823.54,58.260000000000005,0.10252529696436428,0.0,91.05999999999999,96.44000000000003,120.65000000000003,3.5,2727.0999999999995,68.19,133.42,1728.32,1524.25,4485.16,1988.62,6585.11,2461.06,475.79,18.56,4238.81,36.57,4275.38,573.0,2143.37,-124.33999999999992,93.61,-65.40999999999997,24.209999999999994,8.534479059388945,0.94,1.99,0.2,0.0,0.0,3.547375274967004,7.2792960844698635,10.867681478222613,11.564853497580291,21.140716234051915,1.55,1.52,0.0,1.06,0.7,9,2009,0.0,568.25,113.65
