,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2005-09-30,,,,,,,,,0.0,,,97.89,55.06,11.77,301.93,9.96,334.21,0.0,88.39,0.8,184.56,2.52,187.08,120.0,147.12,,,,,,0.0,1.27,0.17,0.0,0.0,,,,,,4.66,4.6,0.0,1.64,1.57,9,2005,,93.47058823529412,15.89
2005-12-31,163.67999999999995,14.809999999999999,0.10613029315960912,0.0,35.56,21.43,22.279999999999998,1.21,0.0,142.25,21.01,230.3,92.28,0.2,403.84,9.89,446.97,14.25,137.11,0.84,233.54,2.28,235.82,150.0,211.16,80.65,-11.49,63.250000000000014,0.8500000000000001,2.839905469277516,0.86,1.12,0.22,0.0,0.0,13.256638436482083,0.0,28.056990228013024,0.0,40.0400651465798,6.09,6.03,0.0,1.73,1.73,12,2005,0.0,139.54545454545453,30.7
2006-03-31,185.57,14.68,0.1,0.0,26.29,18.59,19.5,1.21,0.0,166.98,13.66,110.12,75.01,8.33,354.14,13.81,402.73,36.48,21.31,1.64,173.28,3.61,176.89,150.0,225.84,-138.64,-3.57,22.02,0.91,3.0125,0.8,0.78,0.1,0.0,0.0,14.6,0.0,26.0,0.0,32.4,8.14,7.91,0.0,2.04,2.0,3,2006,0.0,146.79999999999998,14.68
2006-06-30,136.95,10.760000000000002,0.07190251572327044,0.1,26.660000000000004,13.809999999999999,14.969999999999999,1.22,0.0,123.14000000000001,15.79,50.47,99.54,14.06,298.85,18.43,352.07,39.12,35.72,2.3,125.77,4.71,130.48,150.0,221.6,-38.420000000000016,-8.67,-12.559999999999999,1.1599999999999997,4.243940520446096,0.83,0.59,0.17,0.1,0.59,12.231886792452832,0.0,19.422138364779876,0.0,24.226918238993715,7.97,7.89,0.0,2.38,2.26,6,2006,14.964705882352943,149.64705882352942,25.44
2006-09-30,195.26999999999998,18.88,0.12779783393501803,-0.0012953918029305585,38.53,24.17,25.54,1.25,0.0,171.10000000000002,24.27,32.88,69.8,27.12,309.95,18.12,369.03,5.11,71.85,2.3,124.43,4.13,128.56,150.0,240.47,27.72,-11.049999999999999,-34.25,1.37,2.4472245762711866,0.78,0.53,0.3,0.1,0.33,20.464693140794225,27.416895306859203,31.404187725631765,38.96981949458483,39.41285198555956,8.62,8.56,0.0,2.49,2.27,9,2006,-0.19137254901960787,147.73333333333335,44.32
2006-12-31,219.08000000000004,6.5,0.04348681621408894,0.0011622720713629691,23.86,8.600000000000001,9.990000000000002,2.67,0.0,210.48000000000002,7.880000000000003,39.49,150.08,0.76,324.54,31.62,408.8,19.93,62.16,2.61,157.28,4.55,161.83,150.0,246.97,8.840000000000003,-16.910000000000004,14.69,1.3900000000000001,15.382823076923076,1.62,0.66,0.34,0.1,0.29,6.359307359307359,7.791814246359701,10.52892561983471,11.352617079889807,13.255804801259348,6.93,6.9,0.0,2.06,2.06,12,2006,0.17372549019607675,149.47058823529412,50.82
2007-03-31,194.37,18.06,0.12,0.13,35.32,22.82,24.36,2.08,0.0,171.55,22.16,49.59,147.7,3.75,314.96,36.16,402.31,10.55,85.07,2.96,133.07,4.2,137.27,150.0,265.04,24.58,-4.44,-10.04,1.54,4.34,1.18,0.52,0.12,0.13,1.08,17.96,22.68,27.24,29.44,33.92,9.32,9.29,0.0,2.37,2.34,3,2007,19.565,150.5,18.06
2007-06-30,535.83,33.95,0.1762449528936743,0.028432032301480482,70.25999999999999,43.589999999999996,54.84,2.66,0.0,492.23999999999995,37.120000000000005,114.72,536.09,7.72,1083.05,125.74,1482.85,264.89,350.13,7.05,925.02,3.45,928.47,256.67,554.38,-55.08,52.87,67.34,11.25,3.772448453608247,1.23,1.67,0.27,0.13,0.48,9.164737550471065,18.90390309555855,24.49152086137282,34.98788694481831,31.097442799461646,7.33,7.12,0.0,1.17,1.16,6,2007,5.476851851851851,192.62962962962962,52.01
2007-09-30,501.39999999999986,29.949999999999996,0.14251464128843339,0.010840382842579018,53.13000000000001,35.68000000000001,45.31999999999999,3.58,0.0,465.72,25.549999999999997,130.94,416.66,35.29,911.94,123.92,1310.4,184.55,283.45,15.66,715.06,11.01,726.07,256.67,584.33,126.26,-19.71,-90.33,9.64,6.273565943238731,1.57,1.24,0.39,0.13,0.33,9.135553928745729,17.77413372376769,20.507491459248413,29.043753050268425,25.06795998047828,6.83,6.65,0.0,1.28,1.23,9,2007,2.2781481481481443,210.15384615384613,81.96
2007-12-31,375.46000000000004,13.940000000000012,0.06250469238790411,0.00750156412930138,49.42999999999998,19.17,24.190000000000012,4.66,0.0,356.28999999999996,12.200000000000003,134.52,177.67,6.83,611.52,95.17,1028.65,21.0,207.33,19.43,417.48,12.9,430.38,256.67,598.27,240.07,-85.3,-151.19,5.02,18.660598995695825,2.0,0.72,0.43,0.13,0.3,5.419011470281548,9.808875912408768,9.32046715328468,13.192850886339949,11.535749739311791,6.13,5.97,0.0,1.46,1.45,12,2007,1.673023255813959,223.0232558139535,95.9
