,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,TIE,month,year,dividend,ROCE%,number_of_shares,return_old
2006-06-30,525.12,62.080000000000005,0.12338023690277447,0.4,0.0,89.99,97.12,3.98,231.67,576.4,0.0,42.1,0.0,90.83,5595.71,3447.09,500.0,2148.62,108.9,-13.129999999999999,-107.32000000000002,7.13,8.064500644329897,0.93,1.6,0.25,0.4,1.6,4.44168852849988,5.784065506002068,11.548390174099689,11.726057715239687,0.0,6,2006,201.264,,503.16,125.79
2006-09-30,537.73,64.86999999999999,0.12929088429665372,-0.0011345851253540366,0.0,86.45000000000002,93.64000000000001,3.7,323.08,650.9200000000001,0.0,48.46,0.0,93.01,5453.73,3240.24,500.0,2213.49,221.32,-7.780000000000005,-207.18,7.1899999999999995,7.1567303838446135,0.84,1.46,0.38,0.4,1.05,4.763348368824084,6.083476345326758,11.717836987307246,11.840323088219865,0.0,9,2006,-0.5692631578947385,,501.7368421052631,190.66
2006-12-31,551.55,57.91,0.11648630164541175,-0.0036986298469350223,0.0,88.17000000000002,96.14999999999998,3.62,450.87,608.0199999999998,0.0,40.35,0.0,100.11,5331.96,3060.56,500.0,2271.4,222.89999999999998,-18.319999999999993,-212.69,7.98,7.769153859437058,0.8,1.35,0.5,0.4,0.8,4.34260932534095,5.731126040954258,10.194881120006436,10.306707969586032,0.0,12,2006,-1.838736842105277,,497.14,248.57
2007-03-31,552.38,80.29,0.16,0.3,0.0,107.46,114.41,3.3,105.01,619.2,0.0,42.44,0.0,98.48,5440.81,2963.45,500.0,2477.36,150.69,-8.39,-140.22,6.95,5.1575,0.67,1.2,0.16,0.3,1.88,5.920000000000001,7.72,12.96,13.48,0.0,3,2007,150.54375000000002,,501.81250000000006,80.29
2007-06-30,564.07,67.09999999999998,0.13202388221724673,0.0037947791573376298,0.0,90.99,98.03,3.92,218.22,647.48,0.0,575.42,0.0,103.33,5983.35,3588.88,500.0,2394.47,69.67000000000002,-10.8,474.12,7.04,7.424414307004472,0.82,1.5,0.29,0.3,1.03,4.479706900061061,6.24609539317457,11.217477440803309,11.818413732274914,0.0,6,2007,1.928663793103425,,508.2413793103448,147.39
2007-09-30,620.73,69.43,0.13769440088552717,-0.0023851025322132622,0.0,95.92000000000002,103.38999999999999,4.48,336.31,752.74,0.0,45.0,0.0,102.25,5367.14,2903.26,500.0,2463.89,125.94,-7.5,-648.8599999999999,7.470000000000001,8.13504392913726,0.91,1.18,0.43,0.3,0.7,5.174747717000278,6.967977123881562,11.271727700396646,11.873740429849645,0.0,9,2007,-1.2026463512429757,,504.2325581395349,216.82
2007-12-31,587.51,71.03000000000003,0.14312107000173704,-0.004799253487160217,0.0,98.20999999999998,105.86000000000001,4.3,444.63,710.56,0.0,45.86,0.0,101.06,5424.44,2889.52,500.0,2534.92,140.5,-12.169999999999998,-127.47000000000003,7.649999999999999,7.507280374489651,0.85,1.14,0.58,0.3,0.52,5.241192287649819,7.2054055931909,11.212795553239538,11.824761507729724,0.0,12,2007,-2.3818364073777047,,496.29310344827593,287.85
2008-03-31,614.96,80.53,0.16,0.0,0.0,107.34,115.11,3.9,114.11,736.58,0.0,45.48,0.0,106.86,5504.65,2889.19,500.0,2615.46,48.83,-13.73,-35.49,7.77,6.095,0.75,1.1,0.16,0.0,0.0,5.84,7.840000000000001,12.32,12.64,0.0,3,2008,0.0,,503.3125,80.53
2008-06-30,614.3899999999999,88.66999999999999,0.17817848699763594,0.32,0.0,118.38999999999999,126.41000000000001,4.0,262.39,643.32,0.0,47.99,0.0,103.15,5635.86,3091.74,500.0,2544.12,-39.05,-4.25,45.82,8.02,5.610104883275065,0.79,1.22,0.34,0.32,0.94,6.288652482269503,8.154286052009455,13.9398463356974,14.359089834515366,0.0,6,2008,159.2470588235294,,497.64705882352933,169.2
2008-09-30,1176.1399999999999,89.05000000000001,0.17930687318489838,-0.0006523546495074146,0.0,122.01000000000002,130.04999999999998,3.86,388.13,719.44,0.0,32.42,0.0,101.14,5749.97,3116.8,500.0,2633.18,-71.00999999999999,-5.300000000000001,60.739999999999995,8.04,5.379604154969117,0.73,1.18,0.52,0.32,0.62,6.192983543078414,8.634315585672798,13.53077250726041,13.972143272023235,0.0,9,2008,-0.32398190045248043,,496.63461538461536,258.25
2008-12-31,103.54000000000042,67.69,0.1349895686322636,0.003070503773700706,0.0,93.25,101.43,2.86,530.9,748.98,0.0,38.91,0.0,109.71,5873.42,3172.56,500.0,2700.86,-94.03,-16.449999999999996,116.97,8.18,5.2967055695080525,0.53,1.17,0.65,0.32,0.49,4.610412959440387,6.487806344726023,10.026609805485672,10.342277719825734,0.0,12,2008,1.5396923076923201,,501.44615384615383,325.94
2009-03-31,667.91,64.59,0.13,0.34,0.0,88.29,96.51,2.98,144.07,806.15,0.0,32.64,0.0,118.0,6096.32,3330.86,500.0,2765.45,-80.12,-15.91,89.76,8.22,5.73,0.54,1.2,0.13,0.34,2.62,4.24,6.08,9.36,9.6,0.0,3,2009,168.92769230769233,,496.84615384615387,64.59
2009-06-30,611.6,78.97999999999999,0.1595333286898377,-0.0012205249650398262,0.0,104.92999999999999,113.24999999999999,3.34,308.31,728.0300000000001,0.0,38.26,0.0,121.51,6298.78,3624.35,500.0,2674.43,-95.56,-11.809999999999999,112.99,8.319999999999999,5.235269688528741,0.62,1.36,0.29,0.34,1.17,5.017048129832136,7.129489447656196,11.816468621578323,12.102528383366998,2.96,6,2009,-0.604244031830234,,495.0689655172414,143.57
2009-09-30,696.8800000000001,92.84,0.18457256461232605,0.005360937821347752,0.0,124.19000000000003,133.01,3.66,439.91,739.7499999999998,0.0,34.59,0.0,128.69,6411.34,3644.07,500.0,2767.27,2.420000000000016,-14.509999999999998,8.419999999999987,8.82,4.95916065273589,0.66,1.32,0.47,0.34,0.72,5.796363943995601,8.199734359798654,13.414891079057568,13.76047375322533,3.21,9,2009,2.696551724137919,,503.0,236.41
2009-12-31,1427.8499999999997,97.4,0.1954944429465864,-0.00325933914502263,0.0,137.84999999999997,146.92000000000002,4.28,573.04,-753.6799999999998,0.0,37.87,0.0,126.65,6645.63,3780.95,500.0,2864.68,-19.430000000000007,-7.170000000000002,29.880000000000024,9.07,5.474963809034907,0.75,1.32,0.67,0.34,0.51,5.85899763338426,8.485042389383182,13.597076181061082,14.00557203199425,3.41,12,2009,-1.6238805970149315,,498.2238805970149,333.81
2010-03-31,377.26,125.88,0.25,0.36,-206.31,170.22,178.91,4.08,116.61,394.94,-206.31,37.6,0.0,124.91,6968.5,3977.94,500.0,2990.56,-78.27,-5.4,83.4,8.69,4.08,0.68,1.33,0.25,0.36,1.44,7.24,10.44,16.84,17.48,5.1,3,2010,181.26719999999997,,503.52,125.88
2010-06-30,1379.9,131.64999999999998,0.2658253407370015,-0.006011509338717841,206.31,177.77,186.60999999999999,5.3,280.78,314.86999999999995,206.31,54.18,0.0,123.14,7326.98,4384.78,500.0,2942.21,-161.81,-6.92,185.32000000000002,8.840000000000002,4.983347322445879,0.9,1.49,0.52,0.36,0.69,7.17728419989904,10.44898070127752,17.892090241913564,18.750910573525413,5.08,6,2010,-2.9772000000000105,,495.24999999999994,257.53
2010-09-30,888.8799999999999,136.37,0.27350165016501654,0.0024242193450114565,-561.91,193.58000000000004,202.48000000000002,6.95,417.36,362.8900000000001,-561.91,31.3,0.0,122.42,7520.33,4441.76,500.0,3078.57,-51.99999999999997,-42.8,71.90999999999997,8.899999999999999,6.354623450905624,1.13,1.44,0.79,0.36,0.46,7.256448844884489,10.760039603960397,17.711828382838284,18.667353135313533,0.0,9,2010,1.2087341772152058,,498.60759493670884,393.9
2010-12-31,918.4299999999998,138.43000000000006,0.27564818815396475,0.0025738578929459764,-169.89999999999998,199.41999999999996,207.94000000000005,8.2,576.27,344.24,-169.89999999999998,27.14,0.0,120.21,7677.68,4460.67,500.0,3217.0,98.99999999999997,-6.190000000000005,-96.97,8.520000000000003,7.441006645958244,1.27,1.39,1.06,0.36,0.34,7.2084601656867004,10.765882065635981,17.215009486596667,18.213584055003487,0.0,12,2010,1.2925865775018224,,502.1981132075472,532.33
2011-03-31,957.54,146.21,0.29,0.52,-205.08,198.92,207.31,8.15,150.59,386.48,-205.08,39.82,0.0,117.82,8021.92,4677.33,500.0,3344.59,-84.53,-2.62,99.83,8.39,7.025,1.22,1.4,0.29,0.52,1.79,7.28,10.6,17.48,18.48,0.0,3,2011,262.1696551724138,,504.1724137931035,146.21
2011-06-30,1027.39,170.78,0.33941575444020317,-0.0010476127279115924,-195.85,196.66,205.02999999999997,9.2,340.04,397.68999999999994,-195.85,124.14,56.2,115.05,8544.9,5289.53,500.0,3255.38,-187.01000000000002,-94.38,365.72,8.370000000000001,6.77487703478159,1.41,1.62,0.63,0.52,0.83,7.995126660147007,10.732002902299758,20.989901258714788,22.045861383639863,5.15,6,2011,-0.5271154898741202,,503.1587301587302,316.99
2011-09-30,1030.14,180.51999999999998,0.36284697795019194,-0.00590408169190506,-236.11999999999995,185.3,193.95,9.8,527.48,421.91999999999996,-236.11999999999995,62.26,0.0,121.4,8819.99,5384.1,500.0,3435.9,-135.95999999999998,-65.86000000000001,139.94,8.649999999999999,6.752157655661423,1.43,1.57,1.0,0.52,0.52,8.185827822556329,10.319368052903458,21.016096962875118,22.162693413197722,0.0,9,2011,-2.9373396825396867,,497.51,497.51
2011-12-31,1195.8299999999995,127.23000000000002,0.2545658994141563,0.0023742676953612926,-189.6500000000001,171.41999999999996,180.57000000000005,9.65,767.64,461.8900000000001,-189.6500000000001,185.39,0.0,126.98,8680.64,5117.51,500.0,3563.12,368.45,39.79000000000002,-285.12,9.150000000000002,9.476917393696453,1.35,1.44,1.25,0.52,0.42,5.865198322502161,7.4944200787527615,14.280128693536513,15.013278483849284,0.0,12,2011,1.1866400000000112,,499.79200000000003,624.74
2012-03-31,1167.34,136.03,0.27,0.58,-180.81,127.97,136.89,12.5,269.02,451.5,-180.81,73.56,0.0,129.27,8518.4,4819.25,500.0,3699.15,278.6,0.56,-390.99,8.92,11.575,1.69,1.3,0.27,0.58,2.15,6.4,6.2,14.72,15.44,0.0,3,2012,292.21259259259256,,503.8148148148148,136.03
2012-06-30,1106.7900000000002,172.88000000000002,0.34698002654494836,-0.006487350384925623,-202.33999999999997,181.42999999999998,190.31,12.3,501.23,430.34000000000003,-202.33999999999997,72.98,0.0,129.85,8869.72,5287.69,500.0,3582.04,-62.410000000000025,-7.5,69.32999999999998,8.88,8.862757982415548,1.72,1.48,0.62,0.58,0.94,7.790261241138196,7.946961898287528,19.296566637531967,20.236770580427955,0.0,6,2012,-3.232270011947378,,498.24193548387103,308.91
2012-09-30,1145.23,200.85999999999996,0.40190124958314527,0.3717785883197165,-219.60000000000002,200.54000000000002,209.57,15.7,717.52,443.94999999999993,-219.60000000000002,43.3,0.0,141.54,9197.19,5599.29,500.0,3597.9,-41.079999999999984,-19.529999999999998,30.930000000000007,9.029999999999998,9.76471211291447,2.18,1.56,1.02,0.95,0.93,8.731501657610293,8.920631657414127,22.333100810169288,22.837447476312843,0.0,9,2012,185.80546173308028,,499.77450980392155,509.77
2012-12-31,1201.6600000000003,202.34000000000003,0.4034809228911264,0.003242036026049119,-213.14,214.09999999999997,223.08000000000004,16.5,970.27,448.69000000000005,-213.14,100.02,0.0,139.6,9619.87,5819.63,500.0,3800.24,-254.33,-1.9100000000000001,312.96000000000004,8.980000000000004,10.22377952950479,2.17,1.53,1.42,0.95,0.67,8.41058825181503,8.990236901602282,21.299246464731574,21.981186052716577,0.0,12,2012,1.625835404584393,,501.48591549295776,712.11
2013-03-31,1185.82,203.43,0.41,0.43,-194.12,211.29,220.29,19.4,287.42,416.09,-194.12,37.07,0.0,146.03,9812.98,5809.31,500.0,4003.67,16.67,-40.84,-38.78,9.0,11.83,2.42,1.45,0.41,0.43,1.05,8.28,9.24,20.32,21.12,0.0,3,2013,213.35341463414636,,496.17073170731715,203.43
2013-06-30,1165.4400000000003,105.90999999999997,0.21227193379453024,0.0023827598332877495,-324.68999999999994,91.03,100.87000000000003,15.9,555.82,537.6100000000001,-324.68999999999994,64.93,0.0,153.21,10253.28,6358.72,500.0,3894.56,-161.13,-11.469999999999999,200.45,9.84,18.729513265980554,2.04,1.63,0.62,0.43,0.69,4.135878968125686,4.3276084567142945,10.873800995668194,11.325734790198483,0.0,6,2013,1.1888434303697295,,498.9354838709677,309.34
2013-09-30,1208.37,68.72000000000003,0.1381452679468868,-0.0012863464239333494,-347.44000000000005,59.379999999999995,70.41999999999996,11.4,861.86,565.9199999999998,-347.44000000000005,97.16,0.0,163.26,10409.6,6446.31,500.0,3963.29,-31.169999999999987,-21.25,84.66000000000003,11.04,20.630456926658898,1.44,1.63,0.76,0.43,0.57,2.6393016981431527,2.6829265196000645,6.936346611648946,7.270803576151937,0.0,9,2013,-0.6398896434634764,,497.4473684210526,378.06
2013-12-31,1180.3400000000001,50.620000000000005,0.10155174022580947,0.000877958285655395,-327.8699999999999,45.400000000000034,57.610000000000014,9.0,1203.94,530.9900000000002,-327.8699999999999,100.43,0.0,161.65,10267.43,6253.52,500.0,4013.92,268.49,-7.659999999999997,-257.56,12.210000000000004,22.166532990912685,1.12,1.56,0.86,0.43,0.5,1.9743547634599237,1.9318447326677242,5.0445236540076515,5.181500419893627,1.83,12,2013,0.43763157894738924,,498.4651162790698,428.68
2014-03-31,1143.66,71.51,0.14,0.43,-272.89,74.5,86.26,9.45,333.0,476.5,-272.89,125.72,0.0,168.39,10431.08,6345.66,500.0,4085.42,426.05,-429.99,29.23,11.76,16.875,1.16,1.55,0.14,0.43,3.07,2.76,2.96,7.0,7.08,0.0,3,2014,219.63785714285714,,510.7857142857143,71.51
2014-06-30,1142.93,3.75,0.007474089821950571,-0.007758152689723214,-287.66999999999996,0.12999999999999545,12.61,10.5,699.14,502.29999999999995,-287.66999999999996,107.36,0.0,173.39,9726.26,5852.08,500.0,3874.18,346.16,409.25,-773.77,12.479999999999999,351.21333333333337,1.36,1.51,0.15,0.43,2.87,0.15346797767738507,0.1494817964390114,0.38665958012224283,0.38665958012224283,0.0,6,2014,-3.8925238095237944,,501.7333333333334,75.26
2014-09-30,1150.52,42.22,0.08265747361252979,0.007618091022585392,-286.98,65.19,77.88,10.3,990.72,514.98,-286.98,81.97,0.0,177.64,9252.83,5336.42,500.0,3916.41,538.5899999999999,-7.790000000000003,-556.1800000000001,12.690000000000001,31.15084320227381,1.31,1.36,0.23,0.43,1.87,1.825652025876745,2.0412802179094314,4.312563840653728,4.283813415049369,0.0,9,2014,3.891188405797095,,510.7826086956522,117.48
2014-12-31,1096.6100000000001,78.14,0.15578468459257744,-0.007880807066050868,-258.6400000000001,87.05000000000001,100.48000000000002,9.05,1279.85,467.0,-258.6400000000001,90.99,73.01,190.87,8767.18,4764.57,500.0,3995.0,591.3199999999999,-18.1,-564.2,13.43,14.52629959047863,1.13,1.19,0.39,0.43,1.1,3.5630753501686945,3.802744095695737,7.829179020550046,7.8132011041815765,1.04,12,2014,-3.9529319955406947,,501.5897435897436,195.62
2015-03-31,1059.64,107.18,0.21,0.18,-264.47,120.72,135.14,9.85,223.08,469.91,-264.47,112.66,0.0,206.7,8566.64,4457.7,500.0,4101.62,446.52,-23.51,-401.35,14.42,11.725,1.2,1.09,0.21,0.18,0.86,5.0,5.08,10.44,10.48,0.0,3,2015,91.86857142857143,,510.3809523809524,107.18
2015-06-30,1064.7,107.85999999999999,0.21567987351190473,-0.0037029655612244947,-245.2,106.47999999999999,121.5,9.8,474.07,456.50999999999993,-245.2,127.48,0.0,223.28,8439.24,4312.2,500.0,4119.85,311.53999999999996,-17.2,-279.51,15.020000000000001,11.359080289263861,1.19,1.05,0.43,0.18,0.42,5.116127232142857,5.015811011904761,10.473013392857142,10.794025297619047,0.0,6,2015,-1.8518272425249194,,500.09302325581393,215.04
2015-09-30,1077.25,64.4,0.12905811623246496,-0.0003942769259449214,-323.34,73.71000000000004,92.04000000000002,9.45,677.37,542.6,-323.34,142.3,52.2,218.64,8253.64,4060.95,500.0,4185.64,255.2700000000001,-21.61,-218.84000000000003,18.330000000000002,18.311130434782605,1.13,0.97,0.56,0.18,0.32,3.125050100200401,3.1711422845691386,6.157915831663327,6.360721442885772,2.48,9,2015,-0.19674418604651578,,498.99999999999994,279.44
2015-12-31,1020.25,128.81,0.25872431108389465,-0.0004100428658909963,-255.58999999999992,131.38,149.58999999999997,9.9,891.78,447.28,-255.58999999999992,252.15,57.52,214.59,8283.73,3962.42,500.0,4314.3,338.4699999999999,-7.410000000000004,-221.21000000000004,18.21,9.563654801645836,1.15,0.92,0.82,0.18,0.22,6.222004164115125,6.398693937538273,11.939180404164116,12.406146233925291,2.81,12,2015,-0.2041463414634137,,497.8658536585366,408.25
2016-03-31,999.48,110.06,0.22,0.4,-260.1,130.12,148.05,9.65,198.74,448.83,-260.1,103.76,48.01,207.0,8137.58,3706.69,500.0,4424.03,118.93,-0.37,-266.95,17.93,10.965,1.09,0.84,0.22,0.4,1.82,5.4,6.24,9.96,10.32,3.14,3,2016,200.10909090909092,,500.2727272727273,110.06
2016-06-30,1071.71,105.5,0.21045184635368344,0.0008215388248789692,-242.66999999999996,133.86,151.83999999999997,11.5,417.03,465.11000000000007,-242.66999999999996,101.49,53.61,198.59,8375.04,4038.78,500.0,4329.3,-63.830000000000005,-11.030000000000001,72.57999999999998,17.979999999999997,13.658944075829382,1.33,0.93,0.43,0.4,0.93,5.031267396548524,6.147151605121544,9.74930413805901,9.984227129337539,3.75,6,2016,0.41183932346723395,,501.30232558139534,215.56
2016-09-30,1059.31,112.43,0.22623799506082504,-0.0034995394783023394,-318.37,142.76999999999998,160.38,9.8,573.04,525.27,-318.37,110.96,48.22,187.58,8503.06,4054.11,500.0,4441.89,-74.83,-7.139999999999999,91.44,17.610000000000007,10.830408921106466,1.1,0.91,0.66,0.4,0.61,5.292597945059301,6.6500259154242505,10.1190085063569,10.420659166438,4.06,9,2016,-1.7391120507399762,,496.95454545454544,327.99
2016-12-31,1050.0600000000004,101.69999999999999,0.20354674300076797,0.002149541212586708,-290.88,128.20000000000005,144.76999999999998,10.9,794.79,482.0999999999999,-290.88,103.58,66.79,180.36,8611.43,4061.5,500.0,4542.31,57.69,0.16000000000000014,-65.22,16.57,13.38292109144543,1.2,0.89,0.86,0.4,0.47,4.724177895692243,5.992794805557494,8.956056692033792,9.18327166096488,4.25,12,2016,1.0739957716702122,,499.63953488372096,429.69
2017-03-31,1063.08,103.73,0.21,0.45,-293.52,132.42,150.95,11.3,226.94,484.96,-293.52,111.97,50.72,171.96,8921.89,4278.32,500.0,4634.82,-114.84,-7.65,130.88,18.53,13.452500000000002,1.22,0.92,0.21,0.45,2.14,4.64,6.2,8.96,9.16,4.15,3,2017,222.27857142857144,,493.95238095238096,103.73
2017-06-30,1097.83,120.26,0.241604535916782,0.003438291250247138,-298.15,152.28,167.41000000000003,11.0,466.27,489.34999999999997,-298.15,99.1,50.52,167.11,9221.67,4680.6,500.0,4530.78,-276.09000000000003,-6.07,269.29,15.129999999999995,11.380167137867954,1.21,1.03,0.45,0.45,1.0,5.218657975802492,6.958210634403322,10.609123621590252,10.86683512656815,6.13,6,2017,1.71142857142857,,497.7555555555556,223.99
2017-09-30,1135.42,133.06,0.2645920739392242,0.004592073939224209,-335.49,168.85000000000002,183.57999999999998,13.5,673.95,532.6700000000001,-335.49,262.57,0.0,164.16,9741.44,5067.83,500.0,4662.69,-212.87999999999994,-10.040000000000001,386.38999999999993,14.730000000000004,12.7527440628288,1.45,1.09,0.71,0.45,0.63,5.470720627363114,7.408578070298277,11.418452317602577,11.686771040470521,0.0,9,2017,2.309295774647893,,502.887323943662,357.05
