,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,TIE,month,year,dividend,ROCE%,number_of_shares,return_old
2004-06-30,,,,,,,,,0.0,,,0.18,0.0,2.75,704.18,608.04,80.0,96.14,,,,,,0.0,6.32,0.53,0.0,0.0,,,,,0.0,6,2004,,,15.981132075471699,8.47
2004-09-30,16.52,5.0,0.30066815144766146,0.0,0.0,7.360000000000001,7.539999999999999,12.1,0.0,10.82,0.0,7.04,0.0,2.71,828.01,673.02,100.0,154.99,-93.42,-0.1499999999999999,100.43,0.18000000000000005,10.062090000000001,1.56,4.34,0.81,0.0,0.0,2.420193021529324,0.0,12.902746844840385,0.0,0.0,9,2004,0.0,,16.62962962962963,13.47
2004-12-31,19.909999999999997,5.83,0.332279792746114,0.0,0.0,8.18,8.380000000000003,8.5,0.73,11.879999999999999,0.0,6.02,0.0,2.61,1141.2,980.38,100.0,160.81,-308.22,-0.10000000000000009,307.29999999999995,0.19999999999999996,6.397469982847342,1.06,6.1,1.1,0.0,0.0,2.0420103626943007,0.0,14.499481865284974,0.0,0.0,12,2004,0.0,,17.545454545454543,19.3
2005-03-31,22.33,7.89,0.39,0.5,0.0,9.91,10.12,10.0,0.19,11.53,0.0,0.13,0.0,3.29,1031.28,862.58,100.0,168.7,113.07,-0.88,-118.08,0.21,6.41,1.19,5.11,0.39,0.5,1.28,3.08,0.0,18.72,0.0,0.0,3,2005,10.115384615384615,,20.23076923076923,7.89
2005-06-30,23.03,7.000000000000001,0.3478844862323708,-0.002712197137986252,0.0,8.870000000000001,9.300000000000002,8.6,0.64,14.13,0.0,9.35,0.0,3.28,1132.39,966.68,100.0,165.7,-73.57,-0.21000000000000008,83.0,0.43000000000000005,6.179349999999999,1.04,5.83,0.74,0.5,0.68,2.4633982538616523,3.854936198791135,16.90530557421088,21.380792478173273,0.0,6,2005,-0.05457380457380445,,20.12162162162162,14.89
2005-09-30,24.060000000000002,-44.16,-2.2027195080286983,-0.001837505424796186,0.0,-42.25,-42.25,8.8,52.4,12.27,0.0,36.95,0.0,3.2,1036.75,915.21,100.0,121.54,131.88,-0.1299999999999999,-104.14999999999999,0.0,-0.9991966711956523,1.45,7.53,-1.46,0.5,-0.34,-17.01827126750939,-15.207816877348819,-145.31913905022205,-127.7577314656645,0.0,9,2005,-0.03683820807108518,,20.04794520547945,-29.27
2005-12-31,22.799999999999997,5.93,0.29726221079691517,-0.0024870584920941964,0.0,7.579999999999998,7.919999999999998,7.4,52.1,14.920000000000002,0.0,1.41,0.0,2.93,862.37,734.9,100.0,127.47,91.42000000000002,-0.08000000000000007,-126.89000000000001,0.33999999999999997,6.218752107925802,1.16,5.77,-1.17,0.5,-0.43,2.754121679520137,1.6158868894601544,18.60810625535561,16.453590402742073,0.0,12,2005,-0.049613628380750896,,19.94871794871795,-23.34
2006-03-31,21.35,5.13,0.26,0.0,0.0,6.56,6.87,6.3,0.0,14.12,0.0,4.17,0.0,3.87,800.26,667.66,100.0,132.6,65.59,-1.25,-61.58,0.31,6.0575,0.95,5.04,0.26,0.0,0.0,2.56,2.88,15.48,13.64,0.0,3,2006,0.0,,19.73076923076923,5.13
2006-06-30,25.240000000000002,5.330000000000001,0.2649713193116635,0.0,0.0,6.87,7.21,6.05,0.0,16.39,0.0,11.95,0.0,3.72,965.92,827.99,100.0,137.93,-136.74,-0.17999999999999994,144.69,0.34,5.705900562851782,0.88,6.0,0.52,0.0,0.0,2.2013001912045893,2.6089483747609945,15.449866156787765,14.043479923518165,0.0,6,2006,0.0,,20.115384615384617,10.46
2006-09-30,27.879999999999995,5.219999999999999,0.2596683673469387,0.0,0.0,7.140000000000001,7.479999999999999,4.22,0.0,18.080000000000002,0.0,3.78,0.0,3.44,953.54,810.39,100.0,143.15,13.970000000000006,-0.06000000000000005,-22.07,0.33999999999999997,4.062681992337166,0.59,5.66,0.78,0.0,0.0,2.1838775510204074,2.756479591836734,14.581377551020404,15.779846938775508,0.0,9,2006,0.0,,20.102564102564102,15.68
