,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2009-03-31,356.19,67.23,0.14,0.0,127.05,107.14,110.51,,249.06,100.18,145.22,82.12,817.28,1097.2,90.54,1807.15,76.1,41.39,253.87,541.55,152.56,694.1,500.0,1098.38,169.87,-11.48,-59.91,3.37,0.0,0.0,0.63,0.14,0.0,0.0,14.88,0.0,24.48,0.0,33.88,19.38,18.87,0.0,2.03,0.52,3,2009,0.0,480.2142857142857,67.23
2009-06-30,319.16,60.11999999999999,0.12274204946996466,0.0,126.67,98.05999999999999,101.82000000000001,,221.08999999999997,88.1,160.07,17.72,768.83,977.2,91.48,1707.26,55.48,31.26,179.83,398.54,205.11,603.65,500.0,1088.5,232.67000000000002,-26.37,-191.46,3.76,0.0,0.0,0.55,0.26,0.0,0.0,14.087010600706712,0.0,22.093568904593635,0.0,29.609159010600703,19.47,18.86,16.48,2.45,0.52,6,2009,0.0,489.80769230769226,127.35
2009-09-30,315.44999999999993,71.28,0.13277752605346627,0.08,131.04,105.71000000000004,109.36999999999998,1.96,209.74,99.57000000000002,437.46,43.57,889.71,1390.79,91.46,2005.97,27.83,47.1,176.48,398.51,148.46,546.97,675.0,1443.65,79.37,-8.920000000000002,206.94,3.6599999999999993,3.692266414141414,0.92,0.38,0.37,0.08,0.21,14.210783869506118,0.0,19.751554145899412,0.0,27.761268690530134,20.65,20.05,16.96,3.49,1.26,9,2009,42.947027027027026,536.8378378378378,198.63
2009-12-31,396.53,85.47000000000003,0.15042238648363257,0.0044156511315962274,175.01999999999998,127.46999999999997,130.96000000000004,1.9,269.05000000000007,136.72999999999996,380.84,1.04,836.06,1253.09,89.91,2178.27,26.01,59.25,121.94,368.95,262.74,631.69,675.0,1529.11,-71.38000000000005,-13.099999999999994,27.87,3.49,3.1577746577746564,0.84,0.41,0.5,0.08,0.15,15.692063357972547,0.0,22.35878352692714,0.0,29.157875395987336,20.8,20.48,17.7,3.4,1.13,12,2009,2.508972972972977,568.2,284.1
2010-03-31,367.16,80.33,0.13,0.0,133.87,118.03,123.07,1.99,249.13,87.21,228.61,46.62,903.44,1386.92,80.54,2369.56,31.52,70.48,196.34,482.85,253.51,736.36,675.0,1609.44,76.39,-220.3,-8.32,5.04,3.8275,0.83,0.46,0.13,0.0,0.0,13.56,22.6,19.96,23.72,25.04,24.11,21.88,33.63,2.87,1.0,3,2010,0.0,617.9230769230769,80.33
2010-06-30,312.71,63.47000000000001,0.09710292072322671,0.09,130.87,83.96000000000001,89.03,1.94,228.74,81.72000000000001,256.69,43.72,1050.42,1488.69,81.89,2396.13,140.77,127.05,238.85,661.99,108.34,770.33,675.0,1610.34,14.590000000000003,81.38000000000002,-67.88999999999999,5.069999999999999,4.995730266267527,0.81,0.48,0.22,0.09,0.42,10.593045897079278,17.390250347705148,15.765983310152992,18.82031154381085,20.56816411682893,22.41,21.15,29.92,2.25,0.66,6,2010,58.827272727272735,653.6363636363637,143.8
2010-09-30,194.76,19.619999999999976,0.02881409864153711,0.09360576762608334,76.00999999999999,27.340000000000003,32.47,2.28,167.41999999999996,25.569999999999993,150.42,57.09,1286.16,1554.72,82.02,2338.58,210.72,102.4,169.6,646.96,112.83,759.8,675.0,1572.44,-278.36,166.66,5.429999999999993,5.130000000000001,19.78198267074416,0.98,0.48,0.24,0.18,0.74,3.3568424917390733,5.0712813609105325,4.98964141475951,5.205747154571038,6.5119862929873875,19.62,18.68,21.0,2.4,0.42,9,2010,63.73772727272725,680.9166666666666,163.42
2010-12-31,485.80000000000007,153.28,0.2274758446479318,-0.0018931165140511426,174.85000000000002,175.56999999999996,180.81,2.08,310.25,107.25,288.04,1.27,1522.07,1857.58,87.19,3240.12,630.43,99.53,363.11,1377.53,147.42,1524.95,675.0,1708.88,-501.9,12.460000000000004,625.89,5.24,2.288264939979123,0.82,0.89,0.47,0.18,0.38,18.91437448689612,28.94267129775813,35.873424692137675,37.867468266498264,42.08787117145563,25.37,23.28,16.53,1.35,0.24,12,2010,-1.2756382978723337,673.8297872340426,316.7
2011-03-31,342.37,40.24,0.06,0.0,140.11,62.65,67.74,2.14,279.72,59.29,174.85,0.31,2099.45,2331.83,90.38,3203.29,480.61,121.77,413.16,1304.36,147.65,1452.01,675.0,1744.85,22.33,-9.66,-125.86,5.09,8.9175,0.83,0.83,0.06,0.0,0.0,5.04,9.0,9.24,9.6,13.2,12.0,11.75,6.11,1.79,0.18,3,2011,0.0,670.6666666666667,40.24
2011-06-30,820.8100000000001,176.73999999999998,0.26065443819706885,0.1,348.91999999999996,222.46,228.15999999999997,2.04,598.35,216.22,298.58,2.02,1804.54,2158.97,92.06,3121.61,456.41,101.57,393.95,1150.33,112.25,1262.57,675.0,1852.33,293.62,-4.699999999999999,-165.19,5.699999999999999,1.9581481271924863,0.74,0.68,0.32,0.1,0.32,22.644354318370358,33.657004332196514,38.15329339109595,40.82500138261591,47.1132897041202,18.89,18.65,10.86,1.88,0.31,6,2011,67.80625,678.0625,216.98
2011-09-30,755.22,142.15,0.20978336535516387,0.12993230167348868,308.0,186.14,191.89000000000004,2.1,569.08,174.49,156.14,1.87,1625.95,1886.54,97.12,2817.96,283.62,106.39,244.95,786.21,116.83,903.04,675.0,1907.4,423.42,-83.82000000000001,-482.04,5.75,2.501151600422089,0.74,0.47,0.53,0.23,0.44,20.170868487734246,28.942188065602988,29.812986940662157,32.67870687494779,36.716047113858494,19.0,18.72,13.15,2.4,0.33,9,2011,88.04261792452829,677.6037735849056,359.13
2011-12-31,268.8399999999997,59.06999999999999,0.08757388809182208,-0.0010528410167564117,127.96000000000004,67.01999999999998,73.08999999999997,2.28,201.81999999999994,58.05000000000001,264.23,0.74,1614.6,1915.27,95.87,2977.74,375.37,73.25,306.61,898.83,104.75,1003.58,675.0,1966.48,-117.64999999999998,31.430000000000007,194.32000000000005,6.07,6.513357034027426,0.78,0.51,0.62,0.23,0.37,7.932499282639884,9.780025824964131,12.017397417503584,12.859236728837876,14.627664275466284,19.48,19.12,11.9,2.13,0.33,12,2011,-0.7101582471089216,674.516129032258,418.2
2012-03-31,347.95,49.38,0.07,0.06,144.29,68.4,75.06,2.46,279.55,60.21,301.24,42.04,1593.15,1941.45,594.86,3637.35,341.51,109.54,346.69,937.85,607.29,1545.14,675.0,2084.29,140.61,-155.54,-8.32,6.66,8.785,0.8,0.74,0.07,0.06,0.86,5.44,8.0,9.48,10.32,10.12,14.69,14.19,5.62,2.07,0.37,3,2012,42.325714285714284,705.4285714285714,49.38
2012-06-30,487.17,95.59,0.13187556046078502,0.0016076232521014125,213.00000000000003,127.07,134.28,2.44,360.09999999999997,108.28,325.96,76.2,1517.04,1923.37,601.28,3802.93,269.82,90.33,503.66,985.84,669.54,1655.38,714.7,2139.38,47.089999999999975,14.719999999999999,23.17,7.209999999999999,4.625572758656762,0.82,0.77,0.2,0.06,0.3,10.048917707111817,14.901938332068706,17.882325998482447,19.148331378905983,18.304327791956958,17.94,17.36,6.47,1.95,0.41,6,2012,1.1652857142857087,724.8499999999999,144.97
2012-09-30,371.38,55.21000000000001,0.07722449795184336,0.079167349385553,164.35999999999996,80.13000000000002,86.89000000000001,3.3,291.25,67.85999999999999,356.72,47.13,1618.83,2027.47,605.54,4089.25,307.65,95.91,748.3,1267.04,677.56,1944.6,714.7,2135.98,54.31,-52.73000000000002,29.18,6.76,10.687023184205758,1.1,0.91,0.28,0.14,0.51,5.405714856629035,8.803592766510143,10.33705065441103,10.921750424617846,10.778333499850135,17.15,16.59,6.97,1.6,0.32,9,2012,56.599,714.9285714285713,200.18
2012-12-31,532.27,93.87,0.13088488352321034,0.0004424417616052027,232.94000000000005,134.0,147.74,3.28,398.2700000000001,129.26000000000002,317.37,47.51,1848.73,2231.89,605.4,4290.58,303.98,103.01,801.5,1358.13,693.71,2051.84,714.7,2229.85,102.86000000000001,-132.56,-9.660000000000004,13.739999999999998,6.265047405987003,1.05,0.92,0.41,0.14,0.35,8.746940996429178,14.39095255908859,16.84264988947458,17.88972895766026,17.838651929943886,17.45,16.91,7.49,1.64,0.28,12,2012,0.31731707317075575,717.1951219512196,294.05
2013-03-31,368.63,49.06,0.07,0.0,161.7,75.67,89.55,3.9,292.96,61.69,225.41,81.1,2029.65,2357.04,625.94,4658.96,830.28,182.87,883.61,2087.06,285.49,2372.55,714.7,2276.5,23.29,-201.01,85.76,13.88,13.927500000000002,1.22,1.04,0.07,0.0,0.0,4.2,7.28,8.64,9.0,11.76,13.91,13.31,4.17,1.13,0.16,3,2013,0.0,700.8571428571428,49.06
2013-06-30,422.9,35.81999999999999,0.05064090480678604,0.08,164.81,63.55,75.47000000000001,3.26,359.34999999999997,49.790000000000006,342.17,105.01,1901.69,2353.5,641.49,5097.43,1215.18,201.98,863.22,2470.64,363.29,2833.93,714.7,2253.0,-179.6,-56.660000000000025,353.02,11.92,16.095683975432724,1.03,1.26,0.12,0.08,0.69,2.8190103675777562,5.28353440150801,6.3638737040527795,6.515796418473137,8.946559849198868,11.19,10.72,3.06,0.95,0.18,6,2013,56.58666666666667,707.3333333333334,84.88
2013-09-30,497.56999999999994,59.84,0.08269762299613047,0.05179841533075363,206.48000000000002,87.34,99.73999999999998,2.4,410.23,71.52,370.94,94.88,2191.89,2663.47,672.57,5564.72,1844.63,210.1,597.49,3008.97,266.16,3275.13,714.7,2278.54,-104.13,-233.77999999999997,366.69000000000005,12.400000000000002,7.255347593582886,0.75,1.44,0.2,0.13,0.66,4.300276395798784,7.757037037037039,10.502598120508567,10.849928137092316,14.654018794914318,11.69,11.23,3.66,0.89,0.16,9,2013,37.481333333333325,723.5999999999999,144.72
2013-12-31,785.8499999999999,125.02000000000001,0.17612367464966264,-0.002519611477719278,294.67999999999995,168.36,182.73000000000002,2.04,617.5,147.02999999999997,372.17,111.21,2283.01,2774.79,709.76,5640.89,1748.6,231.08,590.03,2776.48,449.63,3226.11,714.7,2403.56,208.74,-54.160000000000025,-153.35000000000002,14.369999999999997,2.8965441529355305,0.61,1.34,0.38,0.13,0.34,8.861801735004079,14.738770668050718,20.801132942833842,21.579784978127087,25.565741825461554,13.48,13.0,2.69,1.0,0.18,12,2013,-1.7885263157894684,709.8421052631579,269.74
2014-03-31,375.64,33.11,0.05,0.0,136.29,50.09,63.86,2.6,325.55,42.3,410.6,146.77,2475.52,3043.92,646.49,5626.87,2167.61,192.75,153.94,2735.5,443.68,3179.18,714.7,2435.94,-173.82,277.65,-65.41,13.77,13.0,0.76,1.31,0.05,0.0,0.0,2.36,3.88,5.44,5.64,6.92,9.06,8.81,1.03,1.11,0.21,3,2014,0.0,662.1999999999999,33.11
2014-06-30,642.88,100.46,0.14290184921763868,0.09999999999999999,254.79999999999998,128.42,145.95999999999998,2.9,514.46,126.51,272.06,140.57,2597.55,3019.75,649.01,5965.44,2805.41,194.52,149.5,3363.6,127.01,3490.62,714.7,2462.95,-349.21999999999997,-12.899999999999977,223.57999999999998,17.54,5.0723626318932915,0.84,1.42,0.19,0.1,0.54,6.738950363105488,9.71732574679943,16.305853110728457,17.027883506775474,20.63803548701056,13.31,13.11,2.51,0.9,0.13,6,2014,70.3,703.0,133.57
2014-09-30,696.31,119.57,0.16532156119143557,0.0028008216797029326,301.96999999999997,165.55,181.40000000000003,3.28,530.76,161.45,297.2,123.35,2662.39,3096.69,644.69,6184.5,2948.69,228.11,80.4,3471.43,117.75,3589.18,714.7,2582.78,26.299999999999955,-26.039999999999992,24.880000000000024,15.849999999999998,4.959274483566111,0.91,1.39,0.35,0.1,0.29,7.727602117405388,11.071821126649285,18.516014853440783,19.668542308603936,23.957455953227463,14.95,14.76,2.99,0.89,0.13,9,2014,2.0257142857142867,723.2571428571429,253.14
2014-12-31,1059.69,181.44,0.2505039348336325,0.010143981381037856,426.05999999999995,247.07,262.74,2.94,812.6199999999999,236.76,387.5,210.06,2578.31,3370.58,645.11,6709.25,67.54,226.37,3212.29,3721.73,211.51,3933.23,765.87,2763.38,379.43,-268.07,-21.060000000000002,15.670000000000002,2.934085648148148,0.81,1.42,0.6,0.11,0.18,10.821769984812924,15.982151042385754,26.26951263288693,28.08984122601132,33.04981913571724,15.86,15.66,3.7,0.91,0.21,12,2014,7.347285714285718,724.3,434.58
2015-03-31,517.59,75.42,0.1,0.0,207.74,99.08,115.19,3.86,418.51,85.5,505.65,269.12,2669.24,3558.61,806.49,7050.66,0.0,231.37,2303.51,2766.55,1429.64,4196.18,766.17,2841.49,-112.66,25.74,205.07,16.11,9.65,1.04,1.48,0.1,0.0,0.0,4.28,6.24,10.6,11.440000000000001,9.24,15.04,14.57,3.63,1.29,0.32,3,2015,0.0,754.1999999999999,75.42
2015-06-30,486.73,35.39,0.04471257106759319,0.02,182.26999999999998,56.82000000000001,74.42000000000002,3.68,429.90999999999997,48.53999999999999,257.29,214.27,2866.92,3358.24,849.84,6981.08,0.0,259.59,2274.89,2750.98,1347.73,4098.7,875.85,2869.2,-165.25000000000003,80.21000000000001,-163.32,17.6,20.579223650748798,1.12,1.43,0.14,0.02,0.11,2.031228228499233,3.078779893511416,4.931157837740276,5.314408446891075,4.713982492554823,11.35,11.03,2.47,1.22,0.18,6,2015,15.829999999999998,791.4999999999999,110.81
2015-09-30,494.4899999999999,60.34,0.07403680981595091,0.05057668711656443,200.74,76.47999999999999,92.61000000000001,3.08,418.0100000000001,66.43,122.08,231.22,3743.5,4122.99,859.81,7089.54,0.0,186.75,2394.69,2841.34,1343.64,4184.98,875.88,2887.98,46.95000000000002,-27.939999999999998,-154.23000000000002,16.130000000000003,10.402595707656612,0.93,1.45,0.21,0.07,0.32,3.3986421267893663,4.935787321063394,8.362633946830265,8.8280081799591,7.713930470347648,11.75,11.42,2.27,1.45,0.13,9,2015,41.22000000000001,815.0000000000001,171.15
2015-12-31,720.5900000000001,82.72999999999999,0.09450015755475026,0.0048333858515834174,304.22,120.59000000000003,139.88,2.28,600.01,135.02,250.37,143.88,3971.55,4379.02,850.89,8135.98,0.0,236.69,1902.43,2513.8,2080.77,4594.57,1138.51,3523.04,-171.29999999999998,-518.02,817.61,19.289999999999992,6.030148676417262,0.74,1.3,0.29,0.07,0.23,4.066765400976839,6.204424137387741,9.397877737513786,10.531879628170788,8.18566881991492,11.66,11.44,2.57,1.74,0.16,12,2015,4.2313793103448205,875.448275862069,253.88
2016-03-31,891.8,151.95,0.13,0.0,352.11,208.7,224.83,2.54,683.1,187.43,430.78,127.22,3938.21,4586.55,840.67,8288.29,0.0,250.58,3021.45,3694.59,889.95,4584.54,1140.2,3684.23,387.76,-82.84,-124.5,16.13,4.885,0.79,1.24,0.13,0.0,0.0,7.32,10.88,16.48,18.64,18.16,17.53,17.04,4.59,1.24,0.18,3,2016,0.0,1168.8461538461538,151.95
2016-06-30,1683.7900000000002,403.65000000000003,0.3559908207343413,0.05,746.9999999999999,533.4000000000001,549.38,3.1,1150.3899999999999,509.91,312.12,152.71,3290.58,3763.8,835.58,7453.15,0.0,152.59,1955.8,2538.1,865.48,3403.58,1140.2,4034.99,994.5999999999999,98.25,-1211.5,15.98,2.178216276477146,0.88,0.84,0.49,0.05,0.1,21.65005399568035,29.874168466522676,40.01627429805615,46.75830453563715,43.88131749460043,22.04,21.57,10.42,1.48,0.19,6,2016,56.693877551020414,1133.8775510204082,555.6
2016-09-30,713.81,104.40999999999997,0.09175285222951164,0.19017886247239912,280.9100000000001,149.31999999999994,165.51999999999998,3.42,564.49,115.40999999999997,391.92,207.14,3427.74,4034.47,834.89,7500.8,0.0,177.18,2150.51,2692.75,863.64,3556.39,1141.96,3928.74,173.2900000000002,-25.3,-68.21000000000004,16.200000000000003,9.323960827506948,0.99,0.91,0.58,0.24,0.42,5.5684489628945,7.7325507189285,10.63067529279859,12.2505877183679,11.73170951955273,20.64,20.06,7.42,1.5,0.23,9,2016,216.41370865587612,1137.948275862069,660.01
2016-12-31,824.2800000000002,102.53999999999996,0.09009481345485539,3.923315373325472e-05,363.26,145.14999999999998,159.07999999999993,3.84,679.1300000000001,132.07000000000005,270.55,271.45,3292.91,3878.98,875.48,7633.44,0.0,241.65,2153.74,2720.92,864.25,3585.17,1142.14,4032.58,176.94999999999982,-109.44,-188.87999999999988,13.93,10.652943973083678,1.09,0.89,0.67,0.24,0.37,5.37341603829257,7.073115205560289,10.17130102944069,10.854407973247653,11.349257097895217,19.04,18.54,7.98,1.43,0.22,12,2016,0.04465259907357222,1138.134328358209,762.55
