,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,219.4,11.65,0.49,0.0,26.06,16.65,19.27,10.0,0.0,202.75,14.18,115.91,152.23,443.16,726.41,109.43,836.05,31.3,19.38,0.0,66.44,0.0,66.44,240.0,769.61,-12.75,-1.32,-11.97,2.62,5.1025,3.12,0.09,0.49,0.0,0.0,5.56,0.0,6.04,0.0,8.64,5.37,5.31,10.93,4.26,3,2000,0.0,23.775510204081634,11.65
2000-06-30,200.92,12.44,0.5163968451639684,0.5,22.180000000000003,17.79,20.37,8.8,0.0,183.12,10.96,160.2,147.01,401.86,717.65,107.14,825.0,35.53,7.17,0.0,54.95,0.0,54.95,240.0,770.05,50.1,1.96,-7.769999999999998,2.58,4.260289389067525,2.74,0.07,1.0,0.5,0.5,6.031515151515151,0.0,6.465288501452884,0.0,9.233175591531754,5.86,5.73,13.06,5.75,6,2000,12.045,24.09,24.09
2000-09-30,257.75000000000006,11.650000000000002,0.48568830442081706,-0.0021558477895914584,25.919999999999995,19.620000000000005,22.17,8.9,0.0,238.14999999999998,7.159999999999997,90.98,188.45,497.86,787.56,104.84,892.61,47.44,57.11,0.0,118.32,0.0,118.32,240.0,774.29,-80.89,-0.25,11.909999999999998,2.55,4.578708154506438,2.76,0.15,1.49,0.5,0.34,5.215444879686626,0.0,6.0238388360380535,0.0,9.100951315053162,5.45,5.27,6.66,2.45,9,2000,-0.051711409395972296,23.986577181208055,35.74
2000-12-31,290.78999999999996,3.6899999999999977,0.1534770479330458,0.0011667946084046384,24.960000000000008,8.21,10.75,8.7,0.0,282.58000000000004,3.1400000000000006,120.73,193.82,475.75,795.44,0.0,898.51,88.98,13.37,0.0,120.53,0.0,120.53,240.0,777.98,-11.21,-0.5800000000000001,41.54,2.539999999999999,14.158468834688355,2.68,0.15,1.64,0.5,0.3,1.6433274156733442,0.0,1.8978747146842496,0.0,2.9946741060106503,4.19,4.07,6.6,2.65,12,2000,0.028052872810606644,24.04268292682927,39.43
2001-03-31,290.06,17.29,0.72,0.8,30.09,25.38,29.01,8.4,0.0,264.69,16.91,64.89,272.65,469.83,815.39,94.87,915.18,2.88,94.2,0.0,119.9,0.0,119.9,240.0,795.28,-60.59,-0.35,2.88,3.63,2.9175,2.53,0.15,0.72,0.8,1.11,7.56,11.6,8.68,8.84,12.76,6.14,5.96,6.8,2.88,3,2001,19.211111111111112,24.01388888888889,17.29
2001-06-30,268.21999999999997,13.82,0.5774991963998715,-0.0027786706668095637,28.2,20.360000000000003,23.969999999999995,15.25,0.0,247.84999999999997,15.3,188.71,171.07,430.1,793.38,93.14,890.02,0.0,83.56,0.0,100.13,0.0,100.13,240.0,789.89,146.63,-0.7200000000000001,-22.08,3.6100000000000003,6.601307887120115,4.63,0.13,1.3,0.8,0.62,6.219222115075539,9.470986820957892,7.001067180970749,7.089913211186114,10.288370298939247,5.71,5.57,7.92,3.63,6,2001,-0.06649572649572733,23.93076923076923,31.11
2001-09-30,252.39999999999998,8.590000000000003,0.35701511335012603,0.004316992830846784,27.089999999999996,12.879999999999995,16.589999999999996,10.0,0.0,239.51999999999998,14.32,139.1,202.01,460.21,808.97,92.44,903.49,0.0,98.8,0.0,105.0,0.0,105.0,240.0,798.48,-47.93000000000001,-1.6899999999999997,0.0,3.709999999999999,7.001804423748542,3.01,0.13,1.65,0.8,0.48,3.7995062972292204,5.651657430730481,4.301491183879095,4.370730478589422,6.352705289672546,4.97,4.9,7.7,3.32,9,2001,0.10386946386946505,24.060606060606062,39.7
2001-12-31,254.17999999999995,8.449999999999996,0.35274143302180666,-0.0035193052015481275,28.590000000000003,12.690000000000005,16.24000000000001,11.5,0.0,241.49,13.089999999999996,155.74,215.46,413.93,788.8,90.46,879.91,0.0,62.37,0.0,72.98,0.0,72.98,240.0,806.94,16.740000000000002,-0.10000000000000009,0.0,3.5500000000000007,8.148461538461543,3.42,0.09,2.01,0.8,0.4,3.839792315680164,5.629823468328138,4.190778816199375,4.2679958463136005,6.205441329179644,4.57,4.52,10.81,5.14,12,2001,-0.084305744007235,23.955223880597018,48.15
2002-03-31,182.42,4.23,0.18,0.0,19.23,5.66,7.84,17.8,0.0,176.75,8.6,195.87,150.55,464.15,815.75,88.47,904.85,0.0,82.02,0.0,93.68,0.0,93.68,240.0,811.16,40.31,-0.18,0.0,2.18,24.7225,5.27,0.12,0.18,0.0,0.0,1.88,2.48,2.08,2.12,2.8,2.32,2.32,8.71,3.75,3,2002,0.0,23.500000000000004,4.23
2002-06-30,181.85,0.9799999999999995,0.04138195777351246,1.0,19.470000000000002,1.3599999999999994,3.51,13.5,0.0,180.5,7.24,140.36,131.31,469.13,763.65,86.92,851.91,0.0,57.49,0.0,63.77,0.0,63.77,240.0,788.14,-11.070000000000004,-20.43,-24.0,2.15,81.55244897959189,4.11,0.08,0.22,1.0,4.55,0.4589635316698654,0.6094433781190017,0.49658349328214957,0.49658349328214957,0.6696353166986561,1.43,1.43,11.98,4.62,6,2002,23.68181818181818,23.68181818181818,5.21
2002-09-30,221.63,13.98,0.582803543512246,0.012743379601118116,23.619999999999997,18.650000000000002,20.78,12.0,0.0,202.98000000000002,11.07,53.74,194.4,507.11,780.82,85.38,867.72,0.0,59.2,0.0,65.6,0.0,65.6,240.0,802.13,-85.88,-0.75,0.0,2.13,5.147532188841202,3.59,0.08,0.8,1.0,1.25,6.439979155810318,8.450651380927566,6.96450234497134,6.993642522146951,9.324856696195935,3.28,3.28,11.9,4.17,9,2002,0.30568181818182083,23.9875,19.19
2002-12-31,247.23000000000002,8.7,0.36185012549300816,0.002312656866260391,26.499999999999993,11.629999999999995,13.75,12.7,0.0,235.60000000000002,12.470000000000002,41.44,248.49,476.44,772.18,31.21,857.34,0.0,34.24,0.0,46.51,0.0,46.51,240.0,810.83,-29.810000000000002,17.52,0.0,2.12,8.77573275862069,3.76,0.06,1.16,1.0,0.86,4.0552169236285405,5.352886339189673,4.292291143779131,4.304768734313374,5.739691645751164,3.35,3.35,16.6,6.36,12,2002,0.055603448275864054,24.043103448275865,27.89
2003-03-31,206.86,8.1,0.34,0.0,22.03,10.8,11.59,12.0,0.0,196.06,11.25,119.28,188.33,473.99,785.92,34.84,874.17,0.0,42.7,0.0,55.25,0.0,55.25,240.0,818.92,82.06,-4.22,0.0,0.79,8.8225,3.52,0.07,0.34,0.0,0.0,3.72,4.84,3.96,3.96,5.28,3.92,3.92,14.22,5.65,3,2003,0.0,23.823529411764703,8.1
2003-06-30,145.08999999999997,1.370000000000001,0.05642027455121439,0.6,15.129999999999995,2.0199999999999996,2.8599999999999994,15.0,0.0,143.07,2.6999999999999993,96.1,121.65,552.15,773.37,35.54,862.3,0.0,50.75,0.0,56.4,0.0,56.4,240.0,805.9,-7.560000000000002,-1.0300000000000002,-14.4,0.8399999999999999,66.46281021897806,4.47,0.07,0.39,0.6,1.54,0.6365364308342137,0.8680042238648369,0.6828299894403383,0.688616684266104,0.920084477296727,2.7,2.69,13.71,3.92,6,2003,14.56923076923077,24.282051282051285,9.47
2003-09-30,261.15000000000003,7.33,0.3054166666666666,-0.007051282051282025,27.210000000000008,9.82,10.7,21.0,0.0,251.33000000000004,14.48,65.69,189.96,544.52,802.44,38.43,894.21,20.0,56.53,0.0,80.98,0.0,80.98,240.0,813.23,-46.1,-3.880000000000001,20.0,0.8799999999999999,17.18963165075034,6.2,0.1,0.7,0.6,0.86,3.281047619047619,4.485261904761904,3.6126428571428564,3.630095238095238,4.851761904761904,2.74,2.74,9.91,3.18,9,2003,-0.16923076923076863,24.000000000000004,16.8
2003-12-31,267.42999999999995,8.66,0.36054988216810685,0.0004713275726628805,23.519999999999996,11.729999999999997,12.649999999999999,16.9,0.0,255.69999999999993,5.469999999999999,80.17,240.4,481.68,803.98,39.81,897.04,10.0,49.41,0.0,75.16,0.0,75.16,240.0,821.89,25.28,-0.7899999999999991,-10.0,0.9200000000000004,11.715715935334872,4.93,0.09,1.06,0.6,0.57,3.864006284367635,5.333417124901807,4.217753338570307,4.244964650432051,5.687164179104477,2.9,2.89,10.7,4.29,12,2003,0.011320754716978243,24.0188679245283,25.46
2004-03-31,207.19,10.67,0.44,0.0,22.34,14.27,15.31,14.5,0.0,192.92,10.65,85.68,216.08,494.98,800.5,40.58,893.94,0.0,47.08,0.0,61.38,0.0,61.38,240.0,832.56,15.77,-0.3,-10.0,1.04,8.2375,4.18,0.07,0.44,0.0,0.0,4.76,6.44,5.12,5.16,6.840000000000001,5.25,5.15,13.04,4.98,3,2004,0.0,24.25,10.67
2004-06-30,179.53000000000003,19.630000000000003,0.8162970297029704,0.7,35.09,26.44,27.53,16.6,0.0,153.08,21.5,107.36,195.07,489.59,794.32,41.35,888.83,0.0,40.55,0.0,53.44,0.0,53.44,240.0,835.38,43.010000000000005,-4.28,-16.8,1.0899999999999999,5.082157412124299,4.77,0.06,1.26,0.7,0.56,8.836739273927394,12.050099009900991,9.406851485148517,9.562336633663367,12.620211221122116,8.02,7.84,14.86,5.7,6,2004,16.833333333333332,24.047619047619047,30.3
2004-09-30,219.89999999999998,9.529999999999998,0.3971830278684408,-0.0015649845175328785,29.520000000000003,13.030000000000001,14.239999999999995,18.3,0.0,206.88,16.08,25.67,204.59,556.96,789.32,48.13,890.64,0.0,39.82,0.0,45.72,0.0,45.72,240.0,844.92,-74.12,-7.52,0.0,1.21,11.514338929695699,5.2,0.05,1.66,0.7,0.42,4.278091890534772,5.7615465729349715,4.5077880994225445,4.59392417775546,6.086949535525984,6.63,6.57,17.26,5.08,9,2004,-0.037550200803213585,23.99397590361446,39.83
2004-12-31,291.91999999999996,18.480000000000004,0.7701320528211287,5.568492457215383e-05,53.709999999999994,24.85,26.42,17.9,0.0,267.06000000000006,37.71,38.14,306.28,459.79,806.59,47.23,906.99,0.0,30.67,0.0,43.59,0.0,43.59,240.0,863.4,13.1,-0.8800000000000008,0.0,1.5700000000000003,5.813645833333332,4.98,0.05,2.43,0.7,0.29,8.151356542617048,11.041728691476594,8.557022809123652,8.772533013205283,11.536134453781514,6.5,6.49,18.5,7.96,12,2004,0.0013362090336634935,23.99588477366255,58.31
2005-03-31,157.4,17.22,0.72,0.0,25.78,23.01,24.42,19.1,0.0,134.39,14.23,108.28,249.66,478.74,839.74,46.65,939.54,0.0,41.7,0.0,58.92,0.0,58.92,240.0,880.62,70.82,-0.78,0.0,1.41,6.6325,5.21,0.07,0.72,0.0,0.0,7.32,10.04,7.84,8.04,10.44,11.61,10.94,14.25,6.13,3,2005,0.0,23.916666666666664,17.22
