,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,cash,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,NPMA%,TIE,month,year,operating_profit,dividend,ROCE%,number_of_shares,return_old
2003-11-30,-198.22000000000003,32.280000000000015,0.45041860465116296,0.4403084455324357,,56.329999999999984,27.230000000000018,56.5,0.86,-254.55,883.78,54.65,5761.14,2047.93,716.82,3713.21,149.97,7.81,187.91,-29.099999999999998,31.362825278810394,1.09,0.55,2.16,1.7,0.79,2.2437519379844972,3.478232558139536,3.478232558139536,3.5616434108527146,36.4,0.0,11,2003,,31.55543859649123,,71.66666666666667,154.8
2004-02-29,453.27,154.65999999999997,2.1590228139339493,-0.0007690816260586096,,211.65000000000003,219.92000000000002,84.5,1.29,241.62,982.33,76.6,5641.59,1889.65,716.82,3751.93,348.31,-30.219999999999995,-219.55,8.27,9.78442648390017,1.61,0.5,4.32,1.7,0.39,10.975032637497577,17.492082983261163,16.492535384217668,17.19221870354811,35.22,0.0,2,2004,,-0.05509259259261512,,71.63425925925925,309.46
2004-05-31,226.01,51.01000000000005,0.7117937692457077,0.0007058814161347566,,69.82999999999998,78.70999999999998,77.5,0.76,156.16999999999996,1264.09,79.88,5302.68,1506.04,716.82,3796.64,303.42,-21.650000000000006,0.0,8.879999999999999,27.224282983728656,1.46,0.4,5.03,1.7,0.34,3.8490637223624744,5.767935195716708,5.371708047826454,5.603783948733603,32.64,0.0,5,2004,,0.050586297032623406,,71.66401590457257,360.47
2004-08-31,171.71000000000004,4.479999999999961,0.062483079873954794,0.0008392118858299468,,5.430000000000007,16.159999999999968,67.5,0.78,166.29000000000008,1027.43,85.98,4731.37,931.75,716.82,3799.63,-218.65999999999997,-18.00999999999999,0.0,10.73,270.0467075892881,1.27,0.25,5.09,1.7,0.33,0.37858117550349035,0.5008466913275748,0.4713851212494822,0.4866069324564967,28.6,0.0,8,2004,,0.06017099759010591,,71.69941060903733,364.95
2004-11-30,-1022.53,-290.24,-4.040283763887031,3.303245108328497,,-393.91,-419.64,70.0,0.0,-628.62,814.4,82.17,4838.69,965.79,716.82,3872.9,-707.4000000000001,175.47,119.55,-25.729999999999997,-4.331527442805953,1.3,0.25,1.04,5.0,4.81,-23.930911524561644,-28.903568464730295,-29.991337170392185,-30.612919287913268,29.44,0.0,11,2004,,237.29369427232882,,71.83653846153845,74.71
2005-02-28,236.32000000000002,52.55000000000001,0.7350227879930852,-0.023928903879398694,,70.92,80.73,71.0,0.0,165.4,674.41,78.94,5077.49,1508.71,716.82,3568.78,223.4,-5.390000000000001,-358.01,9.81,24.15033967649857,1.43,0.42,1.78,5.0,2.81,4.145858871601446,5.236005029074337,5.896699669966997,5.748043375766149,25.97,0.0,2,2005,,-1.7107821953327402,,71.49438202247191,127.26
2005-05-31,179.81,30.499999999999986,0.42532961460446234,0.014970827540624728,,38.47999999999999,46.97999999999999,52.0,0.0,141.32999999999998,885.17,75.22,4596.96,999.25,716.82,3597.7,215.89,-5.1200000000000045,0.0,8.5,30.56923278688526,1.04,0.28,2.2,5.0,2.27,2.6525101419878285,3.2557048681541567,3.394903651115617,3.3021044624746434,23.55,0.0,5,2005,,1.0735444330949804,,71.7090909090909,157.76
2005-08-31,156.56999999999994,12.620000000000005,0.17628594905505346,-0.008441024874877289,,15.620000000000005,24.27000000000001,49.5,0.0,140.95,1391.67,69.62,4395.07,784.95,716.82,3610.12,513.29,-6.780000000000001,0.0,8.650000000000002,70.20412044374007,0.98,0.22,2.38,5.0,2.1,1.1495621551825335,1.451766639276911,1.3984364362014325,1.362882967484447,20.62,0.0,8,2005,,-0.6042780748662153,,71.58823529411765,170.38
2005-11-30,-657.15,-147.42,-2.054634146341463,-2.6887271981963528,,-194.58,-223.66,43.0,0.01,-462.56999999999994,1356.71,71.45,4261.54,631.9,716.82,3629.64,-665.41,-91.81,358.01,-29.080000000000005,-5.232269705603039,0.85,0.17,0.32,2.3,7.19,-13.868780487804878,-16.437073170731704,-16.180243902439024,-15.666585365853654,13.56,0.0,11,2005,,-192.9161764705883,,71.75,22.96
2006-02-28,209.13000000000002,45.4,0.6309245172615564,0.006644967817437249,,61.019999999999996,70.03,43.0,0.12,148.10999999999999,1236.02,76.85,4961.19,1437.19,716.82,3524.0,61.17,-17.740000000000002,-164.12,9.01,17.037299559471364,0.87,0.41,0.95,2.3,2.42,3.6660035108250435,4.7817437097717965,5.153657109420713,5.127091866588648,18.07,0.0,2,2006,,0.478157894736853,,71.9578947368421,68.36
2006-05-31,185.33999999999997,25.299999999999997,0.35386504377535766,-0.014853051912292255,,29.320000000000007,39.13000000000001,40.75,0.15,156.03000000000003,1148.79,72.72,4269.19,724.11,716.82,3545.08,-78.9,-8.330000000000002,0.0,9.809999999999999,28.792120553359688,0.82,0.2,1.31,2.3,1.76,2.366303651505445,2.9173606662395897,2.8525304292120435,2.8309203502028613,16.61,0.0,5,2006,,-1.061936520691063,,71.49618320610686,93.66
2006-08-31,155.17999999999995,12.930000000000007,0.180745848578666,0.00130950513811633,,17.719999999999985,28.049999999999983,33.25,0.16,137.44999999999993,1440.03,0.0,4223.51,662.07,716.82,3561.44,295.93,-4.699999999999996,0.0,10.329999999999998,45.999396751740115,0.67,0.19,1.49,2.3,1.54,1.222763861525472,1.547863777089784,1.4508190261750642,1.4411145510835923,14.83,0.0,8,2006,,0.09367795481330177,,71.53691275167786,106.59
2006-11-30,-485.0899999999999,-42.27000000000001,-0.5914645522388062,-1.1022607182209763,,-56.269999999999996,-83.04999999999998,43.0,0.0,-428.81999999999994,1412.9,59.75,4758.45,1128.49,716.82,3629.96,-274.97,35.37,164.12,-26.779999999999994,-18.176068133427957,0.85,0.31,0.9,1.2,1.33,-3.5487873134328374,-4.73171641791045,-4.652854477611942,-4.652854477611942,27.51,0.0,11,2006,,-78.77489932885909,,71.46666666666665,64.32
2007-02-28,165.18999999999997,20.64,0.2890960451977401,-0.0012052730696796062,,23.77000000000001,34.06,26.0,0.0,141.42,1138.23,53.26,4495.13,930.44,716.82,3564.69,-186.24,-2.950000000000001,-85.48,10.290000000000001,22.48517441860465,0.52,0.26,1.19,1.2,1.01,1.8366101694915256,2.157288135593221,2.312768361581921,2.3322033898305086,21.29,0.0,2,2007,,-0.08605042016804987,,71.39495798319328,84.96
2007-05-31,122.83000000000004,-16.269999999999996,-0.22738681030717714,0.002635149270073483,,-24.690000000000012,-14.540000000000006,38.0,0.0,147.51,1365.83,46.55,4435.69,876.64,716.82,3559.05,229.20000000000002,-1.5999999999999996,0.0,10.149999999999999,-41.775510141364485,0.77,0.25,0.96,1.2,1.25,-1.4685398165671857,-1.7432988790216914,-1.8285689328868826,-1.8285689328868826,13.16,0.0,5,2007,,0.18855042016807033,,71.55208333333333,68.69
2007-08-31,246.83000000000004,33.7,0.47066119738255696,0.0008264967281960482,,46.27000000000001,55.44000000000001,37.75,0.0,200.57000000000005,903.01,40.37,4511.53,920.36,716.82,3591.18,-461.58,-1.2400000000000002,0.0,9.170000000000002,20.052640949554895,0.75,0.26,1.43,1.2,0.84,2.988534036527005,3.8047856235960547,3.7521242308819223,3.7652895790604557,13.32,0.0,8,2007,,0.05917832167831705,,71.6013986013986,102.39
2007-11-30,-547.96,-65.34,-0.9170526315789476,-0.005918292234081804,,-75.56,-107.05000000000001,36.5,0.0,-472.40000000000003,618.84,37.6,5004.82,1378.01,716.82,3626.81,160.13,7.24,85.48,-31.490000000000002,-9.950028696051422,0.72,0.38,0.52,1.2,2.31,-5.220145748987854,-7.3364210526315805,-7.195336032388664,-7.195336032388664,16.79,0.0,11,2007,,-0.4216783216783284,,71.24999999999999,37.05
2008-02-29,218.07000000000002,34.83,0.4845575959933222,0.010517529215358935,,50.2,58.25,34.25,0.0,167.87,716.85,39.18,5359.9,1783.66,716.82,3576.24,192.97999999999996,-9.81,-85.16,8.05,17.670757967269594,0.69,0.5,1.0,1.2,1.2,2.597228714524207,3.9733722871452417,3.8958430717863104,3.8958430717863104,16.38,0.0,2,2008,,0.7560000000000002,,71.88,71.88
2008-05-31,212.75999999999993,42.510000000000005,0.5945974298452663,-0.0064830841856805144,,55.63000000000001,63.889999999999986,28.75,0.0,157.13,824.78,36.69,5753.24,2137.68,716.82,3615.57,102.26,5.66,0.0,8.259999999999998,12.088851446718417,0.57,0.59,1.6,1.2,0.75,2.9581222134801997,4.563535274062418,4.697319695777604,4.741914503015999,17.56,0.0,5,2008,,-0.46349999999999625,,71.49374999999999,114.39
2008-08-31,175.30000000000007,8.730000000000004,0.12195906432748542,0.0014692982456143838,,13.369999999999976,21.440000000000026,21.7,0.0,161.93,973.56,32.39,4468.21,839.89,716.82,3628.32,131.25,17.54,0.0,8.070000000000004,44.495257731958745,0.43,0.23,1.72,1.2,0.7,0.78280701754386,1.0749415204678368,0.9614912280701758,0.9671637426900589,14.89,0.0,8,2008,,0.10517441860467613,,71.58139534883722,123.12
2008-11-30,-625.24,-109.92,-1.498909090909091,0.32866807610993637,,-144.41,-168.72000000000003,14.9,0.0,-480.83,1595.3,39.39,4780.98,1138.94,716.82,3642.04,482.92999999999995,-16.9,85.16,-24.310000000000002,-2.485207423580786,0.29,0.31,0.18,1.5,8.33,-9.326545454545457,-17.320727272727275,-11.991272727272728,-11.991272727272728,6.55,0.0,11,2008,,24.102325581395334,,73.33333333333333,13.2
2009-02-28,169.83999999999997,-2.5999999999999996,-0.03679245283018867,-0.056603773584905655,,-5.170000000000002,2.6899999999999977,13.1,0.0,175.01999999999998,1609.69,56.15,4406.49,868.14,716.82,3538.35,140.19000000000005,-19.03,-106.77,7.859999999999999,-89.00942307692308,0.27,0.25,0.15,1.5,10.0,-0.2354716981132075,-0.41207547169811315,-0.2943396226415094,-0.2943396226415094,2.85,0.0,2,2009,,-4.0,,70.66666666666667,10.6
2009-05-31,211.57,16.85,0.23326047358834248,0.03260473588342425,,19.21,27.570000000000007,18.6,0.0,192.34999999999997,1655.87,146.33,5298.04,1744.67,716.82,3553.37,81.21999999999991,-35.03999999999999,0.0,8.36,19.935867952522255,0.38,0.49,0.38,1.5,3.95,1.2767941712204007,1.7678688524590165,1.8906375227686705,1.8906375227686705,4.71,0.0,5,2009,,2.3552631578947256,,72.23684210526315,27.45
2009-08-31,262.31000000000006,41.16,0.5759160472234368,-0.016120866223275566,,55.07000000000001,65.69999999999999,19.1,0.0,207.24,1376.84,139.3,4871.37,1275.11,716.82,3596.26,-229.7299999999999,-49.300000000000004,0.0,10.630000000000003,8.292875364431488,0.38,0.35,0.96,1.5,1.56,3.383506777437691,4.871289899431569,4.583331875819851,4.559335373852208,8.12,5.28,8,2009,,-1.1521381578947256,,71.46875,68.61
2009-11-30,-601.35,-15.089999999999996,-0.21146300448430488,-0.5522859445067264,,-23.14,-49.22999999999999,20.6,0.0,-578.21,1378.39,126.77,5018.55,1366.96,716.82,3651.59,-617.59,109.08,106.77,-26.090000000000003,-24.357097415506967,0.4,0.37,0.75,0.95,1.27,-1.2067488789237666,-1.6465919282511206,-1.6578699551569502,-1.6578699551569502,21.94,19.44,11,2009,,-39.411125,,71.36,53.52
2010-02-28,126.67000000000002,-2.9100000000000037,-0.04082394783639602,-0.001043667259434888,,-4.180000000000007,4.069999999999993,26.5,0.0,130.85000000000002,976.2,121.63,4853.12,1270.2,716.82,3582.92,-333.02,-1.09,-68.08,8.249999999999998,-162.26505154639156,0.53,0.35,0.71,0.95,1.34,-0.23919383521043303,-0.3334914048606999,-0.32429164196799093,-0.3265915826911681,13.65,10.11,2,2010,,-0.07439436619718265,,71.28169014084507,50.61
2010-05-31,170.21999999999997,23.25,0.3242282696994314,0.00565754396402763,,30.459999999999994,38.85000000000001,29.0,0.0,139.76,897.02,115.53,5022.82,1426.79,716.82,3596.03,-87.87,20.48,-11.780000000000001,8.39,22.364490322580643,0.58,0.4,1.03,0.95,0.92,1.8509341998375304,2.3923639317627945,2.58123476848091,2.6064175467099915,13.66,9.99,5,2010,,0.4056953370709522,,71.70873786407766,73.86
2010-08-31,201.31000000000006,43.239999999999995,0.6055815542271562,-0.004075265518642108,,57.20000000000002,66.11999999999999,32.0,-0.05,144.09999999999997,877.6,125.45,5564.64,2009.68,716.82,3554.96,71.57999999999998,-5.790000000000001,-85.22000000000001,8.920000000000002,13.208955827937098,0.65,0.57,1.64,0.95,0.58,3.1017591801878734,4.386773697694278,4.859422715627669,4.829882152006832,15.78,0.0,8,2010,,-0.2909838977030432,,71.40243902439025,117.1
2010-11-30,-468.39000000000004,-47.00999999999999,-0.6841232700813239,0.7128554228187453,,-61.780000000000015,-85.91,29.5,0.0,-406.60999999999996,674.31,159.53,5718.04,2102.56,716.82,3615.48,190.19,-59.3,165.08,-24.130000000000003,-10.779636247606895,0.58,0.58,1.02,1.7,1.67,-3.299888714509915,-4.6681352546725625,-5.204702525324581,-5.177874161791981,25.6,0.0,11,2010,,48.984349593495935,,68.7156862745098,70.09
2011-02-28,252.05,47.55,0.6952227133628017,-0.007962144395330446,,64.02,75.77000000000001,28.0,0.0,188.03999999999996,1847.04,151.5,5925.1,2397.21,716.82,3527.89,1292.0,-3.030000000000001,-116.24,11.750000000000002,10.0692912723449,0.57,0.68,1.72,1.7,0.99,3.2174260455627333,4.72104726283577,5.383934036042162,5.351598095885753,22.37,0.0,2,2011,,-0.5445736434108568,,68.3953488372093,117.64
2011-05-31,215.48000000000002,30.220000000000013,0.4414662518598676,0.0014492024196367046,,40.84,53.59,31.25,0.0,174.64000000000004,941.65,152.92,5603.57,2046.07,716.82,3557.5,-892.6699999999998,-12.719999999999999,0.0,12.749999999999996,17.69965420251489,0.63,0.58,2.16,1.7,0.79,2.1582794535371304,3.049387258217233,3.4009251995130545,3.3763992966319503,19.95,0.0,5,2011,,0.09920327304050147,,68.45370370370371,147.86
2011-08-31,262.8499999999999,69.39999999999998,1.0157967412317037,-0.003308120326899983,,95.47999999999999,108.16999999999996,30.25,0.0,167.37,592.41,146.59,5753.81,2127.41,716.82,3626.39,-341.58,-7.649999999999999,0.0,12.690000000000005,7.442876801152739,0.6,0.59,3.18,1.7,0.53,4.829826014913006,6.631427782380556,7.653613182362145,7.730277087360764,21.64,0.0,8,2011,,-0.22601327742839317,,68.32075471698113,217.26
2011-11-30,-754.98,-178.76,-2.4608519480519484,1.501116883116883,,-243.11999999999998,-278.18999999999994,28.25,0.0,-512.23,291.64,135.81,5407.2,1779.45,716.82,3457.27,627.82,308.48,116.24,-35.07,-2.869839449541284,0.59,0.51,0.53,3.1,5.85,-13.186451948051946,-16.900945454545454,-20.61543896103896,-20.243989610389608,15.45,0.0,11,2011,,109.04339622641508,,72.64150943396226,38.5
2012-02-29,227.09000000000003,34.019999999999996,0.38467181467181466,0.5537408027974071,,40.9,54.28,29.0,0.0,207.01999999999998,447.33,139.18,7049.55,3592.38,716.82,3437.71,-613.57,-256.38,-211.97,13.38,18.849444444444444,0.6,1.04,0.82,3.1,3.78,1.9327413127413127,2.6457915057915056,3.9593050193050185,3.903011583011583,15.23,0.0,2,2012,,48.972296364473124,,88.4390243902439,72.52
2012-06-30,0.0,0.0,0.0,0.49999999999999967,,5.459999999999994,-20.80000000000001,29.25,0.0,-20.46999999999997,,,,,,,,,,,inf,,,0.82,3.6,4.39,,,,,15.23,,6,2012,,44.21951219512192,,88.4390243902439,72.52
2012-09-30,310.8,56.97000000000001,0.831518263958607,-1.0469929874987984,,74.62,114.67000000000002,31.5,0.0,230.73999999999995,503.61,122.44,8220.91,4707.65,716.82,3513.26,,,,,9.472521941372653,0.64,1.34,1.89,3.6,1.9,2.780526681597035,0.0,6.493761680438645,0.0,16.45,0.0,9,2012,,-71.73286875725896,,68.51322751322752,129.49
2012-12-31,328.15,58.5,0.8526517367945105,0.00505092722763777,,78.42000000000002,92.36000000000001,31.25,0.0,249.72000000000003,440.27,113.68,9250.11,5579.87,716.82,3670.24,-165.85,4.029999999999973,98.48,13.940000000000005,9.16652094017094,0.61,1.52,2.74,3.6,1.31,2.5268365338581833,0.0,6.373104952391085,0.0,16.86,0.0,12,2012,,0.34654153632249063,,68.60948905109488,187.99
2013-03-31,513.62,157.3,2.19,3.6,,196.88,210.3,40.0,0.0,316.74,401.52,107.68,11428.61,7601.04,716.82,3827.58,-46.0,7.24,0.0,13.42,4.565,0.75,1.99,2.19,3.6,1.64,5.52,0.0,16.44,0.0,30.63,0.0,3,2013,,258.57534246575347,,71.82648401826485,157.3
2013-06-30,415.21000000000004,119.70999999999998,0.1512526623587596,4.87329204771303,,149.66000000000003,163.39,1.8,0.0,265.54999999999995,2225.21,108.23,11936.45,6670.69,2150.47,5265.75,808.53,-303.81,1318.98,13.729999999999999,2.9735013783309667,0.74,1.27,0.35,5.2,14.86,4.01035630482654,0.0,9.092445760080862,0.0,29.82,0.0,6,2013,,3857.00180039139,,791.4571428571429,277.01
2013-09-30,359.17999999999995,79.32,0.062328740212724165,1.9660269974461868,,99.44999999999999,114.45999999999998,1.69,0.0,259.73,827.98,106.67,10600.53,5251.73,2150.47,5348.79,-423.34999999999997,-973.8800000000001,0.0,15.009999999999998,6.783387544125064,0.68,0.98,0.28,5.2,18.57,2.9917795302107595,4.220546122975893,5.93013442595347,7.158901018718602,27.67,0.0,9,2013,,2501.9799999999987,,1272.6071428571427,356.33
2013-12-31,310.1700000000001,37.710000000000036,0.025839254897979926,0.6655861623910561,,47.420000000000016,60.97000000000003,1.65,0.0,262.75,632.25,96.92,9921.68,4538.29,2150.47,5383.39,-787.39,591.6600000000001,0.0,13.550000000000004,15.961180058339949,0.66,0.84,0.27,5.2,19.26,1.5197309917774862,1.9714394477718018,2.802123642269823,3.330392853517412,24.66,0.0,12,2013,,971.3613756613768,,1459.4074074074074,394.04
2014-03-31,279.56,56.86,0.03,5.199999999999999,,71.61,84.81,2.44,0.0,207.95,311.22,85.71,10371.41,4931.4,2150.47,5440.01,-1031.18,710.15,0.0,13.2,20.3325,0.96,0.91,0.03,5.2,173.33,2.2,2.64,4.2,4.92,20.34,0.0,3,2014,,9855.733333333334,,1895.3333333333335,56.86
2014-06-30,368.76000000000005,101.83999999999999,0.04491997479521109,1.022795631169922,,127.75000000000001,140.37,2.44,0.0,241.01,415.04,74.64,11562.09,6384.85,2150.47,5177.24,561.5400000000001,-92.15999999999997,-365.55,12.620000000000001,13.58081794972506,1.01,1.23,0.07,5.37,76.71,3.5165923125393825,4.3636546943919345,7.880247006931316,7.803241335853812,24.48,0.0,6,2014,,2318.8238095238084,,2267.142857142857,158.7
2014-09-30,457.26999999999987,116.43,0.05501362992040127,-0.382525818963503,,145.07999999999998,157.92000000000002,2.42,0.0,312.19,742.82,77.43,14781.99,9488.21,2150.47,5293.78,327.41999999999996,0.35000000000002274,0.0,12.839999999999996,11.00000128832775,0.98,1.79,0.13,5.37,41.31,3.1484723585214267,4.587290371824229,8.802180787264202,8.751398975029987,24.89,0.0,9,2014,,-809.5717582417583,,2116.3846153846152,275.13
2014-12-31,534.9100000000001,150.07999999999998,0.07059100209308342,0.024412932614291942,,189.73999999999995,202.57999999999993,2.36,0.0,345.16999999999996,384.25,63.44,12569.39,7124.27,2150.47,5445.13,-374.77,16.199999999999932,0.0,12.840000000000003,8.358005730277187,0.93,1.31,0.2,5.37,26.85,4.771951741492439,6.706145198842925,11.026314526939629,11.082787328614094,25.92,0.0,12,2014,,51.903115384615376,,2126.0499999999997,425.21
2015-03-31,477.25,135.41,0.06,5.37,,168.59,179.85,2.42,0.0,308.66,1205.81,55.44,14570.51,8989.74,2150.47,5580.77,806.35,15.2,0.0,11.26,10.0825,0.93,1.61,0.06,5.37,89.5,3.72,5.4,9.72,9.840000000000002,28.37,0.0,3,2015,,12119.195000000002,,2256.8333333333335,135.41
2015-06-30,404.94000000000005,96.96000000000001,0.04589921246288248,-0.18702048457201986,,121.08000000000001,130.29,2.38,0.08,283.86999999999995,385.04,60.84,14743.49,9455.1,2150.47,5288.39,-428.35,-5.33,-387.08,9.209999999999999,12.965364067656767,0.97,1.79,0.11,5.55,50.45,2.6371183887765204,3.671936997030598,7.32718337134742,7.410636484916298,26.34,0.0,6,2015,,-395.07227272727505,,2112.4545454545455,232.37
2015-09-30,432.73,106.30000000000001,0.05021997814982136,0.011098897559169166,,133.14,141.58000000000004,2.4,0.08,299.57000000000005,422.99,57.06,12716.71,7321.86,2150.47,5394.85,29.230000000000018,8.72,0.0,8.440000000000001,11.947436500470365,0.96,1.36,0.16,5.55,34.69,3.339628546963121,3.866938317536245,7.884536569521954,7.959866536746686,25.76,0.0,9,2015,,23.492897727273885,,2116.6875,338.67
