,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
1999-06-30,,,,,,,,1.03,,,412.51,243.72,22336.8,24138.27,4147.0,59568.47,3781.64,1231.54,21109.65,44863.74,7230.26,52094.0,6000.0,7474.47,,,,,,0.82,6.97,2.41,0.0,0.0,,,,,,111.06,49.73,0.0,0.54,0.04,6,1999,,600.2116182572614,1446.51
1999-09-30,2992.5499999999997,290.70000000000005,0.4852781183622015,0.0,3249.9,946.6199999999999,1009.2200000000003,0.52,2045.9299999999998,2994.2200000000003,407.34,1200.06,22121.83,25001.87,4118.17,57079.33,2463.59,1220.61,22564.74,43532.46,7983.34,51515.8,6000.0,5563.52,-281.97,393.85,-133.91,62.6,0.26891795665634666,0.56,9.26,2.9,0.0,0.0,2.034821351477369,0.0,20.903773291657313,0.0,15.890348317129192,34.35,29.44,0.0,0.57,0.07,9,1999,0.0,599.0379310344828,1737.21
1999-12-31,3798.5299999999997,3320.7799999999997,5.514948032716553,0.0,926.0099999999998,3911.04,3959.3299999999995,0.59,-112.50999999999976,1468.73,339.14,704.07,22329.67,24926.13,4099.38,56835.22,2519.57,1177.05,20257.35,40514.85,8301.51,48816.36,6000.0,8018.85,-1063.27,661.7800000000001,333.25,48.28999999999999,0.026654829588229276,0.44,6.09,8.4,0.0,0.0,23.372874995798725,0.0,165.6585342398858,0.0,114.68465742320566,65.7,52.15,0.0,0.62,0.06,12,1999,0.0,602.1416666666667,5057.99
2000-03-31,14761.62,7556.09,12.59,0.0,5617.73,9788.53,10015.62,0.4,4973.09,6403.73,220.33,545.64,21667.04,23328.31,4146.27,52960.18,1961.22,1202.81,16047.47,34370.98,9771.06,44142.05,6000.0,8818.13,-93.94,2120.2,-1987.83,227.09,0.007499999999999999,0.27,5.01,12.59,0.0,0.0,57.08,0.0,342.76,0.0,210.64,66.42,51.19,0.0,0.68,0.05,3,2000,0.0,600.166004765687,7556.09
2000-06-30,-12574.12,-7119.610000000001,-11.90733893878299,0.0,-5599.919999999999,-8680.28,-8852.310000000001,0.29,-3893.84,-6588.0599999999995,435.89,96.33,21290.26,22754.18,4192.16,52394.47,1660.87,981.2,19591.52,33899.97,10021.43,43921.4,6000.0,8473.07,964.1500000000001,-1251.6899999999998,464.66999999999985,-172.03,-0.0061306728879812235,0.21,5.18,0.73,0.0,0.0,-54.153925036656894,-129.18647177419354,-336.01531799853376,-356.8939396994135,-390.8216999633431,186.69,19.95,0.0,0.67,0.04,6,2000,0.0,597.9178082191781,436.48
2000-09-30,2535.54,469.69999999999993,0.7826778344258315,0.0,-450.37,557.1600000000001,633.04,0.24,1978.38,-6.339999999999975,430.2,31.18,21176.97,22591.13,4976.26,52826.68,1698.64,1385.18,20894.04,36098.29,8344.22,44442.5,6000.0,8384.17,-473.04,-18.620000000000005,485.98,75.88,0.07717096018735364,0.17,5.3,1.51,0.0,0.0,3.566108278708424,6.2821558630735606,22.412575867929107,26.93241077931537,20.650254916241806,61.44,19.19,0.0,0.63,0.04,9,2000,0.0,600.1192052980132,906.18
2000-12-31,975.9200000000001,-1119.26,-1.8909968087103435,0.0,-472.46999999999997,-735.9800000000001,-667.6899999999998,0.23,1711.8999999999996,-447.45000000000005,368.24,93.4,19119.06,20554.91,5135.51,49277.63,1726.32,1363.28,17083.72,32129.36,9884.59,42013.95,6000.0,7263.68,-67.07,-14.389999999999986,20.020000000000095,68.28999999999999,-0.030460125440022877,0.19,5.78,-0.36,0.0,0.0,-9.034762530504974,36.769382391590014,-61.56245166134785,-58.62090107002064,113.88003003566735,-11.75,-3.74,0.0,0.64,0.04,12,2000,0.0,591.8888888888889,-213.08
2001-03-31,5810.18,-1041.75,-1.7399999999999998,0.0,-1163.32,544.79,791.03,0.27,5265.39,-952.23,283.33,117.51,18925.09,20309.7,5166.1,48963.49,1728.42,1434.36,19069.7,34574.71,7954.99,42529.7,6000.0,6433.79,-401.86,813.07,-347.66,246.24,-0.04,0.25,6.61,-1.74,0.0,0.0,-8.52,4.28,-64.76,-54.64,15.16,-56.66,-17.93,0.0,0.59,0.04,3,2001,0.0,598.7068965517242,-1041.75
2001-06-30,-5456.47,698.65,1.1606834742057706,0.0,1204.1299999999999,-430.51,-623.77,0.26,-5025.96,852.01,207.88,54.23,18915.47,20156.61,5157.89,48817.13,1741.39,1431.18,19246.03,35122.98,7604.67,42727.65,6000.0,6089.48,318.8,-845.3900000000001,387.29,-193.26000000000002,0.056475345308809856,0.26,7.02,-0.57,0.0,0.0,5.701603031186242,-1.8733838531040512,45.8571786651122,38.363643252696,-6.760472165549402,-246.46,-97.0,0.0,0.57,0.04,6,2001,0.0,601.9298245614036,-343.1
2001-09-30,114.14000000000004,-1117.46,-1.859168948896314,0.0,53.45,-623.87,-565.96,0.2,738.0,-45.81,151.32,46.41,18908.73,20091.97,5122.73,48672.16,1679.25,1415.18,22677.08,38894.35,4806.98,43701.33,6000.0,4970.83,83.60000000000001,-7.509999999999998,-131.46,57.910000000000004,-0.02614071197179317,0.24,8.79,-2.43,0.0,0.0,-9.1810812291176,-3.0603604097058663,-89.91338883715837,-66.9300821602673,-15.944477734567565,-399.07,-312.19,0.0,0.52,0.03,9,2001,0.0,601.0534979423868,-1460.56
